t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.1673,-0.1675,0.2,0,-387.2,-832.3,1.3031,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.8,0.0,0.0000,-0.2,0.8
-0.1585,-0.1586,0.1,0,-387.5,-832.6,1.3004,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.3,0.8,0.0000,0.9,-0.0
-0.1507,-0.1586,7.9,0,-387.5,-832.6,1.3004,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.3,0.8,0.0000,0.9,-0.0
-0.1429,-0.1491,6.2,0,-387.2,-832.6,1.3013,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.7,0.7,0.0000,0.5,0.8
-0.1345,-0.1421,7.6,0,-387.6,-832.6,1.3013,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.5,0.8,0.0000,0.9,-0.3
-0.1272,-0.1334,6.2,0,-387.7,-832.6,1.2986,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.8,0.7,0.0000,0.9,-0.5
-0.1195,-0.1249,5.4,0,-387.4,-832.5,1.3041,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.0,0.5,0.0000,0.4,0.1
-0.1104,-0.1166,6.2,0,-387.5,-831.9,1.3106,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.2,-1.2,0.0000,-1.1,-0.5
-0.1024,-0.1082,5.8,0,-387.3,-832.3,1.3034,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.6,-0.1,0.0000,-0.3,0.5
-0.0950,-0.0985,3.4,0,-387.4,-832.3,1.3115,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.2,-0.2,0.0000,-0.2,0.2
-0.0870,-0.0914,4.5,0,-387.9,-832.4,1.2995,-387.4,-832.3,1.3036,0.0,0.0,0.0000,1.4,0.1,0.0000,0.4,-1.4
-0.0784,-0.0845,6.1,0,-387.5,-832.2,1.3072,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.0,-0.4,0.0000,-0.3,-0.1
-0.0706,-0.0761,5.5,0,-387.5,-832.2,1.3048,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.2,-0.4,0.0000,-0.3,-0.3
-0.0635,-0.0659,2.4,0,-387.6,-832.5,1.3035,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.4,0.6,0.0000,0.7,-0.2
-0.0546,-0.0579,3.3,0,-387.2,-832.2,1.3036,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.7,-0.4,0.0000,-0.6,0.6
-0.0473,-0.0491,1.8,0,-387.6,-832.6,1.3028,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.5,0.8,0.0000,0.9,-0.3
-0.0386,-0.0401,1.5,0,-387.5,-832.4,1.3000,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.1,0.1,0.0000,0.1,-0.1
-0.0307,-0.0319,1.3,0,-387.7,-832.5,1.3022,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.7,0.4,0.0000,0.6,-0.5
-0.0224,-0.0238,1.3,0,-387.7,-832.2,1.3050,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.7,-0.5,0.0000,-0.3,-0.8
-0.0150,-0.0151,0.1,0,-387.6,-832.6,1.2996,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.4,0.7,0.0000,0.8,-0.2
-0.0075,-0.0151,7.6,0,-387.6,-832.6,1.2996,-387.4,-832.3,1.3036,0.0,0.0,0.0000,0.4,0.7,0.0000,0.8,-0.2
0.0011,-0.0067,7.9,0,-387.3,-832.3,1.3093,-387.4,-832.3,1.3036,0.0,0.0,0.0000,-0.5,-0.2,0.0207,-0.3,0.5
0.0089,0.0055,3.4,0,-387.5,-832.3,1.3036,-387.4,-832.3,1.3037,0.0,0.0,0.0156,0.2,-0.1,0.0192,-0.1,-0.2
0.0165,0.0099,6.6,0,-387.9,-832.4,1.2998,-387.4,-832.3,1.3037,-0.0,0.0,0.0217,1.4,0.2,0.0497,0.6,-1.3
0.0250,0.0185,6.5,0,-387.4,-832.6,1.3017,-387.4,-832.3,1.3041,0.0,0.0,0.0560,-0.2,0.8,0.0757,0.8,0.4
0.0336,0.0312,2.5,0,-387.6,-832.4,1.3062,-387.4,-832.3,1.3050,0.0,0.0,0.0939,0.5,0.1,0.1011,0.2,-0.5
0.0414,0.0312,10.2,0,-387.6,-832.4,1.3062,-387.4,-832.3,1.3050,0.0,0.0,0.0939,0.5,0.1,0.1241,0.2,-0.5
0.0494,0.0460,3.4,0,-387.4,-832.2,1.3039,-387.4,-832.3,1.3067,-0.0,0.0,0.1379,-0.1,-0.3,0.1478,-0.3,0.0
0.0570,0.0460,11.0,0,-387.4,-832.2,1.3039,-387.4,-832.3,1.3067,-0.0,0.0,0.1379,-0.1,-0.3,0.1705,-0.3,0.0
0.0646,0.0608,3.9,0,-387.0,-832.2,1.3016,-387.4,-832.3,1.3091,-0.0,-0.0,0.1819,-1.5,-0.5,0.1939,-0.9,1.3
0.0729,0.0717,1.2,0,-387.4,-832.4,1.2867,-387.4,-832.3,1.3113,-0.0,0.0,0.2155,0.0,0.3,0.2192,0.3,0.1
0.0814,0.0717,9.7,0,-387.4,-832.4,1.2867,-387.4,-832.3,1.3113,-0.0,0.0,0.2155,0.0,0.3,0.2442,0.3,0.1
0.0885,0.0861,2.4,0,-387.3,-832.2,1.3144,-387.4,-832.3,1.3147,0.0,0.0,0.2580,-0.4,-0.5,0.2652,-0.6,0.3
0.0967,0.0861,10.6,0,-387.3,-832.2,1.3144,-387.4,-832.3,1.3147,0.0,0.0,0.2580,-0.4,-0.5,0.2903,-0.6,0.3
0.1053,0.1029,2.4,0,-387.5,-832.5,1.3006,-387.4,-832.3,1.3194,0.0,0.0,0.3093,0.2,0.6,0.3165,0.6,-0.0
0.1128,0.1127,0.1,0,-387.3,-832.3,1.3022,-387.4,-832.3,1.3226,0.0,-0.0,0.3383,-0.5,-0.2,0.3387,-0.3,0.4
0.1216,0.1127,8.9,0,-387.3,-832.3,1.3022,-387.4,-832.3,1.3226,0.0,-0.0,0.3383,-0.5,-0.2,0.3647,-0.3,0.4
0.1292,0.1280,1.2,0,-387.4,-832.5,1.3060,-387.4,-832.3,1.3281,0.0,-0.0,0.3836,-0.0,0.6,0.3871,0.6,0.2
0.1375,0.1280,9.5,0,-387.4,-832.5,1.3060,-387.4,-832.3,1.3281,0.0,-0.0,0.3836,-0.0,0.6,0.4118,0.6,0.2
0.1451,0.1280,17.1,0,-387.4,-832.5,1.3060,-387.4,-832.3,1.3281,0.0,-0.0,0.3836,-0.0,0.6,0.4352,0.6,0.2
0.1526,0.1473,5.2,0,-387.1,-831.7,1.3208,-387.4,-832.3,1.3361,0.0,0.0,0.4422,-1.0,-1.9,0.4581,-2.1,0.5
0.1611,0.1473,13.8,0,-387.1,-831.7,1.3208,-387.4,-832.3,1.3361,0.0,0.0,0.4422,-1.0,-1.9,0.4832,-2.1,0.5
0.1690,0.1618,7.2,0,-387.3,-832.5,1.3286,-387.4,-832.3,1.3428,-0.0,-0.0,0.4851,-0.3,0.6,0.5065,0.5,0.5
0.1766,0.1717,4.8,0,-387.1,-831.7,1.3271,-387.4,-832.3,1.3478,-0.0,-0.0,0.5150,-1.1,-2.0,0.5299,-2.2,0.5
0.1847,0.1791,5.6,0,-387.2,-831.7,1.3318,-387.4,-832.3,1.3516,0.0,0.0,0.5376,-0.6,-1.9,0.5547,-2.0,0.2
0.1937,0.1791,14.6,0,-387.2,-831.7,1.3318,-387.4,-832.3,1.3516,0.0,0.0,0.5376,-0.6,-1.9,0.5812,-2.0,0.2
0.2012,0.1958,5.4,0,-387.1,-832.2,1.3403,-387.4,-832.3,1.3610,0.0,0.0,0.5874,-1.1,-0.3,0.6036,-0.5,1.0
0.2090,0.1958,13.3,0,-387.1,-832.2,1.3403,-387.4,-832.3,1.3610,0.0,0.0,0.5874,-1.1,-0.3,0.6267,-0.5,1.0
0.2173,0.2132,4.1,0,-387.3,-832.5,1.3460,-387.4,-832.3,1.3717,0.0,0.0,0.6389,-0.5,0.5,0.6512,0.3,0.6
0.2253,0.2229,2.4,0,-387.2,-832.6,1.3506,-387.4,-832.3,1.3781,-0.0,-0.0,0.6684,-0.8,0.9,0.6758,0.7,0.9
0.2331,0.2297,3.4,0,-387.2,-832.3,1.3610,-387.4,-832.3,1.3827,-0.0,0.0,0.6894,-0.8,-0.1,0.6996,-0.2,0.8
0.2416,0.2403,1.3,0,-387.1,-832.5,1.3615,-387.4,-832.3,1.3902,-0.0,-0.0,0.7208,-0.9,0.5,0.7246,0.3,1.0
0.2485,0.2463,2.2,0,-387.2,-832.4,1.3668,-387.4,-832.3,1.3945,0.0,-0.0,0.7384,-0.6,0.1,0.7450,0.0,0.6
0.2571,0.2536,3.5,0,-387.4,-832.6,1.3687,-387.4,-832.3,1.4000,0.0,-0.0,0.7607,-0.3,0.8,0.7715,0.7,0.4
0.2647,0.2635,1.2,0,-387.3,-832.3,1.3705,-387.4,-832.3,1.4077,-0.0,-0.0,0.7911,-0.6,0.0,0.7947,-0.1,0.6
0.2732,0.2719,1.2,0,-387.1,-832.7,1.3742,-387.4,-832.3,1.4145,-0.0,-0.0,0.8161,-0.9,1.1,0.8198,0.9,1.1
0.2805,0.2804,0.1,0,-387.0,-832.3,1.3822,-387.4,-832.3,1.4215,0.0,0.0,0.8412,-1.4,-0.1,0.8415,-0.4,1.3
0.2885,0.2884,0.1,0,-386.9,-832.3,1.3970,-387.4,-832.3,1.4283,0.0,0.0,0.8649,-1.6,-0.1,0.8652,-0.4,1.6
0.2969,0.2884,8.4,0,-386.9,-832.3,1.3970,-387.4,-832.3,1.4283,0.0,0.0,0.8649,-1.6,-0.1,0.8899,-0.4,1.6
0.3050,0.2972,7.7,0,-386.5,-832.0,1.4073,-387.4,-832.3,1.4361,-0.0,0.0,0.8911,-2.8,-0.9,0.9149,-1.3,2.6
0.3134,0.3058,7.5,0,-386.8,-832.2,1.4187,-387.4,-832.3,1.4439,0.0,0.0,0.9176,-2.0,-0.5,0.9406,-0.8,1.9
0.3213,0.3152,6.0,0,-386.8,-832.3,1.4241,-387.4,-832.3,1.4526,-0.0,0.0,0.9461,-2.0,0.0,0.9655,-0.3,1.9
0.3291,0.3229,6.3,0,-386.8,-832.5,1.4213,-387.4,-832.3,1.4599,0.0,0.0,0.9720,-2.0,0.4,0.9889,0.1,2.1
0.3374,0.3302,7.3,0,-386.5,-832.4,1.4378,-387.4,-832.3,1.4671,0.0,0.0,0.9904,-3.0,0.2,0.9944,-0.2,3.0
0.3445,0.3392,5.2,0,-386.5,-832.5,1.4406,-387.4,-832.3,1.4761,-0.0,0.0,0.9974,-2.9,0.7,1.0023,0.3,2.9
0.3525,0.3478,4.6,0,-386.8,-832.5,1.4484,-387.4,-832.3,1.4847,-0.0,0.0,1.0027,-2.1,0.6,1.0000,0.4,2.1
0.3609,0.3564,4.6,0,-386.5,-833.0,1.4585,-387.4,-832.3,1.4933,0.0,0.0,1.0000,-2.8,2.2,1.0000,1.8,3.0
0.3686,0.3649,3.8,0,-386.9,-832.6,1.4631,-387.4,-832.3,1.5018,0.0,-0.0,1.0000,-1.7,0.7,1.0000,0.5,1.8
0.3770,0.3736,3.3,0,-386.8,-833.0,1.4838,-387.4,-832.3,1.5105,-0.0,0.0,1.0000,-2.0,1.9,1.0000,1.7,2.1
0.3852,0.3816,3.6,0,-386.6,-832.9,1.4915,-387.4,-832.3,1.5184,-0.0,0.0,1.0000,-2.5,1.7,1.0000,1.5,2.6
0.3927,0.3901,2.6,0,-386.7,-832.8,1.4926,-387.4,-832.3,1.5270,-0.0,0.0,1.0000,-2.2,1.5,1.0000,1.3,2.3
0.4009,0.3986,2.4,0,-386.9,-833.0,1.4995,-387.4,-832.3,1.5355,-0.0,0.0,1.0000,-1.7,2.1,1.0000,2.0,1.9
0.4094,0.4069,2.5,0,-386.6,-832.8,1.5150,-387.4,-832.3,1.5438,0.0,0.0,1.0000,-2.5,1.3,1.0000,1.1,2.5
0.4166,0.4151,1.5,0,-386.6,-833.0,1.5122,-387.4,-832.3,1.5520,-0.0,-0.0,1.0000,-2.6,2.1,1.0000,2.0,2.7
0.4256,0.4242,1.4,0,-386.4,-832.5,1.5243,-387.4,-832.3,1.5611,-0.0,-0.0,1.0000,-3.1,0.5,1.0000,0.4,3.2
0.4336,0.4323,1.2,0,-386.6,-832.7,1.5359,-387.4,-832.3,1.5692,0.0,-0.0,1.0000,-2.4,1.2,1.0000,1.1,2.4
0.4410,0.4409,0.1,0,-386.7,-832.4,1.5524,-387.4,-832.3,1.5778,-0.0,-0.0,1.0000,-2.3,0.3,1.0000,0.2,2.3
0.4495,0.4494,0.1,0,-386.5,-832.7,1.5575,-387.4,-832.3,1.5863,0.0,-0.0,1.0000,-2.8,1.0,1.0000,1.0,2.8
0.4575,0.4574,0.1,0,-386.5,-833.0,1.5700,-387.4,-832.3,1.5943,0.0,-0.0,1.0000,-2.8,2.1,1.0000,2.1,2.8
0.4645,0.4574,7.1,0,-386.5,-833.0,1.5700,-387.4,-832.3,1.5943,0.0,-0.0,1.0000,-2.8,2.1,1.0000,2.1,2.8
0.4729,0.4663,6.6,0,-386.5,-832.8,1.5755,-387.4,-832.3,1.6032,0.0,-0.0,1.0000,-2.9,1.5,1.0000,1.5,2.9
0.4807,0.4749,5.8,0,-386.5,-833.1,1.5781,-387.4,-832.3,1.6118,-0.0,-0.0,1.0000,-2.9,2.3,1.0000,2.3,2.8
0.4889,0.4833,5.6,0,-386.8,-833.3,1.5953,-387.4,-832.3,1.6202,-0.0,-0.0,1.0000,-2.0,3.0,1.0000,3.0,1.9
0.4971,0.4918,5.3,0,-386.7,-833.7,1.5946,-387.4,-832.3,1.6287,0.0,0.0,1.0000,-2.3,4.2,1.0000,4.2,2.2
0.5054,0.5000,5.5,0,-386.8,-833.7,1.6033,-387.4,-832.3,1.6369,-0.0,-0.0,1.0000,-1.9,4.0,1.0000,4.1,1.7
0.5131,0.5085,4.7,0,-386.2,-833.1,1.6211,-387.4,-832.3,1.6454,0.0,0.0,1.0000,-3.6,2.4,1.0000,2.6,3.5
0.5211,0.5175,3.6,0,-386.1,-833.3,1.6274,-387.4,-832.3,1.6544,0.0,0.0,1.0000,-4.1,2.8,1.0000,3.0,3.9
0.5289,0.5252,3.7,0,-386.5,-833.4,1.6308,-387.4,-832.3,1.6621,-0.0,0.0,1.0000,-2.8,3.2,1.0000,3.4,2.6
0.5372,0.5338,3.5,0,-386.1,-833.3,1.6384,-387.4,-832.3,1.6707,0.0,0.0,1.0000,-3.9,3.0,1.0000,3.3,3.7
0.5455,0.5421,3.5,0,-386.3,-833.6,1.6490,-387.4,-832.3,1.6790,0.0,-0.0,1.0000,-3.4,3.8,1.0000,4.1,3.1
0.5526,0.5510,1.6,0,-386.1,-833.5,1.6538,-387.4,-832.3,1.6879,-0.0,0.0,1.0000,-4.0,3.5,1.0000,3.8,3.7
0.5605,0.5592,1.2,0,-385.9,-833.5,1.6607,-387.4,-832.3,1.6961,-0.0,0.0,1.0000,-4.5,3.4,1.0000,3.8,4.2
0.5690,0.5677,1.3,0,-385.8,-833.7,1.6764,-387.4,-832.3,1.7046,0.0,-0.0,1.0000,-5.0,4.0,1.0000,4.5,4.5
0.5765,0.5677,8.8,0,-385.8,-833.7,1.6764,-387.4,-832.3,1.7046,0.0,-0.0,1.0000,-5.0,4.0,1.0000,4.5,4.5
0.5848,0.5847,0.1,0,-385.9,-833.8,1.7061,-387.4,-832.3,1.7216,-0.0,-0.0,1.0000,-4.7,4.3,1.0000,4.9,4.1
0.5931,0.5930,0.1,0,-385.8,-833.7,1.7116,-387.4,-832.3,1.7299,0.0,0.0,1.0000,-4.8,4.2,1.0000,4.8,4.2
0.6008,0.5930,7.8,0,-385.8,-833.7,1.7116,-387.4,-832.3,1.7299,0.0,0.0,1.0000,-4.8,4.2,1.0000,4.8,4.2
0.6096,0.6018,7.8,0,-385.9,-833.6,1.7206,-387.4,-832.3,1.7387,-0.0,0.0,1.0000,-4.6,3.7,1.0000,4.4,4.0
0.6167,0.6098,6.9,0,-386.3,-833.6,1.7261,-387.4,-832.3,1.7467,-0.0,-0.0,1.0000,-3.5,3.7,1.0000,4.2,2.9
0.6252,0.6185,6.7,0,-386.3,-833.6,1.7418,-387.4,-832.3,1.7554,-0.0,0.0,1.0000,-3.5,3.7,1.0000,4.2,2.8
0.6332,0.6265,6.6,0,-386.1,-833.4,1.7614,-387.4,-832.3,1.7634,-0.0,0.0,1.0000,-3.9,3.1,1.0000,3.8,3.3
0.6415,0.6354,6.2,0,-386.3,-833.2,1.7678,-387.4,-832.3,1.7723,-0.0,-0.0,1.0000,-3.4,2.6,1.0000,3.3,2.9
0.6493,0.6354,13.9,0,-386.3,-833.2,1.7678,-387.4,-832.3,1.7723,-0.0,-0.0,1.0000,-3.4,2.6,1.0000,3.3,2.9
0.6574,0.6519,5.6,0,-386.2,-832.9,1.7827,-387.4,-832.3,1.7887,-0.0,-0.0,1.0000,-3.8,1.6,1.0000,2.4,3.4
0.6650,0.6519,13.1,0,-386.2,-832.9,1.7827,-387.4,-832.3,1.7887,-0.0,-0.0,1.0000,-3.8,1.6,1.0000,2.4,3.4
0.6727,0.6689,3.7,0,-386.1,-832.4,1.7970,-387.4,-832.3,1.8058,-0.0,-0.0,1.0000,-4.0,0.2,1.0000,1.1,3.8
0.6814,0.6689,12.5,0,-386.1,-832.4,1.7970,-387.4,-832.3,1.8058,-0.0,-0.0,1.0000,-4.0,0.2,1.0000,1.1,3.8
0.6893,0.6860,3.3,0,-385.9,-832.7,1.8162,-387.4,-832.3,1.8229,0.0,-0.0,1.0000,-4.8,1.1,1.0000,2.3,4.3
0.6965,0.6860,10.5,0,-385.9,-832.7,1.8162,-387.4,-832.3,1.8229,0.0,-0.0,1.0000,-4.8,1.1,1.0000,2.3,4.3
0.7051,0.7025,2.6,0,-386.1,-832.8,1.8264,-387.4,-832.3,1.8394,-0.0,-0.0,1.0000,-4.1,1.4,1.0000,2.4,3.6
0.7137,0.7025,11.1,0,-386.1,-832.8,1.8264,-387.4,-832.3,1.8394,-0.0,-0.0,1.0000,-4.1,1.4,1.0000,2.4,3.6
0.7207,0.7195,1.2,0,-386.2,-832.7,1.8426,-387.4,-832.3,1.8563,0.0,0.0,1.0000,-3.8,1.1,1.0000,2.1,3.4
0.7288,0.7195,9.4,0,-386.2,-832.7,1.8426,-387.4,-832.3,1.8563,0.0,0.0,1.0000,-3.8,1.1,1.0000,2.1,3.4
0.7366,0.7366,0.1,0,-386.6,-833.0,1.8534,-387.4,-832.3,1.8734,0.0,-0.0,1.0000,-2.5,2.1,1.0000,2.7,1.9
0.7452,0.7366,8.6,0,-386.6,-833.0,1.8534,-387.4,-832.3,1.8734,0.0,-0.0,1.0000,-2.5,2.1,1.0000,2.7,1.9
0.7528,0.7528,0.1,0,-386.1,-832.9,1.8574,-387.4,-832.3,1.8896,0.0,-0.0,1.0000,-4.0,1.6,1.0000,2.7,3.4
0.7612,0.7528,8.4,0,-386.1,-832.9,1.8574,-387.4,-832.3,1.8896,0.0,-0.0,1.0000,-4.0,1.6,1.0000,2.7,3.4
0.7698,0.7682,1.6,0,-386.1,-832.4,1.8764,-387.4,-832.3,1.9051,0.0,0.0,1.0000,-3.9,0.2,1.0000,1.4,3.6
0.7772,0.7682,9.0,0,-386.1,-832.4,1.8764,-387.4,-832.3,1.9051,0.0,0.0,1.0000,-3.9,0.2,1.0000,1.4,3.6
0.7851,0.7790,6.1,0,-385.8,-832.4,1.8816,-387.4,-832.3,1.9159,-0.0,0.0,1.0000,-5.0,0.3,1.0000,1.8,4.7
0.7934,0.7790,14.4,0,-385.8,-832.4,1.8816,-387.4,-832.3,1.9159,-0.0,0.0,1.0000,-5.0,0.3,1.0000,1.8,4.7
0.8008,0.7953,5.5,0,-386.1,-832.2,1.9020,-387.4,-832.3,1.9322,0.0,-0.0,1.0000,-4.1,-0.3,1.0000,1.1,4.0
0.8089,0.8066,2.3,0,-385.9,-832.0,1.9049,-387.4,-832.3,1.9434,-0.0,0.0,1.0000,-4.6,-1.0,1.0000,0.6,4.7
0.8177,0.8066,11.1,0,-385.9,-832.0,1.9049,-387.4,-832.3,1.9434,-0.0,0.0,1.0000,-4.6,-1.0,1.0000,0.6,4.7
0.8256,0.8208,4.7,0,-386.3,-832.4,1.9255,-387.4,-832.3,1.9577,-0.0,-0.0,1.0000,-3.6,0.1,1.0000,1.4,3.3
0.8328,0.8295,3.3,0,-386.2,-832.0,1.9270,-387.4,-832.3,1.9664,0.0,0.0,1.0000,-3.8,-0.9,1.0000,0.5,3.9
0.8413,0.8399,1.4,0,-386.2,-832.0,1.9370,-387.4,-832.3,1.9768,-0.0,0.0,1.0000,-3.7,-0.9,1.0000,0.5,3.8
0.8492,0.8466,2.6,0,-386.3,-832.2,1.9475,-387.4,-832.3,1.9835,0.0,0.0,1.0000,-3.5,-0.2,1.0000,1.1,3.4
0.8574,0.8466,10.8,0,-386.3,-832.2,1.9475,-387.4,-832.3,1.9835,0.0,0.0,1.0000,-3.5,-0.2,1.0000,1.1,3.4
0.8652,0.8628,2.4,0,-386.3,-832.2,1.9601,-387.4,-832.3,1.9997,0.0,-0.0,1.0000,-3.5,-0.3,1.0000,1.1,3.4
0.8736,0.8628,10.7,0,-386.3,-832.2,1.9601,-387.4,-832.3,1.9997,0.0,-0.0,1.0000,-3.5,-0.3,1.0000,1.1,3.4
0.8817,0.8803,1.4,0,-386.1,-832.0,1.9702,-387.4,-832.3,2.0172,-0.0,-0.0,1.0000,-4.1,-1.0,1.0000,0.7,4.1
0.8893,0.8892,0.1,0,-386.1,-831.7,1.9828,-387.4,-832.3,2.0261,-0.0,-0.0,1.0000,-3.9,-1.8,1.0000,-0.1,4.3
0.8972,0.8971,0.1,0,-386.2,-831.8,1.9895,-387.4,-832.3,2.0340,-0.0,0.0,1.0000,-3.6,-1.6,1.0000,0.0,4.0
0.9054,0.8971,8.4,0,-386.2,-831.8,1.9895,-387.4,-832.3,2.0340,-0.0,0.0,1.0000,-3.6,-1.6,1.0000,0.0,4.0
0.9131,0.9078,5.3,0,-386.3,-831.7,1.9969,-387.4,-832.3,2.0447,-0.0,0.0,1.0000,-3.4,-1.9,1.0000,-0.4,3.9
0.9206,0.9142,6.4,0,-386.6,-832.0,2.0028,-387.4,-832.3,2.0511,0.0,0.0,1.0000,-2.6,-1.0,1.0000,0.1,2.8
0.9296,0.9270,2.6,0,-386.4,-831.9,2.0160,-387.4,-832.3,2.0639,-0.0,-0.0,1.0000,-3.2,-1.3,1.0000,0.2,3.5
0.9366,0.9310,5.6,0,-386.6,-832.1,2.0229,-387.4,-832.3,2.0679,-0.0,-0.0,1.0000,-2.5,-0.6,1.0000,0.6,2.5
0.9449,0.9411,3.7,0,-386.6,-831.4,2.0279,-387.4,-832.3,2.0780,-0.0,-0.0,1.0000,-2.6,-2.8,1.0000,-1.4,3.5
0.9534,0.9484,5.1,0,-386.5,-831.9,2.0395,-387.4,-832.3,2.0852,-0.0,-0.0,1.0000,-2.9,-1.3,1.0000,0.2,3.2
0.9614,0.9563,5.1,0,-386.5,-831.7,2.0451,-387.4,-832.3,2.0932,0.0,-0.0,1.0000,-2.8,-1.9,1.0000,-0.4,3.4
0.9691,0.9658,3.3,0,-386.6,-831.9,2.0488,-387.4,-832.3,2.1027,-0.0,0.0,1.0000,-2.5,-1.4,1.0000,-0.1,2.9
0.9775,0.9750,2.5,0,-386.4,-831.9,2.0575,-387.4,-832.3,2.1119,-0.0,-0.0,1.0000,-3.1,-1.2,1.0000,0.3,3.3
0.9845,0.9820,2.6,0,-386.6,-832.0,2.0615,-387.4,-832.3,2.1189,0.0,0.0,1.0000,-2.6,-0.9,1.0000,0.5,2.7
0.9925,0.9901,2.4,0,-386.2,-831.7,2.0652,-387.4,-832.3,2.1270,-0.0,-0.0,1.0000,-3.6,-1.8,1.0000,0.1,4.1
1.0008,0.9983,2.5,0,-386.3,-832.0,2.0684,-387.4,-832.3,2.1352,0.0,0.0,1.0000,-3.3,-1.1,1.0000,0.6,3.4
1.0093,1.0079,1.4,0,-386.4,-832.0,2.0725,-387.4,-832.3,2.1448,-0.0,0.0,1.0000,-3.2,-1.1,1.0000,0.5,3.3
