t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.1160,-0.1193,3.3,0,-172.9,15.2,-3.0618,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.4,0.8,-0.0072,-0.4,-0.7,0,0.0,0.0,0.0000,0.28,-0.31,0.06,-0.15
-0.1078,-0.1155,7.7,0,-172.9,15.5,-3.0595,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.6,-0.0,-0.0166,-0.6,0.1,0,0.0,0.0,0.0000,0.22,-0.08,-0.60,0.05
-0.1003,-0.1070,6.7,0,-172.7,15.3,-3.0660,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.1,0.5,0.0096,0.1,-0.5,0,0.0,0.0,0.0000,0.06,-0.11,-0.20,-0.02
-0.0923,-0.0987,6.4,0,-172.8,15.4,-3.0633,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.1,0.2,-0.0015,-0.1,-0.2,0,0.0,0.0,0.0000,-0.60,-0.02,0.16,-0.08
-0.0839,-0.0904,6.5,0,-172.6,15.2,-3.0635,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.3,0.7,0.0203,0.3,-0.7,0,0.0,0.0,0.0000,0.13,0.00,0.44,0.13
-0.0762,-0.0816,5.4,0,-173.0,15.4,-3.0596,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.7,0.2,0.0029,-0.7,-0.1,0,0.0,0.0,0.0000,-0.04,0.32,-0.32,0.22
-0.0677,-0.0731,5.4,0,-172.8,15.3,-3.0604,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.1,0.3,0.0393,-0.1,-0.3,0,0.0,0.0,0.0000,0.48,0.26,-0.08,0.31
-0.0594,-0.0649,5.5,0,-172.6,15.4,-3.0633,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.3,0.2,0.0763,0.3,-0.2,0,0.0,0.0,0.0000,0.14,0.09,0.52,-0.21
-0.0516,-0.0562,4.5,0,-172.8,15.4,-3.0628,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.3,0.1,0.0971,-0.3,-0.1,0,0.0,0.0,0.0000,-0.14,0.11,-0.02,0.06
-0.0443,-0.0477,3.4,0,-172.7,15.5,-3.0583,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.0,-0.1,0.1007,0.0,0.1,0,0.0,0.0,0.0000,0.35,-0.07,-0.23,-0.01
-0.0357,-0.0394,3.6,0,-172.4,15.3,-3.0638,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-1.0,0.3,0.1481,1.0,-0.4,0,0.0,0.0,0.0000,0.04,-0.20,0.10,-0.35
-0.0278,-0.0305,2.7,0,-172.4,15.4,-3.0623,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.9,0.1,0.1653,0.9,-0.2,0,0.0,0.0,0.0000,-0.10,-0.37,-0.05,-0.12
-0.0199,-0.0223,2.4,0,-172.7,15.4,-3.0609,-172.7,15.4,-3.0636,0.0,0.0,0.0000,-0.1,0.1,0.1842,0.1,-0.1,0,0.0,0.0,0.0000,0.05,-0.17,0.10,-0.12
-0.0116,-0.0141,2.4,0,-172.8,15.3,-3.0629,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.2,0.4,0.2178,-0.2,-0.4,0,0.0,0.0,0.0000,0.09,0.18,0.26,0.00
-0.0037,-0.0052,1.5,0,-172.8,15.3,-3.0621,-172.7,15.4,-3.0636,0.0,0.0,0.0000,0.1,0.3,0.2373,-0.2,-0.3,0,0.0,0.0,0.0000,0.01,0.01,-0.52,0.04
0.0048,0.0032,1.6,0,-172.5,15.4,-3.0619,-172.7,15.4,-3.0636,-0.0,-0.0,0.0169,-0.8,0.1,0.2625,0.8,-0.2,0,0.0,0.0,0.0000,-0.14,0.13,0.52,0.45
0.0123,0.0111,1.2,0,-172.5,15.4,-3.0629,-172.7,15.4,-3.0634,-0.0,0.0,0.0251,-0.6,0.1,0.2903,0.6,-0.1,0,0.0,0.0,0.0000,-0.62,-0.03,0.15,0.14
0.0197,0.0196,0.1,0,-172.6,15.4,-3.0636,-172.7,15.4,-3.0631,0.0,-0.0,0.0594,-0.4,0.1,0.3172,0.4,-0.1,0,0.0,0.0,0.0000,0.40,-0.06,0.00,0.14
0.0281,0.0196,8.5,0,-172.6,15.4,-3.0636,-172.7,15.4,-3.0631,0.0,-0.0,0.0594,-0.4,0.1,0.3442,0.4,-0.1,0,0.0,0.0,0.0000,0.20,0.38,0.11,-0.10
0.0365,0.0289,7.6,0,-173.2,15.3,-3.0583,-172.7,15.4,-3.0624,-0.0,-0.0,0.0873,1.5,0.4,0.3511,-1.5,-0.2,0,0.0,0.0,0.0000,0.57,0.36,0.69,0.27
0.0445,0.0368,7.7,0,-172.7,15.3,-3.0623,-172.7,15.4,-3.0616,0.0,0.0,0.1104,-0.3,0.5,0.3945,0.2,-0.5,0,0.0,0.0,0.0000,0.61,0.72,0.52,0.60
0.0525,0.0452,7.3,0,-172.5,15.5,-3.0553,-172.7,15.4,-3.0606,-0.0,-0.0,0.1356,-0.7,-0.1,0.3950,0.8,0.0,0,0.0,0.0,0.0000,0.52,0.63,0.50,0.42
0.0601,0.0537,6.4,0,-172.6,15.5,-3.0600,-172.7,15.4,-3.0593,-0.0,-0.0,0.1605,-0.5,-0.2,0.4425,0.6,0.2,0,0.0,0.0,0.0000,0.66,1.04,0.72,0.65
0.0687,0.0619,6.9,0,-172.9,15.7,-3.0559,-172.7,15.4,-3.0579,0.0,-0.0,0.1852,0.3,-0.7,0.4589,-0.3,0.7,0,0.0,0.0,0.0000,0.93,0.85,0.71,1.04
0.0766,0.0708,5.8,0,-172.6,15.5,-3.0525,-172.7,15.4,-3.0561,0.0,-0.0,0.2129,-0.3,-0.0,0.4754,0.3,0.0,0,0.0,0.0,0.0000,1.32,0.74,0.58,0.73
0.0844,0.0790,5.5,0,-172.5,15.5,-3.0466,-172.7,15.4,-3.0543,0.0,-0.0,0.2371,-0.8,-0.0,0.4827,0.8,-0.1,0,0.0,0.0,0.0000,1.36,1.56,1.15,1.20
0.0924,0.0876,4.8,0,-172.5,15.4,-3.0455,-172.7,15.4,-3.0521,-0.0,0.0,0.2624,-0.7,-0.0,0.5110,0.7,-0.1,0,0.0,0.0,0.0000,1.13,1.22,1.35,1.53
0.1009,0.0959,5.0,0,-172.8,15.4,-3.0396,-172.7,15.4,-3.0498,0.0,-0.0,0.2880,0.2,0.2,0.5232,-0.2,-0.2,0,0.0,0.0,0.0000,1.45,1.17,1.00,1.24
0.1084,0.1057,2.7,0,-172.4,15.5,-3.0318,-172.7,15.4,-3.0469,-0.0,0.0,0.3177,-0.9,-0.1,0.5233,0.9,0.0,0,0.0,0.0,0.0000,2.19,1.79,1.42,1.33
0.1163,0.1129,3.4,0,-172.8,15.4,-3.0301,-172.7,15.4,-3.0445,-0.0,0.0,0.3389,0.3,0.0,0.5505,-0.3,-0.0,0,0.0,0.0,0.0000,2.10,1.82,1.68,1.39
0.1244,0.1202,4.2,0,-172.6,15.7,-3.0155,-172.7,15.4,-3.0420,-0.0,0.0,0.3605,-0.4,-0.7,0.5280,0.5,0.6,0,0.0,0.0,0.0000,2.13,2.16,1.47,1.44
0.1318,0.1295,2.3,0,-171.9,15.7,-3.0066,-172.7,15.4,-3.0385,-0.0,-0.0,0.3881,-2.5,-0.8,0.5259,2.6,0.5,0,0.0,0.0,0.0000,2.07,2.16,1.26,1.64
0.1396,0.1382,1.5,0,-172.6,15.8,-3.0038,-172.7,15.4,-3.0350,-0.0,-0.0,0.4139,-0.3,-1.2,0.5515,0.5,1.2,0,0.0,0.0,0.0000,1.24,2.31,1.45,1.69
0.1478,0.1465,1.3,0,-172.1,15.4,-3.0005,-172.7,15.4,-3.0314,-0.0,-0.0,0.4397,-1.9,0.3,0.5771,1.9,-0.5,0,0.0,0.0,0.0000,2.27,2.01,1.72,1.81
0.1562,0.1549,1.2,0,-171.9,16.2,-2.9872,-172.7,15.4,-3.0276,-0.0,0.0,0.4652,-2.6,-2.3,0.5639,2.9,1.9,0,0.0,0.0,0.0000,2.18,2.13,1.67,1.77
0.1636,0.1635,0.1,0,-172.0,16.4,-2.9806,-172.7,15.4,-3.0236,0.0,0.0,0.4901,-2.2,-2.9,0.5735,2.6,2.5,0,0.0,0.0,0.0000,1.75,2.10,2.35,1.70
0.1724,0.1722,0.1,0,-172.2,16.5,-2.9770,-172.7,15.4,-3.0191,0.0,-0.0,0.5165,-1.6,-3.3,0.6040,2.2,3.0,0,0.0,0.0,0.0000,2.14,2.18,1.86,1.62
0.1801,0.1800,0.1,0,-171.8,16.8,-2.9734,-172.7,15.4,-3.0150,-0.0,-0.0,0.5406,-2.9,-4.1,0.6296,3.6,3.6,0,0.0,0.0,0.0000,2.09,2.23,1.78,1.33
0.1876,0.1800,7.6,0,-171.8,16.8,-2.9734,-172.7,15.4,-3.0150,-0.0,-0.0,0.5406,-2.9,-4.1,0.6680,3.6,3.6,0,0.0,0.0,0.0000,1.58,1.98,2.05,1.57
0.1961,0.1878,8.3,0,-171.9,16.6,-2.9695,-172.7,15.4,-3.0107,-0.0,-0.0,0.5640,-2.6,-3.6,0.6974,3.2,3.1,0,0.0,0.0,0.0000,1.51,1.84,2.24,2.29
0.2038,0.1972,6.6,0,-171.8,16.4,-2.9580,-172.7,15.4,-3.0053,0.0,0.0,0.5918,-2.9,-3.0,0.6930,3.4,2.4,0,0.0,0.0,0.0000,2.38,1.98,1.81,1.93
0.2125,0.2056,6.9,0,-172.2,17.4,-2.9623,-172.7,15.4,-3.0002,0.0,0.0,0.6166,-1.7,-5.8,0.7575,2.7,5.4,0,0.0,0.0,0.0000,1.61,1.92,2.18,1.84
0.2197,0.2141,5.6,0,-172.0,16.8,-2.9529,-172.7,15.4,-2.9949,-0.0,0.0,0.6417,-2.1,-4.0,0.7610,2.8,3.5,0,0.0,0.0,0.0000,1.56,1.86,2.20,2.03
0.2288,0.2228,5.9,0,-172.0,16.9,-2.9513,-172.7,15.4,-2.9892,-0.0,0.0,0.6683,-2.1,-4.3,0.8065,2.9,3.8,0,0.0,0.0,0.0000,1.79,1.71,1.93,2.01
0.2360,0.2288,7.2,0,-172.2,16.9,-2.9358,-172.7,15.4,-2.9851,0.0,0.0,0.6867,-1.7,-4.4,0.7874,2.5,3.9,0,0.0,0.0,0.0000,1.89,1.71,2.11,2.21
0.2435,0.2417,1.8,0,-172.5,17.4,-2.9420,-172.7,15.4,-2.9760,-0.0,0.0,0.7249,-0.6,-6.0,0.8572,1.8,5.7,0,0.0,0.0,0.0000,1.45,1.99,2.08,1.89
0.2517,0.2482,3.5,0,-172.6,17.6,-2.9348,-172.7,15.4,-2.9712,-0.0,0.0,0.7442,-0.4,-6.4,0.8579,1.7,6.2,0,0.0,0.0,0.0000,1.65,1.51,2.21,1.95
0.2597,0.2563,3.3,0,-171.9,17.6,-2.9165,-172.7,15.4,-2.9651,0.0,0.0,0.7692,-2.6,-6.4,0.8183,3.9,5.6,0,0.0,0.0,0.0000,1.56,2.10,2.14,2.29
0.2681,0.2648,3.3,0,-172.1,17.3,-2.9035,-172.7,15.4,-2.9585,0.0,0.0,0.7950,-2.0,-5.6,0.7907,3.2,4.9,0,0.0,0.0,0.0000,1.76,2.00,2.42,2.16
0.2766,0.2752,1.3,0,-172.3,17.7,-2.9025,-172.7,15.4,-2.9500,-0.0,-0.0,0.8259,-1.4,-6.7,0.8144,2.9,6.2,0,0.0,0.0,0.0000,2.18,1.75,2.45,2.46
0.2839,0.2827,1.2,0,-171.8,18.0,-2.8885,-172.7,15.4,-2.9438,-0.0,-0.0,0.8480,-2.8,-7.5,0.7831,4.6,6.6,0,0.0,0.0,0.0000,2.55,1.86,2.19,2.13
0.2921,0.2898,2.3,0,-172.0,17.6,-2.8807,-172.7,15.4,-2.9376,-0.0,-0.0,0.8691,-2.2,-6.4,0.7802,3.8,5.6,0,0.0,0.0,0.0000,1.71,2.25,2.22,2.34
0.3005,0.2985,2.0,0,-172.2,17.4,-2.8737,-172.7,15.4,-2.9300,-0.0,-0.0,0.8950,-1.7,-5.8,0.7823,3.2,5.1,0,0.0,0.0,0.0000,1.69,2.08,2.25,2.22
0.3082,0.2985,9.7,0,-172.2,17.4,-2.8737,-172.7,15.4,-2.9300,-0.0,-0.0,0.8950,-1.7,-5.8,0.8102,3.2,5.1,0,0.0,0.0,0.0000,1.58,1.53,2.10,2.30
0.3161,0.3138,2.3,0,-172.3,17.8,-2.8696,-172.7,15.4,-2.9159,0.0,0.0,0.9419,-1.3,-7.1,0.8234,3.2,6.5,0,0.0,0.0,0.0000,2.76,2.14,2.08,2.42
0.3241,0.3138,10.3,0,-172.3,17.8,-2.8696,-172.7,15.4,-2.9159,0.0,0.0,0.9419,-1.3,-7.1,0.8542,3.2,6.5,0,0.0,0.0,0.0000,2.35,2.27,2.18,2.64
0.3317,0.3243,7.5,0,-172.3,17.8,-2.8631,-172.7,15.4,-2.9059,0.0,-0.0,0.9770,-1.2,-7.1,0.8583,3.1,6.5,0,0.0,0.0,0.0000,2.93,1.86,2.08,2.32
0.3398,0.3325,7.3,0,-172.3,17.8,-2.8570,-172.7,15.4,-2.8978,0.0,0.0,0.9923,-1.2,-7.2,0.8658,3.2,6.5,0,0.0,0.0,0.0000,2.10,1.80,1.72,1.93
0.3477,0.3434,4.3,0,-172.8,18.1,-2.8567,-172.7,15.4,-2.8869,0.0,0.0,1.0018,0.2,-8.1,0.8966,2.1,7.8,0,0.0,0.0,0.0000,1.59,2.19,2.04,1.92
0.3560,0.3493,6.6,0,-172.5,17.9,-2.8496,-172.7,15.4,-2.8810,0.0,0.0,1.0021,-0.9,-7.2,0.9012,2.9,6.7,0,0.0,0.0,0.0000,1.56,2.34,1.99,1.60
0.3646,0.3579,6.7,0,-172.5,17.8,-2.8451,-172.7,15.4,-2.8724,-0.0,0.0,1.0000,-0.7,-7.2,0.9174,2.7,6.7,0,0.0,0.0,0.0000,1.74,1.68,1.67,1.65
0.3715,0.3662,5.4,0,-172.6,17.8,-2.8380,-172.7,15.4,-2.8641,-0.0,0.0,1.0000,-0.5,-6.9,0.9170,2.6,6.5,0,0.0,0.0,0.0000,2.51,1.51,1.85,1.50
0.3806,0.3761,4.5,0,-172.7,18.2,-2.8362,-172.7,15.4,-2.8542,0.0,-0.0,1.0000,-0.0,-8.1,0.9458,2.5,7.8,0,0.0,0.0,0.0000,1.51,1.57,1.86,1.62
0.3879,0.3833,4.6,0,-172.5,18.4,-2.8368,-172.7,15.4,-2.8470,-0.0,-0.0,1.0000,-0.9,-9.0,0.9775,3.5,8.3,0,0.0,0.0,0.0000,1.97,2.01,1.76,1.85
0.3965,0.3920,4.4,0,-172.9,18.6,-2.8330,-172.7,15.4,-2.8383,-0.0,-0.0,1.0000,0.5,-9.4,0.9965,2.3,9.1,0,0.0,0.0,0.0000,1.72,1.69,2.08,1.80
0.4043,0.3998,4.5,0,-172.4,18.3,-2.8162,-172.7,15.4,-2.8306,0.0,0.0,1.0000,-1.1,-8.5,0.9608,3.8,7.7,0,0.0,0.0,0.0000,1.74,2.09,1.80,2.05
0.4127,0.4102,2.5,0,-172.4,18.6,-2.8199,-172.7,15.4,-2.8201,0.0,0.0,1.0000,-0.9,-9.4,1.0092,3.8,8.7,0,0.0,0.0,0.0000,1.62,2.31,2.08,1.95
0.4203,0.4170,3.3,0,-172.4,18.3,-2.8097,-172.7,15.4,-2.8133,0.0,-0.0,1.0000,-0.9,-8.6,0.9991,3.6,7.9,0,0.0,0.0,0.0000,2.00,1.97,2.21,1.65
0.4277,0.4253,2.4,0,-172.4,19.1,-2.8031,-172.7,15.4,-2.8050,0.0,-0.0,1.0000,-1.0,-10.8,1.0019,4.5,9.9,0,0.0,0.0,0.0000,1.76,1.94,1.94,2.15
0.4367,0.4340,2.7,0,-172.0,19.2,-2.7935,-172.7,15.4,-2.7963,-0.0,-0.0,1.0000,-2.2,-11.1,0.9995,5.9,9.7,0,0.0,0.0,0.0000,2.06,2.19,2.21,2.13
0.4447,0.4433,1.4,0,-172.4,19.0,-2.7845,-172.7,15.4,-2.7870,-0.0,0.0,1.0000,-1.0,-10.7,0.9957,4.7,9.7,0,0.0,0.0,0.0000,1.98,2.26,2.61,2.65
0.4519,0.4506,1.3,0,-172.3,19.1,-2.7782,-172.7,15.4,-2.7797,-0.0,0.0,1.0000,-1.3,-11.1,0.9990,5.1,9.9,0,0.0,0.0,0.0000,1.96,2.30,2.90,2.76
0.4604,0.4589,1.4,0,-173.3,19.0,-2.7689,-172.7,15.4,-2.7714,0.0,0.0,1.0000,1.6,-10.6,0.9961,2.4,10.5,0,0.0,0.0,0.0000,1.81,1.91,2.90,3.00
0.4678,0.4677,0.1,0,-172.9,18.3,-2.7529,-172.7,15.4,-2.7626,-0.0,0.0,1.0000,0.5,-8.7,0.9616,2.8,8.2,0,0.0,0.0,0.0000,1.92,2.58,2.79,2.81
0.4764,0.4763,0.1,0,-173.3,18.7,-2.7481,-172.7,15.4,-2.7540,0.0,-0.0,1.0000,1.6,-9.6,0.9768,2.2,9.5,0,0.0,0.0,0.0000,2.93,2.33,3.27,2.98
0.4838,0.4763,7.5,0,-173.3,18.7,-2.7481,-172.7,15.4,-2.7540,0.0,-0.0,1.0000,1.6,-9.6,1.0065,2.2,9.5,0,0.0,0.0,0.0000,2.42,3.18,3.24,3.25
0.4921,0.4855,6.6,0,-173.3,18.6,-2.7385,-172.7,15.4,-2.7448,0.0,-0.0,1.0000,1.7,-9.3,1.0011,2.1,9.3,0,0.0,0.0,0.0000,2.86,2.82,3.32,3.44
0.5006,0.4935,7.1,0,-173.5,18.6,-2.7314,-172.7,15.4,-2.7368,0.0,0.0,1.0000,2.3,-9.5,1.0068,1.7,9.7,0,0.0,0.0,0.0000,3.29,2.47,3.62,3.90
0.5077,0.5013,6.4,0,-173.5,18.8,-2.7134,-172.7,15.4,-2.7290,0.0,0.0,1.0000,2.2,-10.1,0.9633,2.2,10.1,0,0.0,0.0,0.0000,2.77,2.70,3.32,3.98
0.5166,0.5098,6.8,0,-173.7,18.8,-2.7075,-172.7,15.4,-2.7205,0.0,0.0,1.0000,3.0,-10.1,0.9752,1.5,10.4,0,0.0,0.0,0.0000,3.46,2.53,3.04,3.55
0.5243,0.5186,5.8,0,-173.5,19.1,-2.7002,-172.7,15.4,-2.7117,0.0,-0.0,1.0000,2.3,-10.8,0.9769,2.6,10.8,0,0.0,0.0,0.0000,3.23,3.06,2.84,3.53
0.5323,0.5268,5.4,0,-173.3,18.9,-2.6897,-172.7,15.4,-2.7035,0.0,0.0,1.0000,1.7,-10.3,0.9668,3.0,10.0,0,0.0,0.0,0.0000,3.02,2.70,2.72,3.39
0.5406,0.5350,5.6,0,-173.5,18.8,-2.6706,-172.7,15.4,-2.6953,0.0,-0.0,1.0000,2.4,-10.1,0.9236,2.4,10.1,0,0.0,0.0,0.0000,3.81,2.86,3.09,3.06
0.5484,0.5438,4.6,0,-173.6,19.0,-2.6691,-172.7,15.4,-2.6865,-0.0,-0.0,1.0000,2.5,-10.7,0.9487,2.6,10.7,0,0.0,0.0,0.0000,2.76,2.74,2.91,3.08
0.5557,0.5523,3.4,0,-173.4,18.5,-2.6565,-172.7,15.4,-2.6780,-0.0,0.0,1.0000,2.1,-9.2,0.9275,2.5,9.1,0,0.0,0.0,0.0000,2.96,2.10,2.62,3.15
0.5641,0.5605,3.6,0,-173.7,18.4,-2.6433,-172.7,15.4,-2.6698,-0.0,0.0,1.0000,2.8,-8.9,0.9082,1.8,9.2,0,0.0,0.0,0.0000,2.68,3.01,2.43,2.78
0.5717,0.5691,2.6,0,-173.6,18.6,-2.6395,-172.7,15.4,-2.6612,-0.0,-0.0,1.0000,2.5,-9.6,0.9235,2.4,9.6,0,0.0,0.0,0.0000,2.46,2.45,2.32,2.83
0.5798,0.5775,2.3,0,-173.9,18.5,-2.6363,-172.7,15.4,-2.6528,0.0,0.0,1.0000,3.6,-9.1,0.9432,1.3,9.7,0,0.0,0.0,0.0000,2.61,2.22,3.09,2.00
0.5881,0.5857,2.5,0,-173.7,18.7,-2.6258,-172.7,15.4,-2.6446,0.0,-0.0,1.0000,2.9,-9.8,0.9343,2.3,9.9,0,0.0,0.0,0.0000,2.17,2.44,2.21,2.66
0.5966,0.5857,10.9,0,-173.7,18.7,-2.6258,-172.7,15.4,-2.6446,0.0,-0.0,1.0000,2.9,-9.8,0.9681,2.3,9.9,0,0.0,0.0,0.0000,2.46,2.06,1.98,2.48
0.6041,0.6028,1.2,0,-173.6,18.5,-2.6201,-172.7,15.4,-2.6275,-0.0,0.0,1.0000,2.6,-9.1,0.9755,2.3,9.1,0,0.0,0.0,0.0000,2.67,2.01,2.23,2.52
0.6123,0.6111,1.2,0,-173.5,18.8,-2.6059,-172.7,15.4,-2.6192,0.0,-0.0,1.0000,2.3,-10.2,0.9518,3.2,10.0,0,0.0,0.0,0.0000,1.73,1.94,2.01,2.29
0.6198,0.6197,0.1,0,-173.5,18.8,-2.6025,-172.7,15.4,-2.6106,0.0,-0.0,1.0000,2.2,-10.2,0.9679,3.3,9.9,0,0.0,0.0,0.0000,2.59,1.97,1.93,2.44
0.6284,0.6282,0.1,0,-173.6,19.2,-2.5946,-172.7,15.4,-2.6021,-0.0,-0.0,1.0000,2.6,-11.1,0.9706,3.6,10.8,0,0.0,0.0,0.0000,2.26,1.64,2.14,2.33
0.6365,0.6364,0.1,0,-173.0,19.1,-2.5877,-172.7,15.4,-2.5939,-0.0,-0.0,1.0000,0.7,-11.0,0.9756,5.2,9.7,0,0.0,0.0,0.0000,1.96,2.25,2.00,2.29
