t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.2134,-0.2197,6.3,0,-300.6,-155.6,2.7932,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.7,0.5,0.0121,0.9,-0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.2049,-0.2113,6.4,0,-300.5,-155.2,2.7942,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.1,-0.6,0.0082,0.8,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1972,-0.2028,5.6,0,-300.3,-155.3,2.7929,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.4,-0.5,0.0136,1.2,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1887,-0.1944,5.7,0,-300.1,-155.2,2.7975,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-2.2,-0.7,-0.0050,1.9,1.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1810,-0.1857,4.8,0,-300.2,-155.7,2.7996,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.9,0.8,-0.0134,2.1,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1739,-0.1775,3.6,0,-300.4,-155.3,2.7958,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.4,-0.4,0.0017,1.2,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1655,-0.1688,3.3,0,-300.2,-155.4,2.7991,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.7,-0.1,-0.0111,1.6,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1570,-0.1605,3.5,0,-300.5,-155.4,2.7970,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.1,-0.2,-0.0028,0.9,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1494,-0.1520,2.6,0,-300.2,-155.7,2.7972,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.8,0.7,-0.0037,1.9,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1417,-0.1430,1.2,0,-300.6,-155.6,2.7900,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.7,0.4,0.0251,0.8,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1328,-0.1352,2.4,0,-301.0,-155.4,2.7916,-300.8,-155.4,2.7963,0.0,0.0,0.0000,0.7,-0.3,0.0186,-0.7,0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1250,-0.1265,1.5,0,-301.2,-155.7,2.7906,-300.8,-155.4,2.7963,0.0,0.0,0.0000,1.0,0.6,0.0225,-0.8,-1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1171,-0.1183,1.2,0,-300.8,-155.3,2.7972,-300.8,-155.4,2.7963,0.0,0.0,0.0000,0.0,-0.3,-0.0037,-0.1,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1093,-0.1095,0.1,0,-300.6,-155.6,2.7898,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.8,0.4,0.0260,0.8,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1012,-0.1013,0.1,0,-300.2,-155.6,2.7954,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-2.0,0.3,0.0034,2.0,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0928,-0.0930,0.2,0,-300.4,-155.6,2.7927,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.4,0.3,0.0145,1.4,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0854,-0.0930,7.6,0,-300.4,-155.6,2.7927,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.4,0.3,0.0145,1.4,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0778,-0.0845,6.8,0,-300.6,-155.3,2.7995,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.7,-0.5,0.0039,0.5,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0692,-0.0758,6.6,0,-300.2,-155.5,2.8018,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.9,0.2,0.0244,1.8,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0609,-0.0674,6.5,0,-300.4,-155.3,2.7973,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.1,-0.4,0.0689,0.9,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0539,-0.0593,5.4,0,-300.5,-155.1,2.8027,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.9,-1.1,0.0679,0.5,1.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0458,-0.0505,4.7,0,-300.5,-155.2,2.7994,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.1,-0.7,0.1052,0.8,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0379,-0.0413,3.4,0,-300.7,-155.6,2.7904,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-0.4,0.4,0.1643,0.5,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0294,-0.0339,4.5,0,-300.4,-155.6,2.7964,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.3,0.3,0.1657,1.3,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0218,-0.0250,3.2,0,-300.3,-155.3,2.7972,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.6,-0.3,0.1857,1.4,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0132,-0.0165,3.3,0,-300.4,-155.5,2.7921,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.2,0.2,0.2323,1.2,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0060,-0.0083,2.4,0,-300.3,-155.6,2.7960,-300.8,-155.4,2.7963,0.0,0.0,0.0000,-1.5,0.4,0.2380,1.6,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0021,0.0002,1.8,0,-300.3,-155.1,2.7997,-300.8,-155.4,2.7963,-0.0,0.0,0.0230,-1.6,-1.0,0.2474,1.1,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0104,0.0090,1.4,0,-300.2,-155.3,2.8015,-300.8,-155.4,2.7964,-0.0,0.0,0.0194,-2.0,-0.6,0.2663,1.7,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0181,0.0168,1.3,0,-300.1,-155.3,2.7979,-300.8,-155.4,2.7967,0.0,-0.0,0.0506,-2.2,-0.3,0.3054,1.9,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0269,0.0255,1.4,0,-300.2,-155.6,2.7956,-300.8,-155.4,2.7972,0.0,-0.0,0.0772,-2.0,0.3,0.3429,2.0,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0352,0.0339,1.3,0,-300.8,-155.2,2.7956,-300.8,-155.4,2.7980,0.0,0.0,0.1020,-0.1,-0.6,0.3706,-0.1,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0424,0.0423,0.1,0,-300.7,-155.2,2.8015,-300.8,-155.4,2.7990,-0.0,0.0,0.1269,-0.5,-0.8,0.3719,0.2,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0512,0.0508,0.4,0,-300.4,-155.1,2.7965,-300.8,-155.4,2.8001,-0.0,0.0,0.1519,-1.1,-0.9,0.4227,0.7,1.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0592,0.0508,8.5,0,-300.4,-155.1,2.7965,-300.8,-155.4,2.8001,-0.0,0.0,0.1519,-1.1,-0.9,0.4526,0.7,1.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0668,0.0603,6.5,0,-300.5,-155.4,2.8001,-300.8,-155.4,2.8017,0.0,-0.0,0.1804,-1.1,-0.2,0.4674,0.9,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0742,0.0676,6.6,0,-300.7,-155.3,2.7994,-300.8,-155.4,2.8031,-0.0,-0.0,0.2030,-0.4,-0.5,0.4981,0.2,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0829,0.0765,6.4,0,-300.6,-155.8,2.7869,-300.8,-155.4,2.8050,-0.0,0.0,0.2297,-0.8,1.0,0.5821,1.0,-0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0900,0.0847,5.4,0,-300.1,-155.1,2.8030,-300.8,-155.4,2.8070,0.0,0.0,0.2537,-2.2,-0.9,0.5468,1.7,1.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0989,0.0931,5.8,0,-300.2,-155.6,2.7976,-300.8,-155.4,2.8093,0.0,0.0,0.2790,-1.9,0.5,0.6055,1.9,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1070,0.1032,3.8,0,-300.4,-155.4,2.7997,-300.8,-155.4,2.8122,0.0,0.0,0.3103,-1.3,-0.0,0.6311,1.2,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1148,0.1114,3.5,0,-300.4,-155.1,2.7978,-300.8,-155.4,2.8149,0.0,0.0,0.3345,-1.3,-0.9,0.6725,0.9,1.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1231,0.1185,4.6,0,-300.7,-155.2,2.8073,-300.8,-155.4,2.8173,0.0,0.0,0.3556,-0.2,-0.7,0.6708,-0.0,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1309,0.1273,3.6,0,-300.7,-155.2,2.8003,-300.8,-155.4,2.8206,0.0,0.0,0.3816,-0.3,-0.8,0.7335,-0.0,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1381,0.1357,2.4,0,-300.2,-155.3,2.7980,-300.8,-155.4,2.8239,0.0,-0.0,0.4065,-1.8,-0.6,0.7764,1.5,1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1472,0.1436,3.6,0,-300.7,-155.3,2.7963,-300.8,-155.4,2.8272,-0.0,0.0,0.4306,-0.3,-0.3,0.8270,0.2,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1550,0.1525,2.6,0,-300.5,-155.7,2.7975,-300.8,-155.4,2.8311,0.0,0.0,0.4578,-1.0,0.9,0.8594,1.2,-0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1626,0.1525,10.2,0,-300.5,-155.7,2.7975,-300.8,-155.4,2.8311,0.0,0.0,0.4578,-1.0,0.9,0.8962,1.2,-0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1704,0.1692,1.2,0,-300.5,-155.4,2.7991,-300.8,-155.4,2.8392,-0.0,-0.0,0.5071,-1.0,-0.0,0.9291,0.9,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1792,0.1778,1.4,0,-300.4,-155.3,2.7958,-300.8,-155.4,2.8437,0.0,0.0,0.5336,-1.4,-0.3,0.9879,1.2,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1864,0.1863,0.1,0,-300.4,-155.3,2.7959,-300.8,-155.4,2.8483,-0.0,0.0,0.5595,-1.3,-0.3,1.0245,1.1,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1944,0.1943,0.1,0,-300.4,-155.6,2.7964,-300.8,-155.4,2.8529,-0.0,-0.0,0.5831,-1.3,0.3,1.0644,1.3,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2023,0.1943,8.0,0,-300.4,-155.6,2.7964,-300.8,-155.4,2.8529,-0.0,-0.0,0.5831,-1.3,0.3,1.1064,1.3,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2109,0.2034,7.5,0,-300.3,-155.2,2.7982,-300.8,-155.4,2.8583,-0.0,0.0,0.6101,-1.4,-0.8,1.1461,1.1,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2189,0.2115,7.4,0,-300.6,-155.2,2.7927,-300.8,-155.4,2.8634,-0.0,-0.0,0.6341,-0.7,-0.7,1.2131,0.4,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2271,0.2199,7.2,0,-300.9,-155.3,2.7909,-300.8,-155.4,2.8688,-0.0,-0.0,0.6592,0.2,-0.5,1.2681,-0.4,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2350,0.2281,6.9,0,-300.3,-155.5,2.7959,-300.8,-155.4,2.8743,-0.0,-0.0,0.6845,-1.4,0.1,1.2924,1.4,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2421,0.2355,6.5,0,-300.4,-155.2,2.8005,-300.8,-155.4,2.8795,0.0,0.0,0.7070,-1.2,-0.7,1.3195,0.9,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2507,0.2452,5.5,0,-300.6,-155.4,2.7982,-300.8,-155.4,2.8864,-0.0,0.0,0.7352,-0.8,-0.0,1.3610,0.7,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2588,0.2538,5.0,0,-300.9,-155.1,2.8000,-300.8,-155.4,2.8929,-0.0,-0.0,0.7614,0.2,-1.0,1.3892,-0.5,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2665,0.2607,5.9,0,-300.3,-155.5,2.7972,-300.8,-155.4,2.8982,-0.0,-0.0,0.7826,-1.6,0.1,1.4231,1.5,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2748,0.2703,4.4,0,-300.6,-155.1,2.8000,-300.8,-155.4,2.9059,0.0,-0.0,0.8114,-0.6,-1.1,1.4382,0.2,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2830,0.2789,4.1,0,-300.2,-155.2,2.8004,-300.8,-155.4,2.9129,0.0,0.0,0.8366,-1.7,-0.7,1.4640,1.4,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2908,0.2874,3.4,0,-300.2,-155.7,2.7987,-300.8,-155.4,2.9202,-0.0,-0.0,0.8620,-1.9,0.7,1.4979,2.0,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2987,0.2958,2.9,0,-300.3,-155.5,2.7963,-300.8,-155.4,2.9275,0.0,-0.0,0.8866,-1.6,0.1,1.5354,1.6,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3065,0.3043,2.2,0,-300.5,-155.1,2.7980,-300.8,-155.4,2.9352,-0.0,0.0,0.9129,-0.9,-1.0,1.5570,0.5,1.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3149,0.3126,2.3,0,-300.2,-155.5,2.7948,-300.8,-155.4,2.9428,0.0,0.0,0.9382,-1.8,0.2,1.6009,1.7,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3227,0.3213,1.4,0,-300.5,-155.3,2.7925,-300.8,-155.4,2.9511,0.0,0.0,0.9655,-0.9,-0.4,1.6399,0.7,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3310,0.3297,1.3,0,-300.5,-155.2,2.8005,-300.8,-155.4,2.9594,0.0,-0.0,0.9898,-0.9,-0.7,1.6404,0.6,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3381,0.3380,0.1,0,-300.6,-155.4,2.7992,-300.8,-155.4,2.9676,0.0,0.0,0.9954,-0.8,-0.2,1.6741,0.6,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3467,0.3466,0.1,0,-300.7,-155.5,2.7919,-300.8,-155.4,2.9762,0.0,-0.0,1.0028,-0.3,0.1,1.7376,0.3,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3545,0.3466,7.8,0,-300.7,-155.5,2.7919,-300.8,-155.4,2.9762,0.0,-0.0,1.0028,-0.3,0.1,1.7685,0.3,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3624,0.3568,5.6,0,-300.6,-155.3,2.7984,-300.8,-155.4,2.9864,-0.0,-0.0,1.0000,-0.6,-0.5,1.7745,0.4,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3706,0.3640,6.6,0,-300.0,-155.1,2.8002,-300.8,-155.4,2.9936,0.0,0.0,1.0000,-2.5,-1.0,1.8000,2.0,1.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3783,0.3719,6.4,0,-300.8,-155.3,2.7945,-300.8,-155.4,3.0015,0.0,0.0,1.0000,0.0,-0.5,1.8537,-0.2,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3867,0.3804,6.3,0,-300.5,-155.2,2.8076,-300.8,-155.4,3.0100,-0.0,-0.0,1.0000,-0.9,-0.8,1.8349,0.6,1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3945,0.3890,5.4,0,-300.1,-155.5,2.7938,-300.8,-155.4,3.0186,-0.0,-0.0,1.0000,-2.2,0.2,1.9211,2.2,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4025,0.3972,5.3,0,-300.2,-155.4,2.7936,-300.8,-155.4,3.0268,-0.0,0.0,1.0000,-1.8,-0.1,1.9540,1.6,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4105,0.4059,4.6,0,-300.1,-155.1,2.8016,-300.8,-155.4,3.0355,-0.0,-0.0,1.0000,-2.1,-0.9,1.9540,1.7,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4184,0.4142,4.1,0,-301.0,-155.0,2.7943,-300.8,-155.4,3.0438,0.0,0.0,1.0000,0.6,-1.2,2.0000,-1.0,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4268,0.4225,4.3,0,-300.7,-155.5,2.7933,-300.8,-155.4,3.0521,0.0,0.0,1.0000,-0.4,0.0,2.0000,0.4,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4349,0.4308,4.1,0,-300.7,-155.2,2.8006,-300.8,-155.4,3.0604,0.0,0.0,1.0000,-0.4,-0.7,2.0000,0.1,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4429,0.4394,3.5,0,-300.4,-155.3,2.7956,-300.8,-155.4,3.0690,0.0,0.0,1.0000,-1.2,-0.4,2.0000,1.0,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4512,0.4477,3.4,0,-300.3,-155.4,2.7986,-300.8,-155.4,3.0773,0.0,0.0,1.0000,-1.5,0.0,2.0000,1.4,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4588,0.4564,2.4,0,-300.1,-155.4,2.7970,-300.8,-155.4,3.0860,-0.0,-0.0,1.0000,-2.3,-0.0,2.0000,2.1,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4665,0.4646,1.9,0,-300.6,-155.4,2.8007,-300.8,-155.4,3.0942,-0.0,-0.0,1.0000,-0.6,-0.0,2.0000,0.6,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4741,0.4740,0.1,0,-300.0,-155.1,2.8020,-300.8,-155.4,3.1035,-0.0,-0.0,1.0000,-2.3,-0.9,2.0000,1.9,1.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4821,0.4820,0.1,0,-299.9,-155.1,2.8034,-300.8,-155.4,3.1116,0.0,0.0,1.0000,-2.9,-1.0,2.0000,2.4,1.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4905,0.4820,8.5,0,-299.9,-155.1,2.8034,-300.8,-155.4,3.1116,0.0,0.0,1.0000,-2.9,-1.0,2.0000,2.4,1.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4988,0.4987,0.1,0,-300.3,-155.1,2.7994,-300.8,-155.4,3.1283,-0.0,0.0,1.0000,-1.7,-1.1,2.0000,1.2,1.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5062,0.4987,7.5,0,-300.3,-155.1,2.7994,-300.8,-155.4,3.1283,-0.0,0.0,1.0000,-1.7,-1.1,2.0000,1.2,1.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5150,0.5071,7.9,0,-300.6,-155.4,2.7936,-300.8,-155.4,3.1367,-0.0,-0.0,1.0000,-0.7,-0.3,2.0000,0.5,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5222,0.5157,6.5,0,-300.7,-155.4,2.7980,-300.8,-155.4,-3.1379,0.0,0.0,1.0000,-0.2,-0.2,2.0000,0.2,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5307,0.5246,6.0,0,-300.1,-155.3,2.8001,-300.8,-155.4,-3.1290,0.0,-0.0,1.0000,-2.1,-0.3,2.0000,1.9,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5391,0.5326,6.5,0,-301.1,-155.0,2.7942,-300.8,-155.4,-3.1210,-0.0,-0.0,1.0000,0.8,-1.2,2.0000,-1.2,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5466,0.5409,5.7,0,-300.5,-155.3,2.7990,-300.8,-155.4,-3.1127,-0.0,0.0,1.0000,-1.0,-0.5,2.0000,0.8,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5547,0.5496,5.0,0,-300.5,-155.4,2.7936,-300.8,-155.4,-3.1039,0.0,-0.0,1.0000,-1.1,-0.1,2.0000,1.0,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5625,0.5578,4.7,0,-300.6,-155.1,2.8021,-300.8,-155.4,-3.0958,0.0,-0.0,1.0000,-0.7,-1.0,2.0000,0.4,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5707,0.5661,4.6,0,-300.6,-155.4,2.8034,-300.8,-155.4,-3.0875,-0.0,0.0,1.0000,-0.7,-0.1,2.0000,0.6,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5788,0.5738,5.0,0,-300.4,-155.3,2.7988,-300.8,-155.4,-3.0798,-0.0,0.0,1.0000,-1.1,-0.5,2.0000,0.9,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5863,0.5833,2.9,0,-300.5,-155.5,2.7954,-300.8,-155.4,-3.0702,-0.0,0.0,1.0000,-1.1,0.3,2.0000,1.1,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5951,0.5916,3.6,0,-300.3,-155.3,2.7977,-300.8,-155.4,-3.0620,0.0,-0.0,1.0000,-1.6,-0.5,2.0000,1.3,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6021,0.6001,2.0,0,-300.6,-155.6,2.7940,-300.8,-155.4,-3.0535,0.0,-0.0,1.0000,-0.8,0.4,2.0000,0.8,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6110,0.6087,2.3,0,-300.3,-155.3,2.7954,-300.8,-155.4,-3.0449,0.0,0.0,1.0000,-1.6,-0.4,2.0000,1.3,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6180,0.6168,1.2,0,-300.9,-155.4,2.7934,-300.8,-155.4,-3.0368,-0.0,-0.0,1.0000,0.2,-0.1,2.0000,-0.2,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6270,0.6256,1.4,0,-300.5,-155.4,2.7970,-300.8,-155.4,-3.0280,0.0,0.0,1.0000,-0.8,-0.3,2.0000,0.7,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6341,0.6337,0.4,0,-300.5,-155.4,2.7970,-300.8,-155.4,-3.0199,0.0,-0.0,1.0000,-1.1,-0.2,2.0000,1.0,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6423,0.6422,0.1,0,-300.3,-155.3,2.8036,-300.8,-155.4,-3.0114,-0.0,0.0,1.0000,-1.6,-0.4,2.0000,1.3,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
