t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.2963,-0.3017,5.4,0,-701.7,-61.8,0.1283,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,-0.12,0.20,0.12,-0.44,1,-0.0078,-0.118,0.147,24.00,1,-701.7,-61.8,0.12833,0.0,0.0,-0.0078,-0.00000,OK
-0.2888,-0.2890,0.2,0,-702.0,-61.7,0.1321,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.0,-0.1,-0.0151,1.0,-0.2,0,0.0,0.0,0.0000,-0.09,-0.05,0.11,-0.05,1,-0.0078,-0.118,0.157,25.00,1,-702.0,-61.7,0.13029,-22.2,5.7,0.0358,0.00079,OK
-0.2806,-0.2839,3.3,0,-701.8,-61.9,0.1277,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.4,0.5,0.0026,0.5,0.5,0,0.0,0.0,0.0000,-0.37,-0.06,-0.44,0.41,1,-0.0078,-0.118,0.157,25.00,1,-701.9,-61.9,0.12919,29.2,-46.7,-0.0383,0.01178,OK
-0.2724,-0.2839,11.5,0,-701.8,-61.9,0.1277,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.4,0.5,0.0026,0.5,0.5,0,0.0,0.0,0.0000,0.13,-0.16,0.06,0.08,1,-0.0078,-0.118,0.157,24.00,1,-701.8,-62.0,0.12925,1.7,-16.6,-0.0009,0.00181,OK
-0.2644,-0.2839,19.5,0,-701.8,-61.9,0.1277,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.4,0.5,0.0026,0.5,0.5,0,0.0,0.0,0.0000,0.01,-0.09,0.05,-0.33,1,-0.0067,-0.118,0.147,24.00,1,-701.8,-62.1,0.12908,-1.8,-20.7,-0.0235,0.00853,OK
-0.2563,-0.2839,27.6,0,-701.8,-61.9,0.1277,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.4,0.5,0.0026,0.5,0.5,0,0.0,0.0,0.0000,0.02,-0.13,-0.08,0.09,1,-0.0078,-0.098,0.157,25.00,1,-701.8,-62.1,0.12907,0.0,-0.0,-0.0009,0.00261,OK
-0.2488,-0.2499,1.1,0,-702.0,-61.8,0.1271,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.0,0.2,0.0051,1.0,0.0,0,0.0,0.0,0.0000,0.26,0.16,0.03,-0.09,1,-0.0078,-0.118,0.147,25.00,1,-702.0,-61.8,0.12838,-10.3,20.7,-0.0245,-0.00033,OK
-0.2402,-0.2438,3.6,0,-702.1,-61.8,0.1285,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.1,0.1,-0.0006,1.1,-0.1,0,0.0,0.0,0.0000,-0.39,0.04,-0.12,-0.05,1,-0.0078,-0.118,0.147,25.00,1,-702.0,-61.8,0.12844,-6.5,9.0,-0.0023,-0.00139,OK
-0.2323,-0.2355,3.2,0,-702.1,-61.7,0.1269,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.4,-0.2,0.0057,1.3,-0.4,0,0.0,0.0,0.0000,-0.12,0.22,-0.46,-0.06,1,-0.0067,-0.098,0.157,24.00,1,-702.1,-61.7,0.12806,-12.1,17.6,-0.0131,-0.00192,OK
-0.2241,-0.2255,1.4,0,-702.8,-61.1,0.1276,-701.7,-61.8,0.1283,0.0,0.0,0.0000,3.3,-1.9,0.0029,3.0,-2.3,0,0.0,0.0,0.0000,0.11,0.05,-0.08,-0.22,1,-0.0067,-0.127,0.147,24.00,1,-702.7,-61.2,0.12794,-97.5,111.9,-0.0072,-0.00251,OK
-0.2167,-0.2181,1.4,0,-702.7,-61.0,0.1293,-701.7,-61.8,0.1283,0.0,0.0,0.0000,3.2,-2.1,-0.0038,2.8,-2.5,0,0.0,0.0,0.0000,0.42,-0.10,0.35,0.11,1,-0.0067,-0.108,0.127,25.00,1,-702.7,-61.1,0.12830,-7.7,33.4,0.0217,-0.00354,OK
-0.2090,-0.2102,1.1,0,-702.6,-61.1,0.1222,-701.7,-61.8,0.1283,0.0,0.0,0.0000,2.9,-2.0,0.0243,2.6,-2.4,0,0.0,0.0,0.0000,0.00,-0.04,-0.03,0.05,1,-0.0067,-0.108,0.127,26.00,1,-702.7,-61.1,0.12684,13.0,-2.4,-0.0961,-0.00375,OK
-0.2007,-0.2018,1.1,0,-702.1,-61.8,0.1297,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.1,0.0,-0.0054,1.1,-0.1,0,0.0,0.0,0.0000,-0.35,-0.29,-0.08,0.00,1,-0.0100,-0.069,0.147,25.00,1,-702.1,-61.7,0.12762,92.8,-138.3,0.0389,-0.00414,OK
-0.1929,-0.2018,9.0,0,-702.1,-61.8,0.1297,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.1,0.0,-0.0054,1.1,-0.1,0,0.0,0.0,0.0000,-0.13,0.20,0.24,0.09,1,-0.0100,-0.127,0.167,25.00,1,-702.2,-61.6,0.12754,0.0,-0.0,0.0011,-0.00483,OK
-0.1844,-0.1918,7.4,0,-702.7,-61.0,0.1290,-701.7,-61.8,0.1283,0.0,0.0,0.0000,3.1,-2.3,-0.0028,2.8,-2.7,0,0.0,0.0,0.0000,0.37,0.05,-0.02,0.10,1,-0.0056,-0.108,0.127,25.00,1,-702.6,-61.1,0.12784,-1.1,1.7,0.0025,-0.00513,OK
-0.1763,-0.1839,7.6,0,-701.8,-61.7,0.1280,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.4,-0.0,0.0014,0.4,-0.1,0,0.0,0.0,0.0000,0.16,-0.15,-0.24,0.23,1,-0.0078,-0.157,0.186,25.00,1,-702.0,-61.6,0.12788,0.9,-1.0,0.0003,-0.00538,OK
-0.1688,-0.1699,1.1,0,-701.9,-61.8,0.1266,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.7,0.2,0.0069,0.7,0.1,0,0.0,0.0,0.0000,-0.10,0.09,0.02,0.15,1,-0.0078,-0.157,0.186,25.00,1,-701.9,-61.8,0.12757,4.3,-29.1,-0.0205,-0.00559,OK
-0.1602,-0.1699,9.7,0,-701.9,-61.8,0.1266,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.7,0.2,0.0069,0.7,0.1,0,0.0,0.0,0.0000,0.13,-0.14,0.33,-0.06,1,-0.0078,-0.078,0.147,24.00,1,-701.9,-61.8,0.12761,0.0,-0.0,0.0009,-0.00581,OK
-0.1520,-0.1699,17.9,0,-701.9,-61.8,0.1266,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.7,0.2,0.0069,0.7,0.1,0,0.0,0.0,0.0000,0.19,0.24,0.13,-0.18,1,-0.0089,-0.108,0.147,26.00,1,-701.9,-61.8,0.12762,-0.0,-0.0,0.0013,-0.00610,OK
-0.1442,-0.1468,2.7,0,-701.8,-61.7,0.1293,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,-0.0039,0.5,-0.2,0,0.0,0.0,0.0000,-0.26,-0.01,-0.06,-0.13,1,-0.0089,-0.137,0.137,25.00,1,-701.8,-61.7,0.12805,7.9,7.7,0.0144,-0.00615,OK
-0.1372,-0.1425,5.3,0,-702.8,-61.0,0.1293,-701.7,-61.8,0.1283,0.0,0.0,0.0000,3.2,-2.1,-0.0038,2.9,-2.5,0,0.0,0.0,0.0000,0.30,-0.08,-0.32,0.18,1,-0.0089,-0.137,0.137,25.00,1,-702.4,-61.3,0.12829,-93.3,90.9,0.0043,-0.00637,OK
-0.1291,-0.1344,5.3,0,-701.9,-61.8,0.1290,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,0.0,-0.0026,0.5,-0.0,0,0.0,0.0,0.0000,-0.03,-0.16,-0.03,0.04,1,-0.0067,-0.078,0.186,25.00,1,-702.0,-61.6,0.12843,40.2,-43.3,0.0013,-0.00636,OK
-0.1208,-0.1254,4.6,0,-702.0,-61.8,0.1279,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.9,0.0,0.0016,0.9,-0.1,0,0.0,0.0,0.0000,-0.26,-0.17,-0.16,-0.15,1,-0.0044,-0.127,0.186,25.00,1,-702.0,-61.7,0.12831,-4.8,-4.1,-0.0053,-0.00608,OK
-0.1124,-0.1171,4.7,0,-701.8,-61.7,0.1311,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.0,-0.0110,0.5,-0.1,0,0.0,0.0,0.0000,0.04,0.35,-0.13,0.38,1,0.0000,-0.098,0.186,27.00,1,-701.9,-61.7,0.12888,12.4,-1.4,0.0152,-0.00596,OK
-0.1045,-0.1087,4.2,0,-702.7,-61.1,0.1291,-701.7,-61.8,0.1283,0.0,0.0,0.0000,3.0,-2.1,-0.0030,2.7,-2.5,0,0.0,0.0,0.0000,0.00,0.07,0.29,-0.11,1,-0.0022,-0.127,0.137,25.00,1,-702.5,-61.2,0.12894,-78.5,89.5,0.0020,-0.00583,OK
-0.0969,-0.1004,3.4,0,-701.9,-61.7,0.1308,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,-0.0098,0.5,-0.1,0,0.0,0.0,0.0000,0.35,0.13,-0.22,-0.15,1,-0.0022,-0.127,0.137,24.00,1,-702.0,-61.6,0.12932,90.5,-100.6,0.0167,-0.00572,OK
-0.0881,-0.0907,2.6,0,-702.0,-61.8,0.1292,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.8,0.1,-0.0035,0.9,0.0,0,0.0,0.0,0.0000,0.03,-0.04,-0.08,-0.68,1,-0.0089,-0.127,0.108,26.00,1,-702.0,-61.8,0.12927,-9.9,-13.7,-0.0045,-0.00569,OK
-0.0805,-0.0830,2.6,0,-701.7,-61.8,0.1316,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.0,0.2,-0.0131,0.0,0.2,0,0.0,0.0,0.0000,0.22,-0.01,-0.08,-0.10,1,-0.0100,-0.157,0.157,25.00,1,-701.7,-61.8,0.12978,45.3,-11.2,0.0284,-0.00589,OK
-0.0724,-0.0830,10.6,0,-701.7,-61.8,0.1316,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.0,0.2,-0.0131,0.0,0.2,0,0.0,0.0,0.0000,0.10,-0.04,-0.06,0.31,1,-0.0089,-0.069,0.186,25.00,1,-701.7,-61.8,0.12976,0.0,0.0,0.0014,-0.00608,OK
-0.0641,-0.0674,3.3,0,-701.8,-61.7,0.1259,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,0.0098,0.5,-0.2,0,0.0,0.0,0.0000,-0.22,-0.12,0.15,-0.16,1,-0.0089,-0.069,0.186,25.00,1,-701.8,-61.7,0.12884,-9.6,9.6,-0.0364,-0.00609,OK
-0.0560,-0.0674,11.5,0,-701.8,-61.7,0.1259,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,0.0098,0.5,-0.2,0,0.0,0.0,0.0000,-0.26,0.01,0.47,0.09,1,-0.0100,-0.088,0.157,25.00,1,-701.8,-61.7,0.12885,0.0,-0.0,0.0006,-0.00626,OK
-0.0481,-0.0674,19.4,0,-701.8,-61.7,0.1259,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,0.0098,0.5,-0.2,0,0.0,0.0,0.0000,-0.37,0.09,0.09,0.25,1,-0.0078,-0.088,0.147,25.00,1,-701.8,-61.7,0.12886,-0.0,0.0,-0.0000,-0.00632,OK
-0.0403,-0.0674,27.1,0,-701.8,-61.7,0.1259,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.5,-0.1,0.0098,0.5,-0.2,0,0.0,0.0,0.0000,-0.08,-0.14,-0.01,0.25,1,-0.0089,-0.078,0.147,25.00,1,-701.8,-61.7,0.12886,-0.0,0.0,0.0001,-0.00641,OK
-0.0324,-0.0326,0.2,0,-701.9,-61.8,0.1256,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.8,0.1,0.0107,0.8,-0.0,0,0.0,0.0,0.0000,0.05,0.04,-0.14,-0.02,1,-0.0078,-0.127,0.157,25.00,1,-701.9,-61.8,0.12771,-9.9,-3.5,-0.0675,-0.00643,OK
-0.0249,-0.0326,7.7,0,-701.9,-61.8,0.1256,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.8,0.1,0.0107,0.8,-0.0,0,0.0,0.0,0.0000,-0.08,0.05,0.02,0.45,1,-0.0078,-0.127,0.157,24.00,1,-701.9,-61.8,0.12802,5.4,1.3,0.0430,-0.00643,OK
-0.0172,-0.0235,6.3,0,-701.9,-61.8,0.1280,-701.7,-61.8,0.1283,0.0,0.0,0.0000,0.8,0.1,0.0011,0.8,-0.0,0,0.0,0.0,0.0000,0.13,0.05,0.00,-0.23,1,-0.0078,-0.137,0.167,25.00,1,-701.9,-61.8,0.12814,-0.8,-0.4,-0.0005,-0.00646,OK
-0.0081,-0.0157,7.6,0,-702.2,-61.8,0.1248,-701.7,-61.8,0.1283,0.0,0.0,0.0000,1.4,0.1,0.0142,1.4,-0.1,0,0.0,0.0,0.0000,0.39,-0.23,0.23,-0.49,1,-0.0100,-0.137,0.157,25.00,1,-702.1,-61.8,0.12729,-7.0,1.1,-0.0067,-0.00635,OK
-0.0001,-0.0072,7.0,0,-702.4,-61.1,0.1246,-701.7,-61.8,0.1283,0.0,0.0,0.0000,2.2,-2.0,0.0148,1.9,-2.2,0,0.0,0.0,0.0000,0.44,-0.21,-0.17,-0.12,1,-0.0078,-0.147,0.127,24.00,1,-702.4,-61.2,0.12666,-15.2,46.1,-0.0006,-0.00638,OK
0.0075,-0.0072,14.7,0,-702.4,-61.1,0.1246,-701.7,-61.8,0.1283,0.0,0.0,0.0000,17.4,-0.0,0.0148,17.2,-2.2,0,0.0,0.0,0.0000,-0.17,0.03,-0.12,0.00,1,-0.0078,-0.147,0.127,25.00,1,-702.5,-60.9,0.12662,-8.6,33.2,-0.0096,-0.00612,OK
0.0150,-0.0072,22.2,0,-702.4,-61.1,0.1246,-701.7,-61.8,0.1283,0.0,0.0,0.0000,32.2,1.9,0.0148,32.2,-2.1,0,0.0,0.0,0.0000,-2.56,0.20,0.00,-0.10,1,-0.0067,-0.078,0.127,25.00,1,-702.5,-60.8,0.12637,7.7,9.5,-0.0503,-0.00488,OK
0.0234,-0.0072,30.6,0,-702.4,-61.1,0.1246,-701.7,-61.8,0.1283,0.0,0.0,0.0000,48.9,4.1,0.0148,49.0,-2.0,0,0.0,0.0,0.0000,-0.04,0.00,-0.04,-0.09,1,-0.0056,-0.098,0.137,25.00,1,-702.5,-60.6,0.12613,-8.5,28.3,-0.0066,-0.00471,OK
0.0313,-0.0072,38.5,0,-702.4,-61.1,0.1246,-701.7,-61.8,0.1283,0.0,0.0,0.0000,64.5,6.1,0.0148,64.8,-2.0,0,0.0,0.0,0.0000,0.25,0.05,0.22,-0.09,1,-0.0044,-0.078,0.167,25.00,1,-702.6,-60.4,0.12617,-9.0,25.5,0.0140,-0.00514,OK
0.0397,0.0350,4.7,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,81.1,8.8,-0.0025,81.6,-1.7,0,0.0,0.0,0.0000,-0.04,-0.16,-0.10,-0.03,1,-0.0044,-0.078,0.167,25.00,1,-702.1,-61.9,0.12708,5.9,-22.7,0.0019,-0.00493,OK
0.0476,0.0350,12.6,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,96.7,11.3,-0.0025,97.4,-1.2,0,0.0,0.0,0.0000,-0.42,0.14,-0.16,0.22,1,-0.0044,-0.088,0.177,25.00,1,-702.0,-62.0,0.12704,7.7,-20.9,-0.0082,-0.00467,OK
0.0549,0.0350,20.0,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,111.2,13.6,-0.0025,112.0,-0.8,0,0.0,0.0,0.0000,-0.20,0.07,0.28,0.01,1,-0.0044,-0.226,0.196,25.00,1,-702.1,-61.9,0.12701,0.0,-0.0,0.0003,-0.00467,OK
0.0637,0.0350,28.7,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,128.6,16.2,-0.0025,129.6,-0.5,0,0.0,0.0,0.0000,-0.39,-0.21,-0.03,0.14,1,0.0022,-0.814,0.186,25.00,1,-702.1,-61.9,0.12700,0.0,0.0,-0.0016,-0.00442,OK
0.0710,0.0350,36.1,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,143.0,18.3,-0.0025,144.2,-0.3,0,0.0,0.0,0.0000,-0.09,-0.25,0.40,0.28,1,0.0067,-0.451,0.245,25.00,1,-702.1,-61.9,0.12700,0.0,-0.0,0.0020,-0.00417,OK
0.0798,0.0350,44.8,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,160.4,20.7,-0.0025,161.8,-0.1,0,0.0,0.0,0.0000,-0.46,0.06,0.40,-0.02,1,0.0067,-0.451,0.245,25.00,1,-702.1,-61.9,0.12700,-0.0,-0.0,0.0000,-0.00387,OK
0.0878,0.0350,52.8,0,-702.1,-61.9,0.1289,-701.1,-61.7,0.1283,34.6,4.5,0.0000,176.2,22.9,-0.0025,177.6,0.0,0,0.0,0.0,0.0000,-0.95,-0.24,0.41,0.32,1,0.0122,-0.559,0.216,25.00,1,-702.0,-61.9,0.12692,10.6,1.0,-0.0120,-0.00311,OK
0.0954,0.0940,1.4,0,-702.0,-61.7,0.1282,-697.3,-61.2,0.1283,93.1,12.0,0.0000,191.3,24.6,0.0005,192.9,-0.1,0,0.0,0.0,0.0000,-0.39,-0.30,0.28,1.04,1,0.0167,-0.441,0.049,25.00,1,-702.0,-61.7,0.12768,3.0,15.5,0.0495,-0.00360,OK
0.1028,0.1026,0.3,0,-701.8,-61.8,0.1304,-696.4,-61.1,0.1283,101.6,13.1,0.0000,205.9,26.5,-0.0084,207.6,-0.5,0,0.0,0.0,0.0000,-0.45,-0.34,0.58,0.48,1,0.0367,-0.206,-0.010,25.00,1,-701.8,-61.7,0.12886,36.2,-11.1,0.0865,-0.00346,OK
0.1110,0.1107,0.2,0,-702.7,-61.0,0.1314,-695.6,-61.0,0.1283,109.7,14.2,0.0000,215.3,25.1,-0.0123,216.7,-3.3,0,0.0,0.0,0.0000,-0.51,-0.20,0.67,1.12,1,0.0644,-0.657,-0.029,25.00,1,-702.6,-61.0,0.13014,-122.9,123.9,0.1243,-0.00383,OK
0.1196,0.1194,0.2,0,-701.9,-61.8,0.1303,-694.6,-60.8,0.1283,118.4,15.3,0.0000,219.7,28.4,-0.0080,221.5,-0.4,0,0.0,0.0,0.0000,-0.74,-0.58,0.99,0.83,1,0.0644,-0.657,-0.029,25.00,1,-702.0,-61.7,0.13043,85.8,-124.8,0.0544,-0.00356,OK
0.1274,0.1194,8.0,0,-701.9,-61.8,0.1303,-694.6,-60.8,0.1283,118.4,15.3,0.0000,222.9,28.8,-0.0080,224.7,-0.4,0,0.0,0.0,0.0000,-0.73,-0.49,1.16,1.48,1,0.1067,-0.637,0.078,25.00,1,-702.1,-61.7,0.13064,26.2,-21.9,0.1254,-0.00356,OK
0.1354,0.1282,7.2,0,-702.0,-61.8,0.1277,-693.5,-60.7,0.1283,127.2,16.4,0.0000,226.8,29.3,0.0025,228.7,0.2,0,0.0,0.0,0.0000,-0.77,-0.43,1.70,1.71,1,0.1567,-0.873,0.147,25.00,1,-702.0,-61.8,0.13093,18.6,-21.9,0.1693,-0.00372,OK
0.1436,0.1362,7.4,0,-701.7,-61.8,0.1276,-692.4,-60.6,0.1283,135.2,17.4,0.0000,229.0,29.6,0.0030,230.9,0.2,0,0.0,0.0,0.0000,-1.19,-1.02,1.90,1.97,1,0.1900,-1.138,0.206,24.00,1,-701.7,-61.8,0.13124,40.3,-9.2,0.1761,-0.00323,OK
0.1514,0.1362,15.2,0,-701.7,-61.8,0.1276,-692.4,-60.6,0.1283,135.2,17.4,0.0000,232.5,30.0,0.0030,234.4,0.2,0,0.0,0.0,0.0000,-1.35,-1.20,1.79,2.31,1,0.1900,-1.138,0.206,24.00,1,-701.4,-61.8,0.13252,46.5,-4.3,0.1763,-0.00286,OK
0.1594,0.1362,23.2,0,-701.7,-61.8,0.1276,-692.4,-60.6,0.1283,135.2,17.4,0.0000,236.1,30.5,0.0030,238.1,0.2,0,0.0,0.0,0.0000,-1.50,-1.20,1.87,2.40,1,0.1933,-1.393,0.412,25.00,1,-701.0,-61.8,0.13395,50.5,-5.3,0.1793,-0.00252,OK
0.1670,0.1362,30.7,0,-701.7,-61.8,0.1276,-692.4,-60.6,0.1283,135.2,17.4,0.0000,239.9,31.0,0.0030,241.9,0.2,0,0.0,0.0,0.0000,-2.15,-1.50,2.34,2.39,1,0.1556,-1.481,0.412,25.00,1,-700.5,-61.8,0.13517,63.9,-13.3,0.1368,-0.00212,OK
0.1751,0.1705,4.6,0,-702.6,-61.0,0.1301,-687.2,-59.9,0.1283,169.0,21.8,0.0000,246.8,29.3,-0.0072,248.5,-3.0,0,0.0,0.0,0.0000,-3.10,-1.51,2.29,2.92,1,0.1044,-1.559,0.167,25.00,1,-702.6,-61.0,0.13445,-14.0,22.8,0.0597,-0.00149,OK
0.1833,0.1786,4.7,0,-701.9,-61.7,0.1279,-685.9,-59.7,0.1283,176.9,22.8,0.0000,248.9,31.9,0.0018,251.0,-0.1,0,0.0,0.0,0.0000,-2.96,-1.90,2.63,3.20,1,0.0978,-1.716,0.324,24.00,1,-702.0,-61.6,0.13326,60.7,-66.6,0.0594,-0.00108,OK
0.1918,0.1872,4.6,0,-701.9,-61.8,0.1312,-684.3,-59.5,0.1283,184.9,23.9,0.0000,253.7,32.7,-0.0117,255.8,-0.8,0,0.0,0.0,0.0000,-3.44,-2.42,3.22,3.25,1,0.0978,-1.716,0.324,25.00,1,-701.8,-61.8,0.13332,26.8,-24.7,0.0724,-0.00070,OK
0.1992,0.1990,0.2,0,-701.6,-61.9,0.1301,-682.0,-59.2,0.1283,192.9,24.9,0.0000,257.1,33.5,-0.0070,259.3,-0.1,0,0.0,0.0,0.0000,-3.28,-2.83,3.42,4.02,1,0.1244,-1.795,0.647,27.00,1,-701.6,-61.9,0.13330,7.8,-4.0,0.0100,-0.00047,OK
0.2068,0.2066,0.3,0,-701.8,-61.7,0.1303,-680.5,-59.0,0.1283,196.7,25.4,0.0000,262.2,33.7,-0.0077,264.3,-0.6,0,0.0,0.0,0.0000,-4.09,-3.37,4.05,4.12,1,0.0944,-1.991,-0.088,25.00,1,-701.7,-61.8,0.13253,-29.4,23.4,-0.0593,-0.00037,OK
0.2157,0.2135,2.2,0,-701.3,-61.8,0.1264,-679.2,-58.8,0.1283,197.7,25.5,0.0000,266.0,34.7,0.0077,268.3,0.9,0,0.0,0.0,0.0000,-5.52,-3.51,7.19,5.07,1,0.0578,-1.981,-0.608,25.00,1,-701.3,-61.8,0.13163,49.1,-13.1,-0.0367,-0.00032,OK
0.2236,0.2210,2.6,0,-702.0,-61.1,0.1256,-677.7,-58.7,0.1283,198.2,25.6,0.0000,272.8,33.2,0.0109,274.8,-1.2,0,0.0,0.0,0.0000,-6.86,-4.35,-0.10,5.30,1,0.0578,-1.981,-0.608,25.00,1,-701.8,-61.1,0.13060,-73.5,103.4,-0.0411,0.00029,OK
0.2312,0.2297,1.6,0,-702.2,-61.2,0.1285,-676.0,-58.4,0.1283,198.4,25.6,0.0000,278.0,33.9,-0.0008,280.0,-2.0,0,0.0,0.0,0.0000,-6.92,-4.61,0.92,5.19,1,-0.0089,-1.795,-0.569,26.00,1,-702.2,-61.1,0.12996,-43.0,-6.8,-0.0564,0.00073,OK
0.2388,0.2388,0.1,0,-700.9,-61.7,0.1305,-674.2,-58.2,0.1283,198.4,25.6,0.0000,278.5,36.0,-0.0088,280.9,-0.6,0,0.0,0.0,0.0000,-6.69,-4.92,2.61,5.99,1,-0.0456,-1.893,1.020,25.00,1,-701.0,-61.6,0.12974,142.1,-104.8,-0.0297,0.00097,OK
0.2471,0.2459,1.1,0,-701.8,-61.0,0.1289,-672.7,-58.0,0.1283,198.4,25.6,0.0000,286.1,34.8,-0.0023,288.2,-2.3,0,0.0,0.0,0.0000,-8.99,-5.62,4.64,6.13,1,-0.0378,-2.226,0.333,25.00,1,-701.5,-61.1,0.12919,-81.3,86.9,-0.0594,0.00131,OK
0.2557,0.2459,9.8,0,-701.8,-61.0,0.1289,-672.7,-58.0,0.1283,198.4,25.6,0.0000,291.3,35.4,-0.0023,293.4,-2.3,0,0.0,0.0,0.0000,-9.38,-5.90,5.24,6.54,1,-0.0378,-2.226,0.333,25.00,1,-701.3,-61.2,0.12912,69.7,-8.7,-0.0486,0.00157,OK
0.2629,0.2459,17.0,0,-701.8,-61.0,0.1289,-672.7,-58.0,0.1283,198.4,25.6,0.0000,295.6,36.0,-0.0023,297.7,-2.3,0,0.0,0.0,0.0000,-8.52,-6.59,5.73,6.76,1,-0.0300,-1.785,-0.412,25.00,1,-700.7,-61.1,0.12880,92.7,-5.1,-0.0385,0.00175,OK
0.2715,0.2459,25.6,0,-701.8,-61.0,0.1289,-672.7,-58.0,0.1283,198.4,25.6,0.0000,300.7,36.6,-0.0023,302.9,-2.3,0,0.0,0.0,0.0000,-8.45,-6.92,6.82,7.71,1,-0.0300,-1.549,0.637,25.00,1,-699.8,-61.1,0.12849,129.1,-9.2,-0.0346,0.00182,OK
0.2790,0.2758,3.2,0,-700.6,-61.1,0.1284,-666.8,-57.3,0.1283,198.4,25.6,0.0000,301.6,37.3,-0.0004,303.9,-1.7,0,0.0,0.0,0.0000,-8.91,-6.96,7.25,8.59,1,-0.0067,-0.696,0.892,25.00,1,-700.5,-61.1,0.12832,50.8,-0.6,-0.0085,0.00185,OK
0.2872,0.2797,7.5,0,-699.2,-61.5,0.1303,-666.0,-57.2,0.1283,198.4,25.6,0.0000,302.2,39.3,-0.0079,304.8,-0.4,0,0.0,0.0,0.0000,-9.93,-7.28,7.25,8.83,1,0.0111,-1.834,-1.265,24.00,1,-699.6,-61.3,0.12882,134.1,-33.1,0.0076,0.00180,OK
0.2955,0.2882,7.2,0,-698.6,-61.4,0.1370,-664.3,-56.9,0.1283,198.4,25.6,0.0000,305.4,39.5,-0.0347,308.0,-2.6,0,0.0,0.0,0.0000,-9.92,-7.44,7.29,9.59,1,0.0111,-1.834,-1.265,25.00,1,-698.5,-61.4,0.13075,140.0,-18.8,0.0119,0.00144,OK
0.3032,0.2967,6.5,0,-698.3,-61.0,0.1310,-662.7,-56.7,0.1283,198.4,25.6,0.0000,309.0,38.9,-0.0108,311.4,-1.8,0,0.0,0.0,0.0000,-10.43,-7.61,8.41,9.93,1,0.0356,-3.638,1.275,25.00,1,-698.0,-61.1,0.13098,121.6,0.9,0.0329,0.00147,OK
0.3114,0.3058,5.6,0,-697.5,-60.8,0.1313,-660.9,-56.5,0.1283,198.4,25.6,0.0000,311.6,39.1,-0.0117,314.0,-2.0,0,0.0,0.0,0.0000,-10.39,-7.60,8.63,9.96,1,0.0678,-0.981,-0.657,25.00,1,-697.3,-60.9,0.13144,104.9,6.3,0.0644,0.00150,OK
