t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
0.3706,0.3639,6.6,0,-623.5,-1239.1,1.4994,-639.2,-1229.8,1.4422,-33.7,362.7,0.0000,-121.7,428.2,-0.2289,418.4,151.9
0.3790,0.3732,5.8,0,-623.2,-1236.0,1.4889,-639.6,-1226.4,1.4422,-38.3,371.2,-0.0000,-127.8,427.2,-0.1867,415.3,162.4
0.3867,0.3813,5.4,0,-622.9,-1232.3,1.4801,-639.9,-1223.3,1.4422,-42.8,378.8,-0.0000,-133.8,424.5,-0.1517,410.7,171.7
0.3947,0.3890,5.7,0,-622.5,-1229.1,1.4757,-640.3,-1220.4,1.4422,-47.3,387.5,-0.0000,-140.4,423.3,-0.1340,408.0,179.9
0.4025,0.3890,13.4,0,-622.5,-1229.1,1.4757,-640.3,-1220.4,1.4422,-47.3,387.5,-0.0000,-145.7,431.2,-0.1340,415.4,186.0
0.4107,0.4064,4.3,0,-622.0,-1220.8,1.4706,-641.2,-1213.5,1.4422,-59.1,395.8,0.0000,-152.6,416.1,-0.1137,398.8,193.5
0.4184,0.4149,3.6,0,-620.8,-1216.8,1.4543,-641.7,-1210.2,1.4422,-63.5,395.4,-0.0000,-162.3,411.9,-0.0485,390.3,209.1
0.4267,0.4232,3.5,0,-621.2,-1213.4,1.4555,-642.3,-1206.9,1.4422,-67.8,394.7,0.0000,-166.8,410.6,-0.0532,388.6,212.9
0.4342,0.4318,2.3,0,-621.0,-1209.1,1.4548,-642.9,-1203.5,1.4422,-71.9,393.5,0.0000,-172.6,405.0,-0.0504,382.3,218.3
0.4425,0.4401,2.5,0,-621.1,-1204.7,1.4497,-643.5,-1200.3,1.4422,-75.9,392.3,0.0000,-178.4,400.4,-0.0300,375.9,225.4
0.4506,0.4401,10.6,0,-621.1,-1204.7,1.4497,-643.5,-1200.3,1.4422,-75.9,392.3,0.0000,-184.6,409.2,-0.0300,383.9,232.7
0.4588,0.4575,1.2,0,-621.1,-1196.7,1.4452,-644.9,-1193.4,1.4422,-85.1,390.8,0.0000,-190.8,394.1,-0.0120,367.1,238.7
0.4668,0.4656,1.2,0,-621.4,-1192.9,1.4427,-645.6,-1190.3,1.4422,-89.4,389.6,0.0000,-197.0,389.3,-0.0020,361.0,245.1
0.4742,0.4741,0.1,0,-622.1,-1188.0,1.4320,-646.3,-1187.0,1.4422,-93.9,388.6,0.0000,-200.5,381.7,0.0409,350.3,251.4
0.4827,0.4826,0.1,0,-622.6,-1183.8,1.4226,-647.2,-1183.7,1.4422,-98.4,388.1,0.0000,-205.0,378.3,0.0782,343.9,258.6
0.4906,0.4904,0.1,0,-624.0,-1179.4,1.4252,-648.0,-1180.6,1.4422,-102.4,387.2,0.0000,-206.8,372.9,0.0681,338.9,258.8
0.4986,0.4904,8.2,0,-624.0,-1179.4,1.4252,-648.0,-1180.6,1.4422,-102.4,387.2,0.0000,-213.3,380.9,0.0681,345.9,266.3
0.5070,0.4991,7.9,0,-623.3,-1176.2,1.4205,-648.9,-1177.3,1.4422,-106.6,385.4,0.0000,-222.7,379.4,0.0869,341.8,277.0
0.5146,0.5079,6.7,0,-624.6,-1171.1,1.4272,-649.8,-1173.9,1.4422,-111.0,384.1,-0.0000,-225.7,370.4,0.0600,334.3,276.4
0.5229,0.5182,4.7,0,-625.4,-1166.9,1.4233,-651.0,-1170.0,1.4422,-116.5,383.0,-0.0000,-230.5,365.9,0.0755,328.0,281.8
0.5306,0.5250,5.6,0,-626.4,-1162.7,1.4165,-651.8,-1167.4,1.4422,-120.2,381.7,0.0000,-234.1,361.7,0.1029,321.5,287.0
0.5385,0.5331,5.4,0,-627.0,-1159.5,1.4221,-652.8,-1164.3,1.4422,-124.8,379.7,0.0000,-238.8,359.5,0.0805,320.1,289.5
0.5467,0.5413,5.5,0,-627.9,-1155.0,1.4215,-653.8,-1161.2,1.4422,-128.7,378.4,-0.0000,-242.5,352.9,0.0826,312.9,292.3
0.5547,0.5532,1.5,0,-629.9,-1150.0,1.4197,-655.4,-1156.7,1.4422,-133.9,377.0,-0.0000,-243.4,344.7,0.0899,304.2,292.6
0.5629,0.5586,4.3,0,-631.3,-1146.1,1.4342,-656.1,-1154.6,1.4422,-136.6,376.0,0.0000,-247.5,340.5,0.0321,303.6,291.6
0.5704,0.5668,3.5,0,-632.2,-1142.7,1.4243,-657.3,-1151.6,1.4422,-140.6,374.7,-0.0000,-251.8,336.9,0.0717,296.6,298.3
0.5791,0.5754,3.8,0,-633.9,-1139.0,1.4255,-658.5,-1148.4,1.4422,-145.3,372.6,0.0000,-254.5,333.7,0.0666,293.3,300.1
0.5860,0.5859,0.1,0,-635.3,-1135.2,1.4287,-660.0,-1144.4,1.4422,-151.1,369.9,-0.0000,-256.3,328.6,0.0538,289.0,300.2
0.5943,0.5921,2.3,0,-638.0,-1131.1,1.4342,-661.0,-1142.2,1.4422,-153.9,369.3,-0.0000,-255.8,323.8,0.0318,285.9,297.5
0.6022,0.6007,1.5,0,-639.7,-1127.0,1.4223,-662.3,-1139.0,1.4422,-158.3,368.4,0.0000,-258.2,318.2,0.0796,276.5,302.4
0.6112,0.6092,2.0,0,-641.2,-1123.9,1.4275,-663.7,-1135.9,1.4422,-161.6,365.9,-0.0000,-262.1,316.6,0.0588,276.0,304.6
0.6186,0.6092,9.4,0,-641.2,-1123.9,1.4275,-663.7,-1135.9,1.4422,-161.6,365.9,-0.0000,-269.4,322.6,0.0588,280.9,312.7
0.6261,0.6259,0.1,0,-645.0,-1116.3,1.4321,-666.5,-1129.8,1.4422,-170.2,361.6,-0.0000,-266.6,307.9,0.0406,268.1,306.6
0.6346,0.6345,0.1,0,-647.0,-1113.3,1.4278,-667.9,-1126.7,1.4422,-174.7,359.6,-0.0000,-268.3,302.7,0.0575,261.4,308.7
0.6420,0.6345,7.5,0,-647.0,-1113.3,1.4278,-667.9,-1126.7,1.4422,-174.7,359.6,-0.0000,-274.5,309.4,0.0575,267.1,315.8
0.6505,0.6429,7.6,0,-649.7,-1109.4,1.4356,-669.4,-1123.7,1.4422,-178.4,357.9,0.0000,-274.5,304.8,0.0263,265.0,313.1
0.6583,0.6571,1.3,0,-652.9,-1106.4,1.4413,-672.0,-1118.6,1.4422,-184.9,354.8,0.0000,-273.4,301.6,0.0035,263.8,310.0
0.6660,0.6597,6.4,0,-654.5,-1103.0,1.4431,-672.5,-1117.7,1.4422,-186.1,354.3,-0.0000,-276.3,297.4,-0.0037,259.8,311.9
0.6741,0.6682,5.8,0,-656.0,-1100.6,1.4458,-674.1,-1114.7,1.4422,-190.1,352.3,0.0000,-280.5,296.3,-0.0144,259.0,315.3
0.6824,0.6768,5.6,0,-659.4,-1096.3,1.4440,-675.7,-1111.7,1.4422,-194.0,350.2,0.0000,-279.0,289.8,-0.0072,252.2,313.4
0.6909,0.6866,4.3,0,-661.5,-1093.8,1.4383,-677.6,-1108.3,1.4422,-198.9,347.2,0.0000,-281.5,287.9,0.0157,248.2,317.0
0.6990,0.6933,5.7,0,-665.0,-1090.3,1.4329,-679.0,-1105.9,1.4422,-202.8,344.6,0.0000,-279.1,283.2,0.0372,242.2,315.4
0.7065,0.7019,4.6,0,-666.6,-1088.0,1.4328,-680.8,-1103.0,1.4422,-206.3,342.5,-0.0000,-281.7,282.6,0.0378,241.2,317.9
0.7142,0.7107,3.6,0,-669.8,-1084.8,1.4290,-682.6,-1100.0,1.4422,-209.2,340.8,0.0000,-280.2,278.6,0.0530,236.1,316.8
0.7228,0.7195,3.3,0,-672.5,-1082.3,1.4347,-684.5,-1097.0,1.4422,-213.5,338.2,-0.0000,-281.4,276.9,0.0302,236.1,316.3
0.7304,0.7271,3.3,0,-675.1,-1079.3,1.4429,-686.1,-1094.4,1.4422,-217.1,335.9,0.0000,-281.7,272.7,-0.0028,234.5,314.2
0.7380,0.7356,2.4,0,-678.5,-1076.6,1.4348,-687.9,-1091.6,1.4422,-221.1,333.4,0.0000,-280.1,269.1,0.0298,228.6,314.0
0.7471,0.7445,2.6,0,-681.5,-1074.3,1.4393,-689.9,-1088.6,1.4422,-225.3,330.9,-0.0000,-281.2,267.9,0.0115,228.7,313.9
0.7543,0.7532,1.2,0,-684.9,-1071.7,1.4335,-691.9,-1085.8,1.4422,-229.1,327.8,0.0000,-279.3,265.5,0.0349,224.8,313.0
0.7626,0.7532,9.5,0,-684.9,-1071.7,1.4335,-691.9,-1085.8,1.4422,-229.1,327.8,0.0000,-288.4,271.0,0.0349,229.0,322.7
0.7712,0.7698,1.4,0,-689.3,-1066.8,1.4277,-695.8,-1080.4,1.4422,-235.8,323.1,0.0000,-283.9,261.5,0.0578,218.4,318.3
0.7787,0.7698,8.9,0,-689.3,-1066.8,1.4277,-695.8,-1080.4,1.4422,-235.8,323.1,0.0000,-292.1,266.1,0.0578,221.8,327.0
0.7864,0.7863,0.1,0,-695.5,-1062.0,1.4275,-699.7,-1075.1,1.4422,-242.8,317.9,-0.0000,-282.2,256.7,0.0587,213.8,316.0
0.7943,0.7863,8.0,0,-695.5,-1062.0,1.4275,-699.7,-1075.1,1.4422,-242.8,317.9,-0.0000,-291.1,261.3,0.0587,217.0,325.5
0.8021,0.7863,15.8,0,-695.5,-1062.0,1.4275,-699.7,-1075.1,1.4422,-242.8,317.9,-0.0000,-300.3,265.0,0.0587,219.4,335.0
0.8108,0.8031,7.7,0,-702.0,-1057.4,1.4412,-703.9,-1069.8,1.4422,-250.2,311.6,-0.0000,-290.7,255.8,0.0041,216.1,321.3
0.8188,0.8031,15.7,0,-702.0,-1057.4,1.4412,-703.9,-1069.8,1.4422,-250.2,311.6,-0.0000,-299.5,260.6,0.0041,219.7,330.7
0.8260,0.8199,6.1,0,-707.8,-1052.8,1.4320,-708.1,-1064.6,1.4422,-257.7,306.5,0.0000,-290.6,251.0,0.0409,208.4,322.5
0.8348,0.8199,14.9,0,-707.8,-1052.8,1.4320,-708.1,-1064.6,1.4422,-257.7,306.5,0.0000,-300.6,256.2,0.0409,212.2,333.2
0.8426,0.8369,5.7,0,-714.0,-1049.2,1.4357,-712.6,-1059.4,1.4422,-263.8,300.7,0.0000,-290.9,249.4,0.0259,207.9,321.8
0.8514,0.8369,14.5,0,-714.0,-1049.2,1.4357,-712.6,-1059.4,1.4422,-263.8,300.7,0.0000,-301.2,252.5,0.0259,209.7,332.5
0.8582,0.8539,4.4,0,-720.1,-1045.1,1.4445,-717.1,-1054.4,1.4422,-270.5,295.0,-0.0000,-291.2,243.4,-0.0090,204.8,319.6
0.8661,0.8616,4.5,0,-723.3,-1042.7,1.4425,-719.2,-1052.1,1.4422,-273.7,291.9,-0.0000,-290.9,240.8,-0.0010,201.6,319.3
0.8748,0.8722,2.6,0,-725.6,-1041.7,1.4423,-722.1,-1049.0,1.4422,-278.1,287.2,0.0000,-294.5,242.2,-0.0003,202.4,323.1
0.8821,0.8722,9.9,0,-725.6,-1041.7,1.4423,-722.1,-1049.0,1.4422,-278.1,287.2,0.0000,-303.5,245.6,-0.0003,204.7,332.5
0.8909,0.8877,3.3,0,-732.3,-1037.7,1.4515,-726.5,-1044.6,1.4422,-283.6,282.0,0.0000,-293.6,237.5,-0.0372,200.8,319.8
0.8986,0.8877,10.9,0,-732.3,-1037.7,1.4515,-726.5,-1044.6,1.4422,-283.6,282.0,0.0000,-302.0,240.5,-0.0372,202.8,328.5
0.9070,0.9044,2.6,0,-737.6,-1034.8,1.4567,-731.3,-1040.0,1.4422,-289.6,276.3,-0.0000,-296.3,235.1,-0.0580,199.8,321.1
0.9144,0.9044,10.0,0,-737.6,-1034.8,1.4567,-731.3,-1040.0,1.4422,-289.6,276.3,-0.0000,-306.0,237.5,-0.0580,201.1,331.1
0.9226,0.9214,1.3,0,-742.8,-1029.7,1.4751,-736.2,-1035.4,1.4422,-296.0,268.1,-0.0000,-300.3,225.2,-0.1314,195.5,320.5
0.9303,0.9214,8.9,0,-742.8,-1029.7,1.4751,-736.2,-1035.4,1.4422,-296.0,268.1,-0.0000,-309.0,228.4,-0.1314,197.8,329.4
0.9387,0.9386,0.1,0,-749.9,-1027.7,1.4761,-741.4,-1030.8,1.4422,-302.2,262.4,-0.0000,-298.0,225.8,-0.1355,196.6,318.0
0.9463,0.9386,7.7,0,-749.9,-1027.7,1.4761,-741.4,-1030.8,1.4422,-302.2,262.4,-0.0000,-307.6,229.0,-0.1355,198.9,327.9
0.9543,0.9386,15.7,0,-749.9,-1027.7,1.4761,-741.4,-1030.8,1.4422,-302.2,262.4,-0.0000,-317.4,231.8,-0.1355,200.8,337.9
0.9628,0.9552,7.6,0,-755.6,-1023.8,1.4913,-746.4,-1026.5,1.4422,-308.2,255.9,-0.0000,-310.7,222.4,-0.1963,197.0,327.4
0.9707,0.9640,6.7,0,-757.9,-1022.6,1.4883,-749.2,-1024.2,1.4422,-310.4,252.0,0.0000,-313.6,221.1,-0.1844,194.5,330.7
0.9782,0.9724,5.8,0,-759.8,-1020.9,1.4738,-751.8,-1022.1,1.4422,-313.2,248.2,0.0000,-317.0,217.7,-0.1263,185.9,336.6
