t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.2122,-0.2165,4.3,0,-1036.2,-1245.0,1.5060,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.7,1.1,0.0160,1.1,-0.6
-0.2033,-0.2081,4.8,0,-1036.0,-1244.5,1.5133,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.2,-0.2,-0.0130,-0.2,-0.2
-0.1955,-0.1999,4.4,0,-1036.0,-1244.6,1.5109,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.2,-0.1,-0.0035,-0.1,-0.2
-0.1882,-0.1917,3.5,0,-1035.9,-1244.4,1.5062,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.0,-0.5,0.0153,-0.5,-0.0
-0.1798,-0.1823,2.5,0,-1036.4,-1244.5,1.5070,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,1.2,-0.4,0.0121,-0.3,-1.2
-0.1714,-0.1745,3.0,0,-1036.5,-1244.8,1.5115,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,1.5,0.7,-0.0060,0.8,-1.5
-0.1635,-0.1659,2.4,0,-1036.5,-1244.7,1.5119,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,1.8,0.3,-0.0076,0.4,-1.7
-0.1553,-0.1578,2.4,0,-1035.9,-1244.6,1.5093,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.2,0.1,0.0028,0.1,0.2
-0.1470,-0.1485,1.5,0,-1036.0,-1244.8,1.5022,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.1,0.6,0.0314,0.6,-0.0
-0.1393,-0.1405,1.2,0,-1035.9,-1244.5,1.5118,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.0,-0.3,-0.0074,-0.3,0.0
-0.1313,-0.1325,1.2,0,-1036.0,-1244.6,1.5119,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.3,-0.1,-0.0076,-0.1,-0.3
-0.1236,-0.1325,8.9,0,-1036.0,-1244.6,1.5119,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.3,-0.1,-0.0076,-0.1,-0.3
-0.1156,-0.1229,7.3,0,-1036.7,-1244.2,1.4911,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,2.2,-1.3,0.0757,-1.1,-2.3
-0.1075,-0.1147,7.2,0,-1035.6,-1244.8,1.5066,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-1.0,0.6,0.0135,0.5,1.1
-0.1000,-0.1070,7.0,0,-1035.9,-1244.6,1.5079,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.1,0.1,0.0085,0.1,0.1
-0.0914,-0.0985,7.1,0,-1036.0,-1244.6,1.5120,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.2,0.1,-0.0079,0.1,-0.2
-0.0834,-0.0898,6.4,0,-1035.9,-1244.5,1.5075,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.3,-0.4,0.0101,-0.4,0.2
-0.0752,-0.0826,7.5,0,-1036.1,-1244.4,1.5087,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.6,-0.5,0.0054,-0.4,-0.6
-0.0672,-0.0733,6.0,0,-1035.7,-1244.3,1.5087,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.7,-0.8,0.0052,-0.9,0.6
-0.0603,-0.0636,3.2,0,-1035.9,-1244.6,1.5041,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.2,0.1,0.0237,0.1,0.3
-0.0517,-0.0564,4.7,0,-1036.0,-1244.6,1.5105,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.1,-0.0,-0.0019,-0.0,-0.1
-0.0435,-0.0473,3.8,0,-1035.8,-1244.8,1.5173,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.3,0.6,-0.0291,0.6,0.4
-0.0358,-0.0393,3.6,0,-1036.4,-1244.7,1.5123,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,1.3,0.3,-0.0092,0.4,-1.3
-0.0274,-0.0310,3.6,0,-1035.7,-1244.6,1.5104,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,-0.9,-0.0,-0.0014,-0.1,0.9
-0.0202,-0.0220,1.8,0,-1036.1,-1244.7,1.5134,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.4,0.2,-0.0135,0.2,-0.4
-0.0100,-0.0114,1.4,0,-1036.4,-1244.8,1.5078,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,1.2,0.6,0.0090,0.7,-1.2
-0.0037,-0.0050,1.3,0,-1036.0,-1244.2,1.5079,-1035.9,-1244.6,1.5100,0.0,0.0,0.0000,0.1,-1.1,0.0086,-1.0,-0.2
0.0047,0.0033,1.4,0,-1036.2,-1244.8,1.5141,-1035.9,-1244.6,1.5100,0.4,5.9,0.0000,1.0,6.1,-0.0162,6.2,-0.7
0.0118,0.0117,0.1,0,-1036.2,-1244.6,1.5075,-1035.9,-1244.5,1.5100,0.6,9.2,0.0000,1.5,9.5,0.0102,9.5,-0.9
0.0198,0.0117,8.1,0,-1036.2,-1244.6,1.5075,-1035.9,-1244.5,1.5100,0.6,9.2,0.0000,2.1,20.0,0.0102,20.1,-0.8
0.0279,0.0224,5.6,0,-1036.2,-1244.6,1.5101,-1035.9,-1244.4,1.5100,1.3,22.0,-0.0000,2.4,28.8,-0.0005,28.9,-0.7
0.0360,0.0298,6.2,0,-1036.2,-1244.8,1.5060,-1035.9,-1244.2,1.5100,1.8,29.5,0.0000,3.1,38.5,0.0161,38.6,-0.7
0.0444,0.0371,7.3,0,-1036.2,-1244.7,1.5084,-1035.9,-1243.9,1.5100,2.3,37.0,-0.0000,3.6,47.6,0.0066,47.7,-0.6
0.0518,0.0452,6.7,0,-1036.0,-1244.5,1.5105,-1035.9,-1243.6,1.5100,2.7,45.2,0.0000,3.5,55.9,-0.0019,56.0,-0.2
0.0602,0.0559,4.3,0,-1036.8,-1244.1,1.5056,-1035.9,-1243.0,1.5100,3.4,56.1,0.0000,6.5,64.2,0.0176,64.5,-2.3
0.0683,0.0622,6.1,0,-1035.8,-1244.6,1.5103,-1035.8,-1242.7,1.5100,3.8,62.2,-0.0000,4.1,75.2,-0.0010,75.3,0.5
0.0762,0.0706,5.6,0,-1036.0,-1244.9,1.5091,-1035.8,-1242.1,1.5100,4.3,70.3,0.0000,5.3,85.3,0.0035,85.5,-0.0
0.0839,0.0796,4.3,0,-1036.0,-1244.4,1.5090,-1035.8,-1241.4,1.5100,4.8,79.5,0.0000,6.0,93.8,0.0040,94.0,-0.2
0.0922,0.0896,2.6,0,-1036.0,-1244.5,1.5058,-1035.7,-1240.6,1.5100,5.5,89.7,0.0000,6.5,104.8,0.0169,105.0,0.3
0.1010,0.0962,4.8,0,-1036.0,-1244.6,1.5100,-1035.7,-1240.0,1.5100,5.8,96.0,-0.0000,7.1,115.6,0.0002,115.8,-0.0
0.1079,0.1046,3.4,0,-1036.0,-1244.6,1.5084,-1035.6,-1239.1,1.5100,6.3,104.0,-0.0000,7.7,124.8,0.0064,125.1,0.1
0.1164,0.1128,3.6,0,-1036.4,-1244.5,1.5125,-1035.6,-1238.2,1.5100,6.8,112.5,-0.0000,9.8,136.1,-0.0099,136.5,-1.8
0.1240,0.1225,1.5,0,-1036.2,-1244.5,1.5110,-1035.5,-1237.1,1.5100,7.4,122.3,-0.0000,9.7,146.4,-0.0038,146.7,-0.9
0.1318,0.1305,1.3,0,-1036.3,-1244.6,1.5104,-1035.4,-1236.1,1.5100,7.9,130.5,0.0000,10.8,158.0,-0.0016,158.3,-1.2
0.1406,0.1382,2.4,0,-1036.1,-1244.8,1.5040,-1035.4,-1235.1,1.5100,8.4,138.2,0.0000,10.7,170.8,0.0240,171.1,0.7
0.1485,0.1471,1.4,0,-1036.0,-1244.8,1.5108,-1035.3,-1233.8,1.5100,8.9,146.7,-0.0000,11.2,181.6,-0.0032,182.0,-0.3
0.1558,0.1471,8.7,0,-1036.0,-1244.8,1.5108,-1035.3,-1233.8,1.5100,8.9,146.7,-0.0000,11.9,192.3,-0.0032,192.6,-0.3
0.1639,0.1638,0.1,0,-1036.2,-1244.9,1.5104,-1035.1,-1231.2,1.5100,10.0,163.6,0.0000,13.2,204.9,-0.0017,205.3,-0.8
0.1727,0.1726,0.1,0,-1036.1,-1244.5,1.5089,-1035.0,-1229.7,1.5100,10.5,172.3,0.0000,13.6,216.9,0.0046,217.4,-0.2
0.1801,0.1726,7.5,0,-1036.1,-1244.5,1.5089,-1035.0,-1229.7,1.5100,10.5,172.3,0.0000,14.3,228.1,0.0046,228.5,-0.1
0.1878,0.1814,6.4,0,-1035.9,-1244.7,1.5107,-1034.9,-1228.2,1.5100,11.0,181.1,-0.0000,14.4,240.2,-0.0028,240.6,0.0
0.1964,0.1903,6.0,0,-1036.2,-1244.8,1.5162,-1034.8,-1226.5,1.5100,11.5,189.2,-0.0000,16.2,254.9,-0.0249,255.4,-2.3
0.2038,0.1978,6.0,0,-1036.2,-1244.5,1.5133,-1034.8,-1225.1,1.5100,12.0,197.8,0.0000,16.7,262.1,-0.0133,262.7,-1.6
0.2121,0.2054,6.8,0,-1036.2,-1244.5,1.5099,-1034.7,-1223.6,1.5100,12.2,199.9,0.0000,17.0,266.4,0.0003,266.9,-0.8
0.2198,0.2144,5.5,0,-1036.0,-1244.8,1.5077,-1034.6,-1221.8,1.5100,12.2,199.7,0.0000,16.7,272.2,0.0092,272.8,0.5
0.2290,0.2239,5.1,0,-1035.6,-1244.6,1.5099,-1034.4,-1219.9,1.5100,12.2,199.6,0.0000,15.8,276.9,0.0005,277.4,1.1
0.2366,0.2313,5.3,0,-1035.8,-1244.4,1.5056,-1034.4,-1218.4,1.5100,12.1,199.6,0.0000,16.6,280.8,0.0175,281.3,1.7
0.2448,0.2401,4.7,0,-1036.3,-1244.6,1.5105,-1034.2,-1216.6,1.5100,12.1,199.6,-0.0000,18.6,286.4,-0.0018,287.0,-1.3
0.2525,0.2475,5.0,0,-1036.1,-1244.8,1.5142,-1034.2,-1215.2,1.5100,12.1,199.6,0.0000,18.0,291.6,-0.0170,292.2,-1.5
0.2604,0.2571,3.4,0,-1036.1,-1244.8,1.5119,-1034.0,-1213.2,1.5100,12.1,199.6,0.0000,18.5,296.2,-0.0077,296.7,-1.0
0.2687,0.2651,3.5,0,-1035.7,-1244.6,1.5131,-1033.9,-1211.6,1.5100,12.1,199.6,0.0000,17.5,300.7,-0.0125,301.2,-0.1
0.2757,0.2725,3.3,0,-1036.2,-1244.8,1.5086,-1033.9,-1210.2,1.5100,12.1,199.6,0.0000,19.2,305.5,0.0056,306.1,-0.2
0.2837,0.2818,1.9,0,-1036.1,-1244.7,1.5123,-1033.7,-1208.3,1.5100,12.1,199.6,0.0000,19.3,309.9,-0.0090,310.5,-1.2
0.2924,0.2889,3.5,0,-1036.0,-1244.8,1.5054,-1033.7,-1206.9,1.5100,12.1,199.6,-0.0000,19.3,315.4,0.0183,316.0,1.3
0.2999,0.2997,0.1,0,-1036.3,-1244.4,1.5155,-1033.5,-1204.7,1.5100,12.1,199.6,-0.0000,20.5,318.8,-0.0218,319.5,-2.9
0.3085,0.3072,1.3,0,-1035.9,-1244.4,1.5097,-1033.4,-1203.2,1.5100,12.1,199.6,-0.0000,19.5,323.9,0.0011,324.5,0.3
0.3157,0.3156,0.1,0,-1036.1,-1244.8,1.5132,-1033.3,-1201.6,1.5100,12.1,199.6,-0.0000,20.5,329.5,-0.0129,330.2,-1.6
0.3243,0.3156,8.7,0,-1036.1,-1244.8,1.5132,-1033.3,-1201.6,1.5100,12.1,199.6,-0.0000,20.9,334.7,-0.0129,335.3,-1.6
0.3325,0.3324,0.1,0,-1036.1,-1244.8,1.5091,-1033.1,-1198.2,1.5100,12.1,199.6,-0.0000,20.9,339.4,0.0036,340.1,0.0
0.3400,0.3324,7.6,0,-1036.1,-1244.8,1.5091,-1033.1,-1198.2,1.5100,12.1,199.6,-0.0000,21.2,343.9,0.0036,344.6,0.0
0.3482,0.3411,7.1,0,-1036.0,-1244.7,1.5067,-1033.0,-1196.5,1.5100,12.1,199.6,-0.0000,21.3,348.5,0.0132,349.1,1.1
0.3558,0.3496,6.2,0,-1035.9,-1244.7,1.5094,-1032.9,-1194.8,1.5100,12.1,199.6,-0.0000,21.4,353.3,0.0026,353.9,0.3
0.3643,0.3587,5.6,0,-1036.3,-1244.5,1.5068,-1032.8,-1192.9,1.5100,12.1,199.6,-0.0000,22.8,357.7,0.0130,358.4,0.1
0.3729,0.3662,6.7,0,-1036.0,-1244.7,1.5133,-1032.7,-1191.5,1.5100,12.1,199.6,-0.0000,22.3,363.5,-0.0133,364.2,-1.4
0.3798,0.3749,4.9,0,-1036.0,-1244.7,1.5143,-1032.6,-1189.7,1.5100,12.1,199.6,-0.0000,22.5,367.6,-0.0170,368.2,-1.7
0.3887,0.3833,5.4,0,-1036.1,-1244.8,1.5097,-1032.5,-1188.0,1.5100,12.1,199.6,-0.0000,23.2,373.2,0.0011,373.9,-0.4
0.3964,0.3916,4.8,0,-1036.3,-1244.7,1.5124,-1032.4,-1186.4,1.5100,12.1,199.6,0.0000,23.9,377.4,-0.0097,378.2,-1.8
0.4041,0.4002,4.0,0,-1036.0,-1244.7,1.5078,-1032.3,-1184.7,1.5100,12.1,199.6,0.0000,23.3,382.1,0.0087,382.8,0.8
0.4120,0.4085,3.4,0,-1036.4,-1244.5,1.5140,-1032.2,-1183.0,1.5100,12.1,199.6,-0.0000,24.8,386.1,-0.0161,386.9,-2.8
0.4198,0.4173,2.5,0,-1035.8,-1244.6,1.5090,-1032.1,-1181.3,1.5100,12.1,199.6,-0.0000,23.5,391.3,0.0040,392.0,0.7
0.4282,0.4173,10.9,0,-1035.8,-1244.6,1.5090,-1032.1,-1181.3,1.5100,12.1,199.6,-0.0000,23.8,396.3,0.0040,397.1,0.7
0.4359,0.4336,2.3,0,-1035.4,-1244.8,1.5123,-1031.9,-1178.0,1.5100,12.1,199.6,0.0000,22.7,401.3,-0.0092,401.9,0.8
0.4447,0.4421,2.6,0,-1036.1,-1244.7,1.5041,-1031.8,-1176.3,1.5100,12.1,199.6,0.0000,25.1,406.5,0.0237,407.2,2.1
0.4521,0.4505,1.6,0,-1036.0,-1244.7,1.5060,-1031.7,-1174.6,1.5100,12.1,199.6,-0.0000,25.1,410.7,0.0161,411.5,1.6
0.4605,0.4592,1.2,0,-1036.0,-1244.7,1.5138,-1031.6,-1172.9,1.5100,12.1,199.6,-0.0000,25.6,415.7,-0.0152,416.5,-1.8
0.4677,0.4676,0.1,0,-1036.0,-1244.7,1.5138,-1031.5,-1171.2,1.5100,12.1,199.6,-0.0000,25.7,420.2,-0.0153,420.9,-1.7
0.4761,0.4676,8.4,0,-1036.0,-1244.7,1.5138,-1031.5,-1171.2,1.5100,12.1,199.6,-0.0000,26.0,425.2,-0.0153,425.9,-1.7
0.4837,0.4763,7.4,0,-1036.2,-1244.7,1.5114,-1031.4,-1169.5,1.5100,12.1,199.6,-0.0000,26.8,429.7,-0.0056,430.5,-1.2
0.4928,0.4845,8.3,0,-1036.1,-1244.7,1.5115,-1031.3,-1167.8,1.5100,12.1,199.6,0.0000,26.8,435.1,-0.0061,436.0,-1.0
0.5007,0.4932,7.5,0,-1036.4,-1244.7,1.5131,-1031.2,-1166.1,1.5100,12.1,199.6,0.0000,28.0,439.8,-0.0122,440.7,-2.6
0.5088,0.5011,7.7,0,-1035.8,-1244.5,1.5102,-1031.1,-1164.5,1.5100,12.1,199.6,0.0000,26.7,444.1,-0.0006,444.9,0.2
0.5163,0.5098,6.5,0,-1035.9,-1244.7,1.5069,-1031.0,-1162.8,1.5100,12.1,199.6,-0.0000,27.2,449.2,0.0125,450.1,1.5
0.5237,0.5183,5.4,0,-1035.6,-1244.6,1.5094,-1030.9,-1161.1,1.5100,12.1,199.6,0.0000,26.5,453.3,0.0026,454.1,1.3
0.5321,0.5267,5.3,0,-1036.1,-1244.7,1.5116,-1030.8,-1159.4,1.5100,12.1,199.6,0.0000,28.2,458.8,-0.0062,459.7,-1.0
0.5399,0.5352,4.7,0,-1036.1,-1244.9,1.5127,-1030.7,-1157.7,1.5100,12.1,199.6,0.0000,28.6,463.9,-0.0108,464.8,-1.6
0.5482,0.5437,4.5,0,-1036.1,-1244.7,1.5143,-1030.6,-1156.0,1.5100,12.1,199.6,-0.0000,29.0,468.4,-0.0173,469.3,-2.6
0.5567,0.5520,4.7,0,-1036.1,-1244.5,1.5086,-1030.5,-1154.4,1.5100,12.1,199.6,-0.0000,29.1,472.9,0.0055,473.8,0.3
0.5646,0.5605,4.1,0,-1036.1,-1244.7,1.5128,-1030.4,-1152.7,1.5100,12.1,199.6,-0.0000,29.4,478.1,-0.0112,479.0,-1.6
0.5717,0.5704,1.2,0,-1036.2,-1244.7,1.5144,-1030.2,-1150.7,1.5100,12.1,199.6,-0.0000,30.0,482.5,-0.0178,483.4,-2.7
0.5807,0.5772,3.5,0,-1036.0,-1244.8,1.5109,-1030.2,-1149.3,1.5100,12.1,199.6,-0.0000,29.9,488.1,-0.0034,489.0,-0.6
0.5877,0.5865,1.2,0,-1036.0,-1244.5,1.5058,-1030.0,-1147.5,1.5100,12.1,199.6,-0.0000,30.2,491.5,0.0167,492.4,1.7
0.5959,0.5958,0.1,0,-1036.0,-1244.6,1.5093,-1029.9,-1145.6,1.5100,12.1,199.6,-0.0000,30.4,496.5,0.0028,497.4,0.2
0.6044,0.6029,1.5,0,-1036.1,-1244.7,1.5090,-1029.8,-1144.2,1.5100,12.1,199.6,0.0000,30.8,499.1,0.0039,500.0,0.1
0.6121,0.6117,0.4,0,-1036.4,-1244.6,1.5123,-1029.7,-1142.5,1.5100,12.1,199.6,0.0000,31.6,499.0,-0.0092,500.0,-2.4
0.6202,0.6201,0.1,0,-1035.8,-1244.7,1.5046,-1029.6,-1140.8,1.5100,12.1,199.6,-0.0000,30.0,499.1,0.0217,500.0,3.1
0.6289,0.6201,8.8,0,-1035.8,-1244.7,1.5046,-1029.6,-1140.8,1.5100,12.1,199.6,-0.0000,30.0,499.1,0.0217,500.0,3.1
0.6358,0.6345,1.2,0,-1036.1,-1244.8,1.5032,-1029.5,-1137.9,1.5100,12.1,199.6,-0.0000,30.7,499.1,0.0272,500.0,3.1
0.6442,0.6368,7.4,0,-1036.1,-1244.5,1.5064,-1029.4,-1137.4,1.5100,12.1,199.6,-0.0000,30.7,499.1,0.0146,500.0,1.5
0.6523,0.6451,7.1,0,-1036.1,-1244.4,1.5117,-1029.3,-1135.8,1.5100,12.1,199.6,-0.0000,30.8,499.1,-0.0067,500.0,-1.2
0.6608,0.6540,6.8,0,-1035.9,-1244.5,1.5110,-1029.2,-1134.0,1.5100,12.1,199.6,0.0000,30.3,499.1,-0.0041,500.0,-0.5
0.6682,0.6617,6.4,0,-1036.1,-1244.6,1.5118,-1029.1,-1132.5,1.5100,12.1,199.6,0.0000,30.8,499.1,-0.0073,500.0,-1.3
0.6761,0.6705,5.6,0,-1035.9,-1244.6,1.5031,-1029.0,-1130.7,1.5100,12.1,199.6,-0.0000,30.2,499.1,0.0275,500.0,3.6
0.6839,0.6793,4.6,0,-1035.9,-1244.9,1.5109,-1028.9,-1129.0,1.5100,12.1,199.6,-0.0000,30.1,499.1,-0.0037,500.0,-0.2
0.6922,0.6878,4.4,0,-1035.9,-1244.7,1.5088,-1028.8,-1127.3,1.5100,12.1,199.6,0.0000,30.1,499.1,0.0050,500.0,0.9
0.7003,0.6958,4.5,0,-1036.3,-1244.6,1.5074,-1028.7,-1125.7,1.5100,12.1,199.6,-0.0000,31.4,499.0,0.0106,500.0,0.3
0.7087,0.7022,6.5,0,-1035.6,-1244.7,1.5096,-1028.6,-1124.4,1.5100,12.1,199.6,0.0000,29.4,499.1,0.0017,500.0,1.2
0.7167,0.7124,4.3,0,-1035.8,-1244.7,1.5077,-1028.5,-1122.3,1.5100,12.1,199.6,0.0000,30.0,499.1,0.0091,500.0,1.5
0.7245,0.7212,3.3,0,-1036.1,-1244.6,1.5126,-1028.4,-1120.6,1.5100,12.1,199.6,-0.0000,30.7,499.1,-0.0104,500.0,-1.6
0.7321,0.7296,2.6,0,-1036.3,-1244.5,1.5157,-1028.3,-1118.9,1.5100,12.1,199.6,0.0000,31.3,499.0,-0.0229,500.0,-3.8
0.7405,0.7369,3.6,0,-1035.9,-1244.8,1.5067,-1028.2,-1117.5,1.5100,12.1,199.6,-0.0000,30.3,499.1,0.0134,500.0,1.7
0.7478,0.7466,1.2,0,-1036.0,-1244.4,1.5119,-1028.1,-1115.5,1.5100,12.1,199.6,0.0000,30.5,499.1,-0.0076,500.0,-1.1
0.7565,0.7551,1.4,0,-1035.9,-1244.5,1.5069,-1028.0,-1113.8,1.5100,12.1,199.6,0.0000,30.3,499.1,0.0124,500.0,1.6
0.7649,0.7634,1.4,0,-1036.0,-1244.7,1.5122,-1027.9,-1112.2,1.5100,12.1,199.6,-0.0000,30.6,499.1,-0.0086,500.0,-1.3
0.7725,0.7724,0.1,0,-1036.8,-1244.1,1.4942,-1027.8,-1110.4,1.5100,12.1,199.6,0.0000,32.6,498.9,0.0633,500.0,5.7
0.7803,0.7802,0.1,0,-1036.2,-1244.5,1.5106,-1027.7,-1108.8,1.5100,12.1,199.6,0.0000,31.0,499.0,-0.0024,500.0,-0.9
0.7885,0.7802,8.3,0,-1036.2,-1244.5,1.5106,-1027.7,-1108.8,1.5100,12.1,199.6,0.0000,31.0,499.0,-0.0024,500.0,-0.9
0.7965,0.7912,5.3,0,-1035.5,-1244.6,1.5091,-1027.6,-1106.6,1.5100,12.1,199.6,0.0000,29.2,499.1,0.0037,500.0,1.6
0.8042,0.7973,6.8,0,-1035.7,-1244.7,1.5095,-1027.5,-1105.4,1.5100,12.1,199.6,0.0000,29.7,499.1,0.0020,500.0,0.9
0.8119,0.8057,6.2,0,-1036.2,-1244.5,1.5094,-1027.4,-1103.7,1.5100,12.1,199.6,0.0000,30.9,499.0,0.0024,500.0,-0.2
0.8198,0.8141,5.7,0,-1036.2,-1244.1,1.4962,-1027.3,-1102.0,1.5100,12.1,199.6,-0.0000,31.0,499.0,0.0553,500.0,6.2
0.8280,0.8257,2.3,0,-1035.2,-1244.5,1.5091,-1027.1,-1099.7,1.5100,12.1,199.6,0.0000,28.6,499.2,0.0037,500.0,2.3
0.8365,0.8318,4.7,0,-1035.8,-1244.5,1.5098,-1027.1,-1098.5,1.5100,12.1,199.6,0.0000,30.1,499.1,0.0009,500.0,0.4
0.8453,0.8392,6.1,0,-1036.3,-1244.8,1.5130,-1027.0,-1097.0,1.5100,12.1,199.6,-0.0000,31.1,499.0,-0.0120,500.0,-2.2
0.8524,0.8479,4.6,0,-1035.9,-1244.5,1.5092,-1026.9,-1095.3,1.5100,12.1,199.6,0.0000,30.3,499.1,0.0034,500.0,0.5
0.8601,0.8587,1.4,0,-1036.2,-1244.7,1.5141,-1026.7,-1093.1,1.5100,12.1,199.6,0.0000,30.9,499.0,-0.0162,500.0,-2.5
0.8683,0.8657,2.6,0,-1036.1,-1244.9,1.5067,-1026.6,-1091.7,1.5100,12.1,199.6,0.0000,30.7,499.1,0.0131,500.0,1.3
0.8767,0.8733,3.3,0,-1036.0,-1244.7,1.5066,-1026.6,-1090.2,1.5100,12.1,199.6,0.0000,30.4,499.1,0.0136,500.0,1.7
0.8842,0.8816,2.7,0,-1035.9,-1244.9,1.5139,-1026.5,-1088.6,1.5100,12.1,199.6,0.0000,30.3,499.1,-0.0156,500.0,-1.8
0.8929,0.8928,0.1,0,-1036.0,-1244.9,1.5092,-1026.3,-1086.3,1.5100,12.1,199.6,-0.0000,30.5,499.1,0.0031,500.0,0.2
0.9002,0.8990,1.2,0,-1036.2,-1244.8,1.5075,-1026.2,-1085.1,1.5100,12.1,199.6,0.0000,31.0,499.0,0.0099,500.0,0.6
0.9081,0.9069,1.2,0,-1035.9,-1244.7,1.5063,-1026.1,-1083.5,1.5100,12.1,199.6,-0.0000,30.3,499.1,0.0148,500.0,1.9
0.9158,0.9156,0.1,0,-1036.3,-1244.7,1.5121,-1026.0,-1081.8,1.5100,12.1,199.6,0.0000,31.0,499.0,-0.0083,500.0,-1.7
0.9245,0.9156,8.9,0,-1036.3,-1244.7,1.5121,-1026.0,-1081.8,1.5100,12.1,199.6,0.0000,31.0,499.0,-0.0083,500.0,-1.7
0.9318,0.9156,16.2,0,-1036.3,-1244.7,1.5121,-1026.0,-1081.8,1.5100,12.1,199.6,0.0000,31.0,499.0,-0.0083,500.0,-1.7
0.9406,0.9405,0.1,0,-1036.1,-1244.6,1.5108,-1025.7,-1076.8,1.5100,12.1,199.6,-0.0000,30.8,499.1,-0.0032,500.0,-0.8
0.9478,0.9405,7.2,0,-1036.1,-1244.6,1.5108,-1025.7,-1076.8,1.5100,12.1,199.6,-0.0000,30.8,499.1,-0.0032,500.0,-0.8
0.9566,0.9496,7.1,0,-1036.1,-1244.4,1.5094,-1025.6,-1075.0,1.5100,12.1,199.6,0.0000,30.7,499.1,0.0025,500.0,-0.0
0.9646,0.9600,4.6,0,-1036.5,-1244.6,1.5034,-1025.5,-1072.9,1.5100,12.1,199.6,-0.0000,31.6,499.0,0.0262,500.0,2.0
