t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.1653,-0.2012,36.0,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.01,0.03,-0.42,-0.24
-0.1568,-0.2012,44.4,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.11,0.27,-0.23,-0.23
-0.1494,-0.2012,51.8,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.34,-0.24,0.33,0.01
-0.1417,-0.2012,59.5,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.35,0.50,-0.10,0.46
-0.1333,-0.2012,68.0,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,0.37,-0.06,0.01,0.10
-0.1256,-0.2012,75.6,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,0.40,-0.19,0.51,0.15
-0.1170,-0.2012,84.2,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.17,-0.04,-0.14,0.16
-0.1094,-0.2012,91.8,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,-0.12,-0.18,0.01,-0.12
-0.1019,-0.2012,99.3,0,-497.0,590.4,-2.0667,-496.7,590.5,-2.0658,0.0,0.0,0.0000,1.0,0.4,0.0035,-0.8,0.7,0,0.0,0.0,0.0000,0.17,0.04,0.25,-0.39
-0.0939,-0.0983,4.3,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,2.2,0.9,0.0186,-1.8,1.5,0,0.0,0.0,0.0000,0.07,0.04,0.12,-0.36
-0.0849,-0.0983,13.4,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-1.6,-6.2,0.0186,6.2,1.6,0,0.0,0.0,0.0000,0.43,0.16,-0.09,0.30
-0.0771,-0.0983,21.1,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-0.7,-4.5,0.0186,4.3,1.6,0,0.0,0.0,0.0000,0.30,0.24,-0.06,-0.08
-0.0687,-0.0983,29.5,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-5.5,-13.4,0.0186,14.4,1.6,0,0.0,0.0,0.0000,-0.26,0.07,0.09,0.25
-0.0612,-0.0983,37.1,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-9.0,-19.8,0.0186,21.7,1.6,0,0.0,0.0,0.0000,0.03,-0.14,0.24,0.00
-0.0528,-0.0983,45.4,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-12.7,-27.5,0.0186,30.2,2.0,0,0.0,0.0,0.0000,-0.01,-0.12,0.03,0.56
-0.0456,-0.0983,52.6,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-15.9,-34.1,0.0186,37.6,2.4,0,0.0,0.0,0.0000,-0.36,0.19,0.10,-0.14
-0.0369,-0.0983,61.4,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-20.1,-41.9,0.0186,46.4,2.4,0,0.0,0.0,0.0000,-0.14,-0.17,0.14,0.01
-0.0292,-0.0983,69.1,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-23.9,-48.9,0.0186,54.4,2.4,0,0.0,0.0,0.0000,-1.55,0.06,0.05,-0.20
-0.0217,-0.0983,76.6,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-27.4,-55.3,0.0186,61.6,2.5,0,0.0,0.0,0.0000,0.21,0.25,0.02,0.00
-0.0129,-0.0983,85.4,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-31.4,-62.8,0.0186,70.1,2.5,0,0.0,0.0,0.0000,0.09,-0.50,-0.12,0.02
-0.0056,-0.0983,92.6,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-34.9,-69.2,0.0186,77.5,2.5,0,0.0,0.0,0.0000,-0.13,-0.32,0.33,-0.05
0.0030,-0.0983,101.3,0,-497.4,590.3,-2.0704,-496.7,590.5,-2.0658,0.0,0.0,0.0000,-39.3,-77.1,0.0186,86.5,2.4,0,0.0,0.0,0.0000,-0.43,-0.28,0.10,0.66
0.0108,0.0065,4.4,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-43.1,-86.3,0.0236,96.4,3.7,0,0.0,0.0,0.0000,-0.05,-0.65,0.33,0.77
0.0190,0.0065,12.5,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-46.4,-93.9,0.0236,104.6,4.4,0,0.0,0.0,0.0000,0.14,-0.32,0.63,0.58
0.0261,0.0065,19.7,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-49.6,-101.0,0.0236,112.4,5.0,0,0.0,0.0,0.0000,-1.32,-0.62,0.92,0.80
0.0348,0.0065,28.3,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-53.5,-109.8,0.0236,122.0,5.8,0,0.0,0.0,0.0000,-0.84,-0.58,0.44,1.22
0.0424,0.0065,35.9,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-57.3,-117.5,0.0236,130.6,6.1,0,0.0,0.0,0.0000,-0.56,-0.44,0.68,0.86
0.0502,0.0065,43.7,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-61.6,-125.5,0.0236,139.7,6.2,0,0.0,0.0,0.0000,-0.84,-0.58,1.09,1.11
0.0590,0.0065,52.6,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-65.0,-135.1,0.0236,149.7,7.8,0,0.0,0.0,0.0000,-1.16,-0.94,1.25,1.27
0.0665,0.0065,60.0,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-67.9,-143.4,0.0236,158.4,9.2,0,0.0,0.0,0.0000,-1.09,-0.85,0.93,1.15
0.0750,0.0065,68.5,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-72.2,-152.5,0.0236,168.4,9.9,0,0.0,0.0,0.0000,-1.46,-1.32,1.42,1.71
0.0826,0.0065,76.1,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-76.4,-160.7,0.0236,177.6,10.2,0,0.0,0.0,0.0000,-1.92,-1.02,1.27,1.33
0.0908,0.0065,84.4,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-79.5,-171.0,0.0236,188.2,12.4,0,0.0,0.0,0.0000,-2.30,-1.23,1.89,1.84
0.0981,0.0065,91.6,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-82.2,-180.4,0.0236,197.7,14.5,0,0.0,0.0,0.0000,-2.43,-1.71,1.87,1.82
0.1070,0.0065,100.5,0,-497.2,591.0,-2.0717,-496.7,590.5,-2.0658,-2.7,-5.0,0.0000,-86.8,-190.8,0.0236,209.1,15.5,0,0.0,0.0,0.0000,-2.81,-1.37,2.44,2.36
0.1141,0.1082,5.9,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-86.2,-188.7,-0.0746,207.2,9.9,0,0.0,0.0,0.0000,-2.54,-1.76,2.26,2.47
0.1227,0.1082,14.5,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-90.2,-199.9,-0.0746,219.0,11.5,0,0.0,0.0,0.0000,-3.00,-2.11,2.40,2.49
0.1303,0.1082,22.1,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-94.1,-210.1,-0.0746,229.8,12.7,0,0.0,0.0,0.0000,-2.55,-2.35,2.73,2.66
0.1382,0.1082,30.0,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-97.0,-220.9,-0.0746,240.8,15.1,0,0.0,0.0,0.0000,-3.92,-2.20,3.28,3.37
0.1469,0.1082,38.7,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-100.1,-233.1,-0.0746,253.1,17.9,0,0.0,0.0,0.0000,-3.89,-2.61,3.61,4.10
0.1551,0.1082,46.9,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-103.5,-244.1,-0.0746,264.4,20.0,0,0.0,0.0,0.0000,-3.67,-2.86,3.40,4.83
0.1624,0.1082,54.2,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-106.5,-254.0,-0.0746,274.5,21.9,0,0.0,0.0,0.0000,-4.67,-3.29,3.47,5.19
0.1701,0.1082,61.9,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-109.7,-265.6,-0.0746,286.3,24.2,0,0.0,0.0,0.0000,-5.07,-5.00,4.07,5.06
0.1788,0.1082,70.6,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-113.7,-278.9,-0.0746,300.0,26.9,0,0.0,0.0,0.0000,-5.61,-5.03,3.93,5.99
0.1862,0.1082,78.0,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-116.3,-289.9,-0.0746,311.0,29.6,0,0.0,0.0,0.0000,-6.56,-4.11,4.30,8.50
0.1949,0.1082,86.7,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-119.7,-303.0,-0.0746,324.2,32.6,0,0.0,0.0,0.0000,-6.13,-4.71,4.31,9.41
0.2023,0.1082,94.1,0,-498.6,587.5,-2.0471,-499.4,585.4,-2.0658,-49.3,-96.0,0.0000,-121.9,-314.6,-0.0746,335.5,35.9,0,0.0,0.0,0.0000,-7.06,-5.28,4.59,9.08
0.2110,0.2109,0.1,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-106.7,-306.1,0.0276,319.7,53.7,0,0.0,0.0,0.0000,-7.34,-5.07,5.18,7.13
0.2187,0.2109,7.8,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-105.0,-316.8,0.0276,328.3,60.3,0,0.0,0.0,0.0000,-7.42,-5.57,4.96,6.54
0.2264,0.2109,15.5,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-107.5,-329.9,0.0276,341.0,64.4,0,0.0,0.0,0.0000,-8.68,-6.98,3.27,6.37
0.2348,0.2109,23.9,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-109.9,-343.7,0.0276,354.2,69.0,0,0.0,0.0,0.0000,-8.75,-7.13,2.61,6.78
0.2425,0.2109,31.6,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-112.3,-356.4,0.0276,366.5,73.0,0,0.0,0.0,0.0000,-9.70,-7.80,4.23,9.83
0.2502,0.2109,39.3,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-113.9,-370.2,0.0276,379.4,78.3,0,0.0,0.0,0.0000,-10.12,-7.31,6.08,12.66
0.2593,0.2109,48.3,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-115.9,-386.7,0.0276,394.8,84.4,0,0.0,0.0,0.0000,-10.47,-7.98,6.12,10.14
0.2669,0.2109,55.9,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-117.1,-400.6,0.0276,407.5,90.1,0,0.0,0.0,0.0000,-12.77,-8.20,7.22,8.85
0.2746,0.2109,63.7,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-118.4,-414.9,0.0276,420.7,95.7,0,0.0,0.0,0.0000,-9.97,-8.85,7.01,9.27
0.2826,0.2109,71.7,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-119.7,-429.6,0.0276,434.2,101.7,0,0.0,0.0,0.0000,-10.75,-9.43,7.86,10.28
0.2909,0.2109,80.0,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-121.1,-444.9,0.0276,448.3,107.8,0,0.0,0.0,0.0000,-11.43,-9.34,8.37,10.78
0.2991,0.2109,88.2,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-121.8,-460.8,0.0276,462.6,114.9,0,0.0,0.0,0.0000,-11.56,-10.51,8.31,11.95
0.3067,0.2109,95.7,0,-506.0,579.2,-2.0727,-506.5,570.6,-2.0658,-86.8,-192.4,-0.0000,-123.0,-475.8,0.0276,476.3,121.1,0,0.0,0.0,0.0000,-11.97,-11.14,8.57,11.43
0.3146,0.3131,1.4,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-111.9,-464.5,0.1290,457.7,137.0,0,0.0,0.0,0.0000,-12.53,-11.11,8.53,11.06
0.3230,0.3131,9.9,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-97.7,-455.4,0.1290,442.7,144.7,0,0.0,0.0,0.0000,-11.45,-10.52,8.52,11.93
0.3306,0.3131,17.4,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-83.3,-450.9,0.1290,431.6,154.9,0,0.0,0.0,0.0000,-12.49,-11.90,8.49,12.56
0.3390,0.3131,25.8,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-70.3,-456.6,0.1290,429.9,169.0,0,0.0,0.0,0.0000,-14.58,-13.00,8.39,14.08
0.3461,0.3131,33.0,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-68.8,-463.9,0.1290,435.5,173.9,0,0.0,0.0,0.0000,-13.15,-12.15,9.08,14.53
0.3546,0.3131,41.4,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-67.1,-472.6,0.1290,442.2,179.8,0,0.0,0.0,0.0000,-12.62,-13.54,9.74,14.62
0.3629,0.3131,49.7,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-65.2,-482.2,0.1290,449.5,186.2,0,0.0,0.0,0.0000,-13.15,-15.37,10.41,15.19
0.3706,0.3131,57.5,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-63.5,-491.3,0.1290,456.5,192.3,0,0.0,0.0,0.0000,-12.22,-15.57,10.18,15.87
0.3781,0.3131,65.0,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-61.2,-496.2,0.1290,459.6,196.8,0,0.0,0.0,0.0000,-12.34,-15.35,10.45,16.49
0.3870,0.3131,73.9,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-57.8,-496.7,0.1290,458.3,200.0,0,0.0,0.0,0.0000,-13.08,-13.03,10.28,17.06
0.3950,0.3131,81.8,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-54.9,-497.0,0.1290,457.1,202.6,0,0.0,0.0,0.0000,-11.98,-14.36,10.18,18.12
0.4021,0.3131,88.9,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-52.3,-497.3,0.1290,456.1,205.0,0,0.0,0.0,0.0000,-11.57,-15.30,9.97,16.75
0.4101,0.3131,96.9,0,-521.5,558.9,-2.0980,-516.3,545.7,-2.0658,-101.9,-296.5,0.0000,-49.5,-497.5,0.1290,454.9,207.6,0,0.0,0.0,0.0000,-11.96,-16.20,10.47,18.07
0.4182,0.4139,4.3,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,-38.7,-485.4,0.1510,437.8,213.1,0,0.0,0.0,0.0000,-12.19,-14.99,10.49,19.58
0.4270,0.4139,13.1,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,-25.1,-474.3,0.1510,421.3,219.3,0,0.0,0.0,0.0000,-11.19,-15.63,10.13,19.12
0.4350,0.4139,21.1,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,-10.4,-467.8,0.1510,408.3,228.7,0,0.0,0.0,0.0000,-10.91,-12.26,9.81,20.04
0.4428,0.4139,28.9,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,5.2,-468.7,0.1510,401.1,242.5,0,0.0,0.0,0.0000,-11.06,-12.92,10.42,20.63
0.4503,0.4139,36.4,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,13.7,-477.7,0.1510,404.5,254.5,0,0.0,0.0,0.0000,-11.34,-15.55,10.26,20.76
0.4586,0.4139,44.7,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,16.0,-487.9,0.1510,412.2,261.5,0,0.0,0.0,0.0000,-10.86,-15.49,9.50,19.07
0.4663,0.4139,52.4,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,18.1,-497.3,0.1510,419.2,268.1,0,0.0,0.0,0.0000,-9.68,-17.26,9.47,19.45
0.4752,0.4139,61.3,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,21.1,-499.6,0.1510,419.6,271.9,0,0.0,0.0,0.0000,-8.50,-16.94,9.37,20.42
0.4828,0.4139,68.9,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,23.3,-499.5,0.1510,418.4,273.7,0,0.0,0.0,0.0000,-8.06,-16.08,8.75,20.66
0.4907,0.4139,76.8,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,26.5,-499.3,0.1510,416.7,276.4,0,0.0,0.0,0.0000,-7.85,-15.24,8.10,17.15
0.4983,0.4139,84.5,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,29.6,-499.1,0.1510,414.9,279.0,0,0.0,0.0,0.0000,-8.50,-15.96,6.32,15.40
0.5067,0.4139,92.9,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,31.9,-499.0,0.1510,413.6,280.9,0,0.0,0.0,0.0000,-8.79,-19.21,6.61,18.45
0.5143,0.4139,100.4,0,-539.5,522.4,-2.1035,-526.1,510.5,-2.0658,-82.9,-392.1,-0.0000,34.1,-498.8,0.1510,412.4,282.8,0,0.0,0.0,0.0000,-9.14,-19.08,6.82,20.85
0.5220,0.5172,4.8,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,40.2,-484.6,-0.0295,409.3,262.6,0,0.0,0.0,0.0000,-7.11,-18.20,6.59,21.39
0.5304,0.5172,13.3,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,48.1,-469.8,-0.0295,392.5,262.6,0,0.0,0.0,0.0000,-4.41,-17.93,6.52,20.63
0.5384,0.5172,21.2,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,57.7,-457.1,-0.0295,376.8,265.1,0,0.0,0.0,0.0000,-2.59,-18.01,5.83,19.94
0.5471,0.5172,30.0,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,72.0,-446.9,-0.0295,361.1,273.0,0,0.0,0.0,0.0000,-3.60,-18.69,4.51,19.52
0.5546,0.5172,37.4,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,86.9,-446.3,-0.0295,353.6,285.9,0,0.0,0.0,0.0000,-7.70,-19.04,5.02,19.56
0.5622,0.5172,45.0,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,92.3,-455.0,-0.0295,358.8,294.7,0,0.0,0.0,0.0000,-7.52,-19.74,5.51,20.10
0.5701,0.5172,53.0,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,96.3,-464.3,-0.0295,365.1,302.6,0,0.0,0.0,0.0000,-8.64,-19.66,5.09,21.15
0.5789,0.5172,61.7,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,100.7,-474.6,-0.0295,372.1,311.3,0,0.0,0.0,0.0000,-8.57,-20.08,4.23,20.44
0.5861,0.5172,68.9,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,104.7,-482.6,-0.0295,377.3,318.6,0,0.0,0.0,0.0000,-6.28,-19.78,3.85,19.41
0.5948,0.5172,77.7,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,108.4,-488.1,-0.0295,380.4,324.5,0,0.0,0.0,0.0000,-6.36,-19.62,3.31,19.39
0.6025,0.5172,85.4,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,111.4,-487.4,-0.0295,378.4,326.8,0,0.0,0.0,0.0000,-6.52,-21.83,2.01,19.77
0.6101,0.5172,92.9,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,114.6,-486.7,-0.0295,376.3,329.3,0,0.0,0.0,0.0000,-7.51,-20.39,1.82,20.06
0.6192,0.5172,102.0,0,-549.9,470.7,-2.0584,-531.9,469.6,-2.0658,-29.0,-399.3,-0.0000,116.3,-486.3,-0.0295,375.1,330.6,0,0.0,0.0,0.0000,-9.68,-20.27,2.60,19.42
