t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.2938,-0.3016,7.8,0,-488.5,-1230.2,1.6853,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,-0.0
-0.2860,-0.2934,7.4,0,-488.8,-1230.1,1.6820,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.9,-0.2,0.0132,-0.3,-0.9
-0.2785,-0.2839,5.4,0,-488.7,-1230.0,1.6807,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.6,-0.5,0.0182,-0.5,-0.6
-0.2700,-0.2753,5.3,0,-488.6,-1230.2,1.6808,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.2,-0.1,0.0178,-0.1,-0.2
-0.2619,-0.2672,5.3,0,-488.8,-1230.4,1.6873,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.0,0.7,-0.0080,0.6,-1.0
-0.2544,-0.2587,4.3,0,-489.0,-1229.9,1.6791,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.4,-0.9,0.0249,-1.1,-1.3
-0.2466,-0.2501,3.5,0,-488.7,-1230.1,1.6816,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.7,-0.3,0.0149,-0.4,-0.6
-0.2386,-0.2419,3.3,0,-488.8,-1230.0,1.6841,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,-0.6,0.0047,-0.7,-1.0
-0.2299,-0.2334,3.5,0,-489.2,-1230.2,1.6846,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,2.2,0.0,0.0029,-0.2,-2.2
-0.2225,-0.2250,2.4,0,-488.7,-1230.1,1.6831,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.6,-0.4,0.0086,-0.5,-0.5
-0.2133,-0.2162,2.8,0,-488.7,-1230.0,1.6809,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.5,-0.6,0.0176,-0.7,-0.5
-0.2056,-0.2162,10.5,0,-488.7,-1230.0,1.6809,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.5,-0.6,0.0176,-0.7,-0.5
-0.1984,-0.1996,1.2,0,-488.8,-1230.0,1.6818,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,-0.7,0.0140,-0.9,-1.0
-0.1895,-0.1996,10.1,0,-488.8,-1230.0,1.6818,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,-0.7,0.0140,-0.9,-1.0
-0.1817,-0.1830,1.3,0,-488.5,-1230.2,1.6832,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.0,-0.1,0.0085,-0.1,0.0
-0.1739,-0.1830,9.1,0,-488.5,-1230.2,1.6832,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.0,-0.1,0.0085,-0.1,0.0
-0.1664,-0.1664,0.0,0,-488.8,-1230.3,1.6863,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,0.4,-0.0041,0.3,-1.1
-0.1577,-0.1664,8.7,0,-488.8,-1230.3,1.6863,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,0.4,-0.0041,0.3,-1.1
-0.1500,-0.1664,16.4,0,-488.8,-1230.3,1.6863,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.1,0.4,-0.0041,0.3,-1.1
-0.1416,-0.1492,7.6,0,-488.7,-1230.0,1.6796,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.5,-0.6,0.0228,-0.7,-0.4
-0.1339,-0.1492,15.3,0,-488.7,-1230.0,1.6796,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.5,-0.6,0.0228,-0.7,-0.4
-0.1257,-0.1325,6.8,0,-488.6,-1230.1,1.6801,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.3,-0.4,0.0208,-0.5,-0.3
-0.1181,-0.1325,14.4,0,-488.6,-1230.1,1.6801,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,0.3,-0.4,0.0208,-0.5,-0.3
-0.1098,-0.1153,5.5,0,-488.8,-1230.2,1.6829,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.0,-0.1,0.0095,-0.2,-1.0
-0.1020,-0.1153,13.3,0,-488.8,-1230.2,1.6829,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,1.0,-0.1,0.0095,-0.2,-1.0
-0.0946,-0.0971,2.6,0,-488.6,-1230.0,1.6818,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-0.3,4.8,0.0137,4.8,-0.3
-0.0858,-0.0971,11.3,0,-488.6,-1230.0,1.6818,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-1.1,11.9,0.0137,11.9,-0.2
-0.0781,-0.0815,3.4,0,-488.8,-1230.2,1.6837,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-1.7,21.5,0.0062,21.5,-0.8
-0.0699,-0.0815,11.6,0,-488.8,-1230.2,1.6837,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-2.6,29.7,0.0062,29.8,-0.8
-0.0621,-0.0647,2.6,0,-488.6,-1230.3,1.6827,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-4.0,38.0,0.0102,38.2,-0.3
-0.0537,-0.0647,11.0,0,-488.6,-1230.3,1.6827,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-5.0,46.5,0.0102,46.7,-0.3
-0.0460,-0.0474,1.4,0,-488.7,-1229.9,1.6805,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-5.6,53.2,0.0192,53.5,-0.3
-0.0376,-0.0474,9.8,0,-488.7,-1229.9,1.6805,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-6.5,61.3,0.0192,61.7,-0.3
-0.0302,-0.0306,0.3,0,-488.6,-1230.0,1.6796,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-7.6,68.5,0.0227,68.9,0.1
-0.0224,-0.0306,8.2,0,-488.6,-1230.0,1.6796,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-8.5,76.3,0.0227,76.8,0.1
-0.0138,-0.0139,0.1,0,-488.6,-1229.9,1.6792,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-9.6,84.8,0.0242,85.4,0.4
-0.0064,-0.0139,7.6,0,-488.6,-1229.9,1.6792,-488.5,-1230.2,1.6853,0.0,0.0,0.0000,-10.4,92.1,0.0242,92.7,0.4
0.0018,0.0017,0.1,0,-488.6,-1229.4,1.6817,-488.5,-1230.2,1.6853,-0.8,6.7,0.0000,-11.2,98.4,0.0145,99.1,0.2
0.0100,0.0017,8.4,0,-488.6,-1229.4,1.6817,-488.5,-1230.2,1.6853,-0.8,6.7,0.0000,-12.2,106.9,0.0145,107.5,0.3
0.0183,0.0117,6.6,0,-488.5,-1229.3,1.6810,-488.5,-1230.1,1.6853,-1.0,9.1,-0.0000,-13.5,115.3,0.0172,116.1,0.7
0.0255,0.0202,5.3,0,-488.5,-1229.4,1.6792,-488.5,-1230.0,1.6853,-2.3,19.8,-0.0000,-14.4,123.4,0.0244,124.2,1.0
0.0339,0.0284,5.6,0,-488.5,-1229.2,1.6813,-488.5,-1229.8,1.6853,-3.2,27.9,0.0000,-15.5,132.2,0.0160,133.1,0.9
0.0418,0.0372,4.6,0,-488.4,-1229.1,1.6842,-488.6,-1229.5,1.6853,-4.2,36.9,0.0000,-16.7,140.2,0.0042,141.2,0.7
0.0502,0.0457,4.5,0,-488.4,-1228.7,1.6866,-488.6,-1229.2,1.6853,-5.2,45.5,0.0000,-17.9,148.1,-0.0053,149.2,0.6
0.0585,0.0540,4.5,0,-488.7,-1228.0,1.6907,-488.7,-1228.8,1.6853,-6.2,54.0,-0.0000,-18.0,155.8,-0.0218,156.8,-0.8
0.0661,0.0624,3.8,0,-489.4,-1227.0,1.7101,-488.7,-1228.3,1.6853,-7.1,62.1,-0.0000,-17.1,162.2,-0.0994,163.0,-5.6
0.0743,0.0710,3.3,0,-489.6,-1226.4,1.7128,-488.8,-1227.7,1.6853,-8.1,70.4,-0.0000,-17.7,170.1,-0.1103,170.9,-6.6
0.0817,0.0792,2.5,0,-489.1,-1226.4,1.7045,-488.8,-1227.1,1.6853,-9.0,78.6,-0.0000,-20.1,179.2,-0.0767,180.2,-3.9
0.0906,0.0880,2.6,0,-489.6,-1225.9,1.7135,-488.9,-1226.4,1.6853,-10.1,87.6,0.0000,-19.9,187.7,-0.1128,188.7,-7.0
0.0975,0.0962,1.3,0,-489.4,-1225.5,1.7075,-489.0,-1225.6,1.6853,-11.0,95.5,0.0000,-21.5,196.8,-0.0888,197.9,-5.5
0.1061,0.1038,2.3,0,-488.9,-1225.1,1.7150,-489.1,-1224.9,1.6853,-11.8,102.8,0.0000,-23.5,200.2,-0.1189,201.5,-5.5
0.1146,0.1132,1.5,0,-488.8,-1224.5,1.7184,-489.2,-1223.8,1.6853,-12.9,112.3,-0.0000,-24.2,201.2,-0.1326,202.6,-5.6
0.1221,0.1132,8.9,0,-488.8,-1224.5,1.7184,-489.2,-1223.8,1.6853,-12.9,112.3,-0.0000,-24.6,203.9,-0.1326,205.3,-5.7
0.1300,0.1299,0.1,0,-488.8,-1222.3,1.7039,-489.5,-1221.8,1.6853,-14.9,129.2,0.0000,-24.8,200.2,-0.0744,201.8,-2.0
0.1377,0.1299,7.9,0,-488.8,-1222.3,1.7039,-489.5,-1221.8,1.6853,-14.9,129.2,0.0000,-25.1,203.3,-0.0744,204.9,-2.1
0.1457,0.1388,6.9,0,-490.2,-1219.8,1.7242,-489.6,-1220.6,1.6853,-15.9,138.2,-0.0000,-21.5,199.2,-0.1557,200.1,-9.2
0.1541,0.1473,6.8,0,-489.5,-1219.3,1.7134,-489.7,-1219.4,1.6853,-16.8,146.2,0.0000,-23.8,201.3,-0.1125,202.7,-5.0
0.1621,0.1575,4.6,0,-489.3,-1218.2,1.7132,-489.9,-1217.9,1.6853,-18.0,156.3,0.0000,-24.8,201.8,-0.1118,203.2,-4.1
0.1705,0.1647,5.8,0,-489.4,-1217.2,1.7022,-490.0,-1216.7,1.6853,-18.8,163.8,-0.0000,-25.1,203.0,-0.0676,204.6,-1.7
0.1775,0.1731,4.4,0,-488.6,-1215.6,1.6922,-490.2,-1215.3,1.6853,-19.8,172.1,0.0000,-27.8,201.9,-0.0277,203.8,3.1
0.1864,0.1807,5.7,0,-490.3,-1212.6,1.7110,-490.4,-1214.0,1.6853,-20.6,179.6,-0.0000,-23.5,197.6,-0.1029,198.9,-4.3
0.1944,0.1807,13.7,0,-490.3,-1212.6,1.7110,-490.4,-1214.0,1.6853,-20.6,179.6,-0.0000,-24.0,202.1,-0.1029,203.4,-4.5
0.2023,0.1989,3.4,0,-488.7,-1210.3,1.7026,-490.7,-1210.6,1.6853,-22.7,197.7,-0.0000,-29.3,200.1,-0.0692,202.2,2.7
0.2096,0.2063,3.4,0,-488.7,-1208.7,1.7011,-490.9,-1209.1,1.6853,-22.8,198.7,0.0000,-29.8,199.6,-0.0633,201.8,3.6
0.2186,0.2149,3.7,0,-490.3,-1205.8,1.7145,-491.1,-1207.4,1.6853,-22.9,198.8,-0.0000,-25.5,196.2,-0.1170,197.8,-2.9
0.2254,0.2246,0.8,0,-488.5,-1204.5,1.7122,-491.3,-1205.4,1.6853,-22.8,198.7,0.0000,-31.6,196.4,-0.1075,198.9,3.6
0.2339,0.2316,2.4,0,-489.1,-1202.4,1.7010,-491.5,-1204.1,1.6853,-22.8,198.7,-0.0000,-30.1,195.2,-0.0630,197.5,4.5
0.2424,0.2400,2.4,0,-489.9,-1199.6,1.7107,-491.7,-1202.4,1.6853,-22.8,198.7,-0.0000,-28.4,191.7,-0.1016,193.8,1.4
