t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.0698,-0.0699,0.1,0,149.2,-870.2,1.6580,149.3,-870.3,1.6636,0.0,0.0,0.0000,0.2,-0.3,0.0222,-0.4,-0.2
-0.0616,-0.0617,0.1,0,149.5,-870.4,1.6598,149.3,-870.3,1.6636,0.0,0.0,0.0000,-0.6,0.4,0.0152,0.4,0.5
-0.0528,-0.0529,0.1,0,148.8,-870.0,1.6591,149.3,-870.3,1.6636,0.0,0.0,0.0000,1.5,-1.0,0.0178,-1.1,-1.4
-0.0445,-0.0447,0.2,0,149.1,-870.2,1.6603,149.3,-870.3,1.6636,0.0,0.0,0.0000,0.6,-0.2,0.0133,-0.3,-0.5
-0.0369,-0.0447,7.7,0,149.1,-870.2,1.6603,149.3,-870.3,1.6636,0.0,0.0,0.0000,0.6,-0.2,0.0133,-0.3,-0.5
-0.0297,-0.0363,6.7,0,149.3,-870.0,1.6591,149.3,-870.3,1.6636,0.0,0.0,0.0000,0.1,-0.7,0.0178,-0.7,-0.0
-0.0207,-0.0277,7.0,0,149.2,-870.1,1.6641,149.3,-870.3,1.6636,0.0,0.0,0.0000,0.1,-0.5,-0.0022,-0.5,-0.1
-0.0138,-0.0190,5.2,0,149.9,-870.3,1.6618,149.3,-870.3,1.6636,0.0,0.0,0.0000,-1.9,0.0,0.0070,0.2,1.9
-0.0049,-0.0109,6.0,0,149.3,-870.4,1.6639,149.3,-870.3,1.6636,0.0,0.0,0.0000,-0.1,0.3,-0.0013,0.3,0.1
0.0027,-0.0022,4.9,0,149.4,-870.0,1.6573,149.3,-870.3,1.6636,0.0,0.0,0.0000,-1.0,5.3,0.0253,5.3,0.6
0.0105,0.0060,4.5,0,149.2,-870.1,1.6620,149.3,-870.3,1.6636,-0.5,5.5,0.0000,-0.4,7.5,0.0065,7.5,-0.3
0.0187,0.0142,4.5,0,149.7,-870.3,1.6620,149.3,-870.2,1.6636,-1.2,12.7,0.0000,-3.0,18.9,0.0065,19.0,1.2
0.0264,0.0229,3.5,0,149.4,-869.7,1.6581,149.3,-870.0,1.6636,-2.0,22.5,0.0000,-2.7,25.4,0.0221,25.5,0.5
0.0394,0.0393,0.1,0,149.3,-870.3,1.6597,149.2,-869.5,1.6636,-4.3,39.1,-0.0000,-4.7,41.4,0.0157,41.7,1.0
0.0428,0.0400,2.8,0,149.6,-870.2,1.6599,149.2,-869.5,1.6636,-4.4,39.8,0.0000,-5.9,45.2,0.0148,45.6,1.8
0.0514,0.0484,3.0,0,149.3,-870.2,1.6606,149.2,-869.1,1.6636,-5.1,48.3,0.0000,-5.7,55.2,0.0118,55.5,0.8
0.0592,0.0567,2.5,0,149.8,-870.3,1.6637,149.1,-868.7,1.6636,-5.9,56.7,0.0000,-8.3,64.4,-0.0005,64.9,2.3
0.0665,0.0652,1.2,0,149.0,-870.3,1.6624,149.1,-868.2,1.6636,-6.7,64.9,-0.0000,-6.7,72.6,0.0048,72.9,0.1
0.0749,0.0735,1.4,0,149.4,-870.3,1.6632,149.0,-867.6,1.6636,-7.4,72.9,0.0000,-8.8,82.7,0.0016,83.2,1.1
0.0831,0.0818,1.2,0,149.3,-869.8,1.6629,148.9,-867.0,1.6636,-8.1,81.5,-0.0000,-9.2,91.6,0.0027,92.1,0.8
0.0909,0.0908,0.1,0,149.0,-870.2,1.6638,148.9,-866.2,1.6636,-9.1,90.5,0.0000,-9.4,102.5,-0.0006,103.0,-0.2
0.0991,0.0990,0.1,0,149.4,-869.7,1.6649,148.8,-865.4,1.6636,-10.6,98.2,-0.0000,-12.6,111.3,-0.0051,112.0,2.1
0.1068,0.0990,7.8,0,149.4,-869.7,1.6649,148.8,-865.4,1.6636,-10.6,98.2,-0.0000,-14.2,121.1,-0.0051,121.9,2.7
0.1153,0.1076,7.7,0,149.4,-869.7,1.6629,148.7,-864.5,1.6636,-12.1,106.6,0.0000,-15.9,132.6,0.0027,133.5,3.6
0.1227,0.1160,6.6,0,149.7,-869.7,1.6652,148.6,-863.6,1.6636,-13.6,115.2,-0.0000,-18.3,142.6,-0.0064,143.7,4.8
0.1306,0.1241,6.5,0,149.6,-869.4,1.6705,148.5,-862.6,1.6636,-14.9,123.3,0.0000,-19.0,152.7,-0.0275,153.9,3.7
0.1383,0.1332,5.1,0,149.7,-869.3,1.6735,148.3,-861.5,1.6636,-15.7,132.7,-0.0000,-20.9,163.1,-0.0394,164.3,4.1
0.1470,0.1415,5.4,0,149.7,-869.1,1.6530,148.2,-860.3,1.6636,-17.5,140.7,0.0000,-24.2,174.3,0.0424,175.7,9.8
0.1553,0.1495,5.9,0,150.2,-868.9,1.6798,148.0,-859.2,1.6636,-19.9,148.2,0.0000,-27.8,185.5,-0.0647,187.4,7.5
0.1630,0.1583,4.8,0,150.4,-868.5,1.6803,147.9,-857.8,1.6636,-21.5,156.7,-0.0000,-29.8,195.5,-0.0668,197.6,8.3
0.1703,0.1668,3.5,0,150.1,-867.9,1.6811,147.7,-856.5,1.6636,-22.4,164.9,-0.0000,-31.0,204.3,-0.0701,206.5,8.3
0.1790,0.1754,3.6,0,150.2,-867.6,1.6880,147.5,-855.0,1.6636,-25.3,173.4,-0.0000,-35.2,216.7,-0.0976,219.3,9.6
0.1867,0.1835,3.2,0,150.4,-866.9,1.6875,147.2,-853.6,1.6636,-28.3,181.5,-0.0000,-38.8,226.3,-0.0955,229.3,12.2
0.1944,0.1920,2.4,0,150.9,-866.3,1.6931,147.0,-852.0,1.6636,-29.9,189.6,0.0000,-42.1,236.2,-0.1179,239.6,13.0
0.2032,0.2003,2.9,0,150.6,-865.7,1.6950,146.7,-850.4,1.6636,-31.5,197.5,-0.0000,-44.0,248.0,-0.1256,251.5,12.9
0.2106,0.2092,1.4,0,151.5,-864.9,1.7015,146.5,-848.6,1.6636,-34.1,206.5,0.0000,-49.5,257.6,-0.1518,261.9,15.5
0.2189,0.2172,1.7,0,151.5,-863.7,1.7072,146.2,-846.9,1.6636,-36.4,214.4,0.0000,-53.1,267.6,-0.1746,272.3,16.2
0.2267,0.2255,1.2,0,151.6,-863.0,1.7128,145.9,-845.1,1.6636,-40.0,222.2,0.0000,-58.0,278.0,-0.1968,283.4,18.1
0.2348,0.2330,1.8,0,151.7,-861.8,1.7254,145.5,-843.4,1.6636,-43.0,229.3,-0.0000,-62.3,287.4,-0.2471,293.5,17.3
0.2433,0.2416,1.6,0,151.9,-860.9,1.7249,145.2,-841.4,1.6636,-46.0,236.9,0.0000,-67.0,298.1,-0.2454,304.8,20.4
0.2511,0.2509,0.2,0,151.8,-860.2,1.7217,144.7,-839.2,1.6636,-49.4,245.5,0.0000,-70.8,308.9,-0.2324,316.0,23.6
0.2586,0.2509,7.7,0,151.8,-860.2,1.7217,144.7,-839.2,1.6636,-49.4,245.5,0.0000,-75.1,322.3,-0.2324,330.0,25.8
0.2669,0.2595,7.5,0,152.2,-858.7,1.7255,144.3,-837.0,1.6636,-52.9,254.3,-0.0000,-80.9,332.3,-0.2474,340.8,28.7
0.2747,0.2680,6.7,0,152.4,-856.7,1.7385,143.8,-834.8,1.6636,-56.5,262.3,-0.0000,-86.1,339.0,-0.2998,348.6,28.3
0.2826,0.2767,6.0,0,153.0,-855.1,1.7406,143.3,-832.5,1.6636,-60.1,270.0,-0.0000,-93.1,347.8,-0.3081,358.5,33.0
0.2908,0.2851,5.7,0,152.8,-854.4,1.7392,142.8,-830.2,1.6636,-64.2,277.5,-0.0000,-98.3,359.8,-0.3025,371.1,36.6
0.2992,0.2935,5.7,0,153.6,-852.8,1.7409,142.2,-827.8,1.6636,-68.7,284.9,-0.0000,-107.0,369.8,-0.3093,382.6,42.9
0.3073,0.3017,5.6,0,154.2,-849.9,1.7485,141.6,-825.5,1.6636,-73.2,292.5,0.0000,-115.3,376.2,-0.3397,390.6,46.9
0.3149,0.3131,1.8,0,154.7,-848.2,1.7465,140.8,-822.1,1.6636,-79.6,303.2,-0.0000,-122.7,385.0,-0.3315,400.5,53.6
0.3231,0.3189,4.3,0,155.0,-846.4,1.7601,140.3,-820.3,1.6636,-82.7,308.0,-0.0000,-129.9,393.8,-0.3859,411.2,53.5
0.3303,0.3273,3.0,0,155.4,-843.1,1.7258,139.6,-817.7,1.6636,-87.1,315.1,-0.0000,-137.1,396.8,-0.2489,413.3,74.2
0.3395,0.3356,3.9,0,155.3,-841.2,1.7393,138.8,-815.0,1.6636,-92.8,322.4,0.0000,-145.9,408.0,-0.3028,426.7,75.4
0.3462,0.3461,0.1,0,155.5,-837.7,1.7280,137.8,-811.6,1.6636,-99.9,331.7,-0.0000,-152.9,410.2,-0.2574,429.1,86.8
0.3552,0.3525,2.7,0,155.5,-835.6,1.7270,137.2,-809.5,1.6636,-104.5,337.0,0.0000,-162.4,420.5,-0.2536,440.6,95.0
0.3624,0.3608,1.6,0,156.0,-833.0,1.7221,136.3,-806.6,1.6636,-110.4,343.9,0.0000,-171.3,425.8,-0.2341,446.8,105.1
0.3704,0.3692,1.2,0,156.6,-829.4,1.7120,135.3,-803.7,1.6636,-116.1,350.5,-0.0000,-181.0,429.9,-0.1938,451.1,118.7
0.3783,0.3692,9.1,0,156.6,-829.4,1.7120,135.3,-803.7,1.6636,-116.1,350.5,-0.0000,-188.9,443.5,-0.1938,465.7,124.6
0.3864,0.3863,0.1,0,155.1,-824.0,1.6957,133.2,-797.6,1.6636,-128.8,364.3,0.0000,-194.6,443.7,-0.1285,464.5,137.8
0.3946,0.3946,0.1,0,155.1,-820.5,1.6811,132.2,-794.6,1.6636,-135.5,370.6,0.0000,-204.6,448.5,-0.0700,468.3,154.0
0.4025,0.3946,7.9,0,155.1,-820.5,1.6811,132.2,-794.6,1.6636,-135.5,370.6,0.0000,-211.3,453.1,-0.0700,473.7,160.2
0.4105,0.4033,7.2,0,154.9,-817.0,1.6765,130.9,-791.3,1.6636,-144.2,376.4,0.0000,-217.7,450.1,-0.0515,470.6,169.0
0.4187,0.4142,4.5,0,155.1,-813.6,1.6655,129.3,-787.2,1.6636,-153.7,384.3,-0.0000,-224.0,447.0,-0.0078,466.2,180.7
0.4274,0.4203,7.0,0,154.5,-809.4,1.6639,128.4,-784.8,1.6636,-158.6,389.1,0.0000,-230.1,443.9,-0.0011,463.4,187.9
0.4343,0.4287,5.6,0,154.7,-806.0,1.6565,127.0,-781.5,1.6636,-166.3,395.0,-0.0000,-236.8,440.4,0.0284,459.0,198.2
0.4427,0.4371,5.6,0,154.8,-801.9,1.6501,125.6,-778.2,1.6636,-174.9,401.9,-0.0000,-244.7,436.1,0.0540,454.1,209.3
0.4507,0.4470,3.8,0,154.2,-798.3,1.6476,123.8,-774.2,1.6636,-183.7,405.1,0.0000,-251.1,432.4,0.0640,450.3,217.2
0.4592,0.4552,4.0,0,153.3,-793.9,1.6258,122.2,-770.8,1.6636,-191.7,408.2,0.0000,-257.8,428.4,0.1511,442.0,233.8
0.4666,0.4623,4.3,0,153.8,-790.5,1.6249,120.9,-767.9,1.6636,-195.7,406.1,-0.0000,-265.3,423.8,0.1547,437.5,242.0
0.4753,0.4706,4.7,0,152.6,-786.8,1.6099,119.2,-764.6,1.6636,-199.6,402.9,-0.0000,-270.9,420.2,0.2147,430.5,254.3
0.4832,0.4804,2.8,0,152.5,-782.4,1.5967,117.2,-760.7,1.6636,-206.4,400.0,0.0000,-279.9,414.3,0.2677,421.4,269.1
0.4902,0.4878,2.5,0,151.5,-779.1,1.6139,115.7,-757.7,1.6636,-211.7,397.9,-0.0000,-285.0,410.8,0.1988,422.7,267.0
0.4984,0.4961,2.4,0,151.0,-774.1,1.6032,113.9,-754.4,1.6636,-215.7,395.1,0.0000,-292.7,405.4,0.2417,414.6,279.4
0.5065,0.5047,1.8,0,149.8,-770.0,1.6085,112.0,-751.0,1.6636,-220.1,392.4,-0.0000,-298.6,401.0,0.2204,412.0,283.3
0.5143,0.5142,0.1,0,148.6,-766.1,1.6112,109.9,-747.3,1.6636,-225.9,388.7,0.0000,-304.6,396.5,0.2097,408.5,288.3
0.5230,0.5216,1.4,0,147.1,-761.5,1.5847,108.2,-744.4,1.6636,-230.3,386.0,0.0000,-311.3,391.3,0.3157,395.5,305.9
0.5304,0.5303,0.1,0,146.6,-757.3,1.5835,106.2,-741.1,1.6636,-235.6,383.3,-0.0000,-318.5,385.4,0.3205,389.4,313.6
0.5383,0.5303,8.0,0,146.6,-757.3,1.5835,106.2,-741.1,1.6636,-235.6,383.3,-0.0000,-321.1,383.3,0.3205,387.3,316.2
0.5471,0.5388,8.4,0,145.1,-753.4,1.5909,104.2,-737.9,1.6636,-240.5,380.5,0.0000,-326.5,378.7,0.2909,385.1,318.9
0.5543,0.5475,6.7,0,144.2,-749.0,1.5921,102.1,-734.5,1.6636,-245.2,377.2,-0.0000,-333.2,372.8,0.2858,379.8,325.1
0.5633,0.5555,7.8,0,142.2,-745.0,1.6042,100.1,-731.6,1.6636,-249.7,374.3,-0.0000,-338.5,368.0,0.2375,379.1,326.0
0.5707,0.5641,6.6,0,140.4,-740.9,1.5864,97.9,-728.3,1.6636,-255.2,371.1,0.0000,-343.7,363.1,0.3087,368.4,338.0
0.5789,0.5723,6.6,0,139.4,-735.9,1.5912,95.8,-725.3,1.6636,-259.6,368.0,0.0000,-350.7,356.3,0.2897,363.4,343.4
0.5871,0.5811,6.0,0,137.7,-732.8,1.6061,93.5,-722.1,1.6636,-263.0,364.5,0.0000,-354.8,352.3,0.2300,364.6,342.2
0.5947,0.5892,5.4,0,135.2,-728.3,1.6062,91.4,-719.1,1.6636,-267.8,361.2,-0.0000,-360.3,346.6,0.2297,359.2,347.9
0.6028,0.5975,5.3,0,133.6,-724.6,1.6176,89.1,-716.2,1.6636,-273.7,357.7,-0.0000,-365.5,341.1,0.1840,357.9,349.2
0.6111,0.6063,4.7,0,131.6,-720.2,1.6070,86.7,-713.0,1.6636,-278.1,354.1,-0.0000,-370.7,335.5,0.2262,348.7,358.3
0.6182,0.6148,3.4,0,128.9,-716.4,1.6298,84.3,-710.1,1.6636,-281.7,350.9,-0.0000,-374.2,331.7,0.1350,353.2,353.9
0.6263,0.6228,3.5,0,126.9,-712.5,1.6226,82.0,-707.2,1.6636,-286.1,347.4,0.0000,-379.5,325.5,0.1641,344.7,362.1
0.6353,0.6323,3.0,0,124.4,-708.0,1.6273,79.3,-704.0,1.6636,-291.4,343.1,0.0000,-385.0,319.1,0.1450,340.3,366.3
0.6425,0.6412,1.3,0,121.3,-704.9,1.6484,76.7,-700.9,1.6636,-295.9,339.2,0.0000,-387.5,316.0,0.0608,345.1,361.9
0.6506,0.6482,2.4,0,118.3,-701.0,1.6485,74.6,-698.6,1.6636,-299.5,336.2,0.0000,-391.4,311.1,0.0603,340.5,366.1
0.6583,0.6569,1.4,0,115.4,-697.4,1.6570,72.0,-695.7,1.6636,-303.4,332.0,-0.0000,-395.0,306.6,0.0263,339.5,367.1
0.6666,0.6654,1.2,0,113.1,-693.6,1.6718,69.4,-692.9,1.6636,-307.3,327.9,0.0000,-399.7,300.4,-0.0329,339.2,367.4
0.6747,0.6735,1.2,0,110.2,-689.4,1.6605,66.9,-690.2,1.6636,-312.1,324.5,0.0000,-404.4,294.0,0.0125,329.0,376.5
0.6823,0.6822,0.1,0,106.7,-686.5,1.6769,64.1,-687.4,1.6636,-316.8,320.5,-0.0000,-406.8,290.7,-0.0532,332.2,373.7
0.6906,0.6905,0.1,0,103.6,-683.6,1.6808,61.5,-684.8,1.6636,-319.9,316.7,0.0000,-409.2,287.4,-0.0688,330.5,375.2
0.6986,0.6905,8.1,0,103.6,-683.6,1.6808,61.5,-684.8,1.6636,-319.9,316.7,0.0000,-411.0,284.8,-0.0688,328.2,377.2
0.7062,0.6999,6.4,0,99.8,-680.8,1.6887,58.5,-681.8,1.6636,-324.1,312.0,0.0000,-413.7,280.8,-0.1003,327.5,377.8
0.7153,0.7073,8.0,0,96.3,-676.1,1.6851,56.0,-679.5,1.6636,-328.2,307.3,0.0000,-418.8,273.2,-0.0861,319.2,384.9
0.7230,0.7164,6.6,0,93.4,-673.9,1.6911,53.0,-676.7,1.6636,-332.3,303.0,-0.0000,-419.8,271.6,-0.1099,320.0,384.2
0.7312,0.7245,6.7,0,89.7,-671.2,1.6787,50.3,-674.3,1.6636,-335.0,300.7,-0.0000,-422.0,268.2,-0.0605,312.1,390.6
0.7393,0.7326,6.7,0,86.2,-668.0,1.6910,47.6,-671.9,1.6636,-338.7,296.6,0.0000,-425.8,262.0,-0.1098,311.2,391.3
0.7469,0.7452,1.7,0,82.4,-664.9,1.6859,43.3,-668.2,1.6636,-345.2,288.5,0.0000,-428.6,257.5,-0.0892,305.1,396.2
0.7552,0.7497,5.5,0,79.3,-663.2,1.6897,41.7,-666.9,1.6636,-347.1,286.2,-0.0000,-430.2,254.9,-0.1045,304.1,396.9
0.7629,0.7579,5.0,0,75.7,-660.4,1.7040,38.9,-664.6,1.6636,-350.5,282.2,-0.0000,-432.6,250.7,-0.1617,306.0,395.5
0.7714,0.7667,4.7,0,71.7,-657.4,1.6945,35.8,-662.1,1.6636,-353.9,277.8,0.0000,-435.0,246.5,-0.1237,298.3,401.3
0.7787,0.7752,3.5,0,67.3,-654.7,1.6897,32.8,-659.8,1.6636,-357.0,273.6,0.0000,-436.8,243.2,-0.1046,293.4,404.9
0.7871,0.7830,4.1,0,64.0,-652.3,1.7067,30.0,-657.6,1.6636,-360.6,269.2,0.0000,-439.7,238.0,-0.1724,295.4,403.4
0.7950,0.7919,3.1,0,60.5,-650.0,1.6909,26.7,-655.3,1.6636,-365.0,264.2,-0.0000,-441.9,233.9,-0.1091,285.2,410.7
0.8029,0.8003,2.6,0,57.2,-648.1,1.7071,23.7,-653.1,1.6636,-367.6,259.7,-0.0000,-443.5,230.8,-0.1739,288.9,408.1
0.8111,0.8086,2.5,0,53.0,-645.5,1.6909,20.6,-650.9,1.6636,-370.4,255.3,-0.0000,-445.8,226.5,-0.1092,278.3,415.4
0.8184,0.8170,1.4,0,49.1,-643.3,1.6876,17.5,-648.8,1.6636,-373.7,250.2,0.0000,-447.8,222.5,-0.0960,273.1,418.8
0.8268,0.8256,1.2,0,44.6,-641.2,1.7003,14.3,-646.7,1.6636,-376.9,245.2,0.0000,-449.5,219.0,-0.1468,275.2,417.4
0.8342,0.8341,0.1,0,41.0,-639.2,1.6846,11.0,-644.6,1.6636,-380.2,240.8,-0.0000,-451.2,215.5,-0.0839,265.3,423.8
0.8429,0.8427,0.2,0,37.9,-636.9,1.6848,7.7,-642.6,1.6636,-383.4,236.0,-0.0000,-453.9,209.7,-0.0850,260.0,427.1
0.8506,0.8427,7.9,0,37.9,-636.9,1.6848,7.7,-642.6,1.6636,-383.4,236.0,-0.0000,-455.7,205.7,-0.0850,256.2,429.3
0.8586,0.8519,6.7,0,32.9,-634.2,1.6798,4.2,-640.4,1.6636,-386.4,229.8,-0.0000,-457.8,201.1,-0.0647,249.7,433.2
0.8670,0.8594,7.6,0,29.1,-632.4,1.6922,1.3,-638.7,1.6636,-388.9,225.5,-0.0000,-459.2,197.9,-0.1144,252.1,431.8
0.8750,0.8678,7.2,0,25.3,-631.0,1.6828,-2.0,-636.8,1.6636,-391.9,222.1,0.0000,-460.5,194.8,-0.0767,245.1,435.8
0.8830,0.8766,6.4,0,20.2,-628.1,1.6727,-5.4,-634.9,1.6636,-394.8,216.7,-0.0000,-463.4,187.8,-0.0363,233.9,441.9
0.8914,0.8848,6.5,0,16.8,-626.2,1.6823,-8.7,-633.1,1.6636,-397.5,210.1,-0.0000,-465.6,182.4,-0.0747,233.0,442.4
0.8991,0.8933,5.8,0,12.9,-624.6,1.6659,-12.1,-631.4,1.6636,-400.2,205.2,-0.0000,-466.8,179.3,-0.0092,222.8,447.6
0.9066,0.9019,4.7,0,8.4,-623.4,1.6704,-15.5,-629.6,1.6636,-402.8,201.1,-0.0000,-467.6,177.1,-0.0274,222.8,447.6
0.9144,0.9111,3.4,0,4.8,-621.1,1.6827,-19.2,-627.8,1.6636,-405.5,195.4,-0.0000,-470.0,170.5,-0.0765,221.9,448.1
0.9228,0.9184,4.3,0,0.3,-619.4,1.6679,-22.2,-626.4,1.6636,-407.7,190.8,-0.0000,-471.7,165.9,-0.0174,210.9,453.4
0.9305,0.9272,3.3,0,-2.9,-617.6,1.6660,-25.8,-624.8,1.6636,-410.0,185.5,0.0000,-473.6,160.4,-0.0095,204.7,456.2
0.9388,0.9351,3.7,0,-7.9,-616.1,1.6756,-29.0,-623.3,1.6636,-411.9,180.7,-0.0000,-474.8,156.6,-0.0480,205.4,455.9
0.9468,0.9442,2.6,0,-13.2,-614.4,1.6671,-32.8,-621.7,1.6636,-414.6,175.1,-0.0000,-476.1,152.6,-0.0141,197.7,459.3
0.9542,0.9529,1.3,0,-16.0,-612.9,1.6809,-36.4,-620.2,1.6636,-417.3,169.7,0.0000,-477.9,146.9,-0.0692,198.5,458.9
0.9634,0.9608,2.6,0,-20.1,-611.3,1.6633,-39.7,-618.9,1.6636,-418.8,164.5,-0.0000,-479.8,140.8,0.0012,184.6,464.7
0.9712,0.9697,1.5,0,-24.2,-610.0,1.6771,-43.5,-617.4,1.6636,-420.7,158.7,0.0000,-480.7,136.4,-0.0539,186.6,463.5
0.9792,0.9779,1.2,0,-28.4,-608.8,1.6788,-47.0,-616.1,1.6636,-422.4,153.9,-0.0000,-479.8,131.9,-0.0609,182.9,462.7
0.9873,0.9860,1.2,0,-32.6,-606.6,1.6874,-50.4,-614.9,1.6636,-424.3,148.9,-0.0000,-479.5,123.6,-0.0951,178.5,461.9
0.9947,0.9946,0.1,0,-36.1,-606.0,1.6838,-54.0,-613.7,1.6636,-427.2,142.5,0.0000,-481.0,119.5,-0.0807,172.9,464.5
1.0031,1.0030,0.1,0,-40.8,-604.7,1.6802,-57.6,-612.5,1.6636,-429.3,137.0,-0.0000,-479.9,113.7,-0.0664,165.4,464.6
1.0109,1.0030,7.9,0,-40.8,-604.7,1.6802,-57.6,-612.5,1.6636,-429.3,137.0,-0.0000,-487.2,112.4,-0.0664,164.9,472.0
1.0185,1.0118,6.7,0,-45.3,-603.6,1.6754,-61.4,-611.3,1.6636,-430.0,132.8,-0.0000,-488.1,108.2,-0.0471,158.6,474.2
1.0262,1.0198,6.4,0,-48.8,-601.6,1.6830,-64.9,-610.3,1.6636,-431.4,127.7,-0.0000,-489.4,98.8,-0.0777,153.0,475.3
1.0349,1.0286,6.3,0,-53.5,-600.2,1.6768,-68.7,-609.2,1.6636,-433.6,120.5,0.0000,-488.3,91.6,-0.0528,142.8,475.9
