t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.1889,-0.1946,5.8,0,-547.1,-1136.7,1.4999,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-1.1,1.0,-0.0033,0.9,1.2
-0.1813,-0.1881,6.8,0,-547.5,-1136.2,1.4927,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,0.1,-0.7,0.0253,-0.7,-0.2
-0.1734,-0.1800,6.6,0,-547.3,-1136.4,1.5024,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,0.0,-0.0144,-0.0,0.5
-0.1645,-0.1713,6.8,0,-547.7,-1136.7,1.4981,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,0.5,1.0,0.0038,1.0,-0.4
-0.1569,-0.1606,3.7,0,-547.2,-1136.4,1.5055,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.9,-0.2,-0.0262,-0.3,0.9
-0.1486,-0.1541,5.5,0,-547.3,-1136.3,1.5005,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.6,-0.3,-0.0056,-0.4,0.6
-0.1405,-0.1461,5.6,0,-547.1,-1136.7,1.5036,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-1.1,0.7,-0.0181,0.6,1.2
-0.1327,-0.1375,4.7,0,-547.3,-1136.6,1.4977,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.7,0.6,0.0057,0.6,0.8
-0.1252,-0.1275,2.3,0,-547.3,-1135.9,1.4952,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.7,-1.4,0.0150,-1.5,0.6
-0.1175,-0.1209,3.4,0,-547.4,-1136.6,1.4936,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,0.5,0.0212,0.4,0.5
-0.1088,-0.1122,3.5,0,-547.3,-1136.8,1.5074,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.7,1.3,-0.0339,1.2,0.8
-0.1013,-0.1036,2.3,0,-547.2,-1136.6,1.4993,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.9,0.4,-0.0007,0.3,0.9
-0.0927,-0.0941,1.4,0,-547.3,-1136.5,1.5036,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.7,0.4,-0.0185,0.3,0.7
-0.0853,-0.0867,1.4,0,-547.2,-1136.5,1.5020,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.9,0.1,-0.0119,0.0,0.9
-0.0771,-0.0784,1.2,0,-547.5,-1136.6,1.4986,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.1,0.5,0.0017,0.5,0.1
-0.0688,-0.0700,1.2,0,-547.3,-1136.4,1.4943,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,-0.1,0.0187,-0.1,0.5
-0.0612,-0.0700,8.9,0,-547.3,-1136.4,1.4943,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,-0.1,0.0181,-0.1,0.5
-0.0530,-0.0531,0.1,0,-547.3,-1136.3,1.5023,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,-0.5,-0.0134,-0.5,0.5
-0.0451,-0.0531,8.0,0,-547.3,-1136.3,1.5023,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.5,-0.5,-0.0130,-0.5,0.5
-0.0375,-0.0448,7.2,0,-547.3,-1136.6,1.5008,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.7,0.6,-0.0069,0.5,0.7
-0.0284,-0.0352,6.8,0,-547.6,-1136.4,1.5011,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,0.7,6.7,-0.0084,6.7,-0.3
-0.0214,-0.0274,6.0,0,-547.1,-1136.4,1.5006,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,-0.9,6.3,-0.0063,6.2,1.3
-0.0127,-0.0193,6.6,0,-547.3,-1136.3,1.4979,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,0.7,17.2,0.0046,17.2,0.6
-0.0056,-0.0109,5.4,0,-547.3,-1136.7,1.5000,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,1.1,25.4,-0.0043,25.4,0.7
0.0026,-0.0026,5.3,0,-547.2,-1136.6,1.5030,-547.5,-1136.4,1.4990,0.0,0.0,0.0000,1.1,34.0,-0.0159,34.0,1.2
0.0108,0.0061,4.6,0,-547.2,-1136.3,1.5030,-547.5,-1136.4,1.4990,0.4,5.6,0.0000,1.4,42.3,-0.0157,42.3,1.4
0.0190,0.0146,4.5,0,-547.4,-1136.5,1.4982,-547.5,-1136.3,1.4990,1.0,13.3,0.0000,2.9,52.4,0.0033,52.5,0.9
0.0272,0.0237,3.5,0,-547.3,-1136.2,1.4963,-547.5,-1136.1,1.4990,1.8,23.3,-0.0000,3.1,61.1,0.0108,61.1,1.5
0.0349,0.0314,3.5,0,-547.3,-1136.7,1.4982,-547.5,-1135.9,1.4990,2.0,31.2,0.0000,3.6,71.3,0.0028,71.4,1.6
0.0431,0.0397,3.4,0,-547.3,-1136.3,1.4994,-547.5,-1135.6,1.4990,2.2,39.7,-0.0000,4.3,79.6,-0.0018,79.7,1.4
0.0506,0.0482,2.5,0,-547.3,-1136.5,1.5014,-547.4,-1135.3,1.4990,2.8,48.2,0.0000,5.1,89.8,-0.0097,89.9,1.1
0.0592,0.0567,2.6,0,-547.4,-1135.8,1.5047,-547.4,-1134.8,1.4990,3.5,56.9,0.0000,6.3,98.6,-0.0226,98.8,0.2
0.0674,0.0651,2.3,0,-547.7,-1135.9,1.5050,-547.4,-1134.3,1.4990,4.0,64.9,0.0000,7.1,108.9,-0.0240,109.1,0.1
0.0749,0.0737,1.2,0,-547.5,-1135.9,1.5064,-547.3,-1133.7,1.4990,4.6,73.4,0.0000,6.4,119.0,-0.0297,119.2,1.3
0.0833,0.0819,1.4,0,-547.5,-1135.8,1.5115,-547.3,-1133.1,1.4990,5.4,81.8,0.0000,6.7,130.0,-0.0498,130.2,1.0
0.0911,0.0819,9.2,0,-547.5,-1135.8,1.5115,-547.3,-1133.1,1.4990,5.4,81.8,0.0000,6.6,137.6,-0.0481,137.8,1.6
0.0988,0.0914,7.4,0,-547.2,-1135.7,1.5043,-547.3,-1132.3,1.4990,5.9,91.4,-0.0000,6.3,148.4,-0.0196,148.5,3.6
0.1066,0.0987,7.9,0,-547.4,-1135.8,1.5168,-547.2,-1131.6,1.4990,5.6,98.3,-0.0000,7.3,159.4,-0.0707,159.6,1.3
0.1149,0.1075,7.4,0,-547.3,-1135.1,1.5103,-547.2,-1130.7,1.4990,5.5,107.1,0.0000,6.1,168.9,-0.0431,168.9,4.2
0.1230,0.1156,7.4,0,-547.5,-1135.3,1.5145,-547.1,-1129.8,1.4990,5.4,115.5,-0.0000,6.0,180.8,-0.0607,180.8,4.3
0.1314,0.1240,7.4,0,-547.2,-1135.1,1.5162,-547.1,-1128.7,1.4990,5.5,124.0,-0.0000,5.6,192.0,-0.0670,192.0,5.0
0.1386,0.1323,6.2,0,-547.2,-1135.0,1.5184,-547.0,-1127.7,1.4990,6.2,132.5,0.0000,5.6,202.7,-0.0759,202.7,5.1
0.1474,0.1420,5.4,0,-546.7,-1134.6,1.5162,-547.0,-1126.4,1.4990,5.7,142.2,-0.0000,2.6,215.6,-0.0672,215.5,9.3
0.1555,0.1512,4.3,0,-546.5,-1133.6,1.5190,-546.9,-1125.0,1.4990,4.6,151.1,0.0000,0.7,226.0,-0.0788,225.7,11.0
0.1628,0.1593,3.4,0,-546.0,-1133.3,1.5211,-546.9,-1123.7,1.4990,4.6,159.1,0.0000,-0.8,236.7,-0.0874,236.4,12.6
0.1709,0.1664,4.5,0,-546.0,-1132.3,1.5247,-546.8,-1122.6,1.4990,4.9,165.9,0.0000,-1.0,245.6,-0.1011,245.3,12.4
0.1789,0.1733,5.6,0,-545.7,-1131.6,1.5252,-546.8,-1121.4,1.4990,4.0,173.0,-0.0000,-3.0,255.7,-0.1026,255.3,14.8
0.1871,0.1836,3.4,0,-545.3,-1131.2,1.5272,-546.8,-1119.6,1.4990,1.8,183.8,-0.0000,-5.0,269.6,-0.1114,269.1,16.8
0.1954,0.1953,0.1,0,-544.8,-1130.6,1.5324,-546.8,-1117.4,1.4990,1.6,195.1,0.0000,-8.9,284.4,-0.1336,283.9,19.8
0.2038,0.2008,3.0,0,-544.5,-1129.8,1.5426,-546.8,-1116.3,1.4990,1.3,200.5,0.0000,-11.9,293.6,-0.1727,293.1,20.3
0.2111,0.2088,2.3,0,-543.7,-1128.9,1.5424,-546.8,-1114.7,1.4990,0.2,208.8,-0.0000,-15.9,303.3,-0.1719,302.7,24.6
0.2197,0.2171,2.6,0,-542.9,-1127.7,1.5383,-546.8,-1112.9,1.4990,-0.7,217.4,-0.0000,-20.2,314.0,-0.1554,313.2,30.6
0.2275,0.2260,1.5,0,-542.3,-1127.0,1.5382,-546.8,-1110.9,1.4990,-3.2,226.3,0.0000,-24.0,327.0,-0.1559,326.1,34.7
0.2352,0.2340,1.2,0,-541.9,-1125.5,1.5351,-546.8,-1109.1,1.4990,-5.1,234.2,0.0000,-27.3,336.7,-0.1437,335.5,39.4
0.2431,0.2408,2.3,0,-540.8,-1124.1,1.5511,-546.8,-1107.4,1.4990,-6.4,240.6,-0.0000,-33.2,345.5,-0.2070,344.7,40.1
0.2506,0.2408,9.7,0,-540.8,-1124.1,1.5511,-546.8,-1107.4,1.4990,-6.4,240.6,-0.0000,-34.8,351.0,-0.2002,350.1,42.4
0.2590,0.2510,8.1,0,-540.4,-1123.0,1.5561,-546.9,-1105.0,1.4990,-8.5,250.3,-0.0000,-39.7,364.6,-0.2221,363.9,45.7
0.2669,0.2595,7.4,0,-539.5,-1121.8,1.5597,-547.0,-1102.8,1.4990,-10.5,259.5,-0.0000,-45.8,375.6,-0.2362,375.0,50.6
0.2748,0.2683,6.5,0,-538.8,-1119.5,1.5693,-547.1,-1100.5,1.4990,-12.8,268.3,-0.0000,-51.7,384.8,-0.2750,384.7,52.9
0.2828,0.2765,6.3,0,-538.4,-1117.8,1.5756,-547.2,-1098.2,1.4990,-15.0,276.0,-0.0000,-56.6,395.4,-0.2997,395.6,55.3
0.2909,0.2854,5.5,0,-536.5,-1116.4,1.5772,-547.4,-1095.7,1.4990,-18.0,284.6,-0.0000,-66.1,407.0,-0.3061,407.3,64.1
0.2997,0.2981,1.6,0,-535.3,-1114.4,1.5879,-547.6,-1092.0,1.4990,-22.8,296.8,0.0000,-74.7,422.3,-0.3538,423.5,67.7
0.3068,0.3020,4.7,0,-535.2,-1112.1,1.5927,-547.7,-1090.9,1.4990,-24.4,300.8,0.0000,-79.1,425.2,-0.3682,426.7,70.4
0.3148,0.3104,4.5,0,-533.9,-1110.4,1.5971,-547.9,-1088.3,1.4990,-27.7,309.5,0.0000,-88.0,436.6,-0.3861,438.6,77.2
0.3236,0.3188,4.8,0,-532.1,-1108.2,1.6021,-548.2,-1085.7,1.4990,-31.1,317.3,0.0000,-99.5,446.5,-0.4052,449.3,86.3
0.3306,0.3262,4.4,0,-532.5,-1104.9,1.6163,-548.4,-1083.3,1.4990,-33.8,324.0,-0.0000,-103.2,451.2,-0.4621,455.3,83.4
0.3392,0.3358,3.3,0,-530.8,-1103.2,1.6060,-548.8,-1080.1,1.4990,-38.9,333.5,-0.0000,-114.5,464.1,-0.4219,467.7,98.8
0.3476,0.3438,3.9,0,-529.1,-1101.2,1.6139,-549.1,-1077.5,1.4990,-42.9,341.3,0.0000,-126.0,474.7,-0.4532,479.5,106.2
0.3552,0.3526,2.6,0,-528.2,-1098.4,1.6243,-549.5,-1074.4,1.4990,-47.9,349.5,-0.0000,-134.8,481.5,-0.4966,487.9,109.4
0.3633,0.3610,2.3,0,-526.9,-1095.9,1.6294,-549.9,-1071.4,1.4990,-52.6,357.5,0.0000,-142.0,479.4,-0.5170,486.8,114.3
0.3705,0.3693,1.2,0,-526.2,-1092.7,1.6344,-550.4,-1068.4,1.4990,-57.2,364.9,-0.0000,-149.6,477.1,-0.5391,485.6,119.2
0.3796,0.3780,1.6,0,-524.9,-1090.0,1.6183,-550.9,-1065.2,1.4990,-62.1,372.7,-0.0000,-158.6,474.2,-0.4737,481.1,136.3
0.3868,0.3867,0.1,0,-523.4,-1087.6,1.6232,-551.5,-1062.0,1.4990,-67.8,381.7,-0.0000,-166.7,471.4,-0.4967,479.5,141.8
0.3949,0.3948,0.1,0,-523.2,-1084.4,1.6182,-552.0,-1058.8,1.4990,-73.1,387.9,-0.0000,-172.8,469.2,-0.4765,476.8,150.5
0.4030,0.3948,8.2,0,-523.2,-1084.4,1.6182,-552.0,-1058.8,1.4990,-73.1,387.9,-0.0000,-175.4,468.2,-0.4610,475.4,154.9
0.4114,0.4035,7.9,0,-522.1,-1081.3,1.6168,-552.7,-1055.4,1.4990,-79.5,390.7,0.0000,-183.5,465.1,-0.4567,472.5,163.6
0.4188,0.4123,6.5,0,-521.5,-1077.2,1.6028,-553.4,-1052.0,1.4990,-84.8,392.0,0.0000,-191.1,462.0,-0.4035,467.4,177.6
0.4275,0.4200,7.6,0,-520.2,-1073.2,1.6045,-554.1,-1049.0,1.4990,-88.4,390.5,0.0000,-200.9,457.9,-0.4099,463.8,186.8
0.4353,0.4285,6.8,0,-520.0,-1069.8,1.6004,-554.9,-1045.7,1.4990,-92.6,389.4,0.0000,-207.2,455.1,-0.3946,460.5,194.9
0.4434,0.4397,3.8,0,-518.9,-1066.2,1.5925,-555.9,-1041.3,1.4990,-97.8,387.4,-0.0000,-215.7,451.1,-0.3679,455.4,206.5
0.4510,0.4464,4.6,0,-519.2,-1062.8,1.5829,-556.6,-1038.7,1.4990,-101.4,386.6,0.0000,-220.7,448.7,-0.3288,450.9,216.0
0.4586,0.4540,4.6,0,-518.9,-1058.1,1.5766,-557.4,-1035.8,1.4990,-105.3,385.8,0.0000,-228.6,444.7,-0.3046,445.6,226.7
0.4668,0.4623,4.5,0,-519.1,-1054.0,1.5681,-558.3,-1032.6,1.4990,-109.7,384.6,-0.0000,-235.0,441.3,-0.2711,440.4,236.8
0.4756,0.4709,4.7,0,-519.8,-1050.5,1.5618,-559.2,-1029.3,1.4990,-114.1,383.0,0.0000,-239.8,438.8,-0.2462,436.3,244.2
0.4832,0.4792,4.0,0,-519.2,-1045.7,1.5609,-560.2,-1026.1,1.4990,-118.4,382.1,0.0000,-248.6,433.8,-0.2437,431.1,253.3
0.4907,0.4874,3.3,0,-519.8,-1042.2,1.5525,-561.2,-1023.0,1.4990,-122.7,381.3,-0.0000,-253.5,431.0,-0.2108,426.1,261.6
0.4992,0.4958,3.3,0,-520.2,-1037.7,1.5377,-562.2,-1019.8,1.4990,-126.8,379.5,0.0000,-260.6,426.7,-0.1518,417.6,274.9
0.5066,0.5065,0.1,0,-520.9,-1033.6,1.5257,-563.6,-1015.8,1.4990,-131.9,377.3,-0.0000,-266.3,423.2,-0.1067,410.7,285.2
0.5147,0.5133,1.4,0,-521.3,-1029.2,1.5155,-564.5,-1013.2,1.4990,-135.5,376.5,-0.0000,-272.4,419.3,-0.0655,403.6,295.2
0.5228,0.5216,1.2,0,-523.1,-1024.4,1.5068,-565.7,-1010.1,1.4990,-139.9,375.1,0.0000,-276.6,416.5,-0.0308,398.0,302.7
0.5308,0.5296,1.2,0,-525.0,-1020.2,1.4984,-566.8,-1007.1,1.4990,-144.2,372.9,0.0000,-280.1,414.2,0.0024,392.9,309.3
0.5395,0.5296,9.9,0,-525.0,-1020.2,1.4984,-566.8,-1007.1,1.4990,-144.2,372.9,0.0000,-282.1,412.8,0.0022,391.4,311.2
0.5471,0.5470,0.1,0,-527.3,-1011.4,1.4909,-569.4,-1000.6,1.4990,-152.3,369.8,-0.0000,-291.7,406.1,0.0325,381.5,323.2
0.5546,0.5470,7.6,0,-527.3,-1011.4,1.4909,-569.4,-1000.6,1.4990,-152.3,369.8,-0.0000,-293.9,404.5,0.0315,379.8,325.2
0.5624,0.5551,7.4,0,-528.3,-1007.8,1.4762,-570.6,-997.6,1.4990,-155.9,368.4,-0.0000,-298.2,401.3,0.0901,371.4,334.7
0.5714,0.5645,6.9,0,-531.0,-1002.0,1.4703,-572.1,-994.2,1.4990,-160.5,366.6,-0.0000,-303.0,397.8,0.1124,365.6,341.1
0.5787,0.5744,4.3,0,-532.9,-996.7,1.4742,-573.7,-990.6,1.4990,-165.6,364.1,-0.0000,-308.3,393.6,0.0970,362.2,344.7
0.5873,0.5806,6.7,0,-534.3,-992.8,1.4621,-574.8,-988.3,1.4990,-169.1,361.9,0.0000,-313.2,389.8,0.1450,353.7,353.4
0.5946,0.5891,5.6,0,-536.4,-988.1,1.4556,-576.2,-985.3,1.4990,-173.3,360.3,0.0000,-318.2,385.7,0.1704,346.8,360.2
0.6033,0.5975,5.8,0,-538.9,-984.1,1.4437,-577.7,-982.2,1.4990,-177.4,359.5,-0.0000,-321.8,382.7,0.2173,339.1,367.4
0.6106,0.6081,2.5,0,-540.9,-980.0,1.4493,-579.6,-978.4,1.4990,-181.8,356.4,-0.0000,-325.7,379.4,0.1964,337.3,369.1
0.6195,0.6146,4.9,0,-543.0,-974.5,1.4425,-580.8,-976.1,1.4990,-184.2,354.6,0.0000,-330.3,371.7,0.2222,326.8,374.9
0.6265,0.6241,2.4,0,-546.2,-968.7,1.4437,-582.6,-972.7,1.4990,-189.4,352.0,-0.0000,-330.5,362.8,0.2189,318.2,373.6
0.6348,0.6309,3.9,0,-548.3,-965.1,1.4388,-583.9,-970.4,1.4990,-193.2,350.0,0.0000,-331.6,357.2,0.2375,310.8,375.4
0.6430,0.6416,1.3,0,-551.2,-960.3,1.4332,-586.0,-966.6,1.4990,-197.9,347.5,0.0000,-334.2,351.4,0.2621,302.4,379.1
0.6505,0.6482,2.3,0,-553.5,-955.9,1.4175,-587.3,-964.3,1.4990,-200.8,345.9,-0.0000,-334.5,342.8,0.3235,288.0,382.7
0.6589,0.6564,2.5,0,-556.0,-951.6,1.4257,-588.9,-961.5,1.4990,-204.5,343.9,0.0000,-336.5,335.2,0.2901,283.3,381.2
0.6666,0.6651,1.4,0,-560.0,-945.9,1.4301,-590.7,-958.5,1.4990,-208.4,341.8,0.0000,-334.7,324.0,0.2741,274.0,376.8
0.6750,0.6749,0.1,0,-562.1,-940.9,1.4208,-592.8,-955.2,1.4990,-212.7,339.1,-0.0000,-338.2,316.9,0.3126,262.8,381.8
0.6836,0.6823,1.3,0,-565.8,-936.2,1.4092,-594.4,-952.7,1.4990,-216.1,336.9,-0.0000,-334.8,307.9,0.3574,250.2,379.8
0.6904,0.6903,0.1,0,-568.9,-931.1,1.4113,-596.1,-950.0,1.4990,-220.4,333.7,-0.0000,-334.8,298.1,0.3508,241.1,377.9
0.6989,0.6987,0.1,0,-571.8,-927.7,1.4025,-598.0,-947.2,1.4990,-224.4,330.9,-0.0000,-336.0,293.6,0.3859,233.2,380.4
0.7074,0.7073,0.1,0,-575.5,-922.7,1.3945,-599.9,-944.4,1.4990,-227.0,329.2,-0.0000,-334.8,284.0,0.4179,220.9,379.4
0.7148,0.7073,7.5,0,-575.5,-922.7,1.3945,-599.9,-944.4,1.4990,-227.0,329.2,-0.0000,-336.1,282.5,0.4055,220.3,379.8
0.7234,0.7157,7.8,0,-579.0,-917.4,1.4139,-601.9,-941.6,1.4990,-230.4,326.9,0.0000,-335.3,271.3,0.3279,216.8,372.9
0.7315,0.7243,7.3,0,-582.1,-913.1,1.4066,-603.8,-938.8,1.4990,-234.5,324.0,-0.0000,-336.0,263.5,0.3600,205.9,374.1
0.7390,0.7325,6.6,0,-586.0,-909.0,1.4009,-605.8,-936.2,1.4990,-238.2,321.4,-0.0000,-333.3,257.0,0.3829,197.9,371.4
0.7473,0.7414,5.9,0,-589.3,-904.9,1.4196,-607.9,-933.3,1.4990,-242.4,318.6,-0.0000,-333.5,250.7,0.3084,198.4,367.0
0.7554,0.7499,5.5,0,-592.6,-901.6,1.4067,-610.0,-930.6,1.4990,-246.0,315.6,0.0000,-333.7,245.6,0.3625,188.4,369.1
0.7628,0.7591,3.6,0,-596.4,-897.5,1.4143,-612.3,-927.7,1.4990,-249.9,312.0,0.0000,-332.9,238.9,0.3337,184.6,365.9
0.7713,0.7665,4.8,0,-600.3,-892.9,1.4237,-614.2,-925.4,1.4990,-252.6,309.9,0.0000,-330.7,228.4,0.2948,178.0,360.3
0.7787,0.7763,2.3,0,-605.0,-889.0,1.4189,-616.7,-922.4,1.4990,-256.2,307.3,0.0000,-327.9,222.2,0.3175,170.2,357.6
0.7874,0.7839,3.5,0,-608.3,-885.2,1.4418,-618.6,-920.1,1.4990,-259.4,304.5,0.0000,-327.7,215.1,0.2244,171.5,352.4
0.7950,0.7923,2.7,0,-612.1,-881.3,1.4443,-620.8,-917.6,1.4990,-262.9,301.5,-0.0000,-326.6,208.2,0.2163,165.5,350.2
0.8028,0.8003,2.5,0,-616.0,-878.5,1.4435,-622.9,-915.2,1.4990,-266.3,298.2,-0.0000,-324.0,203.6,0.2196,161.0,347.1
0.8112,0.8086,2.6,0,-619.9,-874.6,1.4510,-625.1,-912.7,1.4990,-269.8,294.7,0.0000,-322.4,196.0,0.1897,156.3,343.4
0.8188,0.8173,1.4,0,-623.1,-871.6,1.4482,-627.5,-910.1,1.4990,-273.5,292.1,0.0000,-323.0,191.4,0.2019,150.6,344.0
0.8271,0.8258,1.2,0,-627.2,-867.2,1.4692,-629.8,-907.7,1.4990,-277.0,289.4,-0.0000,-321.2,182.4,0.1183,149.0,338.0
0.8351,0.8350,0.1,0,-631.6,-864.2,1.4668,-632.4,-905.0,1.4990,-279.8,285.9,-0.0000,-319.2,176.8,0.1286,142.7,335.8
0.8427,0.8425,0.2,0,-635.1,-861.6,1.4906,-634.5,-902.9,1.4990,-282.5,283.1,-0.0000,-318.4,172.0,0.0334,146.0,331.2
0.8510,0.8425,8.4,0,-635.1,-861.6,1.4906,-634.5,-902.9,1.4990,-282.5,283.1,-0.0000,-320.6,171.6,0.0324,145.5,333.2
0.8584,0.8510,7.4,0,-638.9,-859.0,1.4759,-636.9,-900.5,1.4990,-285.8,280.2,0.0000,-319.1,167.5,0.0914,136.6,333.5
0.8672,0.8594,7.7,0,-642.9,-855.6,1.4995,-639.4,-898.1,1.4990,-289.0,276.9,0.0000,-317.9,160.9,-0.0050,138.0,328.4
0.8752,0.8675,7.7,0,-647.2,-852.7,1.4912,-641.7,-895.9,1.4990,-292.2,273.0,0.0000,-315.1,155.8,0.0315,130.3,326.5
0.8826,0.8773,5.4,0,-651.0,-850.3,1.4937,-644.6,-893.3,1.4990,-295.7,269.1,0.0000,-315.3,151.6,0.0206,126.9,326.0
0.8914,0.8848,6.6,0,-654.4,-847.8,1.5080,-646.8,-891.3,1.4990,-298.2,266.5,0.0000,-315.0,145.8,-0.0365,125.8,323.6
0.8989,0.8933,5.6,0,-657.1,-846.1,1.5009,-649.3,-889.0,1.4990,-301.0,263.3,0.0000,-317.5,144.5,-0.0070,121.9,326.8
0.9071,0.9016,5.5,0,-661.7,-842.9,1.5189,-651.9,-886.8,1.4990,-303.9,260.6,-0.0000,-314.5,138.2,-0.0796,121.7,321.2
0.9150,0.9106,4.4,0,-665.5,-841.3,1.5180,-654.6,-884.5,1.4990,-307.0,256.4,-0.0000,-314.2,136.4,-0.0746,119.5,321.0
0.9239,0.9185,5.4,0,-668.9,-839.6,1.5030,-657.0,-882.5,1.4990,-309.7,252.1,0.0000,-314.7,133.6,-0.0146,111.9,323.0
0.9304,0.9270,3.4,0,-673.6,-836.8,1.5180,-659.7,-880.4,1.4990,-312.6,249.0,-0.0000,-310.2,127.6,-0.0757,111.0,316.5
0.9388,0.9353,3.6,0,-676.2,-835.0,1.5198,-662.3,-878.3,1.4990,-315.4,246.1,-0.0000,-312.9,124.6,-0.0822,108.4,318.9
0.9476,0.9438,3.7,0,-680.4,-834.3,1.5245,-665.0,-876.2,1.4990,-318.4,242.6,0.0000,-311.9,124.0,-0.1009,109.4,317.4
0.9547,0.9524,2.3,0,-683.8,-833.3,1.5194,-667.7,-874.2,1.4990,-321.4,239.2,-0.0000,-312.8,122.8,-0.0808,106.5,318.7
0.9630,0.9605,2.4,0,-687.7,-830.9,1.5193,-670.4,-872.2,1.4990,-323.4,235.5,-0.0000,-311.0,117.8,-0.0805,101.6,316.6
0.9705,0.9691,1.4,0,-689.6,-829.5,1.5242,-673.1,-870.2,1.4990,-325.6,231.6,-0.0000,-315.7,115.9,-0.1002,101.0,320.8
0.9792,0.9779,1.2,0,-693.6,-828.2,1.5283,-676.0,-868.2,1.4990,-329.0,227.1,-0.0000,-315.3,114.2,-0.1169,100.7,319.9
0.9872,0.9859,1.3,0,-696.0,-827.0,1.5169,-678.7,-866.4,1.4990,-331.7,223.4,-0.0000,-318.7,112.6,-0.0710,95.2,324.3
