t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.0269,-0.0355,8.6,0,-388.2,-831.8,1.3207,-388.1,-832.0,1.3125,0.0,0.0,0.0000,15.0,55.9,-0.0325,57.9,-0.7
-0.0187,-0.0189,0.1,0,-388.3,-832.2,1.3070,-388.1,-832.0,1.3125,0.0,0.0,0.0000,17.5,64.6,0.0221,66.9,-0.0
-0.0112,-0.0189,7.6,0,-388.3,-832.2,1.3070,-388.1,-832.0,1.3125,0.0,0.0,0.0000,19.4,71.7,0.0221,74.3,0.0
-0.0026,-0.0104,7.8,0,-388.3,-832.3,1.3166,-388.1,-832.0,1.3125,0.0,0.0,0.0000,21.5,80.6,-0.0162,83.4,-0.5
0.0047,-0.0018,6.5,0,-388.4,-832.1,1.3162,-388.1,-832.0,1.3125,0.0,0.0,0.0000,23.8,87.4,-0.0148,90.5,-1.0
0.0131,0.0076,5.5,0,-387.9,-832.1,1.3137,-388.1,-832.0,1.3125,1.5,5.8,-0.0000,24.3,95.1,-0.0046,98.2,0.7
0.0213,0.0148,6.5,0,-387.6,-831.7,1.3188,-388.1,-831.9,1.3125,3.5,13.3,-0.0000,25.7,102.2,-0.0250,105.4,0.6
0.0289,0.0233,5.6,0,-388.2,-832.2,1.3055,-388.1,-831.8,1.3125,5.9,22.2,0.0000,29.5,111.7,0.0281,115.5,0.8
0.0371,0.0317,5.4,0,-388.0,-831.2,1.3217,-388.0,-831.5,1.3125,8.1,30.6,0.0000,31.2,117.6,-0.0368,121.7,-1.2
0.0455,0.0405,5.0,0,-388.2,-831.5,1.3063,-387.9,-831.2,1.3125,10.3,39.1,-0.0000,34.4,127.8,0.0249,132.3,0.2
0.0528,0.0405,12.4,0,-388.2,-831.5,1.3063,-387.9,-831.2,1.3125,10.3,39.1,-0.0000,36.6,136.0,0.0249,140.8,0.2
0.0610,0.0574,3.6,0,-387.4,-830.7,1.3269,-387.7,-830.4,1.3125,14.7,55.8,-0.0000,36.6,142.6,-0.0573,147.2,-1.1
0.0691,0.0656,3.5,0,-387.3,-830.4,1.3271,-387.6,-829.9,1.3125,16.8,63.4,0.0000,38.5,150.9,-0.0581,155.7,-1.0
0.0769,0.0743,2.5,0,-387.3,-830.3,1.3301,-387.4,-829.3,1.3125,18.9,71.7,-0.0000,41.1,159.9,-0.0703,165.1,-1.8
0.0852,0.0827,2.5,0,-386.9,-830.5,1.3314,-387.3,-828.7,1.3125,21.2,80.1,-0.0000,42.5,170.6,-0.0756,175.8,-0.9
0.0932,0.0908,2.5,0,-387.2,-830.2,1.3284,-387.1,-828.0,1.3125,23.2,87.9,0.0000,45.9,179.5,-0.0637,185.2,-1.5
0.1013,0.0996,1.7,0,-386.8,-829.5,1.3290,-386.9,-827.2,1.3125,25.4,96.1,0.0000,47.4,187.3,-0.0659,193.2,-1.2
0.1091,0.1077,1.5,0,-386.8,-829.1,1.3302,-386.7,-826.4,1.3125,27.4,103.8,-0.0000,50.0,196.3,-0.0705,202.5,-1.8
0.1173,0.1077,9.7,0,-386.8,-829.1,1.3302,-386.7,-826.4,1.3125,27.4,103.8,-0.0000,52.3,205.1,-0.0705,211.6,-2.0
0.1248,0.1248,0.1,0,-386.2,-828.2,1.3215,-386.2,-824.5,1.3125,31.9,120.7,0.0000,51.1,204.0,-0.0360,210.3,0.8
0.1325,0.1248,7.7,0,-386.2,-828.2,1.3215,-386.2,-824.5,1.3125,31.9,120.7,0.0000,52.1,207.7,-0.0360,214.1,0.8
0.1407,0.1248,15.9,0,-386.2,-828.2,1.3215,-386.2,-824.5,1.3125,31.9,120.7,0.0000,52.8,210.7,-0.0360,217.2,0.8
0.1486,0.1412,7.3,0,-385.1,-826.7,1.3118,-385.6,-822.4,1.3125,36.1,136.8,0.0000,50.4,209.3,0.0030,215.3,4.9
0.1567,0.1412,15.4,0,-385.1,-826.7,1.3118,-385.6,-822.4,1.3125,36.1,136.8,0.0000,51.3,212.9,0.0030,219.0,4.9
0.1647,0.1581,6.6,0,-384.1,-824.2,1.3102,-385.0,-819.9,1.3125,40.4,152.8,-0.0000,49.3,209.2,0.0095,214.8,6.3
0.1731,0.1581,15.0,0,-384.1,-824.2,1.3102,-385.0,-819.9,1.3125,40.4,152.8,-0.0000,50.4,213.3,0.0095,219.1,6.3
0.1809,0.1755,5.5,0,-383.1,-822.1,1.3226,-384.2,-817.1,1.3125,44.8,169.6,-0.0000,48.4,211.1,-0.0403,216.6,5.0
0.1888,0.1755,13.3,0,-383.1,-822.1,1.3226,-384.2,-817.1,1.3125,44.8,169.6,-0.0000,49.5,215.3,-0.0403,220.9,4.9
0.1968,0.1922,4.6,0,-381.2,-820.6,1.3288,-383.4,-814.2,1.3125,48.8,184.9,0.0000,45.0,215.3,-0.0651,219.8,7.9
0.2052,0.1922,13.0,0,-381.2,-820.6,1.3288,-383.4,-814.2,1.3125,48.8,184.9,0.0000,46.3,220.2,-0.0651,224.8,7.8
0.2125,0.2092,3.3,0,-379.5,-817.4,1.3307,-382.6,-810.9,1.3125,50.9,192.7,-0.0000,42.5,214.9,-0.0727,218.9,9.8
0.2213,0.2092,12.1,0,-379.5,-817.4,1.3307,-382.6,-810.9,1.3125,50.9,192.7,-0.0000,43.8,220.0,-0.0727,224.1,9.7
0.2294,0.2259,3.6,0,-377.8,-814.6,1.3369,-381.7,-807.7,1.3125,51.1,193.4,-0.0000,39.8,216.2,-0.0976,219.5,11.3
0.2371,0.2259,11.2,0,-377.8,-814.6,1.3369,-381.7,-807.7,1.3125,51.1,193.4,-0.0000,41.0,220.6,-0.0976,224.1,11.2
0.2445,0.2412,3.4,0,-376.1,-810.2,1.3433,-380.9,-804.7,1.3125,51.1,193.4,-0.0000,36.9,211.8,-0.1230,214.7,11.8
0.2532,0.2412,12.0,0,-376.1,-810.2,1.3433,-380.9,-804.7,1.3125,51.1,193.4,-0.0000,38.3,216.9,-0.1230,219.9,11.6
0.2609,0.2586,2.3,0,-373.2,-807.4,1.3542,-380.0,-801.4,1.3125,51.1,193.4,0.0000,30.9,212.9,-0.1665,214.6,15.6
0.2692,0.2586,10.6,0,-373.2,-807.4,1.3542,-380.0,-801.4,1.3125,51.1,193.4,0.0000,32.2,217.7,-0.1665,219.6,15.3
0.2765,0.2586,17.9,0,-373.2,-807.4,1.3542,-380.0,-801.4,1.3125,51.1,193.4,0.0000,33.3,221.9,-0.1665,223.9,15.2
0.2847,0.2768,7.9,0,-371.3,-803.0,1.3619,-379.1,-797.8,1.3125,51.1,193.4,0.0000,29.0,213.5,-0.1974,214.9,15.9
0.2933,0.2932,0.1,0,-369.4,-799.9,1.3644,-378.3,-794.7,1.3125,51.1,193.4,-0.0000,24.5,209.2,-0.2074,209.8,18.9
0.3016,0.2932,8.3,0,-369.4,-799.9,1.3644,-378.3,-794.7,1.3125,51.1,193.4,-0.0000,25.8,214.0,-0.2074,214.7,18.6
0.3089,0.3025,6.4,0,-368.7,-797.3,1.3582,-377.8,-792.9,1.3125,51.1,193.4,-0.0000,24.9,210.3,-0.1828,210.8,20.0
0.3170,0.3124,4.6,0,-367.3,-794.8,1.3586,-377.3,-790.9,1.3125,51.1,193.4,0.0000,21.8,207.6,-0.1843,207.6,22.4
0.3250,0.3184,6.6,0,-366.6,-793.2,1.3522,-377.0,-789.8,1.3125,51.1,193.4,-0.0000,21.0,207.6,-0.1587,207.2,24.5
0.3325,0.3271,5.5,0,-366.2,-791.4,1.3483,-376.5,-788.1,1.3125,51.1,193.4,-0.0000,20.9,206.4,-0.1430,205.9,25.2
0.3412,0.3359,5.2,0,-364.6,-788.1,1.3427,-376.1,-786.4,1.3125,51.1,193.4,-0.0000,17.3,201.4,-0.1205,200.1,28.7
0.3494,0.3444,5.0,0,-364.1,-786.2,1.3364,-375.7,-784.8,1.3125,51.1,193.4,0.0000,17.2,200.7,-0.0956,199.2,29.9
0.3565,0.3531,3.5,0,-363.5,-782.2,1.3343,-375.2,-783.1,1.3125,51.1,193.4,0.0000,16.5,192.6,-0.0872,191.1,29.1
0.3648,0.3615,3.3,0,-362.3,-780.8,1.3398,-374.8,-781.4,1.3125,51.1,193.4,0.0000,14.3,193.5,-0.1089,191.6,30.4
0.3727,0.3702,2.5,0,-361.4,-778.0,1.3336,-374.3,-779.8,1.3125,51.1,193.4,0.0000,12.8,189.5,-0.0843,187.2,32.1
0.3813,0.3786,2.6,0,-360.8,-775.6,1.3365,-373.9,-778.1,1.3125,51.1,193.4,-0.0000,12.2,187.3,-0.0961,185.1,31.7
0.3891,0.3878,1.3,0,-360.3,-773.4,1.3325,-373.4,-776.4,1.3125,51.1,193.4,0.0000,12.0,185.3,-0.0797,182.9,32.1
0.3964,0.3951,1.2,0,-359.2,-770.6,1.3173,-373.1,-774.9,1.3125,51.1,193.4,-0.0000,9.6,181.2,-0.0189,177.8,36.1
0.4054,0.4040,1.5,0,-359.1,-767.8,1.3154,-372.6,-773.2,1.3125,51.1,193.4,0.0000,10.8,177.9,-0.0116,174.9,34.5
0.4136,0.4134,0.1,0,-358.7,-765.6,1.3025,-372.1,-771.4,1.3125,51.1,193.4,0.0000,10.7,175.9,0.0399,172.5,36.3
0.4206,0.4204,0.1,0,-358.1,-763.0,1.3018,-371.8,-770.1,1.3125,51.1,193.4,0.0000,10.0,172.2,0.0428,168.7,36.1
0.4285,0.4204,8.0,0,-358.1,-763.0,1.3018,-371.8,-770.1,1.3125,51.1,193.4,0.0000,11.2,176.8,0.0428,173.5,36.2
0.4366,0.4290,7.6,0,-358.0,-760.5,1.2956,-371.3,-768.4,1.3125,51.1,193.4,-0.0000,12.2,174.0,0.0675,170.7,35.5
0.4453,0.4376,7.7,0,-357.8,-758.5,1.2898,-370.9,-766.7,1.3125,51.1,193.4,-0.0000,12.9,173.0,0.0908,169.8,35.6
0.4527,0.4459,6.8,0,-358.1,-754.9,1.3027,-370.5,-765.1,1.3125,51.1,193.4,0.0000,14.9,166.7,0.0393,164.7,29.8
0.4612,0.4546,6.6,0,-357.7,-752.8,1.2826,-370.0,-763.4,1.3125,51.1,193.4,-0.0000,15.1,165.4,0.1198,162.9,32.5
0.4688,0.4626,6.2,0,-357.6,-750.7,1.2843,-369.6,-761.9,1.3125,51.1,193.4,-0.0000,16.1,163.4,0.1128,161.2,30.7
0.4775,0.4723,5.2,0,-357.7,-748.3,1.2900,-369.1,-760.0,1.3125,51.1,193.4,0.0000,17.7,161.1,0.0900,159.7,27.7
0.4855,0.4795,6.0,0,-357.4,-746.5,1.2795,-368.8,-758.6,1.3125,51.1,193.4,-0.0000,18.0,160.4,0.1322,158.8,28.8
0.4927,0.4880,4.7,0,-357.6,-744.9,1.2764,-368.3,-757.0,1.3125,51.1,193.4,-0.0000,19.7,159.7,0.1445,158.5,27.5
0.5009,0.4963,4.6,0,-357.8,-741.7,1.2871,-367.9,-755.4,1.3125,51.1,193.4,0.0000,21.5,154.9,0.1016,154.7,22.7
0.5089,0.5074,1.4,0,-357.8,-740.1,1.2789,-367.3,-753.2,1.3125,51.1,193.4,0.0000,22.6,154.9,0.1347,154.8,23.0
0.5165,0.5074,9.0,0,-357.8,-740.1,1.2789,-367.3,-753.2,1.3125,51.1,193.4,0.0000,23.7,159.3,0.1347,159.4,23.1
0.5251,0.5218,3.3,0,-358.2,-736.5,1.2855,-366.6,-750.5,1.3125,51.1,193.4,-0.0000,26.2,153.4,0.1080,154.6,18.0
0.5330,0.5304,2.6,0,-358.3,-734.0,1.2759,-366.2,-748.8,1.3125,51.1,193.4,-0.0000,27.9,150.6,0.1466,152.2,17.0
0.5406,0.5304,10.2,0,-358.3,-734.0,1.2759,-366.2,-748.8,1.3125,51.1,193.4,-0.0000,29.1,155.0,0.1466,156.8,17.2
0.5487,0.5474,1.3,0,-358.7,-732.2,1.2659,-365.3,-745.5,1.3125,51.1,193.4,0.0000,31.5,154.2,0.1865,156.5,16.3
0.5575,0.5561,1.4,0,-358.9,-730.5,1.2621,-364.9,-743.8,1.3125,51.1,193.4,-0.0000,33.4,154.2,0.2017,157.0,15.1
0.5646,0.5644,0.2,0,-359.5,-728.0,1.2791,-364.4,-742.2,1.3125,51.1,193.4,0.0000,36.4,150.8,0.1338,154.9,8.5
0.5733,0.5644,8.9,0,-359.5,-728.0,1.2791,-364.4,-742.2,1.3125,51.1,193.4,0.0000,37.7,155.9,0.1338,160.1,8.7
0.5807,0.5644,16.3,0,-359.5,-728.0,1.2791,-364.4,-742.2,1.3125,51.1,193.4,0.0000,38.9,160.2,0.1338,164.6,8.8
0.5885,0.5814,7.1,0,-359.7,-725.8,1.2669,-363.6,-738.9,1.3125,51.1,193.4,0.0000,40.5,158.0,0.1825,162.9,8.6
0.5975,0.5896,7.8,0,-360.3,-725.0,1.2638,-363.1,-737.3,1.3125,51.1,193.4,0.0000,43.9,160.7,0.1951,166.5,6.8
0.6049,0.5982,6.7,0,-361.0,-723.7,1.2732,-362.7,-735.7,1.3125,51.1,193.4,-0.0000,46.9,161.3,0.1573,167.9,2.4
0.6133,0.5982,15.1,0,-361.0,-723.7,1.2732,-362.7,-735.7,1.3125,51.1,193.4,-0.0000,48.2,166.1,0.1573,173.0,2.6
0.6205,0.6165,4.0,0,-362.4,-720.8,1.2895,-361.8,-732.1,1.3125,51.1,193.4,0.0000,53.5,161.6,0.0921,170.1,-6.5
0.6287,0.6233,5.4,0,-361.9,-719.7,1.2834,-361.4,-730.8,1.3125,51.1,193.4,-0.0000,53.4,163.1,0.1165,171.5,-4.9
0.6364,0.6323,4.1,0,-362.7,-718.3,1.2905,-361.0,-729.1,1.3125,51.1,193.4,-0.0000,56.9,163.5,0.0882,172.9,-9.4
0.6453,0.6323,12.9,0,-362.7,-718.3,1.2905,-361.0,-729.1,1.3125,51.1,193.4,-0.0000,58.2,168.7,0.0882,178.2,-9.3
0.6526,0.6487,3.9,0,-363.4,-716.5,1.2992,-360.1,-725.9,1.3125,51.1,193.4,0.0000,61.6,167.5,0.0533,177.8,-14.4
0.6615,0.6580,3.5,0,-363.3,-715.6,1.3030,-359.6,-724.1,1.3125,51.1,193.4,-0.0000,62.6,169.9,0.0379,180.4,-15.4
0.6694,0.6653,4.1,0,-363.3,-714.9,1.3150,-359.3,-722.7,1.3125,51.1,193.4,0.0000,63.9,172.2,-0.0100,182.8,-18.2
0.6772,0.6749,2.3,0,-363.3,-714.3,1.3121,-358.8,-720.9,1.3125,51.1,193.4,-0.0000,65.0,175.0,0.0017,185.8,-18.1
0.6844,0.6821,2.2,0,-363.5,-713.3,1.3130,-358.4,-719.5,1.3125,51.1,193.4,-0.0000,66.7,176.3,-0.0021,187.5,-19.5
0.6935,0.6909,2.6,0,-363.3,-713.1,1.3141,-358.0,-717.8,1.3125,51.1,193.4,-0.0000,67.5,181.0,-0.0061,192.2,-19.3
0.7006,0.6992,1.4,0,-363.4,-712.4,1.3151,-357.5,-716.1,1.3125,51.1,193.4,0.0000,68.8,182.9,-0.0103,194.3,-20.3
0.7095,0.7081,1.4,0,-363.0,-711.7,1.3220,-357.1,-714.4,1.3125,51.1,193.4,-0.0000,68.9,185.8,-0.0377,197.1,-21.0
0.7169,0.7081,8.8,0,-363.0,-711.7,1.3220,-357.1,-714.4,1.3125,51.1,193.4,-0.0000,70.1,190.1,-0.0377,201.5,-21.1
0.7243,0.7243,0.1,0,-362.5,-709.3,1.3416,-356.3,-711.3,1.3125,51.1,193.4,0.0000,69.9,187.5,-0.1163,198.5,-25.5
0.7329,0.7243,8.6,0,-362.5,-709.3,1.3416,-356.3,-711.3,1.3125,51.1,193.4,0.0000,71.2,192.5,-0.1163,203.6,-25.6
0.7404,0.7243,16.2,0,-362.5,-709.3,1.3416,-356.3,-711.3,1.3125,51.1,193.4,0.0000,72.4,196.8,-0.1163,208.1,-25.8
0.7485,0.7412,7.3,0,-361.5,-708.4,1.3417,-355.4,-708.0,1.3125,51.1,193.4,-0.0000,70.6,198.6,-0.1166,209.4,-23.6
0.7573,0.7499,7.5,0,-361.2,-707.7,1.3442,-355.0,-706.4,1.3125,51.1,193.4,0.0000,70.9,201.8,-0.1268,212.6,-23.8
0.7654,0.7580,7.4,0,-360.6,-706.9,1.3476,-354.5,-704.8,1.3125,51.1,193.4,-0.0000,70.5,204.1,-0.1401,214.6,-23.6
0.7726,0.7580,14.6,0,-360.6,-706.9,1.3476,-354.5,-704.8,1.3125,51.1,193.4,-0.0000,71.6,208.2,-0.1401,218.9,-23.7
0.7803,0.7749,5.5,0,-360.1,-705.3,1.3389,-353.7,-701.5,1.3125,51.1,193.4,0.0000,71.1,207.8,-0.1053,218.6,-21.4
0.7888,0.7862,2.6,0,-359.4,-704.0,1.3372,-353.1,-699.3,1.3125,51.1,193.4,0.0000,70.5,208.8,-0.0985,219.4,-20.3
0.7974,0.7922,5.2,0,-358.2,-702.8,1.3251,-352.8,-698.2,1.3125,51.1,193.4,0.0000,68.1,210.2,-0.0503,220.5,-14.9
0.8055,0.7922,13.3,0,-358.2,-702.8,1.3251,-352.8,-698.2,1.3125,51.1,193.4,0.0000,69.3,214.9,-0.0503,225.3,-15.0
0.8124,0.8088,3.6,0,-357.7,-700.1,1.3153,-351.9,-695.0,1.3125,51.1,193.4,0.0000,69.0,210.9,-0.0109,221.5,-13.4
0.8209,0.8088,12.0,0,-357.7,-700.1,1.3153,-351.9,-695.0,1.3125,51.1,193.4,0.0000,70.3,215.8,-0.0109,226.6,-13.5
0.8288,0.8244,4.4,0,-356.9,-698.7,1.3159,-351.1,-691.9,1.3125,51.1,193.4,-0.0000,68.9,216.3,-0.0133,226.7,-12.1
0.8365,0.8353,1.2,0,-355.3,-695.5,1.3227,-350.6,-689.8,1.3125,51.1,193.4,0.0000,65.3,211.1,-0.0408,220.7,-11.4
0.8447,0.8353,9.5,0,-355.3,-695.5,1.3227,-350.6,-689.8,1.3125,51.1,193.4,0.0000,66.5,215.9,-0.0408,225.6,-11.5
0.8529,0.8517,1.3,0,-353.5,-693.9,1.3212,-349.8,-686.7,1.3125,51.1,193.4,0.0000,62.6,215.8,-0.0346,224.6,-7.3
0.8607,0.8517,9.1,0,-353.5,-693.9,1.3212,-349.8,-686.7,1.3125,51.1,193.4,0.0000,63.8,220.4,-0.0346,229.3,-7.4
0.8691,0.8645,4.6,0,-352.6,-692.6,1.3143,-349.1,-684.2,1.3125,51.1,193.4,0.0000,62.3,221.2,-0.0072,229.8,-4.2
0.8772,0.8749,2.3,0,-351.1,-690.4,1.3024,-348.6,-682.2,1.3125,51.1,193.4,-0.0000,59.2,219.5,0.0404,227.3,1.1
0.8855,0.8820,3.5,0,-350.5,-688.4,1.3099,-348.2,-680.8,1.3125,51.1,193.4,-0.0000,58.4,218.1,0.0107,225.8,-0.2
0.8926,0.8820,10.6,0,-350.5,-688.4,1.3099,-348.2,-680.8,1.3125,51.1,193.4,-0.0000,59.6,222.3,0.0107,230.2,-0.2
0.9005,0.8931,7.4,0,-349.8,-685.6,1.3009,-347.6,-678.7,1.3125,51.1,193.4,0.0000,58.6,218.6,0.0466,226.3,1.8
0.9084,0.9022,6.2,0,-348.5,-684.1,1.3041,-347.2,-676.9,1.3125,51.1,193.4,0.0000,56.0,218.6,0.0339,225.7,3.6
0.9172,0.9022,15.0,0,-348.5,-684.1,1.3041,-347.2,-676.9,1.3125,51.1,193.4,0.0000,57.4,223.7,0.0339,230.9,3.6
0.9249,0.9191,5.7,0,-346.5,-680.4,1.3157,-346.3,-673.6,1.3125,51.1,193.4,-0.0000,52.7,217.0,-0.0127,223.2,3.8
0.9332,0.9267,6.5,0,-345.3,-679.2,1.3067,-345.9,-672.2,1.3125,51.1,193.4,-0.0000,50.3,218.2,0.0232,223.7,8.4
0.9405,0.9362,4.3,0,-344.1,-676.5,1.3030,-345.4,-670.3,1.3125,51.1,193.4,0.0000,47.8,214.4,0.0381,219.4,10.6
0.9492,0.9449,4.3,0,-343.7,-674.5,1.3091,-345.0,-668.7,1.3125,51.1,193.4,0.0000,47.8,213.5,0.0139,218.6,9.1
0.9573,0.9527,4.6,0,-343.0,-673.1,1.3085,-344.6,-667.1,1.3125,51.1,193.4,0.0000,47.1,214.1,0.0160,219.0,10.0
0.9651,0.9613,3.8,0,-342.0,-671.8,1.3044,-344.1,-665.5,1.3125,51.1,193.4,-0.0000,45.1,214.6,0.0326,218.9,13.0
0.9724,0.9699,2.6,0,-341.2,-669.3,1.3204,-343.7,-663.8,1.3125,51.1,193.4,-0.0000,44.1,211.2,-0.0315,215.6,9.7
0.9804,0.9780,2.4,0,-339.7,-667.2,1.3178,-343.3,-662.2,1.3125,51.1,193.4,0.0000,40.7,209.7,-0.0212,213.2,13.1
0.9893,0.9867,2.6,0,-338.8,-665.4,1.3078,-342.9,-660.6,1.3125,51.1,193.4,-0.0000,39.4,209.3,0.0189,212.3,16.4
0.9966,0.9951,1.5,0,-337.5,-662.9,1.3085,-342.4,-658.9,1.3125,51.1,193.4,-0.0000,36.4,206.0,0.0160,208.4,18.2
1.0049,1.0036,1.3,0,-336.4,-660.8,1.3126,-342.0,-657.3,1.3125,51.1,193.4,0.0000,34.5,204.5,-0.0004,206.6,18.8
1.0124,1.0123,0.1,0,-335.7,-659.9,1.3291,-341.5,-655.6,1.3125,51.1,193.4,0.0000,33.6,206.2,-0.0662,208.3,16.8
1.0209,1.0208,0.1,0,-335.1,-657.6,1.3302,-341.1,-654.0,1.3125,51.1,193.4,0.0000,33.0,204.2,-0.0707,206.2,16.6
