t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
0.0607,0.0606,0.1,0,11.7,-1794.0,2.6284,10.3,-1792.5,2.6248,-53.2,29.5,-0.0000,-133.5,71.7,-0.0146,151.5,3.1,0,0.0,0.0,0.0000,-1.42,-0.83,0.94,0.94
0.0691,0.0690,0.1,0,12.0,-1793.5,2.6277,9.8,-1792.2,2.6248,-60.2,33.5,0.0000,-143.5,74.0,-0.0116,161.4,6.1,0,0.0,0.0,0.0000,-1.09,-0.92,0.72,0.92
0.0770,0.0768,0.1,0,12.1,-1794.2,2.6379,9.3,-1792.0,2.6248,-67.0,37.4,0.0000,-152.0,80.7,-0.0525,172.1,2.7,0,0.0,0.0,0.0000,-1.09,-1.13,0.79,1.25
0.0843,0.0768,7.5,0,12.1,-1794.2,2.6379,9.3,-1792.0,2.6248,-67.0,37.4,0.0000,-160.1,84.6,-0.0525,181.0,3.2,0,0.0,0.0,0.0000,-1.92,-1.28,0.63,1.15
0.0923,0.0858,6.5,0,11.7,-1793.9,2.6326,8.7,-1791.6,2.6248,-75.0,42.1,0.0000,-169.3,86.5,-0.0315,190.0,6.9,0,0.0,0.0,0.0000,-1.70,-1.40,1.11,1.17
0.1006,0.0950,5.7,0,11.9,-1794.1,2.6272,8.0,-1791.2,2.6248,-83.1,46.0,-0.0000,-180.4,91.0,-0.0097,201.8,9.5,0,0.0,0.0,0.0000,-2.07,-1.69,1.39,1.65
0.1082,0.1046,3.6,0,11.9,-1793.8,2.6316,7.1,-1790.7,2.6248,-91.6,49.9,-0.0000,-188.8,94.3,-0.0272,210.8,9.8,0,0.0,0.0,0.0000,-1.65,-1.59,1.66,1.99
0.1168,0.1114,5.4,0,11.6,-1793.6,2.6203,6.5,-1790.4,2.6248,-97.9,52.8,0.0000,-198.2,98.2,0.0178,220.8,13.6,0,0.0,0.0,0.0000,-2.41,-1.79,2.03,2.14
0.1244,0.1204,4.0,0,12.0,-1794.3,2.6279,5.6,-1789.9,2.6248,-106.2,56.7,0.0000,-209.5,104.1,-0.0124,233.7,12.3,0,0.0,0.0,0.0000,-3.59,-1.73,1.94,2.46
0.1329,0.1282,4.7,0,11.9,-1793.9,2.6316,4.7,-1789.5,2.6248,-113.2,60.4,-0.0000,-220.4,107.3,-0.0272,244.7,14.0,0,0.0,0.0,0.0000,-2.73,-2.09,2.48,2.28
0.1409,0.1385,2.4,0,12.0,-1793.8,2.6269,3.5,-1788.8,2.6248,-122.6,65.3,0.0000,-231.8,109.9,-0.0085,255.8,18.5,0,0.0,0.0,0.0000,-2.71,-2.24,2.09,1.19
0.1483,0.1450,3.3,0,12.2,-1794.1,2.6360,2.7,-1788.4,2.6248,-128.7,67.1,0.0000,-242.9,113.9,-0.0449,267.7,18.0,0,0.0,0.0,0.0000,-3.90,-3.15,3.03,0.78
0.1562,0.1533,2.9,0,12.1,-1794.2,2.6164,1.6,-1787.8,2.6248,-136.4,70.0,0.0000,-252.9,117.8,0.0334,277.8,24.8,0,0.0,0.0,0.0000,-3.96,-3.21,3.67,2.45
0.1649,0.1616,3.3,0,11.9,-1794.3,2.6237,0.4,-1787.2,2.6248,-143.5,73.7,0.0000,-264.4,121.8,0.0044,290.0,25.1,0,0.0,0.0,0.0000,-4.52,-3.45,3.74,3.63
0.1726,0.1724,0.1,0,11.5,-1793.5,2.6281,-1.2,-1786.4,2.6248,-153.5,77.8,0.0000,-275.0,123.1,-0.0132,300.0,27.8,0,0.0,0.0,0.0000,-5.44,-3.73,4.17,4.98
0.1803,0.1789,1.4,0,12.4,-1793.7,2.6345,-2.2,-1785.9,2.6248,-160.4,79.3,0.0000,-289.3,127.3,-0.0390,314.7,29.2,0,0.0,0.0,0.0000,-4.92,-4.86,4.87,5.69
0.1882,0.1878,0.4,0,11.9,-1794.0,2.6280,-3.7,-1785.2,2.6248,-169.0,82.3,0.0000,-299.2,131.2,-0.0131,325.0,32.8,0,0.0,0.0,0.0000,-5.98,-5.25,5.29,6.24
0.1966,0.1954,1.2,0,11.9,-1793.9,2.6322,-5.0,-1784.5,2.6248,-175.4,85.4,-0.0000,-311.8,134.3,-0.0298,337.7,34.8,0,0.0,0.0,0.0000,-6.40,-5.57,5.50,6.49
0.2041,0.1954,8.8,0,11.9,-1793.9,2.6322,-5.0,-1784.5,2.6248,-175.4,85.4,-0.0000,-323.6,136.7,-0.0298,349.2,38.4,0,0.0,0.0,0.0000,-7.81,-5.97,5.67,6.76
0.2143,0.2142,0.0,0,12.1,-1793.6,2.6357,-8.5,-1782.8,2.6248,-193.7,92.1,-0.0000,-340.5,139.7,-0.0438,365.6,42.8,0,0.0,0.0,0.0000,-7.84,-5.90,6.23,8.14
0.2210,0.2209,0.2,0,11.8,-1793.8,2.6341,-9.8,-1782.2,2.6248,-200.3,93.7,-0.0000,-351.3,142.6,-0.0373,376.3,46.1,0,0.0,0.0,0.0000,-8.22,-6.22,6.12,8.27
0.2289,0.2209,8.0,0,11.8,-1793.8,2.6341,-9.8,-1782.2,2.6248,-200.3,93.7,-0.0000,-364.6,145.3,-0.0373,389.3,50.2,0,0.0,0.0,0.0000,-9.72,-6.86,7.10,9.31
0.2363,0.2298,6.5,0,11.8,-1793.8,2.6248,-11.6,-1781.4,2.6248,-209.5,95.3,0.0000,-376.4,147.7,-0.0002,400.2,57.6,0,0.0,0.0,0.0000,-10.82,-7.28,6.83,9.60
0.2447,0.2402,4.5,0,12.0,-1793.5,2.6267,-13.8,-1780.4,2.6248,-219.4,97.6,0.0000,-391.2,149.6,-0.0077,414.2,62.5,0,0.0,0.0,0.0000,-10.30,-7.49,7.19,10.08
0.2522,0.2464,5.7,0,12.1,-1794.1,2.6306,-15.2,-1779.8,2.6248,-225.0,99.0,-0.0000,-405.0,153.2,-0.0234,428.1,64.4,0,0.0,0.0,0.0000,-9.81,-7.98,7.54,9.35
0.2600,0.2546,5.4,0,12.2,-1794.0,2.6301,-17.1,-1779.0,2.6248,-233.5,100.9,-0.0000,-419.5,154.9,-0.0213,441.6,70.3,0,0.0,0.0,0.0000,-9.75,-8.66,8.10,10.47
0.2681,0.2631,5.0,0,11.9,-1794.3,2.6293,-19.1,-1778.1,2.6248,-242.5,103.0,0.0000,-433.3,157.3,-0.0183,454.7,75.3,0,0.0,0.0,0.0000,-10.56,-9.53,8.22,11.61
0.2766,0.2732,3.5,0,11.8,-1794.0,2.6259,-21.6,-1777.0,2.6248,-252.4,104.6,0.0000,-449.0,158.5,-0.0046,468.7,83.5,0,0.0,0.0,0.0000,-11.57,-10.72,8.85,12.28
0.2847,0.2798,4.9,0,12.3,-1793.4,2.6320,-23.3,-1776.3,2.6248,-258.9,105.7,-0.0000,-465.1,158.1,-0.0290,483.1,88.9,0,0.0,0.0,0.0000,-11.81,-10.17,8.99,13.99
0.2921,0.2885,3.6,0,11.4,-1794.0,2.6191,-25.6,-1775.4,2.6248,-267.9,106.4,0.0000,-473.5,160.7,0.0226,490.5,97.0,0,0.0,0.0,0.0000,-11.39,-10.68,8.25,14.73
0.3006,0.2970,3.6,0,11.7,-1793.8,2.6249,-27.9,-1774.5,2.6248,-276.6,107.1,-0.0000,-475.1,155.9,-0.0005,490.1,99.1,0,0.0,0.0,0.0000,-11.49,-11.22,9.51,15.33
0.3089,0.3063,2.6,0,11.8,-1793.9,2.6273,-30.5,-1773.5,2.6248,-286.8,107.9,-0.0000,-476.2,152.5,-0.0101,489.6,101.5,0,0.0,0.0,0.0000,-12.51,-11.46,10.41,14.75
0.3173,0.3172,0.1,0,11.7,-1793.4,2.6325,-33.7,-1772.3,2.6248,-298.3,108.5,-0.0000,-478.0,146.5,-0.0311,488.8,105.0,0,0.0,0.0,0.0000,-13.19,-6.95,10.53,15.32
0.3246,0.3223,2.3,0,11.6,-1793.8,2.6188,-35.2,-1771.8,2.6248,-303.1,108.8,0.0000,-478.7,144.3,0.0240,486.8,114.1,0,0.0,0.0,0.0000,-13.21,-9.64,9.93,17.24
0.3329,0.3304,2.5,0,11.8,-1793.4,2.6227,-37.7,-1770.9,2.6248,-311.5,108.9,0.0000,-480.1,139.8,0.0082,486.2,116.7,0,0.0,0.0,0.0000,-13.21,-12.02,10.28,18.06
0.3411,0.3397,1.4,0,11.7,-1793.4,2.6231,-40.7,-1769.9,2.6248,-322.1,108.4,-0.0000,-481.0,136.7,0.0068,485.5,119.7,0,0.0,0.0,0.0000,-13.92,-13.15,10.12,17.29
0.3490,0.3477,1.4,0,12.1,-1793.8,2.6342,-43.3,-1769.0,2.6248,-330.8,107.9,-0.0000,-481.6,134.5,-0.0378,486.2,116.5,0,0.0,0.0,0.0000,-14.68,-14.33,10.86,16.52
0.3560,0.3559,0.1,0,11.9,-1793.8,2.6288,-46.0,-1768.1,2.6248,-339.8,106.9,-0.0000,-482.3,131.8,-0.0162,484.9,121.8,0,0.0,0.0,0.0000,-13.83,-15.13,11.97,17.60
0.3643,0.3642,0.1,0,11.9,-1794.0,2.6364,-48.9,-1767.3,2.6248,-348.8,106.0,-0.0000,-483.1,129.0,-0.0467,485.2,120.9,0,0.0,0.0,0.0000,-14.86,-14.95,11.76,20.97
0.3731,0.3729,0.2,0,11.7,-1793.6,2.6224,-52.0,-1766.3,2.6248,-357.7,105.1,0.0000,-484.2,124.7,0.0094,482.3,132.0,0,0.0,0.0,0.0000,-14.18,-14.87,10.49,19.95
0.3806,0.3729,7.7,0,11.7,-1793.6,2.6224,-52.0,-1766.3,2.6248,-357.7,105.1,0.0000,-485.0,121.6,0.0094,481.4,135.0,0,0.0,0.0,0.0000,-14.38,-15.88,10.77,17.83
0.3887,0.3811,7.6,0,12.2,-1793.0,2.6307,-54.9,-1765.5,2.6248,-366.6,103.8,-0.0000,-486.2,116.8,-0.0238,481.2,135.8,0,0.0,0.0,0.0000,-14.92,-17.18,11.78,18.70
0.3969,0.3896,7.3,0,11.7,-1793.6,2.6259,-58.1,-1764.6,2.6248,-377.3,102.8,-0.0000,-486.5,115.3,-0.0046,480.1,139.7,0,0.0,0.0,0.0000,-15.20,-17.20,11.58,18.33
0.4048,0.3983,6.5,0,12.1,-1793.3,2.6316,-61.4,-1763.7,2.6248,-383.2,99.1,-0.0000,-487.5,111.3,-0.0274,479.8,140.8,0,0.0,0.0,0.0000,-14.54,-17.34,11.11,20.29
0.4124,0.4065,5.9,0,12.0,-1794.1,2.6318,-64.6,-1762.9,2.6248,-388.8,95.1,-0.0000,-487.7,110.2,-0.0280,479.5,141.8,0,0.0,0.0,0.0000,-14.46,-17.10,11.35,20.40
0.4210,0.4196,1.5,0,12.0,-1793.4,2.6285,-69.7,-1761.7,2.6248,-390.5,88.5,0.0000,-488.8,105.4,-0.0147,477.6,148.1,0,0.0,0.0,0.0000,-15.28,-18.57,11.07,19.29
0.4280,0.4236,4.4,0,12.0,-1793.8,2.6306,-71.2,-1761.4,2.6248,-391.0,86.5,0.0000,-489.1,103.6,-0.0232,477.3,148.9,0,0.0,0.0,0.0000,-15.45,-17.87,11.87,18.21
0.4361,0.4319,4.2,0,11.6,-1793.9,2.6276,-74.5,-1760.7,2.6248,-391.4,82.3,-0.0000,-489.7,100.8,-0.0115,476.0,153.0,0,0.0,0.0,0.0000,-14.70,-17.87,12.43,18.79
0.4447,0.4404,4.3,0,12.0,-1794.1,2.6274,-77.8,-1760.0,2.6248,-391.8,78.1,-0.0000,-490.4,97.3,-0.0106,474.9,156.5,0,0.0,0.0,0.0000,-14.48,-18.65,11.85,18.61
0.4520,0.4487,3.4,0,11.9,-1794.0,2.6221,-81.1,-1759.4,2.6248,-392.9,73.8,-0.0000,-491.1,94.2,0.0107,473.0,162.0,0,0.0,0.0,0.0000,-14.35,-19.20,11.47,19.54
0.4600,0.4553,4.7,0,11.8,-1793.7,2.6299,-83.7,-1758.9,2.6248,-393.7,70.3,-0.0000,-491.6,91.1,-0.0204,473.3,161.3,0,0.0,0.0,0.0000,-14.83,-18.95,11.11,20.41
0.4683,0.4657,2.6,0,11.8,-1793.5,2.6190,-87.8,-1758.2,2.6248,-394.5,64.7,0.0000,-492.2,87.8,0.0232,470.4,169.6,0,0.0,0.0,0.0000,-14.03,-18.29,10.42,21.06
0.4760,0.4747,1.3,0,11.9,-1794.3,2.6307,-91.3,-1757.6,2.6248,-395.3,59.9,0.0000,-492.5,86.5,-0.0239,471.9,165.3,0,0.0,0.0,0.0000,-14.22,-18.32,10.66,21.07
0.4848,0.4825,2.3,0,12.2,-1794.3,2.6303,-94.4,-1757.2,2.6248,-396.4,55.9,-0.0000,-493.1,83.0,-0.0221,470.6,168.9,0,0.0,0.0,0.0000,-13.64,-18.66,10.14,20.60
0.4925,0.4910,1.5,0,11.9,-1793.9,2.6309,-97.8,-1756.7,2.6248,-397.2,51.5,0.0000,-493.7,79.1,-0.0244,469.4,172.3,0,0.0,0.0,0.0000,-13.27,-19.49,10.29,20.58
0.5000,0.4999,0.1,0,11.5,-1793.9,2.6252,-101.3,-1756.3,2.6248,-397.1,46.9,0.0000,-494.2,76.0,-0.0015,467.3,178.0,0,0.0,0.0,0.0000,-13.52,-18.57,10.43,19.32
0.5081,0.5080,0.1,0,11.5,-1793.6,2.6202,-104.5,-1755.9,2.6248,-397.5,42.5,-0.0000,-494.7,72.6,0.0181,465.1,183.4,0,0.0,0.0,0.0000,-9.51,-19.29,10.37,20.21
0.5168,0.5167,0.1,0,12.5,-1794.2,2.6368,-108.0,-1755.6,2.6248,-398.5,37.9,0.0000,-495.0,70.3,-0.0480,467.3,177.9,0,0.0,0.0,0.0000,-8.99,-19.00,10.76,21.15
0.5245,0.5167,7.8,0,12.5,-1794.2,2.6368,-108.0,-1755.6,2.6248,-398.5,37.9,0.0000,-495.4,67.8,-0.0480,466.4,180.3,0,0.0,0.0,0.0000,-11.17,-19.36,9.12,20.68
0.5326,0.5249,7.7,0,12.1,-1793.6,2.6320,-111.3,-1755.3,2.6248,-398.8,33.3,-0.0000,-495.9,64.0,-0.0289,464.1,186.0,0,0.0,0.0,0.0000,-11.79,-19.99,8.30,20.73
0.5401,0.5333,6.8,0,12.2,-1793.8,2.6310,-114.6,-1755.0,2.6248,-398.7,28.1,-0.0000,-496.3,61.0,-0.0250,462.8,189.3,0,0.0,0.0,0.0000,-13.31,-19.03,8.31,20.18
0.5484,0.5418,6.6,0,11.8,-1793.6,2.6267,-118.0,-1754.8,2.6248,-399.0,23.9,0.0000,-496.7,57.2,-0.0076,460.5,194.8,0,0.0,0.0,0.0000,-12.55,-20.16,8.45,19.70
0.5561,0.5504,5.6,0,11.9,-1794.2,2.6296,-121.5,-1754.6,2.6248,-399.5,20.2,0.0000,-496.9,55.7,-0.0192,460.5,194.9,0,0.0,0.0,0.0000,-12.15,-18.36,8.39,15.95
0.5652,0.5587,6.4,0,12.1,-1793.8,2.6295,-124.8,-1754.5,2.6248,-399.7,15.8,-0.0000,-497.3,51.7,-0.0187,458.8,198.7,0,0.0,0.0,0.0000,-11.78,-19.34,7.73,16.45
0.5728,0.5674,5.4,0,12.1,-1793.4,2.6353,-128.2,-1754.3,2.6248,-400.1,11.4,0.0000,-497.7,48.3,-0.0423,458.7,199.1,0,0.0,0.0,0.0000,-10.87,-20.02,7.63,18.09
0.5805,0.5768,3.7,0,12.2,-1794.1,2.6315,-132.0,-1754.3,2.6248,-399.7,5.6,0.0000,-497.8,46.7,-0.0270,457.3,202.3,0,0.0,0.0,0.0000,-11.12,-19.23,7.39,20.55
0.5882,0.5839,4.3,0,12.1,-1793.7,2.6256,-134.8,-1754.2,2.6248,-399.5,1.3,-0.0000,-498.1,43.2,-0.0032,454.6,208.2,0,0.0,0.0,0.0000,-10.72,-20.32,7.35,20.58
0.5970,0.5925,4.4,0,12.0,-1794.0,2.6346,-138.3,-1754.2,2.6248,-400.2,-2.9,-0.0000,-498.4,40.5,-0.0394,455.3,206.6,0,0.0,0.0,0.0000,-10.70,-19.98,6.59,19.57
0.6042,0.6013,2.9,0,12.1,-1794.0,2.6279,-141.8,-1754.3,2.6248,-400.9,-7.3,-0.0000,-498.6,37.3,-0.0125,452.6,212.5,0,0.0,0.0,0.0000,-9.66,-19.50,6.55,19.23
0.6121,0.6095,2.6,0,11.9,-1793.5,2.6259,-145.1,-1754.4,2.6248,-399.8,-11.2,-0.0000,-498.9,33.3,-0.0046,450.4,217.1,0,0.0,0.0,0.0000,-10.35,-21.43,6.34,19.70
0.6203,0.6180,2.3,0,12.0,-1794.0,2.6260,-148.5,-1754.5,2.6248,-399.2,-15.5,0.0000,-499.0,31.9,-0.0049,449.8,218.3,0,0.0,0.0,0.0000,-12.09,-18.40,6.22,20.21
