t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
0.0178,0.0165,1.2,0,149.3,-870.2,1.6400,148.9,-870.0,1.6453,-1.2,16.4,-0.0000,-2.4,18.3,0.0213,18.4,1.1
0.0266,0.0232,3.4,0,149.1,-870.3,1.6407,148.9,-869.8,1.6453,-1.6,22.8,0.0000,-2.6,27.8,0.0186,27.9,0.7
0.0339,0.0317,2.3,0,149.4,-870.3,1.6447,148.9,-869.6,1.6453,-2.6,31.4,0.0000,-4.4,36.0,0.0024,36.3,1.8
0.0427,0.0402,2.5,0,148.8,-870.0,1.6387,148.9,-869.3,1.6453,-3.7,40.1,0.0000,-3.9,45.0,0.0265,45.2,0.8
0.0501,0.0500,0.1,0,149.0,-870.2,1.6401,148.8,-868.9,1.6453,-4.4,50.1,-0.0000,-4.8,54.2,0.0209,54.4,1.0
0.0580,0.0579,0.1,0,149.4,-870.4,1.6390,148.8,-868.4,1.6453,-5.0,58.0,0.0000,-6.7,63.9,0.0252,64.2,2.3
0.0662,0.0660,0.1,0,149.4,-870.1,1.6427,148.8,-867.9,1.6453,-5.5,65.7,0.0000,-7.3,72.5,0.0105,72.8,2.1
0.0740,0.0739,0.1,0,149.4,-870.1,1.6407,148.7,-867.4,1.6453,-6.1,73.4,-0.0000,-8.1,81.8,0.0185,82.2,2.3
0.0825,0.0739,8.6,0,149.4,-870.1,1.6407,148.7,-867.4,1.6453,-6.1,73.4,-0.0000,-8.7,92.6,0.0185,93.0,2.2
0.0909,0.0908,0.1,0,149.7,-869.8,1.6410,148.6,-866.0,1.6453,-7.4,90.7,0.0000,-10.6,102.1,0.0173,102.6,3.4
0.0987,0.0908,7.9,0,149.7,-869.8,1.6410,148.6,-866.0,1.6453,-7.4,90.7,0.0000,-12.2,111.7,0.0173,112.2,4.3
0.1068,0.0993,7.5,0,148.8,-869.6,1.6487,148.5,-865.2,1.6453,-8.9,98.7,-0.0000,-10.9,121.5,-0.0137,122.0,1.5
0.1142,0.1079,6.3,0,148.9,-869.0,1.6466,148.4,-864.3,1.6453,-10.2,107.1,0.0000,-12.7,129.9,-0.0050,130.5,2.8
0.1227,0.1177,5.0,0,149.5,-869.0,1.6393,148.3,-863.2,1.6453,-11.8,117.1,0.0000,-16.3,141.5,0.0239,142.3,6.5
0.1301,0.1255,4.6,0,149.4,-869.2,1.6437,148.2,-862.3,1.6453,-12.8,125.0,0.0000,-16.7,152.2,0.0064,153.0,5.6
0.1387,0.1333,5.4,0,149.4,-868.5,1.6403,148.1,-861.3,1.6453,-13.3,133.0,-0.0000,-18.3,162.2,0.0199,163.1,7.0
0.1458,0.1414,4.4,0,149.0,-868.6,1.6468,148.0,-860.1,1.6453,-14.9,140.9,-0.0000,-19.4,172.1,-0.0061,173.1,6.3
0.1548,0.1500,4.8,0,149.4,-868.3,1.6428,147.9,-858.9,1.6453,-17.3,149.1,-0.0000,-23.0,184.1,0.0103,185.3,9.7
0.1619,0.1585,3.4,0,149.8,-867.5,1.6498,147.7,-857.6,1.6453,-18.6,157.3,-0.0000,-25.1,191.9,-0.0178,193.3,9.9
0.1704,0.1668,3.7,0,149.9,-867.7,1.6479,147.6,-856.3,1.6453,-19.4,165.2,0.0000,-27.5,204.9,-0.0104,206.4,11.7
0.1780,0.1754,2.6,0,149.5,-867.1,1.6551,147.4,-854.8,1.6453,-22.1,173.8,-0.0000,-29.8,214.7,-0.0390,216.5,11.6
0.1860,0.1848,1.2,0,150.2,-866.3,1.6593,147.2,-853.1,1.6453,-25.3,183.3,-0.0000,-34.8,224.6,-0.0558,226.8,14.8
0.1944,0.1921,2.3,0,149.8,-865.7,1.6643,147.0,-851.8,1.6453,-26.4,190.2,-0.0000,-35.3,235.6,-0.0759,237.9,13.2
0.2023,0.2006,1.6,0,150.2,-864.3,1.6733,146.8,-850.1,1.6453,-27.9,198.4,0.0000,-38.8,243.6,-0.1118,246.3,13.6
0.2106,0.2091,1.4,0,150.3,-864.1,1.6724,146.5,-848.4,1.6453,-30.3,207.0,0.0000,-42.0,256.6,-0.1083,259.5,15.7
0.2189,0.2174,1.5,0,150.6,-863.5,1.6692,146.2,-846.6,1.6453,-32.5,215.3,0.0000,-46.3,268.2,-0.0956,271.5,19.7
0.2263,0.2262,0.1,0,150.9,-862.4,1.6842,145.9,-844.7,1.6453,-36.2,223.5,0.0000,-51.0,276.7,-0.1556,280.7,19.4
0.2346,0.2345,0.1,0,151.3,-860.7,1.6826,145.6,-842.8,1.6453,-39.4,231.5,-0.0000,-56.6,285.3,-0.1491,289.8,24.4
0.2428,0.2345,8.3,0,151.3,-860.7,1.6826,145.6,-842.8,1.6453,-39.4,231.5,-0.0000,-60.1,298.3,-0.1491,303.1,26.5
0.2505,0.2504,0.2,0,151.8,-858.2,1.6914,145.0,-839.0,1.6453,-44.7,245.8,0.0000,-65.1,303.5,-0.1842,309.2,28.2
0.2582,0.2504,7.8,0,151.8,-858.2,1.6914,145.0,-839.0,1.6453,-44.7,245.8,0.0000,-69.2,317.2,-0.1842,323.2,30.6
0.2667,0.2666,0.1,0,151.9,-855.1,1.7101,144.2,-834.9,1.6453,-51.1,262.1,-0.0000,-74.2,322.9,-0.2590,330.1,28.7
0.2740,0.2666,7.4,0,151.9,-855.1,1.7101,144.2,-834.9,1.6453,-51.1,262.1,-0.0000,-78.4,335.2,-0.2590,342.8,31.1
0.2824,0.2769,5.5,0,151.9,-853.7,1.7066,143.6,-832.2,1.6453,-55.3,271.2,0.0000,-83.6,345.4,-0.2450,353.6,36.1
0.2907,0.2852,5.6,0,152.2,-852.2,1.7041,143.2,-829.9,1.6453,-59.2,278.7,0.0000,-90.7,356.7,-0.2352,365.6,42.5
0.2988,0.2938,5.0,0,152.4,-850.2,1.7036,142.6,-827.4,1.6453,-64.1,288.4,-0.0000,-96.4,363.4,-0.2329,373.0,47.4
0.3061,0.3026,3.5,0,152.6,-848.6,1.7122,142.1,-824.9,1.6453,-67.2,290.5,-0.0000,-100.4,364.6,-0.2673,375.2,48.1
0.3139,0.3114,2.4,0,152.9,-846.3,1.7088,141.5,-822.3,1.6453,-69.9,291.6,0.0000,-105.6,365.8,-0.2540,376.8,54.3
0.3229,0.3191,3.8,0,153.8,-843.7,1.7118,140.9,-820.1,1.6453,-72.2,291.2,-0.0000,-113.0,365.2,-0.2660,377.5,60.5
0.3307,0.3273,3.4,0,154.6,-841.6,1.7169,140.3,-817.7,1.6453,-74.9,291.0,0.0000,-119.4,365.4,-0.2865,378.9,64.9
0.3387,0.3361,2.6,0,154.3,-839.2,1.7045,139.6,-815.1,1.6453,-77.2,290.0,-0.0000,-122.2,364.3,-0.2366,377.3,72.6
0.3461,0.3446,1.5,0,154.6,-836.6,1.7092,139.0,-812.7,1.6453,-79.4,289.2,-0.0000,-127.0,362.2,-0.2554,376.3,75.8
0.3546,0.3533,1.2,0,154.5,-834.0,1.7166,138.3,-810.1,1.6453,-82.1,288.3,-0.0000,-131.6,360.9,-0.2853,376.2,77.8
0.3624,0.3611,1.2,0,154.9,-830.5,1.7075,137.6,-807.9,1.6453,-84.5,287.5,0.0000,-136.9,356.3,-0.2489,371.7,87.1
0.3698,0.3697,0.1,0,154.9,-827.9,1.7127,136.9,-805.5,1.6453,-87.2,287.1,0.0000,-141.3,354.6,-0.2697,371.1,89.7
0.3778,0.3697,8.2,0,154.9,-827.9,1.7127,136.9,-805.5,1.6453,-87.2,287.1,0.0000,-145.9,361.1,-0.2697,378.1,93.3
0.3859,0.3783,7.6,0,155.9,-825.3,1.6913,136.1,-803.0,1.6453,-89.8,286.5,0.0000,-153.2,359.0,-0.1839,374.8,108.9
0.3942,0.3866,7.6,0,155.0,-822.9,1.6930,135.4,-800.6,1.6453,-91.9,285.6,0.0000,-155.1,358.3,-0.1909,374.5,110.3
0.4019,0.3949,7.0,0,155.3,-819.4,1.6857,134.6,-798.2,1.6453,-94.1,284.8,0.0000,-160.0,353.7,-0.1617,369.8,118.3
0.4106,0.4035,7.1,0,155.4,-815.9,1.6708,133.8,-795.8,1.6453,-96.3,284.0,-0.0000,-165.2,349.7,-0.1018,364.4,129.5
0.4187,0.4115,7.2,0,155.8,-812.8,1.6645,133.0,-793.5,1.6453,-98.6,283.2,0.0000,-171.4,346.5,-0.0767,361.0,138.2
0.4264,0.4204,6.1,0,155.6,-809.2,1.6585,132.1,-791.0,1.6453,-101.4,282.3,0.0000,-175.6,341.3,-0.0529,355.4,145.0
0.4346,0.4299,4.7,0,155.8,-806.3,1.6558,131.1,-788.3,1.6453,-104.3,281.3,-0.0000,-181.4,338.8,-0.0419,353.0,151.9
0.4418,0.4373,4.5,0,155.5,-802.6,1.6519,130.3,-786.3,1.6453,-106.8,280.5,-0.0000,-185.0,332.9,-0.0265,346.8,157.4
0.4502,0.4458,4.4,0,155.5,-799.5,1.6416,129.4,-783.9,1.6453,-108.9,279.7,0.0000,-189.4,329.9,0.0150,342.5,165.6
0.4583,0.4540,4.3,0,155.4,-795.4,1.6352,128.5,-781.6,1.6453,-110.4,279.1,-0.0000,-193.8,323.5,0.0406,335.3,172.5
0.4668,0.4624,4.4,0,155.7,-792.6,1.6313,127.6,-779.2,1.6453,-112.9,277.9,0.0000,-200.1,321.1,0.0562,332.6,180.3
0.4747,0.4711,3.6,0,155.1,-788.8,1.6157,126.6,-776.8,1.6453,-115.6,276.5,-0.0000,-203.5,314.9,0.1185,323.7,189.1
0.4821,0.4797,2.4,0,155.5,-786.1,1.6147,125.6,-774.5,1.6453,-118.3,275.7,0.0000,-209.7,312.6,0.1225,321.5,195.8
0.4907,0.4884,2.3,0,154.4,-782.4,1.6012,124.5,-772.0,1.6453,-121.1,274.9,0.0000,-212.1,307.6,0.1766,313.9,202.7
0.4987,0.4963,2.4,0,153.9,-779.6,1.5889,123.6,-769.9,1.6453,-122.6,273.8,0.0000,-215.0,304.6,0.2256,308.5,209.4
0.5064,0.5049,1.4,0,153.4,-775.3,1.5833,122.5,-767.5,1.6453,-124.5,272.6,0.0000,-218.1,297.0,0.2482,299.7,214.4
0.5140,0.5139,0.1,0,153.1,-772.4,1.5798,121.4,-765.1,1.6453,-127.5,271.9,-0.0000,-222.6,293.9,0.2621,295.9,219.9
0.5219,0.5218,0.1,0,152.3,-768.7,1.5772,120.4,-762.9,1.6453,-129.9,271.0,-0.0000,-225.7,288.5,0.2725,289.9,223.8
0.5305,0.5304,0.1,0,151.8,-765.8,1.5783,119.2,-760.6,1.6453,-132.1,269.1,-0.0000,-229.8,284.8,0.2682,286.5,227.7
0.5384,0.5304,8.0,0,151.8,-765.8,1.5783,119.2,-760.6,1.6453,-132.1,269.1,-0.0000,-235.0,289.9,0.2682,291.6,232.8
0.5465,0.5386,7.9,0,151.2,-761.9,1.5764,118.2,-758.4,1.6453,-134.2,267.8,0.0000,-238.1,284.2,0.2755,285.5,236.5
0.5543,0.5472,7.1,0,149.2,-759.6,1.5679,117.0,-756.1,1.6453,-135.8,267.3,0.0000,-237.3,282.8,0.3098,282.1,238.1
0.5621,0.5555,6.6,0,148.1,-755.6,1.5736,115.9,-753.9,1.6453,-138.0,266.4,0.0000,-239.7,275.9,0.2869,276.6,238.9
0.5706,0.5661,4.5,0,146.7,-752.7,1.5703,114.4,-751.1,1.6453,-141.5,264.9,-0.0000,-241.8,272.7,0.3002,272.6,241.9
0.5791,0.5744,4.8,0,146.1,-749.2,1.5741,113.2,-748.9,1.6453,-143.7,263.5,-0.0000,-245.7,267.3,0.2850,268.1,244.8
0.5867,0.5841,2.6,0,144.9,-746.5,1.5826,111.8,-746.4,1.6453,-146.2,261.6,-0.0000,-247.2,263.6,0.2509,266.5,244.0
0.5944,0.5920,2.4,0,142.3,-743.0,1.5848,110.6,-744.3,1.6453,-148.3,260.6,-0.0000,-245.1,258.2,0.2420,261.7,241.4
0.6027,0.6002,2.5,0,140.9,-740.5,1.5840,109.4,-742.1,1.6453,-150.4,259.5,0.0000,-246.8,256.2,0.2451,259.4,243.3
0.6107,0.6092,1.5,0,139.6,-738.3,1.5788,108.0,-739.8,1.6453,-152.8,258.3,0.0000,-248.7,254.8,0.2661,256.8,246.7
0.6190,0.6188,0.2,0,138.3,-735.1,1.5957,106.6,-737.3,1.6453,-155.3,256.9,0.0000,-250.6,250.3,0.1984,256.5,244.3
0.6264,0.6188,7.6,0,138.3,-735.1,1.5957,106.6,-737.3,1.6453,-155.3,256.9,0.0000,-255.5,254.5,0.1984,260.8,249.0
0.6346,0.6270,7.6,0,135.9,-732.8,1.6011,105.3,-735.2,1.6453,-156.9,255.3,0.0000,-254.3,252.6,0.1770,260.2,246.5
0.6430,0.6361,6.9,0,134.2,-729.5,1.6059,103.8,-732.9,1.6453,-159.1,253.9,-0.0000,-255.5,247.9,0.1578,256.8,246.6
0.6503,0.6437,6.6,0,132.0,-727.1,1.6013,102.6,-731.0,1.6453,-161.2,253.0,0.0000,-254.2,245.3,0.1759,253.0,246.6
0.6585,0.6571,1.4,0,127.2,-721.2,1.6239,100.4,-727.6,1.6453,-164.7,250.8,-0.0000,-246.1,232.2,0.0856,245.0,233.5
0.6670,0.6655,1.5,0,125.3,-719.2,1.6125,99.0,-725.5,1.6453,-166.9,249.3,0.0000,-246.7,231.0,0.1315,241.1,236.9
0.6745,0.6655,9.0,0,125.3,-719.2,1.6125,99.0,-725.5,1.6453,-166.9,249.3,0.0000,-252.5,235.2,0.1315,245.5,242.5
0.6822,0.6755,6.7,0,122.8,-716.6,1.6321,97.4,-723.0,1.6453,-169.6,247.4,-0.0000,-250.9,231.9,0.0530,246.9,236.2
0.6905,0.6839,6.6,0,120.7,-713.9,1.6478,95.9,-721.0,1.6453,-171.7,246.1,-0.0000,-250.8,229.1,-0.0097,247.7,232.5
0.6988,0.6908,8.1,0,118.4,-711.6,1.6464,94.7,-719.3,1.6453,-173.1,245.4,-0.0000,-250.3,227.0,-0.0042,245.2,232.4
0.7067,0.6995,7.2,0,115.4,-708.9,1.6509,93.2,-717.1,1.6453,-175.1,244.0,0.0000,-247.5,222.7,-0.0222,241.8,228.9
0.7141,0.7074,6.7,0,113.6,-706.6,1.6467,91.8,-715.2,1.6453,-177.3,242.0,0.0000,-247.9,219.6,-0.0056,237.7,230.6
0.7221,0.7185,3.6,0,111.5,-704.6,1.6507,89.8,-712.5,1.6453,-179.9,239.9,-0.0000,-247.5,218.0,-0.0216,237.1,229.3
0.7307,0.7245,6.2,0,108.0,-702.2,1.6616,88.8,-711.1,1.6453,-181.2,239.0,-0.0000,-243.8,215.6,-0.0652,236.9,223.2
0.7381,0.7338,4.3,0,106.1,-699.9,1.6615,87.1,-708.9,1.6453,-183.3,237.3,-0.0000,-243.5,212.8,-0.0648,234.0,223.3
0.7469,0.7413,5.6,0,101.8,-698.1,1.6623,85.7,-707.1,1.6453,-184.9,236.2,0.0000,-237.8,212.0,-0.0678,232.8,217.4
0.7549,0.7523,2.6,0,100.1,-695.8,1.6625,83.6,-704.5,1.6453,-187.7,233.8,0.0000,-239.1,208.7,-0.0688,229.7,219.0
0.7620,0.7586,3.4,0,97.4,-693.6,1.6643,82.5,-703.1,1.6453,-189.4,232.3,0.0000,-237.0,205.6,-0.0761,226.8,216.7
0.7705,0.7669,3.6,0,94.6,-691.5,1.6562,80.9,-701.1,1.6453,-191.3,230.9,0.0000,-235.3,203.9,-0.0435,223.2,217.0
0.7780,0.7754,2.6,0,92.3,-690.2,1.6656,79.2,-699.2,1.6453,-193.0,229.5,0.0000,-234.3,203.8,-0.0811,225.1,213.9
0.7858,0.7857,0.1,0,89.9,-687.5,1.6478,77.2,-696.8,1.6453,-195.9,227.8,-0.0000,-234.0,199.7,-0.0099,217.1,217.9
0.7940,0.7927,1.3,0,86.6,-685.4,1.6585,75.9,-695.2,1.6453,-197.7,226.5,-0.0000,-230.8,197.5,-0.0527,216.9,212.7
0.8020,0.8006,1.4,0,83.4,-684.0,1.6539,74.3,-693.5,1.6453,-198.9,224.4,-0.0000,-227.1,196.5,-0.0343,214.7,210.0
0.8104,0.8092,1.2,0,80.6,-682.3,1.6599,72.6,-691.5,1.6453,-200.4,222.2,0.0000,-225.6,195.0,-0.0584,214.3,207.4
0.8181,0.8092,8.9,0,80.6,-682.3,1.6599,72.6,-691.5,1.6453,-200.4,222.2,0.0000,-232.5,198.9,-0.0584,218.8,213.9
0.8262,0.8261,0.1,0,75.0,-678.8,1.6449,69.2,-687.8,1.6453,-205.0,219.4,0.0000,-222.6,192.3,0.0017,208.3,207.8
0.8348,0.8346,0.1,0,72.6,-677.2,1.6465,67.4,-685.9,1.6453,-206.9,218.1,0.0000,-222.5,191.8,-0.0049,208.0,207.3
0.8424,0.8346,7.7,0,72.6,-677.2,1.6465,67.4,-685.9,1.6453,-206.9,218.1,0.0000,-228.8,195.3,-0.0049,212.0,213.4
0.8507,0.8432,7.5,0,69.6,-675.0,1.6404,65.6,-684.1,1.6453,-208.7,216.4,-0.0000,-226.3,192.0,0.0196,207.2,212.4
0.8588,0.8529,5.9,0,66.8,-673.2,1.6530,63.6,-682.0,1.6453,-210.2,213.7,0.0000,-224.7,189.7,-0.0306,207.5,208.4
0.8664,0.8600,6.4,0,64.3,-672.3,1.6306,62.1,-680.5,1.6453,-211.6,212.1,-0.0000,-223.9,190.4,0.0588,203.5,212.2
0.8738,0.8681,5.7,0,61.2,-670.7,1.6470,60.4,-678.8,1.6453,-213.5,210.5,0.0000,-220.9,188.5,-0.0068,204.8,205.9
0.8825,0.8768,5.7,0,59.5,-668.7,1.6441,58.5,-677.0,1.6453,-215.4,208.6,-0.0000,-223.3,186.2,0.0049,202.0,209.1
0.8907,0.8853,5.4,0,56.8,-667.3,1.6249,56.7,-675.2,1.6453,-217.2,206.8,0.0000,-222.4,185.2,0.0818,196.9,212.1
0.8982,0.8936,4.5,0,53.8,-665.9,1.6394,54.8,-673.5,1.6453,-219.1,205.0,0.0000,-220.0,184.1,0.0237,198.8,206.9
0.9060,0.9017,4.3,0,52.0,-664.7,1.6266,53.1,-671.8,1.6453,-221.0,203.4,-0.0000,-221.4,183.6,0.0747,195.6,210.8
0.9148,0.9105,4.3,0,49.9,-663.6,1.6339,51.1,-670.0,1.6453,-222.5,201.3,0.0000,-222.3,183.3,0.0457,196.9,210.3
0.9224,0.9105,11.9,0,49.9,-663.6,1.6339,51.1,-670.0,1.6453,-222.5,201.3,0.0000,-228.8,186.0,0.0457,200.0,216.6
0.9301,0.9276,2.4,0,44.3,-659.7,1.6268,47.3,-666.6,1.6453,-225.8,197.2,0.0000,-219.3,177.2,0.0742,189.2,209.1
0.9384,0.9360,2.4,0,41.9,-658.8,1.6348,45.4,-665.0,1.6453,-227.8,195.5,0.0000,-219.3,177.9,0.0422,191.5,207.5
0.9465,0.9445,2.0,0,39.9,-657.5,1.6433,43.4,-663.3,1.6453,-229.2,193.7,-0.0000,-220.2,177.1,0.0082,192.6,206.8
0.9544,0.9530,1.4,0,37.5,-656.5,1.6297,41.5,-661.7,1.6453,-230.7,192.0,0.0000,-220.0,176.9,0.0624,189.5,209.2
0.9624,0.9612,1.2,0,35.6,-654.6,1.6340,39.6,-660.1,1.6453,-232.2,189.8,0.0000,-221.1,173.4,0.0453,187.1,209.7
0.9698,0.9612,8.6,0,35.6,-654.6,1.6340,39.6,-660.1,1.6453,-232.2,189.8,0.0000,-227.7,175.8,0.0453,189.8,216.1
0.9784,0.9783,0.1,0,32.0,-651.6,1.6425,35.6,-656.9,1.6453,-235.8,186.1,0.0000,-225.3,170.1,0.0114,185.8,212.6
0.9859,0.9783,7.6,0,32.0,-651.6,1.6425,35.6,-656.9,1.6453,-235.8,186.1,0.0000,-232.2,172.6,0.0114,188.8,219.2
0.9944,0.9873,7.1,0,29.4,-651.4,1.6408,33.4,-655.3,1.6453,-237.6,184.0,-0.0000,-231.2,174.1,0.0182,189.9,218.5
1.0025,0.9950,7.5,0,26.9,-649.5,1.6557,31.6,-653.8,1.6453,-238.2,181.5,-0.0000,-230.8,170.5,-0.0415,189.5,215.5
1.0102,1.0036,6.6,0,25.3,-648.4,1.6659,29.6,-652.3,1.6453,-239.7,179.2,-0.0000,-233.4,169.9,-0.0824,191.3,216.2
1.0177,1.0121,5.6,0,23.3,-646.8,1.6489,27.5,-650.8,1.6453,-241.8,177.6,-0.0000,-234.4,167.4,-0.0143,185.1,220.6
1.0259,1.0205,5.4,0,21.7,-645.8,1.6518,25.5,-649.3,1.6453,-243.5,175.9,-0.0000,-237.0,167.1,-0.0259,185.7,222.7
1.0345,1.0292,5.3,0,19.8,-644.3,1.6638,23.3,-647.8,1.6453,-245.1,174.2,-0.0000,-239.2,165.3,-0.0741,186.8,222.8
1.0418,1.0374,4.4,0,18.7,-643.4,1.6647,21.3,-646.3,1.6453,-246.3,172.1,0.0000,-242.0,164.0,-0.0776,186.0,225.6
