t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s
-0.2933,-0.2945,1.2,0,-390.0,-828.7,1.3624,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.9,0.5,-0.0021,0.3,1.0
-0.2856,-0.2857,0.1,0,-389.8,-828.5,1.3594,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-1.5,-0.0,0.0099,-0.4,1.5
-0.2777,-0.2777,0.1,0,-390.5,-828.6,1.3636,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.6,0.3,-0.0068,0.4,-0.5
-0.2694,-0.2777,8.3,0,-390.5,-828.6,1.3636,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.6,0.3,-0.0068,0.4,-0.5
-0.2619,-0.2692,7.3,0,-390.6,-828.6,1.3616,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.8,0.3,0.0011,0.4,-0.7
-0.2534,-0.2609,7.5,0,-390.2,-828.7,1.3599,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.3,0.5,0.0080,0.5,0.4
-0.2459,-0.2504,4.4,0,-390.3,-828.5,1.3619,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.1,0.0,-0.0002,0.0,-0.1
-0.2371,-0.2438,6.7,0,-390.1,-828.3,1.3563,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.6,-0.5,0.0223,-0.6,0.4
-0.2288,-0.2353,6.5,0,-390.3,-828.4,1.3645,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.2,-0.4,-0.0106,-0.5,0.1
-0.2216,-0.2269,5.4,0,-390.3,-828.6,1.3629,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.1,0.2,-0.0041,0.2,0.2
-0.2133,-0.2166,3.3,0,-390.2,-828.4,1.3626,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.2,-0.3,-0.0029,-0.3,0.1
-0.2050,-0.2103,5.3,0,-390.2,-828.5,1.3588,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.5,-0.1,0.0122,-0.2,0.4
-0.1976,-0.2021,4.5,0,-390.3,-828.5,1.3657,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.1,0.1,-0.0151,0.1,0.2
-0.1889,-0.1932,4.3,0,-390.2,-828.4,1.3595,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.5,-0.4,0.0094,-0.5,0.4
-0.1811,-0.1822,1.2,0,-390.4,-828.5,1.3654,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.4,-0.0,-0.0141,0.0,-0.4
-0.1737,-0.1760,2.3,0,-389.8,-828.7,1.3670,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-1.4,0.6,-0.0206,0.3,1.5
-0.1656,-0.1672,1.5,0,-390.0,-828.4,1.3613,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-1.0,-0.4,0.0023,-0.6,0.9
-0.1578,-0.1591,1.3,0,-390.2,-828.6,1.3574,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.2,0.2,0.0178,0.1,0.3
-0.1485,-0.1591,10.7,0,-390.2,-828.6,1.3574,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.2,0.2,0.0178,0.1,0.3
-0.1412,-0.1424,1.2,0,-390.5,-828.6,1.3609,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.6,0.3,0.0040,0.4,-0.5
-0.1338,-0.1339,0.1,0,-390.4,-828.5,1.3564,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.3,0.1,0.0220,0.2,-0.3
-0.1251,-0.1253,0.2,0,-390.3,-828.6,1.3653,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.0,0.2,-0.0136,0.2,0.1
-0.1177,-0.1253,7.7,0,-390.3,-828.6,1.3653,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.0,0.2,-0.0136,0.2,0.1
-0.1091,-0.1156,6.5,0,-390.4,-828.6,1.3585,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.3,0.3,0.0135,0.4,-0.2
-0.1008,-0.1086,7.8,0,-390.3,-828.6,1.3610,-390.3,-828.5,1.3619,0.0,0.0,0.0000,0.0,0.4,0.0035,0.4,0.1
-0.0929,-0.1002,7.3,0,-390.3,-828.6,1.3650,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.0,0.2,-0.0125,0.2,0.1
-0.0856,-0.0910,5.4,0,-390.3,-828.5,1.3620,-390.3,-828.5,1.3619,0.0,0.0,0.0000,-0.2,-0.0,-0.0003,-0.1,0.2
-0.0774,-0.0820,4.6,0,-390.4,-828.5,1.3632,-390.3,-828.5,1.3619,0.0,0.0,0.0000,1.6,6.0,-0.0054,6.2,-0.3
-0.0693,-0.0749,5.6,0,-390.2,-828.7,1.3603,-390.3,-828.5,1.3619,0.0,0.0,0.0000,2.8,15.7,0.0064,16.0,0.5
-0.0618,-0.0662,4.4,0,-390.3,-828.5,1.3610,-390.3,-828.5,1.3619,0.0,0.0,0.0000,4.9,22.3,0.0036,22.9,-0.1
-0.0536,-0.0580,4.4,0,-390.2,-828.6,1.3609,-390.3,-828.5,1.3619,0.0,0.0,0.0000,6.0,30.9,0.0038,31.4,0.5
-0.0450,-0.0489,3.8,0,-389.9,-828.6,1.3571,-390.3,-828.5,1.3619,0.0,0.0,0.0000,6.4,39.7,0.0191,40.1,2.2
-0.0375,-0.0410,3.4,0,-390.4,-828.5,1.3634,-390.3,-828.5,1.3619,0.0,0.0,0.0000,9.4,46.7,-0.0062,47.7,0.4
-0.0293,-0.0328,3.5,0,-390.4,-828.6,1.3659,-390.3,-828.5,1.3619,0.0,0.0,0.0000,11.2,55.4,-0.0158,56.5,0.3
