t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.2118,-0.2175,5.8,0,-300.4,-155.5,2.7997,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.9,-0.0,-0.0283,0.8,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.2043,-0.2077,3.3,0,-300.1,-155.3,2.7974,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-1.7,-0.7,-0.0193,1.4,1.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1963,-0.2021,5.8,0,-300.4,-155.3,2.8011,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.9,-0.5,-0.0339,0.7,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1881,-0.1925,4.3,0,-300.6,-155.5,2.8005,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.2,0.1,-0.0314,0.2,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1803,-0.1841,3.8,0,-300.5,-155.6,2.7917,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.4,0.4,0.0037,0.5,-0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1714,-0.1740,2.6,0,-300.5,-155.4,2.8006,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.6,-0.3,-0.0319,0.5,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1637,-0.1671,3.4,0,-300.2,-154.9,2.7993,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-1.4,-1.7,-0.0266,0.8,2.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1556,-0.1581,2.5,0,-300.5,-155.3,2.8008,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.4,-0.5,-0.0327,0.2,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1484,-0.1500,1.6,0,-300.9,-155.6,2.7970,-300.7,-155.5,2.7926,0.0,0.0,0.0000,0.7,0.2,-0.0176,-0.6,-0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1404,-0.1405,0.1,0,-300.2,-155.5,2.7937,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-1.3,0.1,-0.0044,1.3,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1319,-0.1332,1.3,0,-300.3,-155.2,2.8009,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-1.2,-0.8,-0.0332,0.8,1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1242,-0.1265,2.3,0,-300.3,-155.3,2.7997,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-1.2,-0.6,-0.0284,0.9,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1159,-0.1163,0.4,0,-300.5,-155.5,2.7982,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.4,-0.1,-0.0224,0.4,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1078,-0.1163,8.5,0,-300.5,-155.5,2.7982,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.4,-0.1,-0.0224,0.4,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0989,-0.0995,0.6,0,-300.6,-155.4,2.7929,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.3,-0.2,-0.0010,0.2,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0916,-0.0995,8.0,0,-300.6,-155.4,2.7929,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-0.3,-0.2,-0.0010,0.2,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0839,-0.0907,6.8,0,-300.3,-155.3,2.7953,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-8.0,1.9,-0.0108,8.1,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0756,-0.0824,6.8,0,-301.0,-155.5,2.7858,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-5.5,2.5,0.0273,6.0,-0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0681,-0.0735,5.4,0,-300.4,-155.5,2.7992,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-16.5,5.8,-0.0262,17.5,0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0605,-0.0658,5.4,0,-300.3,-155.5,2.7932,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-23.9,8.4,-0.0023,25.4,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0511,-0.0572,6.1,0,-300.4,-155.3,2.8005,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-32.6,10.4,-0.0316,34.2,1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0440,-0.0483,4.3,0,-300.3,-155.4,2.7909,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-39.9,13.1,0.0068,42.0,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0357,-0.0403,4.6,0,-300.5,-155.6,2.7989,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-47.2,16.6,-0.0251,50.0,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0283,-0.0318,3.4,0,-300.4,-155.5,2.7998,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-54.5,19.0,-0.0287,57.7,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0199,-0.0232,3.3,0,-300.3,-155.6,2.7993,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-62.6,21.9,-0.0266,66.3,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0115,-0.0151,3.6,0,-300.4,-155.3,2.7980,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-69.8,23.8,-0.0216,73.7,1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0036,-0.0064,2.8,0,-300.1,-155.1,2.8023,-300.7,-155.5,2.7926,0.0,0.0,0.0000,-78.6,26.1,-0.0389,82.8,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0043,0.0029,1.3,0,-300.3,-155.2,2.8026,-300.7,-155.5,2.7926,-5.7,2.1,-0.0000,-85.5,29.3,-0.0401,90.4,0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0115,0.0103,1.2,0,-300.3,-155.3,2.8018,-300.7,-155.5,2.7926,-7.3,2.7,-0.0000,-92.4,31.2,-0.0368,97.5,1.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0200,0.0188,1.2,0,-300.7,-155.4,2.7933,-300.8,-155.4,2.7926,-17.4,6.4,0.0000,-99.4,33.9,-0.0029,105.0,2.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0276,0.0272,0.4,0,-300.4,-155.5,2.7981,-301.0,-155.4,2.7926,-25.3,9.2,0.0000,-108.5,36.4,-0.0218,114.4,2.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0357,0.0356,0.1,0,-300.4,-155.7,2.7930,-301.3,-155.3,2.7926,-33.5,11.6,-0.0000,-117.3,39.6,-0.0015,123.7,2.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0444,0.0441,0.3,0,-300.5,-155.2,2.7944,-301.6,-155.2,2.7926,-41.7,14.4,0.0000,-126.3,41.4,-0.0072,132.8,4.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0519,0.0441,7.9,0,-300.5,-155.2,2.7944,-301.6,-155.2,2.7926,-41.7,14.4,0.0000,-134.7,44.1,-0.0072,141.6,4.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0602,0.0525,7.7,0,-300.3,-155.2,2.7978,-302.0,-155.0,2.7926,-49.8,17.5,0.0000,-144.5,45.7,-0.0206,151.4,5.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0677,0.0611,6.6,0,-300.7,-155.6,2.7947,-302.4,-154.9,2.7926,-57.8,20.4,-0.0000,-151.9,48.6,-0.0082,159.4,5.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0759,0.0696,6.4,0,-300.6,-155.3,2.8038,-303.0,-154.7,2.7926,-65.4,23.1,-0.0000,-161.5,50.7,-0.0449,169.2,5.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0844,0.0778,6.6,0,-300.3,-155.2,2.8020,-303.5,-154.5,2.7926,-73.3,26.0,0.0000,-172.4,53.4,-0.0377,180.4,7.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0924,0.0866,5.7,0,-300.6,-155.3,2.7994,-304.2,-154.2,2.7926,-81.8,29.3,0.0000,-182.1,55.0,-0.0270,190.0,9.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0995,0.0934,6.2,0,-300.7,-155.5,2.7893,-304.8,-154.0,2.7926,-88.1,31.1,0.0000,-191.3,57.1,0.0134,199.2,12.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1075,0.1031,4.3,0,-300.8,-155.5,2.7898,-305.7,-153.7,2.7926,-97.2,33.5,0.0000,-200.7,60.1,0.0114,209.1,12.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1164,0.1118,4.6,0,-300.4,-155.3,2.7984,-306.6,-153.4,2.7926,-105.8,35.8,-0.0000,-213.0,62.4,-0.0233,221.6,12.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1243,0.1205,3.8,0,-300.5,-155.6,2.7904,-307.5,-153.1,2.7926,-114.3,38.2,-0.0000,-223.9,65.5,0.0089,232.8,15.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1323,0.1288,3.5,0,-300.8,-155.6,2.7891,-308.5,-152.8,2.7926,-122.3,40.9,0.0000,-234.0,67.7,0.0141,243.0,17.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1402,0.1368,3.3,0,-300.5,-155.6,2.7965,-309.5,-152.4,2.7926,-130.1,43.5,-0.0000,-245.9,68.6,-0.0154,254.6,18.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1477,0.1454,2.3,0,-300.4,-155.6,2.7956,-310.7,-152.1,2.7926,-138.5,44.7,-0.0000,-257.2,70.1,-0.0119,265.7,21.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1557,0.1541,1.6,0,-300.2,-155.1,2.8025,-311.9,-151.7,2.7926,-146.9,46.4,-0.0000,-269.0,70.4,-0.0395,277.0,23.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1640,0.1625,1.4,0,-300.0,-155.1,2.8003,-313.2,-151.3,2.7926,-154.6,49.1,-0.0000,-281.3,72.1,-0.0306,289.2,26.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1729,0.1728,0.1,0,-300.5,-155.3,2.7976,-314.8,-150.7,2.7926,-164.7,51.1,0.0000,-293.8,74.4,-0.0201,301.7,29.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1805,0.1792,1.2,0,-300.9,-155.3,2.7990,-315.9,-150.4,2.7926,-171.8,51.4,0.0000,-304.6,76.1,-0.0256,312.4,30.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1883,0.1880,0.3,0,-300.8,-155.5,2.7931,-317.5,-150.0,2.7926,-180.6,52.9,0.0000,-316.5,77.6,-0.0018,323.9,35.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1963,0.1962,0.1,0,-300.7,-155.6,2.8026,-319.0,-149.5,2.7926,-188.0,55.1,-0.0000,-329.4,79.0,-0.0400,337.0,35.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2039,0.1962,7.7,0,-300.7,-155.6,2.8026,-319.0,-149.5,2.7926,-188.0,55.1,-0.0000,-341.7,79.5,-0.0400,348.7,38.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2123,0.2060,6.3,0,-300.7,-155.5,2.7889,-320.9,-149.0,2.7926,-197.9,56.9,0.0000,-355.1,80.2,0.0149,360.9,47.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2196,0.2130,6.6,0,-300.4,-155.6,2.7978,-322.3,-148.6,2.7926,-205.1,58.3,0.0000,-368.6,80.8,-0.0208,374.3,48.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2280,0.2224,5.6,0,-300.6,-155.0,2.8007,-324.2,-148.0,2.7926,-214.7,58.9,0.0000,-382.7,79.8,-0.0322,387.3,52.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2360,0.2293,6.6,0,-300.9,-155.6,2.7956,-325.8,-147.6,2.7926,-222.0,58.9,0.0000,-394.9,82.0,-0.0121,399.3,56.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2438,0.2385,5.3,0,-300.3,-155.6,2.7966,-327.8,-147.1,2.7926,-230.9,59.5,0.0000,-409.9,82.3,-0.0160,413.6,61.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2515,0.2469,4.7,0,-300.3,-155.3,2.8006,-329.8,-146.6,2.7926,-238.9,60.1,0.0000,-424.0,80.8,-0.0321,426.6,65.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2601,0.2546,5.4,0,-300.4,-155.3,2.7978,-331.7,-146.1,2.7926,-247.1,60.5,-0.0000,-439.4,80.3,-0.0208,440.8,72.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2686,0.2642,4.4,0,-300.6,-155.5,2.7977,-334.1,-145.5,2.7926,-257.5,61.1,0.0000,-454.2,80.0,-0.0203,454.6,77.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2764,0.2721,4.3,0,-300.3,-155.5,2.8015,-336.2,-145.0,2.7926,-265.2,60.9,-0.0000,-469.7,79.2,-0.0354,469.2,82.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2844,0.2805,3.9,0,-300.6,-155.5,2.7978,-338.4,-144.5,2.7926,-273.6,60.9,0.0000,-483.4,78.5,-0.0209,481.6,89.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2920,0.2894,2.6,0,-300.3,-155.4,2.7963,-340.9,-144.0,2.7926,-282.8,60.1,0.0000,-494.1,76.6,-0.0147,490.9,95.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3002,0.2977,2.6,0,-300.7,-155.7,2.7952,-343.3,-143.5,2.7926,-291.3,59.4,-0.0000,-494.5,73.9,-0.0102,490.2,98.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3081,0.2977,10.5,0,-300.7,-155.7,2.7952,-343.3,-143.5,2.7926,-291.3,59.4,-0.0000,-495.0,70.4,-0.0102,489.5,101.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3162,0.3150,1.2,0,-300.7,-155.4,2.7990,-348.5,-142.5,2.7926,-310.0,57.5,-0.0000,-495.7,65.1,-0.0254,488.8,105.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3237,0.3236,0.1,0,-300.4,-155.3,2.7977,-351.2,-142.0,2.7926,-318.3,56.5,-0.0000,-496.3,60.7,-0.0204,487.7,110.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3315,0.3314,0.1,0,-300.5,-155.5,2.7993,-353.7,-141.5,2.7926,-326.4,55.1,0.0000,-496.6,58.3,-0.0269,487.3,111.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3401,0.3399,0.1,0,-299.9,-155.1,2.8003,-356.5,-141.1,2.7926,-335.9,53.0,0.0000,-497.1,53.4,-0.0306,486.3,116.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3479,0.3399,7.9,0,-299.9,-155.1,2.8003,-356.5,-141.1,2.7926,-335.9,53.0,0.0000,-497.5,50.4,-0.0306,485.6,119.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3559,0.3492,6.6,0,-300.0,-155.1,2.8005,-359.7,-140.6,2.7926,-345.8,50.6,-0.0000,-497.7,47.5,-0.0315,485.0,121.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3639,0.3570,6.8,0,-300.4,-155.2,2.8000,-362.4,-140.2,2.7926,-354.1,48.4,-0.0000,-498.0,44.4,-0.0295,484.1,125.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3716,0.3652,6.4,0,-301.0,-155.4,2.7946,-365.4,-139.8,2.7926,-362.5,46.0,0.0000,-498.2,41.8,-0.0081,482.8,130.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3802,0.3736,6.6,0,-300.5,-155.2,2.7981,-368.4,-139.5,2.7926,-371.0,43.7,-0.0000,-498.6,37.7,-0.0221,482.2,132.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3879,0.3823,5.6,0,-300.3,-155.3,2.8009,-371.7,-139.1,2.7926,-380.0,40.6,-0.0000,-498.8,34.9,-0.0331,481.8,133.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3963,0.3909,5.4,0,-300.5,-155.6,2.7972,-375.0,-138.7,2.7926,-390.3,37.8,0.0000,-499.0,32.2,-0.0184,480.5,138.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4040,0.3989,5.0,0,-300.9,-155.2,2.7963,-378.2,-138.5,2.7926,-394.5,33.3,0.0000,-499.2,28.4,-0.0146,479.3,142.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4118,0.3989,12.8,0,-300.9,-155.2,2.7963,-378.2,-138.5,2.7926,-394.5,33.3,0.0000,-499.4,25.4,-0.0146,478.5,145.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4203,0.4159,4.4,0,-300.7,-155.6,2.7875,-384.9,-138.0,2.7926,-399.4,24.0,0.0000,-499.5,23.1,0.0206,476.5,151.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4276,0.4250,2.6,0,-301.0,-155.4,2.7917,-388.6,-137.8,2.7926,-400.0,19.3,-0.0000,-499.6,19.7,0.0035,476.1,152.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4364,0.4328,3.6,0,-300.2,-155.1,2.8005,-391.7,-137.6,2.7926,-399.6,15.3,-0.0000,-499.8,15.3,-0.0317,476.1,152.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4440,0.4416,2.4,0,-300.4,-155.2,2.7960,-395.2,-137.5,2.7926,-399.4,10.9,-0.0000,-499.8,12.2,-0.0136,474.4,157.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4523,0.4498,2.6,0,-300.9,-155.5,2.7960,-398.5,-137.5,2.7926,-399.8,6.5,0.0000,-499.9,9.5,-0.0137,473.6,160.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4600,0.4588,1.2,0,-300.6,-155.3,2.8023,-402.1,-137.4,2.7926,-400.0,1.7,-0.0000,-500.0,6.6,-0.0387,473.7,160.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4677,0.4665,1.3,0,-300.9,-155.4,2.7978,-405.1,-137.4,2.7926,-399.7,-2.5,-0.0000,-500.0,4.2,-0.0209,472.2,164.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4755,0.4753,0.1,0,-300.5,-155.5,2.8033,-408.7,-137.5,2.7926,-399.7,-7.3,0.0000,-500.0,1.3,-0.0427,472.1,164.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4838,0.4837,0.1,0,-300.1,-155.2,2.8025,-412.0,-137.5,2.7926,-400.3,-11.7,-0.0000,-500.0,-2.3,-0.0396,470.8,168.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4927,0.4926,0.1,0,-300.4,-155.3,2.8006,-415.6,-137.7,2.7926,-400.1,-16.4,-0.0000,-500.0,-6.1,-0.0318,469.1,173.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5004,0.5003,0.1,0,-300.2,-155.5,2.7991,-418.7,-137.8,2.7926,-399.3,-20.3,-0.0000,-499.9,-8.9,-0.0259,467.9,176.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5078,0.5003,7.6,0,-300.2,-155.5,2.7991,-418.7,-137.8,2.7926,-399.3,-20.3,-0.0000,-499.9,-11.5,-0.0259,467.0,178.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5161,0.5095,6.6,0,-300.5,-155.2,2.7983,-422.4,-138.0,2.7926,-399.1,-25.3,0.0000,-499.8,-15.0,-0.0229,465.6,182.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5242,0.5175,6.7,0,-300.0,-155.3,2.7999,-425.5,-138.2,2.7926,-399.3,-29.6,-0.0000,-499.7,-17.5,-0.0293,464.9,183.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5324,0.5281,4.3,0,-300.7,-155.7,2.7905,-429.8,-138.6,2.7926,-398.4,-35.7,-0.0000,-499.6,-19.5,0.0086,462.4,190.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5398,0.5341,5.7,0,-300.8,-155.4,2.7986,-432.2,-138.8,2.7926,-397.7,-39.4,0.0000,-499.4,-23.5,-0.0238,462.5,190.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5476,0.5430,4.6,0,-300.3,-155.4,2.7994,-435.7,-139.2,2.7926,-397.4,-43.6,-0.0000,-499.3,-26.7,-0.0270,461.4,192.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5560,0.5513,4.7,0,-301.2,-155.5,2.7916,-439.0,-139.6,2.7926,-397.2,-47.3,0.0000,-499.1,-29.5,0.0039,458.8,198.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5642,0.5513,12.8,0,-301.2,-155.5,2.7916,-439.0,-139.6,2.7926,-397.2,-47.3,0.0000,-498.9,-32.4,0.0039,457.6,201.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5723,0.5684,3.9,0,-300.5,-155.4,2.8010,-445.8,-140.4,2.7926,-396.2,-56.1,0.0000,-498.7,-35.5,-0.0335,458.2,200.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5800,0.5766,3.4,0,-301.0,-155.3,2.7906,-449.0,-140.9,2.7926,-395.1,-61.1,-0.0000,-498.5,-38.5,0.0079,454.9,207.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5885,0.5849,3.6,0,-300.9,-155.6,2.7928,-452.3,-141.5,2.7926,-394.0,-66.0,-0.0000,-498.3,-41.1,-0.0009,454.3,208.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5963,0.5947,1.5,0,-300.3,-155.4,2.7988,-456.2,-142.1,2.7926,-394.3,-70.9,0.0000,-498.1,-44.1,-0.0247,454.2,209.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6043,0.6019,2.4,0,-300.8,-155.7,2.7956,-459.0,-142.6,2.7926,-393.9,-74.5,0.0000,-497.8,-47.2,-0.0121,452.3,213.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6124,0.6100,2.4,0,-300.6,-155.2,2.7922,-462.2,-143.3,2.7926,-392.2,-78.1,0.0000,-497.4,-51.2,0.0016,449.8,218.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6203,0.6174,2.9,0,-300.3,-155.3,2.8006,-465.1,-143.9,2.7926,-391.1,-81.6,-0.0000,-497.2,-53.2,-0.0318,450.7,216.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6281,0.6279,0.1,0,-300.8,-155.6,2.7888,-469.2,-144.8,2.7926,-389.9,-88.3,0.0000,-496.9,-55.2,0.0152,447.2,223.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6357,0.6355,0.2,0,-300.0,-155.3,2.8004,-472.1,-145.4,2.7926,-389.0,-92.4,-0.0000,-496.6,-58.6,-0.0311,448.3,221.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
