t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.0840,-0.0944,10.3,0,-300.0,-155.1,2.7985,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-7.9,3.4,0.5750,8.6,-0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0770,-0.0771,0.1,0,-299.7,-154.8,2.8056,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-7.5,2.0,0.5841,7.8,0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0686,-0.0771,8.6,0,-299.7,-154.8,2.8056,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-17.1,5.4,0.2308,17.9,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0608,-0.0677,6.9,0,-299.8,-155.0,2.7997,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-23.9,8.6,-0.0471,25.4,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0525,-0.0602,7.8,0,-299.9,-155.2,2.7945,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-32.0,11.8,0.0421,34.1,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0442,-0.0520,7.7,0,-300.0,-155.1,2.7987,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-39.6,13.8,0.0252,41.9,0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0370,-0.0433,6.4,0,-300.4,-154.8,2.7965,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-45.4,15.6,0.0338,48.0,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0283,-0.0341,5.8,0,-300.0,-154.8,2.7957,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-54.8,18.3,0.0373,57.8,1.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0208,-0.0266,5.8,0,-300.0,-154.8,2.8002,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-61.6,20.9,0.0192,65.1,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0126,-0.0179,5.3,0,-300.2,-154.8,2.7998,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-68.8,23.4,0.0210,72.7,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0050,-0.0052,0.1,0,-300.0,-154.8,2.8033,-300.3,-154.8,2.8050,0.0,0.0,0.0000,-76.5,25.9,0.0069,80.8,1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0034,0.0009,2.5,0,-300.2,-154.9,2.7973,-300.3,-154.8,2.8055,-6.9,2.4,0.5462,-84.0,29.2,-0.0780,88.9,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0109,0.0075,3.4,0,-300.3,-155.1,2.8002,-300.3,-154.7,2.8094,-5.6,2.0,0.5927,-91.2,31.4,0.5552,96.4,0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0192,0.0157,3.5,0,-300.6,-155.2,2.7909,-300.4,-154.7,2.8133,-14.5,5.1,0.2780,-98.2,34.0,1.3936,103.9,1.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0276,0.0242,3.5,0,-300.4,-154.6,2.7977,-300.6,-154.7,2.8138,-22.5,8.0,-0.0680,-107.8,34.6,0.4649,113.2,3.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0350,0.0346,0.4,0,-300.5,-155.0,2.8015,-300.9,-154.6,2.8133,-32.8,10.9,0.0000,-115.5,38.0,-0.2132,121.6,2.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0436,0.0413,2.3,0,-300.2,-155.0,2.8035,-301.1,-154.5,2.8133,-39.2,13.0,0.0000,-125.7,41.0,0.6751,132.2,3.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0521,0.0493,2.7,0,-300.0,-154.6,2.7996,-301.4,-154.4,2.8133,-47.0,15.8,0.0000,-135.7,42.8,1.3431,142.2,5.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0595,0.0581,1.4,0,-300.1,-155.0,2.8049,-301.9,-154.2,2.8133,-55.3,18.7,-0.0000,-143.6,45.2,0.4632,150.5,4.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0675,0.0581,9.5,0,-300.1,-155.0,2.8049,-301.9,-154.2,2.8133,-55.3,18.7,-0.0000,-153.0,47.0,-0.2233,159.9,6.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0758,0.0746,1.2,0,-300.0,-155.0,2.8015,-302.9,-153.9,2.8133,-70.4,24.0,-0.0000,-162.6,50.1,0.7149,170.0,7.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0835,0.0746,8.9,0,-300.0,-155.0,2.8015,-302.9,-153.9,2.8133,-70.4,24.0,-0.0000,-171.5,52.7,1.3447,179.3,7.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0910,0.0836,7.4,0,-300.5,-155.1,2.7957,-303.6,-153.6,2.8130,-79.2,27.2,-0.1551,-180.1,54.2,0.5816,187.9,10.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0994,0.0919,7.5,0,-300.2,-154.6,2.8017,-304.3,-153.4,2.8121,-87.1,29.7,0.0876,-191.9,54.3,-0.2010,199.0,12.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1074,0.1010,6.5,0,-300.2,-155.0,2.8024,-305.1,-153.1,2.8178,-95.6,31.7,1.1895,-201.8,58.0,0.6725,209.6,12.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1153,0.1085,6.7,0,-300.1,-155.0,2.8043,-305.9,-152.9,2.8272,-102.9,33.7,1.0501,-212.2,60.7,1.2866,220.4,13.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1240,0.1162,7.8,0,-300.5,-155.1,2.8023,-306.7,-152.6,2.8308,-110.6,35.6,-0.0870,-223.0,63.1,1.2100,231.3,14.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1311,0.1255,5.5,0,-300.4,-155.1,2.7990,-307.8,-152.3,2.8292,-119.7,38.3,0.1126,-233.1,65.3,1.3030,241.5,16.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1397,0.1341,5.6,0,-300.1,-155.0,2.7971,-308.8,-151.9,2.8359,-128.0,41.2,1.2578,-246.2,66.1,0.5686,254.0,20.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1472,0.1425,4.8,0,-300.6,-155.0,2.8009,-309.9,-151.6,2.8457,-136.2,42.8,0.7892,-255.6,67.3,-0.0735,263.4,22.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1559,0.1509,5.0,0,-300.1,-154.8,2.8021,-311.1,-151.2,2.8470,-144.4,43.9,-0.2443,-269.1,68.2,0.8065,276.4,25.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1630,0.1595,3.5,0,-300.2,-154.9,2.7986,-312.4,-150.8,2.8464,-152.6,46.1,0.4307,-278.8,69.9,1.3748,286.1,28.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1711,0.1677,3.3,0,-300.4,-154.8,2.8064,-313.7,-150.4,2.8546,-160.1,48.5,1.3005,-290.8,71.0,1.2517,297.9,28.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1797,0.1763,3.5,0,-300.1,-154.7,2.8005,-315.1,-150.0,2.8635,-169.2,49.2,0.4713,-305.4,72.6,1.2963,312.1,33.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1869,0.1847,2.2,0,-300.4,-154.8,2.8043,-316.5,-149.6,2.8631,-178.0,50.0,-0.2543,-315.6,73.6,1.2752,322.1,35.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1952,0.1929,2.3,0,-300.5,-155.1,2.8032,-318.0,-149.2,2.8639,-185.7,52.0,0.6369,-328.1,75.6,1.2908,334.6,37.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2039,0.1996,4.3,0,-300.5,-155.0,2.7991,-319.3,-148.8,2.8702,-192.0,53.5,1.1591,-341.8,75.9,1.3465,347.4,43.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2119,0.2103,1.6,0,-300.2,-154.7,2.7988,-321.4,-148.2,2.8825,-203.0,55.2,1.1583,-355.8,75.5,1.3844,360.4,48.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2198,0.2185,1.4,0,-300.2,-155.2,2.7991,-323.1,-147.8,2.8921,-211.4,56.3,1.0534,-369.5,77.2,1.4196,374.0,51.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2274,0.2271,0.2,0,-300.0,-154.9,2.8000,-325.0,-147.3,2.8975,-220.4,56.1,0.0289,-383.3,76.8,1.4319,386.9,56.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2357,0.2355,0.2,0,-300.3,-155.2,2.7989,-326.9,-146.8,2.8959,-228.9,56.4,-0.1078,-396.2,77.9,1.4295,399.3,59.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2431,0.2355,7.5,0,-300.3,-155.2,2.7989,-326.9,-146.8,2.8959,-228.9,56.4,-0.1078,-408.6,78.2,1.4408,411.1,63.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2515,0.2460,5.5,0,-300.0,-154.9,2.7997,-329.3,-146.2,2.9017,-238.7,57.1,1.0817,-424.8,76.5,1.4756,425.9,70.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2598,0.2523,7.5,0,-300.2,-154.8,2.7998,-330.8,-145.9,2.9091,-245.3,57.3,1.1990,-439.3,75.7,1.5119,439.3,75.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2679,0.2606,7.3,0,-300.1,-154.9,2.7995,-332.9,-145.4,2.9181,-254.4,57.8,1.0420,-454.3,75.0,1.5462,453.1,81.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2751,0.2690,6.1,0,-300.3,-154.4,2.8034,-335.1,-144.9,2.9269,-263.1,57.8,1.0418,-467.3,72.6,1.5603,464.9,86.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2837,0.2774,6.3,0,-299.8,-154.8,2.7987,-337.3,-144.4,2.9356,-271.2,57.7,1.0411,-484.3,72.6,1.5733,480.5,94.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2917,0.2859,5.7,0,-300.6,-155.2,2.7870,-339.7,-143.9,2.9445,-279.9,57.0,1.0414,-494.7,72.4,1.5894,489.1,103.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2993,0.2947,4.6,0,-300.2,-154.9,2.8037,-342.2,-143.4,2.9537,-288.9,56.1,1.0419,-495.4,67.7,2.0000,489.8,100.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3069,0.3024,4.5,0,-300.2,-154.8,2.8069,-344.4,-143.0,2.9616,-297.1,55.2,1.0419,-495.8,64.5,2.0000,489.5,101.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3161,0.3112,4.9,0,-299.8,-155.2,2.7979,-347.1,-142.5,2.9709,-306.9,54.1,1.0420,-496.4,60.1,2.0000,487.6,110.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3241,0.3200,4.0,0,-299.9,-154.9,2.7995,-349.8,-142.1,2.9800,-315.6,52.8,1.0416,-496.9,55.3,1.6227,486.7,114.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3311,0.3268,4.3,0,-300.5,-154.7,2.8032,-352.0,-141.7,2.9870,-322.2,52.1,1.0411,-497.3,52.2,1.7954,486.4,115.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3396,0.3368,2.9,0,-300.1,-154.7,2.8013,-355.3,-141.2,2.9975,-333.1,49.6,1.0416,-497.6,48.6,1.8386,485.3,120.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3479,0.3453,2.6,0,-300.1,-154.9,2.8027,-358.2,-140.8,3.0064,-342.3,47.5,1.0420,-497.9,45.8,1.8113,484.8,122.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3550,0.3538,1.2,0,-300.2,-154.9,2.8011,-361.1,-140.4,3.0152,-351.2,44.9,1.0414,-498.1,43.1,1.7725,483.9,125.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3632,0.3619,1.2,0,-300.2,-155.1,2.7981,-364.0,-140.0,3.0237,-359.8,42.5,1.0411,-498.4,40.1,2.0000,482.8,130.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3712,0.3697,1.5,0,-300.2,-154.6,2.8020,-366.8,-139.7,3.0317,-367.6,40.2,0.9471,-498.7,35.6,2.0000,482.1,132.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3791,0.3790,0.1,0,-300.2,-155.0,2.7976,-370.3,-139.4,3.0402,-377.1,37.2,1.0639,-498.9,33.4,2.0000,480.9,136.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3879,0.3790,8.9,0,-300.2,-155.0,2.7976,-370.3,-139.4,3.0402,-377.1,37.2,1.0639,-499.1,29.8,1.9128,479.9,140.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3959,0.3880,7.9,0,-300.1,-154.9,2.8047,-373.7,-139.0,3.0543,-387.9,34.0,2.1520,-499.3,26.2,2.0000,479.9,140.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4031,0.3962,6.9,0,-300.1,-155.0,2.8017,-376.9,-138.8,3.0728,-394.2,30.2,2.1305,-499.4,23.6,2.0000,478.7,144.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4110,0.4045,6.6,0,-300.1,-155.1,2.7995,-380.2,-138.5,3.0858,-398.5,25.0,1.1033,-499.6,20.9,2.0000,477.6,147.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4192,0.4130,6.2,0,-300.5,-155.0,2.7968,-383.6,-138.3,3.0938,-400.4,20.4,0.9011,-499.7,17.4,2.0000,476.2,152.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4270,0.4216,5.4,0,-300.0,-154.7,2.7996,-387.1,-138.2,3.1025,-400.1,16.0,1.0420,-499.8,13.6,2.0000,475.4,154.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4358,0.4302,5.6,0,-299.8,-155.1,2.8019,-390.5,-138.1,3.1115,-400.0,11.7,1.0417,-499.9,10.9,2.0000,474.9,156.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4439,0.4420,1.8,0,-300.4,-155.0,2.7955,-395.2,-138.0,3.1226,-399.5,5.7,1.0022,-499.9,7.3,2.0000,472.8,162.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4512,0.4447,6.5,0,-300.0,-154.7,2.8019,-396.3,-138.0,3.1254,-399.6,4.3,1.1957,-500.0,3.4,2.0000,472.6,163.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4590,0.4548,4.3,0,-300.4,-154.8,2.7977,-400.3,-137.9,-3.1394,-400.0,-1.1,2.3254,-500.0,1.2,2.0000,471.1,167.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4670,0.4634,3.5,0,-300.6,-155.2,2.7954,-403.8,-138.0,-3.1208,-399.8,-5.8,1.6702,-500.0,-0.7,2.0000,470.1,170.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4754,0.4721,3.3,0,-300.2,-154.9,2.8008,-407.2,-138.0,-3.1104,-399.6,-10.5,0.9098,-500.0,-4.6,2.0000,469.7,171.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4833,0.4801,3.2,0,-300.4,-154.9,2.8026,-410.4,-138.1,-3.1031,-399.8,-14.8,1.0419,-499.9,-7.5,2.0000,469.0,173.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4919,0.4885,3.3,0,-300.3,-154.8,2.8022,-413.8,-138.3,-3.0943,-400.1,-19.3,1.0419,-499.9,-11.3,2.0000,467.6,177.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4990,0.4974,1.7,0,-300.0,-154.8,2.8006,-417.3,-138.5,-3.0852,-399.3,-23.8,0.9638,-499.8,-14.4,2.0000,466.2,180.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5074,0.5060,1.4,0,-300.2,-154.5,2.8038,-420.8,-138.7,-3.0774,-398.7,-28.3,0.9980,-499.7,-17.9,2.0000,465.5,182.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5153,0.5060,9.3,0,-300.2,-154.5,2.8038,-420.8,-138.7,-3.0774,-398.7,-28.3,0.9980,-499.6,-20.8,2.0000,464.4,185.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5232,0.5231,0.1,0,-300.3,-155.0,2.7960,-427.6,-139.3,-3.0461,-398.5,-37.7,2.2292,-499.5,-22.5,2.0000,462.3,190.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5317,0.5316,0.1,0,-300.4,-155.1,2.7985,-431.0,-139.6,-3.0317,-397.5,-42.8,1.1759,-499.4,-25.3,2.0000,461.8,191.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5398,0.5396,0.1,0,-300.1,-155.0,2.7987,-434.2,-140.0,-3.0240,-396.9,-47.1,0.8734,-499.2,-29.1,2.0000,460.3,195.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5473,0.5396,7.7,0,-300.1,-155.0,2.7987,-434.2,-140.0,-3.0240,-396.9,-47.1,0.8734,-499.0,-32.2,2.0000,459.1,198.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5556,0.5480,7.6,0,-300.0,-155.1,2.7963,-437.5,-140.4,-3.0161,-396.7,-50.6,0.8791,-498.8,-34.8,2.0000,457.5,201.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5631,0.5565,6.6,0,-299.9,-154.9,2.8004,-440.8,-140.8,-3.0080,-396.3,-54.8,1.1787,-498.6,-37.9,2.0000,457.1,202.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5720,0.5652,6.8,0,-299.9,-155.1,2.7973,-444.3,-141.3,-2.9930,-395.8,-59.3,2.2492,-498.3,-40.7,2.0000,455.4,206.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5794,0.5732,6.1,0,-300.4,-154.7,2.8033,-447.5,-141.8,-2.9748,-394.9,-63.9,2.0087,-498.1,-44.1,2.0000,455.2,206.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5873,0.5817,5.6,0,-300.2,-155.4,2.7962,-450.8,-142.4,-2.9627,-393.4,-69.1,1.0170,-497.9,-45.9,2.0000,453.0,211.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5953,0.5905,4.9,0,-300.2,-155.0,2.8005,-454.3,-143.0,-2.9547,-393.1,-73.6,0.9568,-497.6,-49.4,2.0000,452.4,213.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6036,0.5990,4.6,0,-300.1,-154.9,2.8054,-457.6,-143.6,-2.9459,-393.3,-77.9,1.0411,-497.2,-53.0,2.0000,451.8,214.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6111,0.6074,3.7,0,-300.1,-155.0,2.8045,-460.9,-144.3,-2.9372,-391.8,-81.9,1.0415,-496.8,-56.1,2.0000,450.3,217.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6196,0.6159,3.8,0,-300.5,-155.0,2.8030,-464.2,-145.0,-2.9294,-390.2,-85.6,0.9078,-496.6,-58.6,2.0000,448.9,220.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6274,0.6251,2.3,0,-300.4,-154.6,2.8002,-467.8,-145.8,-2.9180,-389.1,-91.3,1.7654,-496.2,-61.6,2.0000,446.9,224.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6350,0.6326,2.4,0,-300.5,-154.8,2.8004,-470.8,-146.6,-2.9017,-388.1,-95.8,2.3383,-495.8,-64.4,2.0000,445.7,226.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6437,0.6412,2.5,0,-300.3,-154.9,2.8009,-474.1,-147.4,-2.8848,-387.2,-99.8,1.4175,-495.4,-67.4,2.0000,444.5,229.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
