t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.0824,-0.0899,7.5,0,11.8,-1793.0,2.6338,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-4.3,3.2,0.5708,5.3,-0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0743,-0.0808,6.5,0,12.1,-1792.4,2.6346,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-7.0,2.3,0.5021,7.2,1.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0668,-0.0728,6.0,0,11.9,-1792.0,2.6194,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-14.8,6.2,0.1747,16.0,2.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0582,-0.0644,6.3,0,11.9,-1792.9,2.6247,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-22.3,12.8,-0.0644,25.7,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0497,-0.0563,6.6,0,12.0,-1793.1,2.6229,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-30.5,17.2,0.0294,35.0,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0427,-0.0473,4.6,0,12.0,-1793.1,2.6281,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-36.9,20.6,0.0084,42.2,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0345,-0.0390,4.5,0,12.4,-1793.6,2.6352,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-45.4,26.2,-0.0198,52.4,-0.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0265,-0.0309,4.4,0,12.2,-1793.1,2.6326,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-51.6,28.7,-0.0093,59.1,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0181,-0.0241,6.1,0,12.2,-1793.0,2.6357,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-58.7,32.5,-0.0220,67.1,0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0099,-0.0137,3.8,0,12.6,-1792.4,2.6382,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-66.8,34.4,-0.0320,75.1,2.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0023,-0.0053,3.0,0,12.1,-1793.1,2.6297,12.2,-1792.9,2.6302,0.0,0.0,0.0000,-72.3,40.7,-0.1283,83.0,-0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0053,0.0040,1.3,0,11.4,-1792.4,2.6072,12.2,-1792.9,2.6325,-5.0,2.8,0.6017,-76.8,42.2,0.0802,87.6,2.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0150,0.0116,3.4,0,11.9,-1792.8,2.6258,12.1,-1792.9,2.6369,-8.0,4.5,0.4873,-87.3,47.1,1.1580,99.2,2.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0215,0.0200,1.5,0,12.1,-1792.9,2.6301,12.0,-1792.8,2.6392,-17.2,9.8,0.0471,-94.0,50.3,1.2628,106.6,2.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0297,0.0284,1.3,0,12.3,-1792.6,2.6341,11.8,-1792.7,2.6387,-24.6,13.7,-0.0773,-102.7,53.4,0.1004,115.7,3.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0370,0.0369,0.1,0,11.9,-1793.4,2.6244,11.6,-1792.6,2.6386,-32.4,17.5,0.0000,-109.1,59.2,-0.1542,124.1,2.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0453,0.0452,0.1,0,12.0,-1792.9,2.6381,11.3,-1792.4,2.6386,-39.8,21.5,0.0000,-117.6,62.5,0.9052,133.2,2.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0539,0.0538,0.1,0,11.6,-1792.4,2.6218,10.9,-1792.2,2.6386,-47.5,25.9,-0.0000,-125.5,65.2,1.2645,141.3,5.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0612,0.0538,7.3,0,11.6,-1792.4,2.6218,10.9,-1792.2,2.6386,-47.5,25.9,-0.0000,-133.4,67.8,0.2230,149.5,7.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0696,0.0624,7.3,0,12.3,-1792.6,2.6336,10.5,-1792.0,2.6386,-54.8,30.0,0.0000,-144.6,72.1,-0.1579,161.4,7.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0770,0.0705,6.6,0,12.2,-1792.8,2.6290,10.0,-1791.7,2.6386,-61.6,33.9,0.0000,-152.0,77.2,0.9074,170.4,7.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0860,0.0783,7.8,0,12.0,-1792.8,2.6302,9.5,-1791.5,2.6386,-68.5,37.7,-0.0000,-161.7,81.6,1.2189,180.9,7.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0933,0.0876,5.6,0,11.7,-1792.9,2.6281,8.8,-1791.1,2.6376,-76.8,42.6,-0.1410,-170.2,84.4,0.1791,189.7,10.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1022,0.0959,6.3,0,12.4,-1792.9,2.6352,8.2,-1790.7,2.6385,-84.2,45.8,0.5080,-183.3,88.5,-0.0996,203.2,11.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1098,0.1046,5.2,0,12.1,-1792.9,2.6280,7.4,-1790.3,2.6476,-91.8,49.3,1.2985,-191.0,92.8,0.9390,211.9,13.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1173,0.1130,4.3,0,11.7,-1793.1,2.6193,6.6,-1789.9,2.6557,-99.7,53.0,0.3353,-199.0,97.5,1.3609,221.1,14.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1251,0.1212,3.9,0,12.0,-1793.3,2.6327,5.7,-1789.4,2.6549,-107.3,56.5,-0.2417,-210.4,102.0,1.2397,233.4,13.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1339,0.1301,3.8,0,11.8,-1792.7,2.6299,4.7,-1788.9,2.6567,-115.3,60.9,0.8729,-221.3,104.2,1.1512,244.0,17.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1417,0.1383,3.4,0,12.0,-1793.1,2.6268,3.8,-1788.4,2.6665,-122.7,64.5,1.2390,-232.9,108.2,0.2533,256.0,20.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1500,0.1465,3.6,0,12.3,-1792.9,2.6261,2.7,-1787.9,2.6727,-130.4,66.9,0.1136,-245.2,111.3,0.0380,268.2,24.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1581,0.1555,2.6,0,12.1,-1793.4,2.6328,1.5,-1787.2,2.6712,-138.7,70.1,-0.1144,-255.3,116.1,1.0154,279.5,23.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1659,0.1635,2.4,0,12.3,-1793.3,2.6267,0.4,-1786.7,2.6748,-145.5,73.9,1.0556,-266.7,119.3,1.4184,290.9,27.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1732,0.1720,1.2,0,12.2,-1792.7,2.6311,-0.9,-1786.0,2.6852,-153.4,76.9,1.1084,-277.8,121.0,1.2632,301.5,30.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1822,0.1807,1.4,0,12.2,-1793.1,2.6349,-2.3,-1785.3,2.6893,-162.7,78.9,-0.1306,-291.4,126.1,1.2585,316.0,31.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1896,0.1895,0.1,0,12.0,-1792.8,2.6281,-3.7,-1784.6,2.6878,-170.9,82.0,0.1074,-301.6,128.1,1.2800,325.6,36.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1976,0.1975,0.1,0,12.1,-1793.1,2.6259,-5.1,-1784.0,2.6931,-177.8,85.3,1.0526,-314.1,132.1,1.3101,338.4,40.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2053,0.1975,7.8,0,12.1,-1793.1,2.6259,-5.1,-1784.0,2.6931,-177.8,85.3,1.0526,-326.2,134.6,1.3470,350.2,43.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2137,0.2058,7.8,0,11.9,-1792.7,2.6241,-6.6,-1783.2,2.7028,-185.9,88.1,1.1543,-338.9,136.4,1.3928,362.0,49.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2220,0.2147,7.4,0,12.1,-1792.8,2.6336,-8.3,-1782.5,2.7130,-194.6,91.2,1.2042,-353.9,139.4,1.3901,377.0,50.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2300,0.2225,7.5,0,11.9,-1793.3,2.6271,-9.9,-1781.7,2.7210,-202.5,92.8,0.7016,-366.8,143.6,1.4229,389.9,55.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2372,0.2313,5.9,0,12.1,-1792.9,2.6319,-11.7,-1780.9,2.7221,-211.5,94.5,-0.2544,-378.7,144.9,1.3983,401.3,58.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2454,0.2400,5.4,0,11.9,-1793.1,2.6263,-13.6,-1780.1,2.7219,-219.7,96.4,0.5201,-392.1,147.8,1.4408,414.0,64.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2540,0.2483,5.7,0,12.5,-1793.3,2.6365,-15.4,-1779.3,2.7295,-227.4,98.2,1.1811,-409.2,150.4,1.4415,430.9,66.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2618,0.2565,5.4,0,12.6,-1792.9,2.6304,-17.3,-1778.5,2.7390,-236.1,100.1,1.0419,-423.9,151.0,1.4990,443.6,75.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2696,0.2648,4.8,0,12.0,-1792.9,2.6282,-19.3,-1777.6,2.7477,-244.8,102.0,1.0419,-436.5,152.5,1.5393,455.2,81.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2777,0.2733,4.4,0,12.3,-1792.7,2.6333,-21.5,-1776.7,2.7566,-253.1,103.2,1.0414,-452.4,153.6,1.5527,470.0,86.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2859,0.2821,3.8,0,12.0,-1793.4,2.6289,-23.7,-1775.8,2.7657,-261.8,104.5,1.0411,-466.3,157.4,1.4687,483.5,91.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2939,0.2905,3.4,0,12.7,-1792.5,2.6444,-25.9,-1775.0,2.7745,-270.4,105.1,1.0417,-475.8,153.6,1.5893,491.5,92.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3018,0.2988,2.9,0,12.0,-1792.9,2.6268,-28.2,-1774.1,2.7832,-279.1,105.8,1.0420,-476.5,151.6,2.0000,489.4,102.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3096,0.3073,2.3,0,12.1,-1792.9,2.6301,-30.6,-1773.2,2.7920,-288.5,106.4,1.0420,-477.5,148.3,2.0000,489.0,104.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3181,0.3157,2.4,0,12.0,-1792.6,2.6263,-33.1,-1772.3,2.8007,-297.4,106.8,1.0418,-479.2,142.7,1.9237,487.3,112.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3256,0.3242,1.4,0,12.2,-1792.4,2.6376,-35.7,-1771.4,2.8096,-305.6,107.2,1.0412,-480.4,138.6,1.5625,487.6,110.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3340,0.3328,1.2,0,12.3,-1793.0,2.6337,-38.3,-1770.4,2.8185,-314.7,107.1,1.0413,-480.9,136.8,1.7864,486.7,114.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3421,0.3409,1.2,0,12.5,-1792.7,2.6375,-40.9,-1769.6,2.8270,-323.9,106.6,1.0420,-482.0,132.8,1.8049,486.2,116.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3492,0.3409,8.3,0,12.5,-1792.7,2.6375,-40.9,-1769.6,2.8270,-323.9,106.6,1.0420,-482.7,130.2,1.7221,485.6,119.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3571,0.3500,7.1,0,12.2,-1793.3,2.6324,-43.9,-1768.6,2.8365,-333.9,105.7,1.0418,-483.1,128.9,1.8502,484.6,123.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3655,0.3577,7.8,0,12.0,-1792.8,2.6293,-46.5,-1767.8,2.8445,-342.4,104.9,1.0411,-484.3,124.2,2.0000,483.0,129.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3736,0.3661,7.6,0,11.5,-1792.8,2.6225,-49.4,-1766.9,2.8532,-351.2,103.9,1.0414,-485.1,121.3,2.0000,481.3,135.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3813,0.3749,6.4,0,12.2,-1792.8,2.6284,-52.6,-1766.0,2.8616,-360.5,102.9,0.8842,-485.9,117.9,2.0000,481.2,135.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3893,0.3839,5.4,0,12.0,-1793.3,2.6298,-55.8,-1765.1,2.8717,-370.3,101.1,1.5479,-486.4,116.0,1.8792,480.8,137.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3976,0.3914,6.2,0,12.1,-1793.4,2.6362,-58.7,-1764.3,2.8872,-379.6,100.2,2.3394,-487.1,112.8,2.0000,480.8,137.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4054,0.4001,5.3,0,11.9,-1792.8,2.6297,-62.0,-1763.5,2.9054,-384.2,95.8,1.5512,-488.1,108.5,2.0000,478.7,144.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4130,0.4085,4.6,0,12.1,-1793.0,2.6295,-65.2,-1762.7,2.9151,-390.2,92.0,0.8970,-488.6,106.0,2.0000,477.9,147.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4217,0.4171,4.6,0,12.1,-1792.6,2.6308,-68.6,-1761.9,2.9230,-390.4,87.6,1.0419,-489.5,102.0,2.0000,476.9,150.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4295,0.4255,4.0,0,12.1,-1791.9,2.6254,-71.9,-1761.2,2.9318,-391.7,83.4,1.0419,-490.4,97.4,2.0000,474.6,157.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4378,0.4355,2.3,0,12.2,-1793.1,2.6287,-75.8,-1760.4,2.9419,-391.9,78.4,0.8875,-490.6,96.5,2.0000,474.8,156.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4461,0.4422,3.9,0,12.2,-1793.1,2.6296,-78.5,-1759.9,2.9480,-392.4,75.0,1.0147,-491.3,92.8,2.0000,473.8,159.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4539,0.4513,2.6,0,12.2,-1793.0,2.6322,-82.0,-1759.2,2.9614,-393.7,70.3,2.0775,-491.9,89.7,2.0000,473.2,161.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4619,0.4592,2.7,0,12.1,-1792.9,2.6264,-85.1,-1758.7,2.9792,-394.5,66.1,2.2190,-492.3,87.2,2.0000,471.4,166.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4701,0.4676,2.5,0,11.8,-1793.6,2.6286,-88.5,-1758.1,2.9935,-394.9,61.5,1.1688,-492.6,85.7,2.0000,471.2,167.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4778,0.4764,1.4,0,12.2,-1792.9,2.6320,-91.9,-1757.6,3.0018,-395.8,56.8,0.8867,-493.4,81.2,2.0000,470.3,169.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4856,0.4764,9.2,0,12.2,-1792.9,2.6320,-91.9,-1757.6,3.0018,-395.8,56.8,0.8867,-493.8,78.3,2.0000,469.3,172.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4930,0.4929,0.1,0,12.2,-1793.3,2.6394,-98.5,-1756.8,3.0187,-397.5,48.3,1.0418,-494.2,75.8,2.0000,469.7,171.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5018,0.5016,0.1,0,11.9,-1792.9,2.6247,-101.9,-1756.4,3.0271,-397.4,43.8,0.8681,-494.8,71.6,2.0000,465.6,182.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5091,0.5016,7.5,0,11.9,-1792.9,2.6247,-101.9,-1756.4,3.0271,-397.4,43.8,0.8681,-495.2,69.1,2.0000,464.6,184.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5174,0.5099,7.4,0,12.1,-1792.9,2.6299,-105.2,-1756.0,3.0356,-397.9,39.3,1.3164,-495.6,66.0,2.0000,464.4,185.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5261,0.5206,5.4,0,12.4,-1792.9,2.6345,-109.5,-1755.6,3.0567,-399.0,33.6,2.3393,-496.0,63.1,2.0000,464.2,185.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5334,0.5268,6.6,0,11.8,-1793.0,2.6285,-112.0,-1755.4,3.0698,-399.0,30.0,1.7845,-496.3,60.8,2.0000,462.2,190.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5411,0.5354,5.7,0,12.0,-1793.1,2.6317,-115.4,-1755.2,3.0807,-398.9,24.7,0.9315,-496.7,57.4,2.0000,461.5,192.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5490,0.5436,5.4,0,11.9,-1792.9,2.6290,-118.7,-1755.0,3.0882,-399.3,21.0,1.0186,-497.1,53.9,2.0000,459.6,196.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5576,0.5547,2.9,0,12.0,-1792.9,2.6215,-123.1,-1754.8,3.0985,-399.7,15.9,1.0433,-497.4,51.1,2.0000,457.0,202.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5652,0.5609,4.3,0,12.1,-1793.2,2.6319,-125.6,-1754.7,3.1067,-399.9,12.5,1.7307,-497.6,48.7,2.0000,458.1,200.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5733,0.5691,4.2,0,12.2,-1792.7,2.6290,-128.9,-1754.6,3.1245,-400.1,8.3,2.3283,-498.0,44.9,2.0000,456.0,205.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5813,0.5777,3.6,0,11.5,-1792.9,2.6236,-132.3,-1754.6,3.1410,-399.7,2.8,1.3596,-498.2,42.6,2.0000,453.9,209.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5898,0.5886,1.2,0,12.3,-1792.7,2.6307,-136.7,-1754.6,-3.1312,-399.7,-3.3,0.8910,-498.5,39.0,2.0000,453.9,209.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5976,0.5943,3.3,0,11.7,-1792.7,2.6208,-138.9,-1754.6,-3.1256,-400.5,-6.0,1.0413,-498.7,36.2,2.0000,450.6,216.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6058,0.6028,2.9,0,12.3,-1793.7,2.6335,-142.4,-1754.7,-3.1167,-400.7,-10.3,1.0412,-498.8,34.1,2.0000,452.4,212.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6139,0.6116,2.3,0,11.9,-1793.0,2.6320,-145.8,-1754.8,-3.1079,-399.5,-14.3,0.8874,-499.1,29.9,2.0000,450.3,217.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6213,0.6212,0.1,0,12.0,-1793.0,2.6287,-149.7,-1754.9,-3.0986,-399.0,-19.6,1.2418,-499.2,27.9,2.0000,448.7,220.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6299,0.6285,1.5,0,11.9,-1792.6,2.6271,-152.6,-1755.1,-3.0860,-399.0,-24.4,2.1926,-499.4,24.4,2.0000,446.7,224.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6371,0.6370,0.1,0,12.4,-1793.2,2.6363,-156.0,-1755.3,-3.0668,-398.8,-29.0,2.0419,-499.5,22.6,2.0000,448.0,222.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
