t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s
-0.1845,-0.1942,9.8,0,-300.7,-155.3,2.7903,-300.7,-155.0,2.7976,0.0,0.0,0.0000,0.3,1.0,0.0292,0.1,-1.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1770,-0.1835,6.5,0,-300.3,-155.1,2.8026,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.0,0.3,-0.0200,1.1,0.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1686,-0.1687,0.1,0,-300.7,-155.2,2.7876,-300.7,-155.0,2.7976,0.0,0.0,0.0000,0.2,0.7,0.0401,0.0,-0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1612,-0.1687,7.5,0,-300.7,-155.2,2.7876,-300.7,-155.0,2.7976,0.0,0.0,0.0000,0.2,0.7,0.0401,0.0,-0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1525,-0.1604,8.0,0,-300.4,-155.2,2.8049,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-0.8,0.5,-0.0292,0.9,-0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1446,-0.1513,6.6,0,-300.3,-155.3,2.7971,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.0,1.0,0.0021,1.3,-0.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1366,-0.1434,6.8,0,-300.6,-155.3,2.7976,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-0.2,0.9,0.0000,0.4,-0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1293,-0.1350,5.8,0,-300.1,-155.0,2.8032,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.7,0.1,-0.0222,1.6,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1207,-0.1262,5.4,0,-300.4,-155.2,2.8008,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-0.8,0.7,-0.0126,1.0,-0.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1134,-0.1178,4.4,0,-300.0,-155.0,2.8019,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.9,-0.0,-0.0170,1.8,0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.1049,-0.1097,4.8,0,-300.5,-155.1,2.8009,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-0.5,0.2,-0.0133,0.5,-0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0970,-0.1013,4.3,0,-300.1,-155.0,2.8022,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.6,0.1,-0.0184,1.6,0.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0889,-0.0926,3.7,0,-300.3,-155.3,2.8034,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-1.1,0.8,-0.0231,1.3,-0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0804,-0.0838,3.4,0,-300.5,-155.1,2.7966,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-5.8,2.3,0.0041,6.2,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0728,-0.0759,3.0,0,-300.5,-155.3,2.7990,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-9.7,4.3,-0.0053,10.6,-0.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0650,-0.0673,2.3,0,-300.2,-155.4,2.7955,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-19.9,7.9,0.0086,21.4,-0.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0567,-0.0591,2.5,0,-300.7,-155.4,2.7918,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-26.2,10.7,0.0233,28.3,-1.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0486,-0.0503,1.7,0,-300.0,-155.3,2.7992,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-36.3,12.8,-0.0063,38.5,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0407,-0.0420,1.3,0,-300.7,-155.0,2.8003,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-41.8,14.4,-0.0106,44.2,0.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0325,-0.0338,1.2,0,-300.5,-155.3,2.7938,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-50.4,18.1,0.0152,53.6,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0249,-0.0250,0.1,0,-299.9,-154.9,2.7977,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-59.2,19.6,-0.0005,62.3,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0173,-0.0250,7.7,0,-299.9,-154.9,2.7977,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-66.0,22.1,-0.0005,69.6,1.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0088,-0.0165,7.7,0,-300.2,-155.2,2.8030,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-73.1,25.7,-0.0213,77.5,0.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
-0.0011,-0.0065,5.4,0,-300.8,-155.2,2.7958,-300.7,-155.0,2.7976,0.0,0.0,0.0000,-78.9,28.6,0.0075,83.9,-0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0068,0.0001,6.7,0,-300.8,-155.5,2.7885,-300.7,-155.0,2.7976,-7.6,2.7,-0.0000,-86.6,31.7,0.0367,92.2,0.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0151,0.0087,6.4,0,-300.5,-155.1,2.7923,-300.7,-155.0,2.7976,-6.2,2.2,0.0000,-95.3,32.8,0.0214,100.8,1.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0229,0.0172,5.7,0,-300.5,-155.0,2.8015,-300.8,-154.9,2.7976,-16.1,5.8,0.0000,-103.4,34.6,-0.0156,109.0,1.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0310,0.0255,5.5,0,-300.5,-155.3,2.7953,-301.0,-154.9,2.7976,-23.7,8.5,-0.0000,-112.0,37.8,0.0094,118.2,2.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0387,0.0341,4.6,0,-300.6,-155.0,2.8044,-301.2,-154.8,2.7976,-32.2,11.0,0.0000,-120.0,39.3,-0.0271,126.3,2.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0470,0.0425,4.5,0,-300.2,-155.1,2.8047,-301.5,-154.7,2.7976,-40.3,13.7,0.0000,-130.2,42.8,-0.0284,137.0,2.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0556,0.0506,5.0,0,-300.3,-155.1,2.8021,-301.9,-154.6,2.7976,-48.1,16.6,0.0000,-139.6,45.3,-0.0178,146.7,3.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0631,0.0595,3.6,0,-300.1,-154.8,2.8054,-302.3,-154.4,2.7976,-56.4,19.6,0.0000,-148.6,45.9,-0.0310,155.4,5.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0705,0.0677,2.8,0,-300.3,-155.2,2.7968,-302.8,-154.2,2.7976,-63.8,22.2,-0.0000,-156.6,49.0,0.0032,163.9,6.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0791,0.0765,2.5,0,-300.5,-155.2,2.7978,-303.4,-154.0,2.7976,-72.1,25.2,0.0000,-165.6,52.5,-0.0006,173.6,6.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0875,0.0846,2.9,0,-300.4,-155.0,2.8014,-304.0,-153.8,2.7976,-80.0,28.2,-0.0000,-176.3,54.1,-0.0151,184.3,7.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.0947,0.0932,1.4,0,-300.5,-155.0,2.7988,-304.8,-153.6,2.7976,-88.1,30.6,-0.0000,-185.8,55.0,-0.0047,193.5,10.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1035,0.1013,2.2,0,-300.3,-155.1,2.8003,-305.5,-153.3,2.7976,-95.6,32.5,-0.0000,-197.4,57.9,-0.0109,205.4,11.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1109,0.1013,9.7,0,-300.3,-155.1,2.8003,-305.5,-153.3,2.7976,-95.6,32.5,-0.0000,-206.4,60.6,-0.0109,214.8,12.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1190,0.1116,7.5,0,-300.7,-155.1,2.7997,-306.5,-153.0,2.7976,-105.7,35.3,0.0000,-216.2,63.0,-0.0082,224.8,13.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1270,0.1205,6.5,0,-300.2,-155.3,2.7999,-307.5,-152.6,2.7976,-114.6,37.6,-0.0000,-228.5,65.7,-0.0092,237.3,14.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1347,0.1285,6.1,0,-300.1,-155.0,2.8007,-308.5,-152.3,2.7976,-122.3,40.2,-0.0000,-239.6,66.5,-0.0123,248.1,17.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1429,0.1371,5.7,0,-300.8,-155.1,2.7959,-309.6,-152.0,2.7976,-130.6,42.9,0.0000,-249.4,68.1,0.0067,257.7,20.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1514,0.1458,5.6,0,-300.3,-154.7,2.7976,-310.7,-151.6,2.7976,-139.1,44.1,-0.0000,-263.1,68.3,0.0001,270.7,24.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1586,0.1532,5.4,0,-300.7,-155.5,2.7973,-311.8,-151.3,2.7976,-146.3,45.5,0.0000,-271.7,72.1,0.0014,280.1,23.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1666,0.1612,5.5,0,-300.4,-154.9,2.8018,-313.0,-150.9,2.7976,-153.7,47.8,-0.0000,-284.4,72.0,-0.0165,292.1,26.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1750,0.1696,5.5,0,-300.3,-155.3,2.7999,-314.3,-150.5,2.7976,-161.6,50.0,-0.0000,-298.0,75.1,-0.0089,306.0,29.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1826,0.1776,5.0,0,-300.4,-155.3,2.8018,-315.6,-150.1,2.7976,-170.3,50.5,-0.0000,-309.5,76.3,-0.0168,317.2,31.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1908,0.1862,4.6,0,-300.2,-155.1,2.8007,-317.1,-149.6,2.7976,-179.1,51.6,-0.0000,-322.6,76.9,-0.0125,329.7,35.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.1991,0.1947,4.5,0,-300.6,-155.4,2.7917,-318.7,-149.2,2.7976,-186.9,53.8,-0.0000,-334.5,78.5,0.0238,341.2,40.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2074,0.2027,4.7,0,-300.2,-155.4,2.7986,-320.2,-148.7,2.7976,-194.8,55.5,-0.0000,-348.9,79.3,-0.0038,355.2,42.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2156,0.2116,4.0,0,-300.0,-155.1,2.8020,-322.0,-148.2,2.7976,-204.0,57.0,-0.0000,-363.2,78.9,-0.0176,368.7,46.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2236,0.2235,0.1,0,-300.4,-155.0,2.8026,-324.5,-147.6,2.7976,-216.2,57.7,0.0000,-376.2,79.1,-0.0199,381.1,50.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2313,0.2281,3.2,0,-300.7,-155.3,2.7938,-325.5,-147.3,2.7976,-221.0,57.8,-0.0000,-388.2,80.2,0.0152,392.3,56.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2387,0.2365,2.2,0,-300.3,-155.3,2.7943,-327.4,-146.8,2.7976,-229.4,58.2,-0.0000,-401.4,80.8,0.0135,404.9,60.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2470,0.2446,2.3,0,-300.2,-155.1,2.7997,-329.3,-146.3,2.7976,-236.9,58.7,-0.0000,-416.3,80.1,-0.0083,419.0,64.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2549,0.2536,1.3,0,-300.4,-155.2,2.7961,-331.4,-145.8,2.7976,-246.2,59.2,0.0000,-430.3,79.8,0.0062,431.9,70.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2629,0.2602,2.7,0,-300.2,-155.5,2.7974,-333.1,-145.4,2.7976,-253.6,59.7,0.0000,-445.3,79.9,0.0009,446.1,75.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2708,0.2707,0.1,0,-300.6,-155.2,2.7906,-335.8,-144.8,2.7976,-264.2,59.7,0.0000,-458.9,78.2,0.0282,457.8,84.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2796,0.2794,0.1,0,-300.4,-155.1,2.8010,-338.2,-144.3,2.7976,-272.9,59.6,-0.0000,-475.7,76.9,-0.0135,474.0,86.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2876,0.2874,0.1,0,-300.3,-155.4,2.8015,-340.4,-143.8,2.7976,-281.1,58.8,0.0000,-490.3,76.9,-0.0154,487.9,91.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.2952,0.2874,7.8,0,-300.3,-155.4,2.8015,-340.4,-143.8,2.7976,-281.1,58.8,0.0000,-494.5,74.1,-0.0154,490.9,95.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3035,0.2959,7.6,0,-300.4,-155.3,2.7965,-342.8,-143.3,2.7976,-289.8,58.1,-0.0000,-495.1,70.2,0.0043,489.6,101.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3113,0.3047,6.6,0,-300.0,-155.3,2.7954,-345.4,-142.8,2.7976,-299.3,57.1,0.0000,-495.6,66.3,0.0091,488.7,105.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3194,0.3137,5.6,0,-300.4,-155.3,2.7966,-348.1,-142.3,2.7976,-309.1,56.1,0.0000,-496.2,61.8,0.0040,487.8,109.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3268,0.3213,5.6,0,-300.6,-155.3,2.7927,-350.5,-141.9,2.7976,-316.4,55.1,-0.0000,-496.6,58.3,0.0196,486.6,115.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3353,0.3299,5.3,0,-300.8,-155.2,2.7903,-353.3,-141.4,2.7976,-325.1,53.8,-0.0000,-497.0,54.7,0.0293,485.5,119.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3436,0.3380,5.6,0,-300.3,-155.2,2.8029,-355.9,-141.0,2.7976,-334.1,51.8,-0.0000,-497.4,51.1,-0.0213,486.1,117.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3507,0.3469,3.8,0,-299.9,-155.3,2.8002,-359.0,-140.5,2.7976,-343.6,49.6,-0.0000,-497.6,48.6,-0.0104,485.2,120.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3592,0.3548,4.4,0,-300.3,-155.3,2.7935,-361.7,-140.1,2.7976,-352.0,47.2,-0.0000,-497.9,45.3,0.0167,483.5,127.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3667,0.3634,3.4,0,-300.2,-155.2,2.7951,-364.7,-139.7,2.7976,-360.9,44.7,-0.0000,-498.2,42.0,0.0101,482.9,129.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3749,0.3719,3.0,0,-300.1,-154.9,2.7994,-367.9,-139.4,2.7976,-369.5,42.3,-0.0000,-498.6,37.8,-0.0071,482.4,131.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3829,0.3806,2.3,0,-300.1,-155.1,2.8009,-371.1,-139.0,2.7976,-378.5,39.4,-0.0000,-498.8,34.9,-0.0132,481.8,133.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3915,0.3891,2.5,0,-300.3,-154.9,2.7962,-374.4,-138.7,2.7976,-388.7,36.6,0.0000,-499.0,31.2,0.0057,480.1,139.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.3987,0.3972,1.4,0,-300.6,-155.0,2.7957,-377.6,-138.4,2.7976,-394.3,32.4,0.0000,-499.2,28.6,0.0078,479.3,142.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4072,0.4060,1.2,0,-300.0,-155.2,2.7997,-381.0,-138.1,2.7976,-399.1,27.1,0.0000,-499.3,25.5,-0.0083,479.0,143.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4155,0.4060,9.5,0,-300.0,-155.2,2.7997,-381.0,-138.1,2.7976,-399.1,27.1,0.0000,-499.5,22.4,-0.0083,478.1,146.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4235,0.4168,6.7,0,-300.2,-155.2,2.7964,-385.4,-137.9,2.7976,-399.6,21.5,0.0000,-499.6,19.4,0.0048,476.7,150.8,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4307,0.4284,2.4,0,-300.8,-154.9,2.7942,-390.0,-137.7,2.7976,-400.0,15.5,0.0000,-499.8,15.7,0.0138,475.3,155.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4397,0.4396,0.1,0,-300.6,-155.4,2.7978,-394.5,-137.5,2.7976,-399.4,9.9,0.0000,-499.8,13.2,-0.0008,475.0,156.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4475,0.4396,7.9,0,-300.6,-155.4,2.7978,-394.5,-137.5,2.7976,-399.4,9.9,0.0000,-499.9,9.7,-0.0008,473.9,159.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4550,0.4512,3.8,0,-300.1,-155.3,2.7948,-399.1,-137.4,2.7976,-399.9,3.8,0.0000,-500.0,6.7,0.0115,472.5,163.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4629,0.4571,5.8,0,-300.3,-155.6,2.7988,-401.5,-137.4,2.7976,-400.0,0.6,-0.0000,-500.0,4.9,-0.0048,472.5,163.4,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4711,0.4630,8.1,0,-300.2,-155.3,2.8003,-403.8,-137.4,2.7976,-399.8,-2.6,-0.0000,-500.0,1.3,-0.0108,471.6,166.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4794,0.4731,6.3,0,-300.5,-155.2,2.7973,-407.8,-137.5,2.7976,-399.6,-8.1,-0.0000,-500.0,-2.0,0.0012,470.0,170.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4867,0.4841,2.6,0,-300.5,-155.3,2.7991,-412.2,-137.6,2.7976,-400.2,-14.0,0.0000,-500.0,-4.8,-0.0058,469.3,172.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.4947,0.4902,4.5,0,-300.5,-155.4,2.8020,-414.7,-137.7,2.7976,-400.2,-17.2,0.0000,-499.9,-8.1,-0.0173,468.7,174.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5033,0.4987,4.6,0,-300.3,-155.1,2.8000,-418.1,-137.9,2.7976,-399.3,-21.6,0.0000,-499.9,-12.1,-0.0095,466.9,178.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5116,0.5070,4.6,0,-300.5,-154.9,2.7960,-421.4,-138.1,2.7976,-398.9,-25.9,-0.0000,-499.8,-15.5,0.0065,464.9,183.9,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5191,0.5177,1.4,0,-300.5,-155.1,2.8018,-425.7,-138.4,2.7976,-399.1,-31.7,0.0000,-499.7,-17.8,-0.0165,465.2,183.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5266,0.5242,2.4,0,-300.6,-155.1,2.8026,-428.3,-138.6,2.7976,-398.7,-35.4,0.0000,-499.6,-20.1,-0.0197,464.5,185.1,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5354,0.5330,2.4,0,-300.0,-155.0,2.7999,-431.8,-138.9,2.7976,-397.6,-40.7,-0.0000,-499.4,-23.6,-0.0092,462.6,189.6,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5436,0.5410,2.6,0,-300.0,-155.2,2.8026,-435.0,-139.3,2.7976,-397.2,-44.7,0.0000,-499.3,-27.1,-0.0199,461.9,191.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5514,0.5511,0.3,0,-300.2,-155.2,2.7975,-439.0,-139.7,2.7976,-397.0,-49.2,-0.0000,-499.1,-30.1,0.0005,459.7,196.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5588,0.5511,7.7,0,-300.2,-155.2,2.7975,-439.0,-139.7,2.7976,-397.0,-49.2,-0.0000,-498.9,-32.6,0.0005,458.7,199.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5678,0.5663,1.4,0,-300.4,-155.2,2.7944,-445.0,-140.6,2.7976,-396.1,-57.0,0.0000,-498.7,-35.7,0.0128,456.8,203.3,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5751,0.5750,0.2,0,-300.1,-154.9,2.8036,-448.4,-141.1,2.7976,-395.1,-62.0,0.0000,-498.5,-38.9,-0.0238,457.4,202.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5832,0.5750,8.2,0,-300.1,-154.9,2.8036,-448.4,-141.1,2.7976,-395.1,-62.0,0.0000,-498.2,-41.8,-0.0238,456.2,204.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5906,0.5840,6.6,0,-300.7,-155.2,2.8002,-452.0,-141.7,2.7976,-393.7,-67.5,0.0000,-498.1,-44.0,-0.0103,454.6,208.2,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.5987,0.5917,7.1,0,-300.1,-154.9,2.8021,-455.0,-142.2,2.7976,-393.7,-71.3,-0.0000,-497.7,-47.5,-0.0179,453.5,210.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6066,0.6001,6.5,0,-300.4,-155.1,2.7956,-458.3,-142.8,2.7976,-393.8,-75.6,0.0000,-497.4,-50.8,0.0083,450.7,216.5,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6152,0.6087,6.4,0,-300.1,-155.3,2.7940,-461.7,-143.5,2.7976,-392.1,-79.5,-0.0000,-497.1,-53.6,0.0145,449.1,219.7,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6229,0.6173,5.6,0,-300.5,-155.2,2.8003,-465.1,-144.2,2.7976,-390.6,-83.5,0.0000,-496.9,-55.9,-0.0105,449.5,219.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
0.6311,0.6254,5.7,0,-300.3,-155.2,2.7970,-468.2,-144.9,2.7976,-389.7,-88.7,-0.0000,-496.5,-58.7,0.0024,447.5,223.0,0,0.0,0.0,0.0000,0.00,0.00,0.00,0.00
