t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.2099,-0.2302,20.3,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,-0.08,0.29,-0.24,-0.02,1,0.0000,-0.108,0.177,24.00,1,147.3,1.0,0.12147,-0.0,-0.0,0.0005,-0.01058,OK
-0.2015,-0.2302,28.7,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,-0.33,0.00,0.06,0.02,1,-0.0044,-0.167,0.127,25.00,1,147.3,1.0,0.12145,0.0,-0.0,-0.0009,-0.00957,OK
-0.1931,-0.2302,37.1,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,-0.30,0.13,0.20,0.18,1,-0.0056,-0.108,0.118,25.00,1,147.3,1.0,0.12144,0.0,-0.0,0.0008,-0.00916,OK
-0.1852,-0.2302,45.0,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.97,-0.26,0.00,-0.52,1,-0.0056,-0.108,0.118,24.00,1,147.2,1.0,0.12150,-16.2,11.8,0.0101,-0.00990,OK
-0.1777,-0.2302,52.5,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.02,0.13,0.00,-0.34,1,-0.0078,-0.147,0.157,24.00,1,147.1,1.1,0.12147,-8.8,-0.1,-0.0087,-0.00872,OK
-0.1696,-0.2302,60.6,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.04,-0.09,0.07,0.11,1,-0.0111,-0.186,0.088,24.00,1,147.1,1.1,0.12148,-2.1,5.6,0.0046,-0.00946,OK
-0.1609,-0.2302,69.3,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,-0.34,0.06,-0.05,-0.12,1,-0.0133,-0.049,0.186,25.00,1,147.0,1.1,0.12133,-2.6,-0.9,-0.0229,-0.00754,OK
-0.1529,-0.2302,77.3,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.13,-0.05,0.28,0.03,1,-0.0122,-0.127,0.098,25.00,1,147.0,1.1,0.12135,-1.7,2.3,0.0121,-0.00919,OK
-0.1447,-0.2302,85.5,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.04,0.21,-0.50,0.18,1,-0.0122,-0.127,0.098,25.00,1,147.2,1.0,0.12141,-0.0,0.0,-0.0001,-0.00946,OK
-0.1369,-0.2302,93.3,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,0.34,-0.14,0.07,0.03,1,-0.0089,-0.147,0.216,25.00,1,147.2,1.0,0.12142,0.0,-0.0,0.0015,-0.00954,OK
-0.1292,-0.2302,101.0,0,147.3,1.0,0.1203,147.3,0.8,0.1226,0.0,0.0,0.0000,0.1,-0.6,0.0094,0.0,-0.6,0,0.0,0.0,0.0000,-0.35,0.13,0.11,-0.05,1,-0.0067,-0.147,0.147,25.00,1,147.2,1.0,0.12141,0.0,-0.0,-0.0009,-0.00925,OK
-0.1212,-0.1267,5.5,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,-0.57,-0.05,0.07,0.03,1,-0.0044,-0.098,0.088,25.00,1,147.3,0.8,0.12123,0.1,-0.5,-0.0025,-0.00871,OK
-0.1138,-0.1267,13.0,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.07,0.13,-0.38,0.12,1,-0.0044,-0.098,0.088,25.00,1,147.3,0.8,0.12122,-0.0,0.0,0.0003,-0.00844,OK
-0.1059,-0.1267,20.8,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.01,0.07,-0.10,0.11,1,0.0011,-0.137,0.167,25.00,1,147.3,0.8,0.12121,0.0,-0.0,0.0011,-0.00789,OK
-0.0971,-0.1267,29.7,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.00,-0.37,0.00,0.00,1,0.0000,-0.147,0.137,24.00,1,147.3,0.8,0.12120,0.0,0.0,-0.0009,-0.00735,OK
-0.0890,-0.1267,37.8,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.23,0.18,0.00,0.17,1,0.0000,-0.098,0.186,24.00,1,147.3,0.8,0.12120,-0.0,-0.0,0.0030,-0.00710,OK
-0.0813,-0.1267,45.5,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.20,0.17,0.36,-0.03,1,-0.0022,-0.137,0.108,24.00,1,147.3,0.8,0.12122,0.0,-0.0,0.0030,-0.00700,OK
-0.0734,-0.1267,53.3,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,-0.14,0.30,0.00,-0.14,1,-0.0022,-0.137,0.108,25.00,1,147.3,0.8,0.12123,-0.0,-0.0,0.0001,-0.00675,OK
-0.0658,-0.1267,60.9,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,-0.11,0.21,0.14,-0.22,1,-0.0100,-0.108,0.167,25.00,1,147.3,0.8,0.12123,0.0,-0.0,-0.0005,-0.00689,OK
-0.0570,-0.1267,69.7,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,-0.11,-0.18,-0.02,-0.19,1,-0.0144,-0.137,0.108,25.00,1,147.3,0.8,0.12122,0.0,0.0,-0.0026,-0.00713,OK
-0.0493,-0.1267,77.5,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.08,0.05,-0.26,0.07,1,-0.0133,-0.137,0.196,24.00,1,147.3,0.8,0.12122,-0.0,0.0,-0.0004,-0.00739,OK
-0.0415,-0.1267,85.2,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.24,-0.29,-0.01,0.12,1,-0.0111,-0.127,0.196,25.00,1,147.3,0.8,0.12122,0.0,0.0,0.0004,-0.00757,OK
-0.0339,-0.1267,92.9,0,147.3,0.8,0.1211,147.3,0.8,0.1226,0.0,0.0,0.0000,0.2,0.0,0.0061,0.2,0.0,0,0.0,0.0,0.0000,0.14,0.06,0.35,0.01,1,-0.0111,-0.127,0.196,25.00,1,147.3,0.8,0.12124,0.0,-0.0,0.0019,-0.00780,OK
-0.0241,-0.0243,0.2,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,-0.0,-0.7,0.0031,-0.1,-0.7,0,0.0,0.0,0.0000,-0.24,-0.16,-0.16,0.05,1,-0.0089,-0.098,0.177,25.00,1,147.3,1.0,0.12155,4.2,9.5,0.0055,-0.00777,OK
-0.0174,-0.0243,6.8,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,-0.0,-0.7,0.0031,-0.1,-0.7,0,0.0,0.0,0.0000,-0.09,-0.47,-0.17,0.06,1,-0.0089,-0.088,0.088,25.00,1,147.3,1.0,0.12142,1.8,5.2,-0.0556,-0.00778,OK
-0.0091,-0.0243,15.2,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,-0.0,-0.7,0.0031,-0.1,-0.7,0,0.0,0.0,0.0000,-0.06,0.04,0.39,0.00,1,0.0000,-0.147,0.147,25.00,1,147.3,1.0,0.12125,0.0,-0.0,0.0017,-0.00756,OK
-0.0019,-0.0243,22.4,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,-0.0,-0.7,0.0031,-0.1,-0.7,0,0.0,0.0,0.0000,-0.04,0.22,0.09,-0.01,1,0.0000,-0.147,0.147,24.00,1,147.3,1.0,0.12126,-0.0,0.0,0.0013,-0.00733,OK
0.0066,-0.0243,30.9,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,16.8,1.6,0.0031,16.9,-0.4,0,0.0,0.0,0.0000,0.10,0.06,0.00,-0.28,1,0.0011,-0.127,0.127,25.00,1,147.3,1.0,0.12126,-0.0,0.0,-0.0001,-0.00702,OK
0.0142,-0.0243,38.5,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,31.9,3.8,0.0031,32.1,-0.1,0,0.0,0.0,0.0000,0.14,-0.10,-0.10,0.14,1,-0.0022,-0.196,0.147,25.00,1,147.3,1.0,0.12126,0.0,0.0,0.0009,-0.00688,OK
0.0231,-0.0243,47.3,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,49.4,6.4,0.0031,49.8,0.3,0,0.0,0.0,0.0000,0.58,0.22,0.14,-0.05,1,-0.0056,-0.137,0.147,25.00,1,147.3,1.0,0.12128,-0.0,-0.0,0.0038,-0.00697,OK
0.0307,-0.0243,54.9,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,64.4,8.7,0.0031,64.9,0.8,0,0.0,0.0,0.0000,-0.43,-0.04,0.02,0.00,1,-0.0056,-0.137,0.147,25.00,1,147.3,1.0,0.12129,0.0,-0.0,-0.0020,-0.00686,OK
0.0383,-0.0243,62.6,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,79.5,11.0,0.0031,80.3,1.3,0,0.0,0.0,0.0000,-0.49,0.09,-0.51,0.06,1,-0.0122,-0.147,0.078,26.00,1,147.3,1.0,0.12127,-0.0,0.0,-0.0031,-0.00693,OK
0.0471,-0.0243,71.3,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,96.8,13.9,0.0031,97.7,2.0,0,0.0,0.0,0.0000,-0.43,-0.06,-0.01,-0.04,1,-0.0144,-0.078,0.127,24.00,1,147.3,1.0,0.12125,0.0,-0.0,-0.0030,-0.00707,OK
0.0541,-0.0243,78.4,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,110.6,16.3,0.0031,111.7,2.7,0,0.0,0.0,0.0000,0.07,0.01,-0.18,0.00,1,-0.0100,-0.373,0.108,25.00,1,147.3,1.0,0.12124,-0.0,0.0,-0.0004,-0.00714,OK
0.0631,-0.0243,87.3,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,128.3,19.5,0.0031,129.7,3.8,0,0.0,0.0,0.0000,-0.08,-0.30,-0.17,0.11,1,-0.0089,-0.853,0.157,25.00,1,147.3,1.0,0.12123,0.0,0.0,-0.0017,-0.00714,OK
0.0708,-0.0243,95.1,0,147.3,1.0,0.1219,147.3,0.8,0.1226,0.0,0.0,0.0000,143.4,22.5,0.0031,145.1,4.9,0,0.0,0.0,0.0000,-0.52,-0.22,0.16,0.16,1,-0.0089,-0.853,0.157,24.00,1,147.3,1.0,0.12121,0.0,-0.0,-0.0020,-0.00713,OK
0.0791,0.0789,0.2,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,159.7,26.3,0.0055,161.7,6.8,0,0.0,0.0,0.0000,-0.52,-0.39,0.50,0.71,1,-0.0089,-0.441,0.078,25.00,1,147.2,0.8,0.12128,-2.7,-9.8,0.0080,-0.00743,OK
0.0866,0.0789,7.7,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,174.2,29.8,0.0055,176.5,8.5,0,0.0,0.0,0.0000,-0.35,-0.07,0.38,0.55,1,-0.0144,-0.598,0.157,25.00,1,147.2,0.8,0.12135,1.4,-2.0,0.0448,-0.00743,OK
0.0949,0.0789,16.0,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,190.3,33.9,0.0055,193.0,10.6,0,0.0,0.0,0.0000,-1.08,-0.61,0.36,0.26,1,-0.0300,-0.775,0.186,25.00,1,147.3,0.8,0.12127,10.4,-6.0,-0.0566,-0.00652,OK
0.1025,0.0789,23.6,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,205.1,37.8,0.0055,208.1,12.7,0,0.0,0.0,0.0000,-1.04,-1.05,0.48,0.67,1,-0.0300,-0.775,0.186,24.00,1,147.4,0.8,0.12085,19.3,1.6,-0.0495,-0.00578,OK
0.1106,0.0789,31.7,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,215.6,40.4,0.0055,218.9,14.0,0,0.0,0.0,0.0000,-1.23,-0.60,1.08,1.04,1,-0.0444,-0.706,0.147,24.00,1,147.6,0.8,0.12058,26.8,-9.0,-0.0201,-0.00630,OK
0.1182,0.0789,39.2,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,225.5,42.9,0.0055,229.0,15.3,0,0.0,0.0,0.0000,-1.60,-1.61,1.05,1.09,1,-0.0422,-0.785,0.167,24.00,1,147.8,0.7,0.12025,39.3,-0.6,-0.0628,-0.00557,OK
0.1271,0.0789,48.2,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,237.2,46.7,0.0055,241.1,17.7,0,0.0,0.0,0.0000,-1.41,-0.84,1.08,1.69,1,-0.0411,-1.089,0.108,25.00,1,148.2,0.8,0.11995,37.8,-2.3,-0.0088,-0.00630,OK
0.1348,0.0789,55.9,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,247.6,50.1,0.0055,251.9,19.7,0,0.0,0.0,0.0000,-1.79,-1.14,1.35,2.15,1,-0.0411,-1.089,0.108,25.00,1,148.5,0.8,0.11991,50.8,-1.8,-0.0085,-0.00699,OK
0.1426,0.0789,63.6,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,257.9,53.7,0.0055,262.5,22.1,0,0.0,0.0,0.0000,-1.99,-1.26,1.42,2.40,1,-0.0144,-1.167,0.029,25.00,1,148.9,0.8,0.11993,57.0,-0.6,0.0086,-0.00741,OK
0.1502,0.0789,71.3,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,268.3,57.4,0.0055,273.3,24.5,0,0.0,0.0,0.0000,-1.31,-1.80,1.82,2.36,1,0.0389,-1.138,-0.029,24.00,1,149.4,0.9,0.12025,59.3,8.9,0.0661,-0.00793,OK
0.1591,0.0789,80.2,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,280.5,61.7,0.0055,285.9,27.3,0,0.0,0.0,0.0000,-1.57,-1.72,1.98,2.69,1,0.1144,-1.304,-0.000,24.00,1,149.9,1.1,0.12110,66.4,7.3,0.1252,-0.00800,OK
0.1670,0.0789,88.1,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,291.8,65.6,0.0055,297.6,29.8,0,0.0,0.0,0.0000,-2.43,-1.76,2.53,2.99,1,0.1822,-1.245,-0.000,25.00,1,150.5,1.2,0.12222,83.1,-3.4,0.1674,-0.00745,OK
0.1747,0.0789,95.8,0,147.2,0.8,0.1212,150.4,1.2,0.1226,78.3,10.3,0.0000,302.8,69.7,0.0055,309.0,32.6,0,0.0,0.0,0.0000,-1.95,-1.65,2.52,3.67,1,0.2433,-1.638,0.265,26.00,1,151.2,1.3,0.12384,83.8,5.9,0.2489,-0.00742,OK
0.1824,0.1795,2.8,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,303.6,72.6,0.0259,310.0,37.0,0,0.0,0.0,0.0000,-2.86,-2.08,3.04,4.12,1,0.2433,-1.638,0.265,25.00,1,150.6,1.2,0.12149,84.4,0.6,0.1764,-0.00667,OK
0.1906,0.1795,11.1,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,315.4,77.6,0.0259,322.2,40.5,0,0.0,0.0,0.0000,-3.35,-2.09,3.48,4.82,1,0.2867,-2.128,0.324,24.00,1,150.9,1.3,0.12240,101.2,-3.9,0.2864,-0.00653,OK
0.1989,0.1795,19.4,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,327.5,82.7,0.0259,334.9,44.2,0,0.0,0.0,0.0000,-3.70,-2.38,3.61,4.67,1,0.2989,-1.991,-0.186,24.00,1,151.8,1.3,0.12479,109.7,-4.7,0.2872,-0.00624,OK
0.2071,0.1795,27.5,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,339.6,88.2,0.0259,347.5,48.3,0,0.0,0.0,0.0000,-3.67,-2.74,4.04,5.61,1,0.2989,-1.991,-0.186,25.00,1,152.8,1.4,0.12720,125.4,0.9,0.3053,-0.00625,OK
0.2148,0.1795,35.2,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,351.3,93.5,0.0259,359.8,52.2,0,0.0,0.0,0.0000,-4.69,-3.16,4.35,5.88,1,0.3211,-1.902,-0.196,25.00,1,153.8,1.6,0.12960,145.4,-3.0,0.3128,-0.00606,OK
0.2223,0.1795,42.8,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,362.8,98.9,0.0259,371.8,56.2,0,0.0,0.0,0.0000,-5.12,-3.53,4.61,6.88,1,0.2811,-2.275,-0.461,25.00,1,155.0,1.7,0.13187,162.9,-0.2,0.2845,-0.00603,OK
0.2301,0.1795,50.5,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,374.7,104.5,0.0259,384.3,60.4,0,0.0,0.0,0.0000,-5.54,-4.65,4.77,6.99,1,0.2233,-1.373,0.510,25.00,1,156.3,1.9,0.13384,183.1,11.0,0.2203,-0.00591,OK
0.2388,0.1795,59.3,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,388.1,111.4,0.0259,398.4,65.6,0,0.0,0.0,0.0000,-6.67,-5.42,5.26,7.41,1,0.1489,-1.226,0.118,24.00,1,158.0,2.2,0.13544,209.4,7.9,0.1440,-0.00575,OK
0.2467,0.1795,67.1,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,400.4,117.7,0.0259,411.3,70.5,0,0.0,0.0,0.0000,-6.69,-5.95,5.59,8.72,1,0.1489,-1.226,0.118,25.00,1,159.7,2.6,0.13661,229.7,18.7,0.1534,-0.00573,OK
0.2550,0.1795,75.5,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,413.4,125.0,0.0259,425.1,76.3,0,0.0,0.0,0.0000,-7.15,-6.36,6.31,9.99,1,0.0678,-2.677,-0.461,25.00,1,161.7,3.0,0.13760,253.9,15.7,0.0850,-0.00592,OK
0.2623,0.1795,82.8,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,425.1,131.6,0.0259,437.4,81.5,0,0.0,0.0,0.0000,-8.17,-6.49,6.29,10.69,1,0.0433,-3.109,1.412,25.00,1,163.6,3.4,0.13811,267.9,13.0,0.0546,-0.00603,OK
0.2701,0.1795,90.6,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,437.3,138.8,0.0259,450.4,87.1,0,0.0,0.0,0.0000,-8.81,-7.34,6.19,11.87,1,0.0111,-2.609,0.010,24.00,1,165.8,3.8,0.13841,289.4,29.3,0.0200,-0.00608,OK
0.2790,0.1795,99.5,0,150.6,1.2,0.1161,163.3,3.2,0.1226,176.6,31.8,0.0000,451.5,147.1,0.0259,465.5,93.8,0,0.0,0.0,0.0000,-8.37,-8.18,6.61,10.49,1,0.0144,-1.491,-0.186,24.00,1,168.3,4.5,0.13859,296.0,32.0,0.0206,-0.00609,OK
0.2867,0.2832,3.5,0,164.4,2.6,0.1301,186.7,8.4,0.1226,273.8,71.9,0.0000,436.1,148.9,-0.0298,451.7,91.1,0,0.0,0.0,0.0000,-10.10,-9.03,7.40,10.43,1,0.0144,-1.491,-0.186,24.00,1,164.4,2.6,0.13449,243.6,3.9,-0.0269,-0.00518,OK
0.2943,0.2832,11.0,0,164.4,2.6,0.1301,186.7,8.4,0.1226,273.8,71.9,0.0000,434.6,158.0,-0.0298,451.4,100.3,0,0.0,0.0,0.0000,-10.07,-9.45,7.85,11.69,1,0.0222,-0.990,-0.834,25.00,1,165.2,2.7,0.13457,272.9,13.9,0.0254,-0.00513,OK
0.3030,0.2832,19.8,0,164.4,2.6,0.1301,186.7,8.4,0.1226,273.8,71.9,0.0000,446.4,166.8,-0.0298,464.3,107.5,0,0.0,0.0,0.0000,-11.41,-10.07,8.66,11.57,1,0.0344,-1.981,-0.333,25.00,1,167.7,3.1,0.13482,302.8,2.5,0.0346,-0.00501,OK
0.3109,0.2832,27.7,0,164.4,2.6,0.1301,186.7,8.4,0.1226,273.8,71.9,0.0000,456.9,174.8,-0.0298,475.7,114.1,0,0.0,0.0,0.0000,-11.49,-10.18,9.43,13.68,1,0.0311,-3.717,1.118,25.00,1,170.2,3.5,0.13511,335.1,6.9,0.0370,-0.00503,OK
0.3185,0.2832,35.3,0,164.4,2.6,0.1301,186.7,8.4,0.1226,273.8,71.9,0.0000,463.9,181.5,-0.0298,483.6,119.8,0,0.0,0.0,0.0000,-12.74,-11.86,8.77,15.38,1,0.0311,-3.717,1.118,24.00,1,172.9,4.1,0.13537,372.0,45.7,0.0333,-0.00497,OK
