t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.2061,-0.2072,1.1,0,145.5,0.8,0.1231,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.5,0.7,0.0100,-0.5,0.7,0,0.0,0.0,0.0000,-0.02,0.12,0.22,0.03,1,-0.0044,-0.049,0.127,24.00,1,145.4,0.8,0.12325,48.2,-52.7,-0.0024,-0.00650,OK
-0.1976,-0.2072,9.5,0,145.5,0.8,0.1231,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.5,0.7,0.0100,-0.5,0.7,0,0.0,0.0,0.0000,0.54,-0.06,-0.05,0.17,1,-0.0089,-0.118,0.177,25.00,1,145.4,0.8,0.12327,0.0,0.0,0.0028,-0.00707,OK
-0.1896,-0.1907,1.1,0,145.4,0.8,0.1221,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.4,0.7,0.0140,-0.3,0.7,0,0.0,0.0,0.0000,0.07,-0.32,-0.06,0.11,1,-0.0089,-0.118,0.177,25.00,1,145.4,0.8,0.12297,-2.6,-4.6,-0.0210,-0.00716,OK
-0.1811,-0.1813,0.2,0,145.3,1.0,0.1246,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.1,0.0,0.0039,-0.1,0.0,0,0.0,0.0,0.0000,-0.06,0.14,0.23,-0.03,1,-0.0133,-0.078,0.186,25.00,1,145.3,1.0,0.12346,-14.3,37.1,0.0340,-0.00779,OK
-0.1738,-0.1813,7.6,0,145.3,1.0,0.1246,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.1,0.0,0.0039,-0.1,0.0,0,0.0,0.0,0.0000,-0.18,0.20,-0.05,0.04,1,-0.0133,-0.098,0.108,25.00,1,145.3,0.9,0.12334,-3.3,8.0,-0.0019,-0.00779,OK
-0.1654,-0.1729,7.6,0,145.2,1.0,0.1221,145.3,1.0,0.1256,0.0,0.0,0.0000,0.3,0.1,0.0141,0.3,0.0,0,0.0,0.0,0.0000,-0.06,-0.43,-0.21,-0.09,1,-0.0122,-0.098,0.127,24.00,1,145.2,1.0,0.12305,-0.2,0.1,-0.0032,-0.00789,OK
-0.1574,-0.1648,7.5,0,145.4,0.7,0.1255,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.5,0.7,0.0005,-0.4,0.8,0,0.0,0.0,0.0000,-0.05,0.18,-0.30,0.12,1,-0.0056,-0.088,0.147,25.00,1,145.4,0.8,0.12354,0.4,-0.5,0.0004,-0.00774,OK
-0.1501,-0.1648,14.8,0,145.4,0.7,0.1255,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.5,0.7,0.0005,-0.4,0.8,0,0.0,0.0,0.0000,0.09,-0.03,-0.16,-0.18,1,-0.0056,-0.088,0.147,25.00,1,145.4,0.8,0.12353,-0.0,-0.0,-0.0009,-0.00752,OK
-0.1422,-0.1485,6.3,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,-0.35,0.13,0.42,0.19,1,0.0000,-0.147,0.167,25.00,1,145.6,0.7,0.12363,3.2,-2.7,0.0021,-0.00712,OK
-0.1338,-0.1485,14.7,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,0.08,-0.05,0.01,0.14,1,0.0000,-0.049,0.127,27.00,1,145.6,0.7,0.12364,-0.0,0.0,0.0013,-0.00675,OK
-0.1256,-0.1485,22.9,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,-0.43,0.05,-0.19,-0.11,1,-0.0044,-0.147,0.157,24.00,1,145.6,0.7,0.12363,-0.0,-0.0,-0.0029,-0.00643,OK
-0.1181,-0.1485,30.3,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,0.09,0.08,0.15,-0.21,1,-0.0044,-0.147,0.157,25.00,1,145.6,0.7,0.12362,-0.0,-0.0,0.0004,-0.00634,OK
-0.1096,-0.1485,38.9,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,0.17,-0.10,0.11,0.15,1,-0.0044,-0.078,0.108,24.00,1,145.6,0.7,0.12363,0.0,0.0,0.0016,-0.00633,OK
-0.1012,-0.1485,47.3,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,-0.04,0.04,-0.26,0.19,1,-0.0067,-0.069,0.157,25.00,1,145.6,0.7,0.12363,-0.0,0.0,-0.0001,-0.00634,OK
-0.0936,-0.1485,54.9,0,145.6,0.6,0.1239,145.3,1.0,0.1256,0.0,0.0,0.0000,-1.0,1.0,0.0066,-0.9,1.1,0,0.0,0.0,0.0000,-0.01,-0.26,-0.28,-0.29,1,-0.0089,-0.206,0.186,25.00,1,145.6,0.7,0.12362,-0.0,0.0,-0.0035,-0.00630,OK
-0.0860,-0.0862,0.2,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.10,-0.22,-0.15,-0.22,1,-0.0078,-0.069,0.147,25.00,1,145.5,0.8,0.12294,-2.8,6.9,-0.0315,-0.00621,OK
-0.0772,-0.0862,8.9,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.10,0.14,-2.56,-0.28,1,-0.0078,-0.069,0.147,25.00,1,145.5,0.8,0.12286,-18.4,17.2,-0.0438,-0.00454,OK
-0.0700,-0.0862,16.2,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.05,0.00,-0.02,0.00,1,-0.0044,-0.127,0.137,24.00,1,145.4,0.8,0.12269,1.0,-1.3,-0.0030,-0.00441,OK
-0.0614,-0.0862,24.8,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,0.09,0.23,0.43,-0.01,1,0.0000,-0.088,0.137,25.00,1,145.5,0.8,0.12282,1.3,-7.6,0.0284,-0.00547,OK
-0.0542,-0.0862,32.0,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,0.61,-0.66,0.11,-0.01,1,0.0000,-0.127,0.137,25.00,1,145.5,0.8,0.12296,0.9,10.9,0.0098,-0.00566,OK
-0.0463,-0.0862,39.9,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,0.04,0.25,-0.11,0.34,1,0.0000,-0.127,0.137,25.00,1,145.5,0.8,0.12312,0.5,1.3,0.0255,-0.00650,OK
-0.0377,-0.0862,48.5,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,0.06,0.25,0.00,-0.17,1,-0.0067,-0.118,0.216,25.00,1,145.5,0.8,0.12325,-3.8,-4.6,0.0039,-0.00667,OK
-0.0301,-0.0862,56.1,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.07,0.04,-0.31,-0.12,1,-0.0111,-0.078,0.108,24.00,1,145.4,0.8,0.12317,-2.9,0.5,-0.0199,-0.00603,OK
-0.0213,-0.0862,64.9,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.22,-0.23,0.23,-0.17,1,-0.0133,-0.108,0.098,25.00,1,145.4,0.8,0.12296,4.6,-4.6,-0.0225,-0.00541,OK
-0.0136,-0.0862,72.6,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.40,-0.05,0.02,-0.07,1,-0.0067,-0.069,0.147,24.00,1,145.3,0.9,0.12286,0.0,-0.0,-0.0025,-0.00537,OK
-0.0052,-0.0862,81.0,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.0142,-0.7,0.8,0,0.0,0.0,0.0000,-0.28,0.03,0.18,0.34,1,-0.0067,-0.069,0.147,24.00,1,145.3,0.9,0.12286,0.0,0.0,0.0009,-0.00545,OK
0.0023,-0.0862,88.5,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.2914,-0.7,0.8,0,0.0,0.0,0.0000,0.00,-0.42,0.01,0.54,1,-0.0022,-0.118,0.167,25.00,1,145.3,0.9,0.12286,0.0,0.0,0.0012,-0.00538,OK
0.0099,-0.0862,96.1,0,145.5,0.8,0.1220,145.3,1.0,0.1256,0.0,0.0,0.0000,-0.8,0.7,0.3149,-0.7,0.8,0,0.0,0.0,0.0000,0.28,0.02,0.09,-0.08,1,-0.0011,-0.069,0.206,25.00,1,145.3,0.9,0.12287,-0.0,-0.0,0.0015,-0.00528,OK
0.0180,0.0166,1.4,0,145.3,0.9,0.1232,145.3,1.0,0.1260,0.0,0.0,0.0500,-0.2,0.2,0.3357,-0.2,0.2,0,0.0,0.0,0.0000,-0.02,0.23,-0.23,-0.24,1,-0.0022,-0.206,0.118,25.00,1,145.3,0.9,0.12305,0.1,0.1,0.0034,-0.00515,OK
0.0261,0.0208,5.3,0,145.3,1.0,0.1273,145.3,1.0,0.1263,0.0,0.0,0.0624,0.0,-0.1,0.3459,0.0,-0.1,0,0.0,0.0,0.0000,0.00,0.14,0.04,-0.18,1,-0.0022,-0.206,0.118,24.00,1,145.3,1.0,0.12448,-7.7,14.4,0.0111,-0.00519,OK
0.0337,0.0295,4.2,0,145.4,1.0,0.1242,145.3,1.0,0.1269,0.0,0.0,0.0888,-0.3,-0.2,0.3836,-0.3,-0.2,0,0.0,0.0,0.0000,-0.09,0.28,0.11,-0.16,1,0.0000,-0.118,0.118,24.00,1,145.4,1.0,0.12441,11.8,4.8,-0.0012,-0.00503,OK
0.0418,0.0384,3.4,0,145.4,0.6,0.1218,145.3,1.0,0.1279,0.0,0.0,0.1152,-0.3,1.2,0.4211,-0.1,1.2,0,0.0,0.0,0.0000,0.48,0.06,0.27,0.11,1,0.0022,-0.118,0.108,25.00,1,145.4,0.7,0.12376,-7.6,-67.9,-0.0184,-0.00489,OK
0.0504,0.0469,3.5,0,145.3,1.1,0.1213,145.3,1.0,0.1289,0.0,0.0,0.1404,-0.0,-0.3,0.4536,-0.1,-0.2,0,0.0,0.0,0.0000,0.16,0.34,0.32,0.70,1,0.0378,-0.010,0.118,25.00,1,145.3,1.0,0.12325,-3.5,71.2,-0.0080,-0.00396,OK
0.0583,0.0551,3.2,0,145.4,0.7,0.1250,145.3,1.0,0.1302,0.0,0.0,0.1650,-0.3,0.7,0.4678,-0.2,0.8,0,0.0,0.0,0.0000,0.17,0.43,0.15,0.60,1,0.1678,-0.059,0.265,25.00,1,145.4,0.8,0.12374,9.4,-50.6,0.0313,-0.00171,OK
0.0666,0.0634,3.2,0,145.8,0.7,0.1260,145.3,1.0,0.1316,0.0,0.0,0.1902,-1.4,0.7,0.4951,-1.3,0.9,0,0.0,0.0,0.0000,0.42,0.37,0.75,0.58,1,0.1678,-0.059,0.265,25.00,1,145.7,0.7,0.12546,57.3,-7.6,0.1884,-0.00207,OK
0.0743,0.0718,2.5,0,145.5,1.0,0.1287,145.3,1.0,0.1334,0.0,0.0,0.2154,-0.5,0.0,0.5141,-0.5,0.1,0,0.0,0.0,0.0000,0.79,0.75,0.61,0.18,1,0.2978,-0.226,0.206,24.00,1,145.5,0.9,0.12800,-44.0,43.1,0.2831,-0.00126,OK
0.0826,0.0812,1.4,0,145.7,0.7,0.1301,145.3,1.0,0.1355,0.0,0.0,0.2437,-1.4,0.8,0.5410,-1.3,0.9,0,0.0,0.0,0.0000,1.29,1.01,1.13,0.78,1,0.4067,-0.049,0.275,24.00,1,145.7,0.8,0.13147,41.2,-45.9,0.3735,-0.00126,OK
0.0897,0.0886,1.1,0,145.4,0.8,0.1354,145.3,1.0,0.1374,0.0,0.0,0.2658,-0.5,0.5,0.5486,-0.4,0.6,0,0.0,0.0,0.0000,1.10,1.23,1.16,1.29,1,0.4900,-0.118,0.167,24.00,1,145.5,0.8,0.13534,-47.1,18.3,0.4869,-0.00115,OK
0.0984,0.0972,1.1,0,145.4,0.8,0.1393,145.3,1.0,0.1398,0.0,0.0,0.2918,-0.4,0.5,0.5687,-0.3,0.5,0,0.0,0.0,0.0000,1.25,1.43,1.33,1.20,1,0.4900,-0.118,0.167,25.00,1,145.4,0.8,0.13956,-8.9,4.0,0.4904,-0.00120,OK
0.1059,0.1057,0.2,0,145.3,0.9,0.1434,145.3,1.0,0.1424,0.0,0.0,0.3173,0.0,0.3,0.5843,0.1,0.3,0,0.0,0.0,0.0000,1.57,1.90,1.24,1.35,1,0.5533,0.000,0.098,25.00,1,145.3,0.9,0.14418,-14.8,13.1,0.5356,-0.00123,OK
0.1145,0.1057,8.8,0,145.3,0.9,0.1434,145.3,1.0,0.1424,0.0,0.0,0.3173,0.0,0.3,0.6210,0.1,0.3,0,0.0,0.0,0.0000,1.48,1.67,1.56,1.40,1,0.6144,0.069,0.029,24.00,1,145.3,0.9,0.14488,-8.6,3.8,0.6073,-0.00118,OK
0.1223,0.1158,6.6,0,145.2,0.8,0.1459,145.3,1.0,0.1458,0.0,0.0,0.3474,0.4,0.7,0.6458,0.5,0.6,0,0.0,0.0,0.0000,2.09,2.08,1.58,1.50,1,0.6711,0.167,0.049,24.00,1,145.2,0.8,0.14975,-16.2,-4.7,0.6750,-0.00094,OK
0.1300,0.1227,7.4,0,145.3,0.6,0.1509,145.3,1.0,0.1482,0.0,0.0,0.3679,-0.1,1.1,0.6603,0.1,1.1,0,0.0,0.0,0.0000,1.83,2.23,2.15,1.63,1,0.7267,0.118,0.108,25.00,1,145.3,0.6,0.15384,3.3,-18.0,0.7296,-0.00075,OK
0.1378,0.1316,6.2,0,145.3,0.6,0.1552,145.3,1.0,0.1516,0.0,0.0,0.3947,-0.2,1.1,0.6794,0.0,1.2,0,0.0,0.0,0.0000,2.32,2.42,1.74,1.73,1,0.7267,0.118,0.108,25.00,1,145.3,0.6,0.15929,0.1,-3.7,0.7328,-0.00041,OK
0.1466,0.1396,6.9,0,145.3,0.6,0.1584,145.3,1.0,0.1549,0.0,0.0,0.4187,-0.0,1.1,0.7074,0.1,1.1,0,0.0,0.0,0.0000,2.32,2.03,1.99,1.94,1,0.7656,-0.127,0.235,25.00,1,145.3,0.6,0.16384,1.7,2.5,0.7643,-0.00004,OK
0.1547,0.1486,6.1,0,145.1,0.7,0.1703,145.3,1.0,0.1588,0.0,0.0,0.4457,0.7,0.9,0.6993,0.8,0.8,0,0.0,0.0,0.0000,2.18,2.05,2.14,2.16,1,0.7711,-0.206,0.412,25.00,1,145.1,0.7,0.17065,-13.4,6.0,0.7784,0.00001,OK
0.1626,0.1563,6.2,0,145.0,0.7,0.1759,145.3,1.0,0.1623,0.0,0.0,0.4690,1.0,1.0,0.7155,1.1,0.8,0,0.0,0.0,0.0000,2.27,2.31,2.16,1.83,1,0.7533,-0.078,0.353,24.00,1,145.0,0.7,0.17642,-15.9,-0.2,0.7634,0.00008,OK
0.1701,0.1649,5.2,0,144.9,0.5,0.1826,145.3,1.0,0.1664,0.0,0.0,0.4947,1.2,1.5,0.7264,1.5,1.3,0,0.0,0.0,0.0000,1.97,2.43,2.16,1.93,1,0.7367,-0.020,0.226,24.00,1,144.9,0.5,0.18275,-12.6,-16.3,0.7475,0.00011,OK
0.1788,0.1737,5.2,0,144.8,0.4,0.1947,145.3,1.0,0.1709,0.0,0.0,0.5211,1.6,1.6,0.7225,1.9,1.3,0,0.0,0.0,0.0000,2.33,2.08,2.22,1.73,1,0.7367,-0.020,0.226,25.00,1,144.8,0.4,0.19047,-14.7,-2.9,0.7671,-0.00020,OK
0.1862,0.1836,2.6,0,144.6,0.4,0.2008,145.3,1.0,0.1762,0.0,0.0,0.5510,2.1,1.9,0.7361,2.4,1.4,0,0.0,0.0,0.0000,2.15,2.05,1.20,1.79,1,0.7211,-0.049,0.088,25.00,1,144.6,0.4,0.19836,-19.6,-7.0,0.7512,-0.00039,OK
0.1940,0.1907,3.3,0,144.8,0.4,0.2052,145.3,1.0,0.1802,0.0,0.0,0.5724,1.6,1.8,0.7593,1.9,1.5,0,0.0,0.0,0.0000,2.03,2.21,1.23,2.02,1,0.7111,-0.118,0.029,25.00,1,144.7,0.4,0.20377,32.1,-2.8,0.7284,-0.00050,OK
0.2025,0.1989,3.6,0,144.6,0.3,0.2025,145.3,1.0,0.1850,0.0,0.0,0.5968,2.0,2.0,0.8162,2.4,1.6,0,0.0,0.0,0.0000,2.44,1.96,0.82,1.72,1,0.6978,-0.373,0.118,25.00,1,144.6,0.3,0.20787,-21.8,-3.7,0.6210,-0.00010,OK
0.2100,0.2075,2.5,0,144.8,0.7,0.2116,145.3,1.0,0.1902,0.0,0.0,0.6223,1.5,0.8,0.8207,1.7,0.5,0,0.0,0.0,0.0000,1.98,1.98,0.55,1.72,1,0.6978,-0.373,0.118,25.00,1,144.7,0.7,0.21320,40.0,51.5,0.6371,0.00017,OK
0.2182,0.2075,10.7,0,144.8,0.7,0.2116,145.3,1.0,0.1902,0.0,0.0,0.6223,1.5,0.8,0.8664,1.7,0.5,0,0.0,0.0,0.0000,1.71,2.11,0.14,1.79,1,0.6833,-0.598,0.196,25.00,1,144.8,0.8,0.21503,6.3,24.5,0.6555,0.00028,OK
0.2267,0.2245,2.2,0,144.9,0.3,0.2282,145.3,1.0,0.2012,0.0,0.0,0.6733,1.1,2.1,0.8476,1.5,1.8,0,0.0,0.0,0.0000,1.75,2.03,0.72,1.78,1,0.6778,-0.451,0.177,25.00,1,144.9,0.3,0.22546,4.2,-49.8,0.7142,0.00011,OK
0.2344,0.2330,1.4,0,145.2,-0.3,0.2237,145.3,1.0,0.2071,0.0,0.0,0.6990,0.3,3.9,0.9056,1.2,3.8,0,0.0,0.0,0.0000,1.62,1.61,1.25,1.80,1,0.6778,-0.177,0.167,25.00,1,145.2,-0.3,0.22900,11.8,-95.7,0.5124,0.00054,OK
0.2420,0.2330,9.0,0,145.2,-0.3,0.2237,145.3,1.0,0.2071,0.0,0.0,0.6990,0.3,3.9,0.9423,1.2,3.8,0,0.0,0.0,0.0000,2.17,2.00,1.69,2.02,1,0.6778,-0.177,0.167,25.00,1,145.2,-0.3,0.23005,10.5,-50.2,0.6953,0.00041,OK
0.2498,0.2433,6.5,0,144.4,0.4,0.2350,145.3,1.0,0.2144,0.0,0.0,0.7298,2.5,1.8,0.9306,2.9,1.2,0,0.0,0.0,0.0000,1.40,1.60,1.69,1.86,1,0.6844,-0.078,-0.000,25.00,1,144.5,0.3,0.23610,-28.2,35.8,0.6668,0.00051,OK
0.2582,0.2507,7.5,0,145.2,-0.4,0.2413,145.3,1.0,0.2200,0.0,0.0,0.7523,0.3,4.1,0.9354,1.3,3.9,0,0.0,0.0,0.0000,1.37,1.71,1.89,1.98,1,0.7078,-0.196,-0.069,24.00,1,145.1,-0.3,0.24124,17.2,-32.4,0.6931,0.00054,OK
0.2660,0.2618,4.2,0,145.4,-0.4,0.2531,145.3,1.0,0.2285,0.0,0.0,0.7857,-0.5,4.2,0.9151,0.6,4.2,0,0.0,0.0,0.0000,2.06,1.76,2.26,2.33,1,0.7633,-0.275,-0.186,25.00,1,145.4,-0.4,0.25035,27.4,-19.4,0.7982,0.00031,OK
0.2739,0.2618,12.0,0,145.4,-0.4,0.2531,145.3,1.0,0.2285,0.0,0.0,0.7857,-0.5,4.2,0.9403,0.6,4.2,0,0.0,0.0,0.0000,2.25,2.26,2.11,2.38,1,0.7633,-0.275,-0.186,26.00,1,145.5,-0.5,0.25350,15.3,-20.8,0.7874,0.00038,OK
0.2822,0.2808,1.4,0,144.5,0.4,0.2607,145.3,1.0,0.2440,0.0,0.0,0.8424,2.4,1.8,0.9376,2.8,1.1,0,0.0,0.0,0.0000,2.18,2.03,2.25,2.48,1,0.8289,-0.461,-0.049,25.00,1,144.5,0.4,0.26420,-66.4,95.8,0.7397,0.00072,OK
0.2897,0.2808,8.9,0,144.5,0.4,0.2607,145.3,1.0,0.2440,0.0,0.0,0.8424,2.4,1.8,0.9632,2.8,1.1,0,0.0,0.0,0.0000,1.97,2.01,2.32,2.76,1,0.8800,-0.471,0.049,24.00,1,144.5,0.4,0.26529,-21.9,43.4,0.8732,0.00075,OK
0.2980,0.2808,17.2,0,144.5,0.4,0.2607,145.3,1.0,0.2440,0.0,0.0,0.8424,2.4,1.8,0.9926,2.8,1.1,0,0.0,0.0,0.0000,2.10,2.28,2.77,2.96,1,0.9167,-0.177,0.167,24.00,1,144.2,0.7,0.27273,-17.6,35.7,0.9233,0.00079,OK
0.3069,0.2808,26.1,0,144.5,0.4,0.2607,145.3,1.0,0.2440,0.0,0.0,0.8424,2.4,1.8,1.0246,2.8,1.1,0,0.0,0.0,0.0000,2.30,2.27,2.24,2.84,1,0.9467,0.147,0.029,26.00,1,144.0,0.9,0.28099,-22.4,40.5,0.9393,0.00075,OK
0.3146,0.2808,33.8,0,144.5,0.4,0.2607,145.3,1.0,0.2440,0.0,0.0,0.8424,2.4,1.8,1.0536,2.8,1.1,0,0.0,0.0,0.0000,2.74,1.91,2.73,2.87,1,0.9467,0.147,0.029,25.00,1,143.7,1.2,0.28830,-17.0,41.6,0.9521,0.00079,OK
0.3219,0.3216,0.3,0,144.8,0.5,0.2835,145.3,1.0,0.2808,0.0,0.0,0.9629,1.5,1.5,0.9902,1.9,1.0,0,0.0,0.0,0.0000,2.84,2.23,2.70,3.00,1,0.9978,0.118,0.049,25.00,1,144.7,0.5,0.29735,21.3,-20.2,0.6991,0.00207,OK
