t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.1646,-0.2295,64.9,0,148.1,0.2,0.1200,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.5,-0.4,-0.0017,-0.6,-0.3,0,0.0,0.0,0.0000,-0.24,-0.14,-0.37,0.34,1,-0.0067,-0.108,0.196,24.00,1,148.2,-0.3,0.11933,1.3,2.7,-0.0083,-0.01311,OK
-0.1570,-0.2295,72.5,0,148.1,0.2,0.1200,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.5,-0.4,-0.0017,-0.6,-0.3,0,0.0,0.0,0.0000,0.58,-0.38,0.08,0.19,1,-0.0056,-0.098,0.127,24.00,1,148.2,-0.4,0.11929,-0.0,0.0,0.0030,-0.01271,OK
-0.1491,-0.1559,6.8,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,0.26,0.18,-0.46,-0.19,1,-0.0022,-0.078,0.167,25.00,1,147.9,-0.0,0.11866,-0.2,0.4,-0.0007,-0.01169,OK
-0.1412,-0.1559,14.7,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.29,0.16,0.09,-0.30,1,-0.0089,-0.235,0.147,26.00,1,147.9,-0.0,0.11864,0.0,-0.0,-0.0016,-0.01135,OK
-0.1327,-0.1559,23.2,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,0.85,-0.01,-0.10,-0.03,1,-0.0089,-0.235,0.147,24.00,1,147.9,0.1,0.11883,-8.1,16.5,0.0338,-0.01361,OK
-0.1241,-0.1559,31.7,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,0.22,0.29,-0.10,0.09,1,-0.0078,-0.108,0.108,25.00,1,147.8,0.2,0.11911,-3.7,7.9,0.0242,-0.01489,OK
-0.1164,-0.1559,39.5,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.22,-0.33,-0.15,0.10,1,-0.0167,-0.167,0.177,26.00,1,147.8,0.2,0.11907,5.1,10.5,-0.0227,-0.01346,OK
-0.1085,-0.1559,47.3,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.06,0.04,-0.18,-0.01,1,-0.0167,-0.078,0.147,24.00,1,147.8,0.3,0.11893,-0.7,6.8,-0.0096,-0.01303,OK
-0.1009,-0.1559,54.9,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.22,-0.24,-0.11,0.19,1,-0.0167,-0.078,0.147,25.00,1,147.8,0.4,0.11880,5.5,9.0,-0.0156,-0.01225,OK
-0.0930,-0.1559,62.9,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.24,0.17,0.22,0.06,1,-0.0111,-0.098,0.098,25.00,1,147.8,0.4,0.11874,0.0,-0.0,0.0006,-0.01223,OK
-0.0843,-0.1559,71.6,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,-0.10,0.25,0.12,-0.28,1,-0.0078,-0.088,0.186,25.00,1,147.8,0.4,0.11873,-0.0,-0.0,-0.0002,-0.01195,OK
-0.0764,-0.1559,79.4,0,147.9,0.0,0.1175,147.9,0.1,0.1196,0.0,0.0,0.0000,0.0,0.2,0.0083,0.1,0.2,0,0.0,0.0,0.0000,0.08,0.16,0.35,-0.33,1,-0.0056,-0.137,0.078,25.00,1,147.8,0.4,0.11872,0.0,-0.0,0.0010,-0.01165,OK
-0.0684,-0.0686,0.2,0,147.9,0.2,0.1193,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.0,-0.4,0.0012,-0.1,-0.3,0,0.0,0.0,0.0000,0.13,-0.06,-0.25,-0.12,1,-0.0067,-0.177,0.167,24.00,1,147.9,0.2,0.11899,3.7,-6.5,0.0082,-0.01138,OK
-0.0610,-0.0680,7.0,0,148.1,0.0,0.1197,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.4,0.2,-0.0003,-0.4,0.2,0,0.0,0.0,0.0000,-0.17,-0.52,0.11,0.26,1,-0.0067,-0.177,0.167,24.00,1,148.0,0.1,0.11915,16.0,-4.8,-0.0247,-0.01143,OK
-0.0530,-0.0603,7.3,0,148.0,0.1,0.1219,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.2,0.0,-0.0092,-0.2,0.0,0,0.0,0.0,0.0000,-0.12,0.12,0.10,0.09,1,-0.0044,-0.078,0.226,25.00,1,148.0,0.1,0.11983,-0.2,-0.2,0.0016,-0.01123,OK
-0.0443,-0.0514,7.1,0,148.0,0.2,0.1221,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.3,-0.3,-0.0098,-0.3,-0.3,0,0.0,0.0,0.0000,0.07,-0.10,0.07,0.16,1,-0.0044,-0.127,0.088,25.00,1,148.0,0.2,0.12038,0.2,0.6,0.0021,-0.01103,OK
-0.0362,-0.0408,4.7,0,148.2,0.2,0.1202,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.7,-0.3,-0.0024,-0.7,-0.2,0,0.0,0.0,0.0000,-0.10,0.06,0.26,0.19,1,-0.0056,-0.157,0.177,25.00,1,148.1,0.2,0.12035,10.2,-1.6,0.0012,-0.01086,OK
-0.0292,-0.0345,5.3,0,148.7,-0.8,0.1021,147.9,0.1,0.1196,0.0,0.0,0.0000,-2.4,2.7,0.0702,-2.1,3.0,0,0.0,0.0,0.0000,-0.21,0.22,-0.14,-0.01,1,-0.0056,-0.157,0.177,25.00,1,148.5,-0.4,0.11805,38.8,-88.4,-0.0339,-0.01041,OK
-0.0212,-0.0264,5.2,0,148.1,0.1,0.1196,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.4,-0.2,-0.0000,-0.4,-0.2,0,0.0,0.0,0.0000,0.36,0.02,-0.52,0.04,1,-0.0100,-0.088,0.069,24.00,1,148.2,0.0,0.11828,-28.8,51.4,0.0043,-0.01043,OK
-0.0121,-0.0178,5.7,0,147.9,0.1,0.1204,147.9,0.1,0.1196,0.0,0.0,0.0000,0.1,-0.2,-0.0032,0.1,-0.2,0,0.0,0.0,0.0000,0.07,0.07,0.15,-0.02,1,-0.0122,-0.196,0.167,25.00,1,147.9,0.1,0.11868,-7.5,2.1,0.0045,-0.01056,OK
-0.0047,-0.0062,1.5,0,148.0,-0.1,0.1179,147.9,0.1,0.1196,0.0,0.0,0.0000,-0.2,0.3,0.0068,-0.2,0.4,0,0.0,0.0,0.0000,-0.01,-0.63,-0.14,-0.27,1,-0.0133,-0.147,0.127,25.00,1,148.0,-0.0,0.11848,9.0,-29.4,-0.0140,-0.01049,OK
0.0028,-0.0008,3.6,0,148.1,0.2,0.1198,147.9,0.1,0.1196,0.0,0.0,0.0000,14.8,2.3,0.0035,14.9,0.5,0,0.0,0.0,0.0000,-0.19,0.18,-0.02,0.00,1,-0.0089,-0.078,0.177,24.00,1,148.1,0.2,0.11873,34.4,39.7,0.0079,-0.01043,OK
0.0111,-0.0008,11.9,0,148.1,0.2,0.1198,147.9,0.1,0.1196,0.0,0.0,0.0000,31.2,4.4,0.0035,31.5,0.7,0,0.0,0.0,0.0000,-0.20,0.05,-0.04,-0.05,1,-0.0089,-0.078,0.177,25.00,1,148.1,0.2,0.11873,0.0,0.0,-0.0011,-0.01034,OK
0.0195,0.0153,4.2,0,148.1,0.1,0.1203,148.1,0.1,0.1196,15.5,1.9,0.0000,47.8,6.8,0.0023,48.3,1.0,0,0.0,0.0,0.0000,-0.07,0.10,0.15,0.08,1,0.0000,-0.118,0.108,25.00,1,148.1,0.1,0.11904,-4.4,-2.8,0.0088,-0.01004,OK
0.0271,0.0258,1.3,0,148.1,0.1,0.1198,148.3,0.1,0.1196,25.5,3.3,0.0000,62.9,8.9,0.0015,63.5,1.4,0,0.0,0.0,0.0000,0.14,-0.13,-0.31,0.01,1,0.0022,-0.127,0.157,24.00,1,148.1,0.1,0.11923,6.6,-2.2,0.0114,-0.00962,OK
0.0351,0.0328,2.3,0,147.9,-0.0,0.1209,148.5,0.1,0.1196,32.4,4.2,0.0000,78.6,11.4,0.0002,79.4,1.9,0,0.0,0.0,0.0000,0.01,-0.02,0.07,0.08,1,0.0044,-0.127,0.177,25.00,1,147.9,0.0,0.11957,-47.0,-24.6,0.0202,-0.00921,OK
0.0429,0.0417,1.1,0,147.9,0.0,0.1180,148.8,0.2,0.1196,41.4,5.5,0.0000,94.0,13.8,0.0017,95.0,2.5,0,0.0,0.0,0.0000,0.00,-0.26,0.05,0.03,1,0.0044,-0.127,0.177,24.00,1,147.9,0.0,0.11919,-11.1,6.8,-0.0243,-0.00877,OK
0.0511,0.0497,1.4,0,148.2,0.2,0.1209,149.2,0.2,0.1196,49.4,6.6,0.0000,110.2,16.5,-0.0001,111.4,3.2,0,0.0,0.0,0.0000,0.58,-0.13,0.43,0.05,1,0.0011,-0.186,0.118,25.00,1,148.1,0.2,0.11964,56.7,20.6,0.0278,-0.00860,OK
0.0598,0.0596,0.2,0,148.4,-0.2,0.1138,149.7,0.3,0.1196,59.1,7.7,0.0000,127.3,19.7,0.0059,128.7,4.6,0,0.0,0.0,0.0000,-0.18,0.11,0.42,-0.02,1,0.0033,-0.853,0.216,26.00,1,148.4,-0.2,0.11813,39.1,-72.1,-0.1148,-0.00826,OK
0.0679,0.0665,1.4,0,148.1,0.2,0.1224,150.1,0.4,0.1196,66.0,8.6,0.0000,143.2,22.8,0.0011,144.9,5.6,0,0.0,0.0,0.0000,-0.47,-0.11,0.52,0.12,1,-0.0133,-0.922,-0.000,24.00,1,148.1,0.1,0.11933,-40.2,69.4,0.0593,-0.00840,OK
0.0748,0.0747,0.0,0,148.5,-0.3,0.1141,150.7,0.4,0.1196,74.2,9.5,0.0000,156.7,25.9,0.0069,158.6,7.3,0,0.0,0.0,0.0000,-0.26,-0.44,0.26,0.26,1,-0.0244,-0.559,0.167,24.00,1,148.5,-0.3,0.11790,48.1,-73.5,-0.1094,-0.00880,OK
0.0832,0.0747,8.4,0,148.5,-0.3,0.1141,150.7,0.4,0.1196,74.2,9.5,0.0000,173.0,29.6,0.0063,175.3,9.0,0,0.0,0.0,0.0000,-1.28,-0.73,0.33,0.58,1,-0.0244,-0.559,0.167,26.00,1,148.5,-0.3,0.11805,21.7,-14.5,-0.0515,-0.00776,OK
0.0919,0.0841,7.8,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,189.8,33.5,0.0065,192.5,10.9,0,0.0,0.0,0.0000,-1.16,-0.82,0.33,0.83,1,-0.0333,-0.677,-0.000,25.00,1,148.5,0.2,0.11798,17.2,20.6,-0.0457,-0.00721,OK
0.1000,0.0841,15.9,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,199.6,35.8,0.0074,202.5,12.1,0,0.0,0.0,0.0000,-0.72,-0.58,0.58,0.89,1,-0.0300,-0.696,0.127,25.00,1,148.6,0.4,0.11777,14.8,18.1,-0.0096,-0.00758,OK
0.1083,0.0841,24.2,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,209.8,38.1,0.0082,212.8,13.2,0,0.0,0.0,0.0000,-1.37,-0.98,0.91,0.74,1,-0.0211,-0.579,0.059,25.00,1,148.8,0.5,0.11756,26.2,9.9,-0.0374,-0.00692,OK
0.1160,0.0841,31.9,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,219.2,40.2,0.0089,222.4,14.2,0,0.0,0.0,0.0000,-0.91,-1.16,0.71,1.27,1,-0.0211,-0.579,0.059,25.00,1,149.0,0.6,0.11738,27.6,22.5,-0.0109,-0.00701,OK
0.1236,0.0841,39.5,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,228.6,42.7,0.0091,232.1,15.7,0,0.0,0.0,0.0000,-1.13,-1.01,0.92,1.32,1,-0.0067,-0.716,0.167,25.00,1,149.2,0.8,0.11735,31.4,15.9,0.0020,-0.00706,OK
0.1315,0.0841,47.4,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,238.4,45.6,0.0082,242.1,17.3,0,0.0,0.0,0.0000,-1.13,-0.94,1.33,1.74,1,0.0222,-0.902,0.235,25.00,1,149.4,1.0,0.11757,38.7,13.4,0.0494,-0.00760,OK
0.1391,0.0841,55.0,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,247.5,48.6,0.0070,251.5,19.2,0,0.0,0.0,0.0000,-1.97,-1.29,1.31,1.91,1,0.0522,-1.138,0.167,25.00,1,149.8,1.1,0.11786,51.3,11.1,0.0346,-0.00693,OK
0.1479,0.0841,63.9,0,148.5,0.3,0.1195,151.5,0.5,0.1196,83.3,10.8,0.0000,257.9,52.3,0.0056,262.2,21.5,0,0.0,0.0,0.0000,-2.43,-1.63,1.76,2.39,1,0.0767,-1.471,0.157,25.00,1,150.3,1.2,0.11822,67.5,9.2,0.0553,-0.00619,OK
0.1556,0.1512,4.3,0,150.2,0.2,0.1165,159.3,1.7,0.1196,149.4,23.8,0.0000,268.7,58.2,0.0064,273.7,26.2,0,0.0,0.0,0.0000,-2.42,-1.83,1.67,2.56,1,0.0767,-1.471,0.157,24.00,1,150.2,0.2,0.11800,53.8,-6.3,0.0440,-0.00532,OK
0.1630,0.1512,11.8,0,150.2,0.2,0.1165,159.3,1.7,0.1196,149.4,23.8,0.0000,278.5,61.7,0.0056,283.8,28.4,0,0.0,0.0,0.0000,-2.34,-2.00,1.82,2.66,1,0.0822,-1.765,-0.020,24.00,1,150.4,0.2,0.11822,59.6,-2.8,0.0640,-0.00472,OK
0.1713,0.1512,20.0,0,150.2,0.2,0.1165,159.3,1.7,0.1196,149.4,23.8,0.0000,288.6,65.7,0.0035,294.4,31.0,0,0.0,0.0,0.0000,-2.62,-2.43,2.46,3.32,1,0.0633,-1.667,-0.137,24.00,1,151.0,0.3,0.11875,79.2,-2.1,0.0656,-0.00466,OK
0.1788,0.1512,27.6,0,150.2,0.2,0.1165,159.3,1.7,0.1196,149.4,23.8,0.0000,297.7,69.3,0.0014,303.8,33.4,0,0.0,0.0,0.0000,-2.69,-2.60,2.83,3.73,1,0.0522,-1.628,-0.039,25.00,1,151.7,0.4,0.11927,89.5,-1.4,0.0695,-0.00498,OK
0.1877,0.1855,2.2,0,154.4,0.4,0.1163,165.0,2.6,0.1196,182.4,33.0,0.0000,302.2,74.4,0.0038,308.8,38.1,0,0.0,0.0,0.0000,-3.96,-3.32,3.04,4.44,1,0.0522,-1.628,-0.039,27.00,1,154.4,0.4,0.11867,160.1,-9.5,0.0081,-0.00450,OK
0.1948,0.1936,1.3,0,155.7,0.6,0.1133,166.5,2.9,0.1196,190.3,35.4,0.0000,308.9,77.6,0.0095,315.8,41.0,0,0.0,0.0,0.0000,-4.41,-3.14,3.30,4.73,1,0.0389,-2.265,0.226,24.00,1,155.7,0.6,0.11724,156.9,11.0,-0.0454,-0.00415,OK
0.2040,0.2025,1.5,0,156.7,0.6,0.1112,168.2,3.2,0.1196,199.0,37.8,0.0000,319.3,83.4,0.0155,326.8,46.0,0,0.0,0.0,0.0000,-4.11,-4.01,3.50,5.37,1,0.0011,-2.216,0.157,25.00,1,156.8,0.6,0.11574,99.7,-24.0,-0.0741,-0.00416,OK
0.2118,0.2107,1.1,0,158.1,0.8,0.1105,169.9,3.5,0.1196,206.9,40.3,0.0000,327.1,88.3,0.0209,335.1,50.4,0,0.0,0.0,0.0000,-5.30,-4.40,3.70,5.97,1,-0.0144,-1.549,0.324,24.00,1,158.1,0.8,0.11439,162.5,8.6,-0.0968,-0.00389,OK
0.2196,0.2184,1.1,0,160.0,0.5,0.1141,171.5,3.9,0.1196,214.3,43.2,0.0000,332.7,95.7,0.0217,341.5,57.2,0,0.0,0.0,0.0000,-5.83,-4.77,4.65,6.30,1,-0.0500,-1.687,0.206,24.00,1,160.0,0.5,0.11419,266.7,-80.0,-0.0423,-0.00403,OK
0.2268,0.2184,8.4,0,160.0,0.5,0.1141,171.5,3.9,0.1196,214.3,43.2,0.0000,343.6,100.8,0.0218,352.8,61.0,0,0.0,0.0,0.0000,-5.74,-5.85,4.51,7.18,1,-0.0500,-1.687,0.206,25.00,1,160.1,0.6,0.11417,224.5,-16.2,-0.0413,-0.00414,OK
0.2359,0.2272,8.7,0,161.1,0.8,0.1166,173.4,4.3,0.1196,222.5,46.6,0.0000,353.6,107.7,0.0199,363.6,66.6,0,0.0,0.0,0.0000,-7.08,-6.78,4.78,7.73,1,-0.0756,-1.893,0.078,25.00,1,161.3,0.8,0.11464,204.2,-0.1,-0.0776,-0.00414,OK
0.2438,0.2364,7.4,0,162.8,0.9,0.1095,175.5,4.7,0.1196,231.0,50.3,0.0000,362.0,111.5,0.0259,372.3,70.0,0,0.0,0.0,0.0000,-8.02,-6.68,3.60,7.96,1,-0.0789,-2.089,0.343,25.00,1,162.8,0.9,0.11313,183.0,13.7,-0.0905,-0.00364,OK
0.2513,0.2364,14.9,0,162.8,0.9,0.1095,175.5,4.7,0.1196,231.0,50.3,0.0000,370.0,117.1,0.0282,380.8,74.8,0,0.0,0.0,0.0000,-8.41,-6.59,2.98,9.03,1,-0.0689,-3.020,0.275,25.00,1,164.0,1.2,0.11256,183.7,34.6,-0.0748,-0.00341,OK
0.2597,0.2523,7.4,0,166.7,1.1,0.1178,179.3,5.5,0.1196,245.7,56.8,0.0000,374.3,127.9,0.0260,386.3,84.8,0,0.0,0.0,0.0000,-8.83,-7.11,4.12,9.43,1,-0.0689,-3.020,0.275,25.00,1,166.7,1.1,0.11311,254.4,-12.1,-0.0719,-0.00344,OK
0.2674,0.2607,6.7,0,168.6,1.8,0.1116,181.4,6.0,0.1196,253.6,60.4,0.0000,381.4,130.8,0.0287,393.7,87.2,0,0.0,0.0,0.0000,-9.46,-8.18,5.52,9.70,1,-0.0322,-2.148,-0.402,25.00,1,168.6,1.7,0.11245,267.4,23.5,-0.0419,-0.00311,OK
0.2751,0.2696,5.4,0,170.9,1.6,0.1109,183.7,6.6,0.1196,261.9,64.4,0.0000,386.7,137.9,0.0301,399.7,93.7,0,0.0,0.0,0.0000,-9.43,-9.37,6.61,10.04,1,0.0211,-0.608,-1.648,25.00,1,170.9,1.7,0.11209,272.5,-24.1,0.0053,-0.00269,OK
0.2837,0.2775,6.2,0,173.9,2.4,0.1068,185.8,7.1,0.1196,268.9,68.1,0.0000,392.4,143.0,0.0335,405.8,98.6,0,0.0,0.0,0.0000,-10.29,-9.24,7.70,10.88,1,0.0433,-1.952,0.157,25.00,1,173.8,2.3,0.11124,351.9,13.0,0.0306,-0.00230,OK
0.2915,0.2863,5.2,0,176.0,2.5,0.0999,188.2,7.7,0.1196,276.7,72.6,0.0000,398.7,148.0,0.0406,412.5,103.6,0,0.0,0.0,0.0000,-10.24,-9.68,7.98,12.18,1,0.0511,-2.932,0.686,25.00,1,176.2,2.5,0.10946,285.4,0.4,0.0131,-0.00174,OK
0.2993,0.2948,4.5,0,178.9,3.0,0.1074,190.6,8.4,0.1196,284.3,77.2,0.0000,400.7,157.4,0.0409,415.4,112.7,0,0.0,0.0,0.0000,-11.23,-9.87,8.53,13.20,1,0.0511,-2.932,0.686,25.00,1,178.9,3.0,0.10939,334.7,22.0,0.0397,-0.00160,OK
0.3070,0.3035,3.5,0,181.5,3.7,0.1034,193.0,9.0,0.1196,292.1,82.1,0.0000,403.8,161.8,0.0432,418.9,117.0,0,0.0,0.0,0.0000,-12.23,-10.58,9.21,12.43,1,0.0911,-2.285,0.098,24.00,1,181.5,3.6,0.10882,306.5,41.7,0.0347,-0.00114,OK
0.3148,0.3116,3.2,0,185.1,3.8,0.1108,195.5,9.8,0.1196,299.2,86.8,0.0000,401.0,170.9,0.0381,417.4,125.8,0,0.0,0.0,0.0000,-12.72,-10.10,9.09,12.68,1,0.1411,-3.187,-1.755,25.00,1,185.0,3.9,0.11010,450.2,-29.7,0.1404,-0.00097,OK
