t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.1899,-0.1910,1.1,0,146.6,0.0,0.1236,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.4,0.0002,0.2,0.4,0,0.0,0.0,0.0000,-0.07,0.09,0.11,0.02,1,-0.0089,-0.137,0.157,25.00,1,146.6,0.1,0.12351,28.5,-9.4,0.0025,-0.00588,OK
-0.1810,-0.1910,10.0,0,146.6,0.0,0.1236,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.4,0.0002,0.2,0.4,0,0.0,0.0,0.0000,0.23,0.25,0.12,0.05,1,-0.0089,-0.118,0.127,24.00,1,146.6,0.1,0.12352,-0.0,-0.0,0.0025,-0.00637,OK
-0.1736,-0.1750,1.4,0,146.8,-0.1,0.1248,146.7,0.2,0.1237,0.0,0.0,0.0000,-0.4,0.8,-0.0044,-0.3,0.8,0,0.0,0.0,0.0000,0.13,0.08,0.06,-0.06,1,-0.0100,-0.147,0.147,25.00,1,146.8,-0.1,0.12387,24.9,-21.1,0.0181,-0.00674,OK
-0.1654,-0.1666,1.1,0,146.6,-0.1,0.1215,146.7,0.2,0.1237,0.0,0.0,0.0000,0.1,0.8,0.0085,0.2,0.8,0,0.0,0.0,0.0000,-0.25,-0.07,0.03,0.05,1,-0.0122,-0.108,0.137,25.00,1,146.6,-0.1,0.12324,-23.9,0.2,-0.0366,-0.00702,OK
-0.1570,-0.1666,9.6,0,146.6,-0.1,0.1215,146.7,0.2,0.1237,0.0,0.0,0.0000,0.1,0.8,0.0085,0.2,0.8,0,0.0,0.0,0.0000,-0.18,-0.56,-0.32,0.13,1,-0.0122,-0.069,0.157,25.00,1,146.6,-0.1,0.12330,-0.0,0.0,-0.0037,-0.00712,OK
-0.1492,-0.1496,0.4,0,146.8,-0.2,0.1231,146.7,0.2,0.1237,0.0,0.0,0.0000,-0.5,1.2,0.0024,-0.4,1.3,0,0.0,0.0,0.0000,0.02,-0.10,-0.02,-0.08,1,-0.0122,-0.069,0.157,26.00,1,146.8,-0.2,0.12321,24.1,-24.0,-0.0050,-0.00740,OK
-0.1417,-0.1419,0.2,0,146.4,0.1,0.1231,146.7,0.2,0.1237,0.0,0.0,0.0000,0.7,0.3,0.0023,0.7,0.2,0,0.0,0.0,0.0000,-0.05,0.04,0.26,-0.18,1,-0.0056,-0.088,0.177,25.00,1,146.4,0.1,0.12318,-59.0,61.7,-0.0035,-0.00740,OK
-0.1331,-0.1419,8.8,0,146.4,0.1,0.1231,146.7,0.2,0.1237,0.0,0.0,0.0000,0.7,0.3,0.0023,0.7,0.2,0,0.0,0.0,0.0000,0.37,0.05,0.22,0.37,1,-0.0011,-0.186,0.078,25.00,1,146.5,0.1,0.12321,-0.0,0.0,0.0052,-0.00733,OK
-0.1255,-0.1328,7.3,0,146.6,0.1,0.1240,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.2,-0.0014,0.3,0.2,0,0.0,0.0,0.0000,0.30,-0.07,-0.01,-0.09,1,-0.0022,-0.059,0.196,24.00,1,146.6,0.1,0.12340,0.5,0.2,0.0012,-0.00709,OK
-0.1177,-0.1191,1.3,0,146.4,0.2,0.1243,146.7,0.2,0.1237,0.0,0.0,0.0000,0.6,0.1,-0.0024,0.6,0.0,0,0.0,0.0,0.0000,-0.84,-0.04,-0.32,-0.15,1,-0.0022,-0.059,0.196,25.00,1,146.5,0.2,0.12318,-16.3,12.5,-0.0328,-0.00411,OK
-0.1099,-0.1155,5.6,0,146.8,0.1,0.1207,146.7,0.2,0.1237,0.0,0.0,0.0000,-0.5,0.4,0.0120,-0.5,0.4,0,0.0,0.0,0.0000,-0.19,0.00,0.03,-0.14,1,-0.0089,-0.186,0.108,25.00,1,146.7,0.1,0.12268,51.9,-20.2,-0.0228,-0.00339,OK
-0.1010,-0.1063,5.2,0,146.4,0.1,0.1214,146.7,0.2,0.1237,0.0,0.0,0.0000,0.7,0.3,0.0093,0.7,0.2,0,0.0,0.0,0.0000,-0.33,-0.05,-0.18,0.19,1,-0.0067,-0.088,0.137,25.00,1,146.5,0.1,0.12229,-22.8,4.8,-0.0186,-0.00273,OK
-0.0935,-0.0989,5.5,0,146.6,0.1,0.1220,146.7,0.2,0.1237,0.0,0.0,0.0000,0.0,0.2,0.0067,0.0,0.2,0,0.0,0.0,0.0000,-0.04,0.10,-0.18,0.07,1,-0.0011,-0.098,0.137,25.00,1,146.6,0.1,0.12221,16.4,2.9,-0.0009,-0.00263,OK
-0.0849,-0.0896,4.7,0,146.6,0.1,0.1224,146.7,0.2,0.1237,0.0,0.0,0.0000,0.3,0.2,0.0049,0.3,0.1,0,0.0,0.0,0.0000,0.37,0.03,0.00,-0.13,1,-0.0011,-0.147,0.206,25.00,1,146.6,0.1,0.12234,-8.0,0.9,0.0132,-0.00322,OK
-0.0770,-0.0816,4.6,0,146.6,-0.1,0.1190,146.7,0.2,0.1237,0.0,0.0,0.0000,0.3,0.9,0.0186,0.4,0.8,0,0.0,0.0,0.0000,-0.25,0.10,-0.32,0.00,1,-0.0011,-0.147,0.206,24.00,1,146.6,-0.1,0.12166,-2.7,-26.0,-0.0183,-0.00290,OK
-0.0698,-0.0730,3.2,0,146.6,0.1,0.1247,146.7,0.2,0.1237,0.0,0.0,0.0000,0.1,0.1,-0.0041,0.1,0.1,0,0.0,0.0,0.0000,0.47,-0.14,-0.37,-0.04,1,-0.0067,-0.127,0.157,25.00,1,146.6,0.1,0.12229,13.7,36.4,0.0294,-0.00316,OK
-0.0609,-0.0652,4.3,0,146.5,0.1,0.1212,146.7,0.2,0.1237,0.0,0.0,0.0000,0.4,0.1,0.0098,0.4,0.1,0,0.0,0.0,0.0000,-0.21,0.32,-0.15,0.09,1,-0.0067,-0.108,0.137,26.00,1,146.5,0.1,0.12208,-10.4,2.5,-0.0063,-0.00330,OK
-0.0538,-0.0552,1.4,0,146.6,0.1,0.1199,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.3,0.0152,0.2,0.3,0,0.0,0.0,0.0000,0.37,0.19,0.52,0.11,1,-0.0078,-0.088,0.098,24.00,1,146.6,0.1,0.12157,8.9,-10.8,-0.0354,-0.00368,OK
-0.0452,-0.0480,2.8,0,146.6,0.0,0.1237,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.5,-0.0003,0.2,0.5,0,0.0,0.0,0.0000,-0.44,0.06,0.31,-0.23,1,-0.0078,-0.088,0.098,24.00,1,146.6,0.0,0.12207,-1.1,-14.0,0.0225,-0.00380,OK
-0.0378,-0.0389,1.1,0,146.6,-0.1,0.1226,146.7,0.2,0.1237,0.0,0.0,0.0000,0.1,0.7,0.0044,0.2,0.7,0,0.0,0.0,0.0000,0.04,-0.16,-0.12,0.22,1,-0.0144,-0.137,0.147,25.00,1,146.6,-0.0,0.12218,3.9,-16.2,0.0100,-0.00423,OK
-0.0295,-0.0317,2.2,0,146.6,0.1,0.1253,146.7,0.2,0.1237,0.0,0.0,0.0000,0.2,0.2,-0.0067,0.2,0.2,0,0.0,0.0,0.0000,-0.16,-0.14,-0.33,-0.05,1,-0.0178,-0.078,0.127,25.00,1,146.6,0.1,0.12285,-3.7,29.6,0.0441,-0.00466,OK
-0.0212,-0.0225,1.3,0,146.6,0.2,0.1234,146.7,0.2,0.1237,0.0,0.0,0.0000,0.1,-0.1,0.0012,0.1,-0.1,0,0.0,0.0,0.0000,-0.52,0.08,0.03,-0.07,1,-0.0122,-0.167,0.177,25.00,1,146.6,0.2,0.12291,6.7,21.3,0.0086,-0.00484,OK
-0.0127,-0.0143,1.6,0,146.5,-0.0,0.1217,146.7,0.2,0.1237,0.0,0.0,0.0000,0.5,0.6,0.0080,0.5,0.5,0,0.0,0.0,0.0000,-0.01,0.02,0.21,-0.34,1,-0.0044,-0.088,0.147,25.00,1,146.5,0.0,0.12259,-25.4,-38.4,-0.0225,-0.00479,OK
-0.0050,-0.0061,1.1,0,146.6,0.1,0.1225,146.7,0.2,0.1237,0.0,0.0,0.0000,0.3,0.4,0.0045,0.3,0.3,0,0.0,0.0,0.0000,0.71,0.49,0.16,0.15,1,-0.0044,-0.088,0.147,25.00,1,146.5,0.1,0.12312,11.0,6.3,0.0502,-0.00668,OK
0.0025,-0.0061,8.7,0,146.6,0.1,0.1225,146.7,0.2,0.1237,0.0,0.0,0.0000,15.2,2.2,0.0045,15.4,0.3,0,0.0,0.0,0.0000,0.01,-0.26,0.33,0.17,1,0.0011,-0.186,0.147,25.00,1,146.6,0.1,0.12304,9.1,3.1,0.0144,-0.00691,OK
0.0109,0.0035,7.4,0,146.6,0.2,0.1278,146.7,0.2,0.1237,9.7,1.2,0.0000,31.8,4.2,-0.0167,32.0,0.1,0,0.0,0.0,0.0000,-0.16,-0.52,-0.20,-0.01,1,-0.0056,-0.108,0.167,25.00,1,146.6,0.2,0.12398,7.4,14.7,-0.0294,-0.00590,OK
0.0190,0.0113,7.7,0,146.6,-0.1,0.1218,146.7,0.2,0.1237,13.5,1.7,0.0000,47.9,6.3,0.0076,48.3,0.4,0,0.0,0.0,0.0000,-0.18,0.52,-0.23,-0.21,1,-0.0078,-0.039,0.127,25.00,1,146.6,-0.0,0.12341,-6.2,-18.7,-0.0084,-0.00564,OK
0.0268,0.0194,7.4,0,146.7,0.0,0.1199,146.9,0.2,0.1237,19.2,2.4,0.0000,63.4,8.2,0.0150,63.9,0.6,0,0.0,0.0,0.0000,0.37,0.07,0.16,-0.11,1,-0.0011,-0.167,0.108,25.00,1,146.6,-0.0,0.12274,1.7,-1.3,0.0199,-0.00610,OK
0.0344,0.0277,6.7,0,146.6,0.0,0.1203,147.1,0.2,0.1237,27.4,3.4,0.0000,78.5,10.2,0.0136,79.2,0.7,0,0.0,0.0,0.0000,0.23,0.00,0.05,0.20,1,-0.0011,-0.167,0.108,25.00,1,146.6,0.0,0.12230,-0.6,0.4,0.0004,-0.00594,OK
0.0429,0.0363,6.6,0,146.6,-0.0,0.1201,147.3,0.3,0.1237,36.0,4.5,0.0000,95.4,12.3,0.0143,96.2,0.8,0,0.0,0.0,0.0000,-0.32,-0.08,0.09,0.01,1,-0.0067,-0.157,0.196,25.00,1,146.6,-0.0,0.12183,-0.5,-0.6,-0.0037,-0.00587,OK
0.0509,0.0451,5.8,0,146.6,0.0,0.1212,147.7,0.3,0.1237,44.8,5.6,0.0000,111.2,14.3,0.0100,112.1,0.8,0,0.0,0.0,0.0000,-0.23,-0.01,0.20,0.08,1,-0.0111,-0.402,0.108,24.00,1,146.6,0.0,0.12168,2.1,1.2,-0.0019,-0.00601,OK
0.0580,0.0529,5.1,0,146.7,0.2,0.1266,148.1,0.4,0.1237,52.6,6.5,0.0000,125.4,15.9,-0.0119,126.4,-0.1,0,0.0,0.0,0.0000,0.16,-0.33,0.22,0.28,1,-0.0022,-0.686,0.049,24.00,1,146.7,0.2,0.12271,8.1,16.0,0.0223,-0.00602,OK
0.0672,0.0616,5.6,0,146.9,-0.2,0.1219,148.6,0.4,0.1237,61.2,7.6,0.0000,143.5,18.6,0.0073,144.7,1.1,0,0.0,0.0,0.0000,-0.16,-0.22,0.42,0.34,1,-0.0022,-0.686,0.049,25.00,1,146.9,-0.2,0.12256,8.9,-19.1,-0.0009,-0.00595,OK
0.0749,0.0702,4.7,0,146.7,0.2,0.1251,149.1,0.5,0.1237,69.7,8.7,0.0000,158.9,20.1,-0.0056,160.2,0.1,0,0.0,0.0,0.0000,-0.65,-0.38,0.54,0.09,1,0.0044,-0.412,0.078,26.00,1,146.7,0.1,0.12310,-16.6,38.4,0.0124,-0.00563,OK
0.0827,0.0784,4.3,0,146.6,0.1,0.1237,149.7,0.6,0.1237,77.8,9.7,0.0000,174.3,22.0,-0.0002,175.7,0.3,0,0.0,0.0,0.0000,-0.18,-0.11,0.23,0.47,1,0.0122,-0.245,0.039,25.00,1,146.6,0.1,0.12325,-13.9,-9.7,0.0068,-0.00521,OK
0.0904,0.0872,3.3,0,146.6,-0.1,0.1223,150.5,0.7,0.1237,86.5,10.7,0.0000,189.6,24.3,0.0053,191.1,1.0,0,0.0,0.0,0.0000,-0.55,-0.71,0.09,0.74,1,0.0256,-0.422,0.069,26.00,1,146.6,-0.1,0.12308,-2.2,-26.6,-0.0052,-0.00451,OK
0.0993,0.0955,3.8,0,146.7,0.1,0.1249,151.2,0.7,0.1237,94.7,11.8,0.0000,201.6,25.3,-0.0049,203.2,-0.1,0,0.0,0.0,0.0000,-0.56,-0.58,0.00,0.44,1,0.0256,-0.422,0.069,24.00,1,146.7,0.1,0.12347,10.7,27.2,0.0123,-0.00361,OK
0.1070,0.1058,1.1,0,146.9,0.2,0.1245,152.2,0.9,0.1237,104.9,13.0,0.0000,208.5,26.0,-0.0033,210.1,-0.1,0,0.0,0.0,0.0000,-0.27,-0.18,0.40,0.91,1,0.0356,-0.353,0.118,25.00,1,146.9,0.2,0.12418,19.9,2.6,0.0663,-0.00409,OK
0.1147,0.1123,2.4,0,146.9,0.1,0.1253,152.9,1.0,0.1237,111.3,13.8,0.0000,214.7,27.0,-0.0067,216.4,-0.1,0,0.0,0.0,0.0000,-0.63,-0.55,0.54,0.93,1,0.0500,-0.471,0.127,25.00,1,146.9,0.1,0.12464,7.7,-13.2,0.0591,-0.00384,OK
0.1226,0.1212,1.4,0,147.1,0.0,0.1244,154.0,1.1,0.1237,120.3,15.0,0.0000,218.9,27.9,-0.0030,220.7,0.5,0,0.0,0.0,0.0000,-0.61,-0.58,0.82,1.05,1,0.0611,-0.647,0.127,24.00,1,147.1,0.0,0.12500,19.1,-21.2,0.0465,-0.00380,OK
0.1309,0.1212,9.6,0,147.1,0.0,0.1244,154.0,1.1,0.1237,120.3,15.0,0.0000,222.5,28.4,-0.0030,224.3,0.5,0,0.0,0.0,0.0000,-0.39,-0.36,1.05,1.52,1,0.0822,-0.785,0.098,25.00,1,147.1,0.0,0.12534,21.4,-7.9,0.1180,-0.00463,OK
0.1383,0.1372,1.1,0,147.4,0.4,0.1294,156.0,1.3,0.1237,136.2,16.9,0.0000,224.9,27.7,-0.0228,226.6,-1.5,0,0.0,0.0,0.0000,-0.84,-1.02,1.12,1.67,1,0.0822,-0.785,0.098,25.00,1,147.4,0.3,0.12753,15.5,35.5,0.1499,-0.00475,OK
0.1468,0.1465,0.3,0,147.4,0.4,0.1328,157.3,1.5,0.1237,145.4,18.1,0.0000,228.3,28.0,-0.0366,230.0,-2.5,0,0.0,0.0,0.0000,-1.23,-0.82,1.15,2.07,1,0.1133,-0.961,0.059,24.00,1,147.4,0.4,0.12995,-3.3,1.7,0.2358,-0.00482,OK
0.1546,0.1465,8.1,0,147.4,0.4,0.1328,157.3,1.5,0.1237,145.4,18.1,0.0000,231.8,28.4,-0.0366,233.6,-2.5,0,0.0,0.0,0.0000,-1.97,-1.24,1.60,2.18,1,0.1589,-1.314,0.108,24.00,1,147.4,0.4,0.12968,30.1,4.0,0.1315,-0.00417,OK
0.1625,0.1549,7.6,0,148.1,0.5,0.1363,158.6,1.7,0.1237,153.7,19.1,0.0000,233.4,28.5,-0.0506,235.1,-3.5,0,0.0,0.0,0.0000,-2.14,-1.04,1.81,2.46,1,0.1944,-1.589,0.078,25.00,1,148.1,0.5,0.13223,62.0,1.1,0.1744,-0.00383,OK
0.1704,0.1631,7.3,0,149.5,-0.1,0.1402,159.9,1.8,0.1237,161.9,20.1,0.0000,233.2,30.8,-0.0661,235.2,-2.1,0,0.0,0.0,0.0000,-2.20,-1.46,2.72,2.93,1,0.1878,-1.883,0.167,25.00,1,149.4,-0.0,0.13520,122.8,-49.2,0.1922,-0.00404,OK
0.1792,0.1715,7.7,0,149.8,0.7,0.1351,161.3,2.0,0.1237,170.1,21.1,0.0000,236.8,29.1,-0.0459,238.6,-3.0,0,0.0,0.0,0.0000,-1.62,-1.72,3.06,3.31,1,0.1878,-1.883,0.167,25.00,1,149.9,0.6,0.13648,91.7,16.9,0.2113,-0.00432,OK
0.1868,0.1800,6.8,0,150.7,0.8,0.1347,162.8,2.2,0.1237,178.3,22.2,0.0000,238.2,29.4,-0.0440,240.0,-2.8,0,0.0,0.0,0.0000,-2.75,-2.01,2.57,3.53,1,0.1367,-1.736,-0.196,25.00,1,150.7,0.8,0.13718,105.8,7.6,0.1324,-0.00409,OK
0.1948,0.1889,5.8,0,151.7,0.5,0.1331,164.4,2.4,0.1237,186.6,23.2,0.0000,239.8,30.8,-0.0377,241.8,-1.3,0,0.0,0.0,0.0000,-2.49,-2.48,2.98,4.07,1,0.1233,-1.726,-0.020,24.00,1,151.7,0.5,0.13723,109.0,-24.4,0.1298,-0.00418,OK
0.2023,0.1968,5.5,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,243.2,31.1,-0.0485,245.2,-2.1,0,0.0,0.0,0.0000,-3.50,-3.34,3.27,4.30,1,0.1478,-1.638,0.412,24.00,1,152.1,0.6,0.13776,73.6,-2.2,0.1259,-0.00375,OK
0.2105,0.1968,13.7,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,248.1,31.7,-0.0485,250.1,-2.2,0,0.0,0.0,0.0000,-4.19,-3.17,3.53,4.61,1,0.1478,-1.638,0.412,25.00,1,152.7,0.6,0.13853,103.6,-12.8,0.1372,-0.00349,OK
0.2189,0.1968,22.1,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,253.0,32.3,-0.0485,255.1,-2.3,0,0.0,0.0,0.0000,-4.19,-3.43,4.00,4.89,1,0.1100,-1.530,0.216,25.00,1,153.6,0.6,0.13957,115.9,-13.3,0.1118,-0.00346,OK
0.2261,0.1968,29.3,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,257.3,32.8,-0.0485,259.4,-2.3,0,0.0,0.0,0.0000,-4.85,-4.17,4.19,5.73,1,0.0656,-1.785,-0.353,26.00,1,154.5,0.7,0.14022,139.5,-5.6,0.0687,-0.00345,OK
0.2350,0.1968,38.2,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,262.6,33.5,-0.0485,264.8,-2.4,0,0.0,0.0,0.0000,-5.62,-4.67,4.29,5.87,1,0.0422,-2.393,-0.157,25.00,1,155.8,0.8,0.14068,155.5,-4.6,0.0360,-0.00324,OK
0.2422,0.1968,45.4,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,266.9,34.0,-0.0485,269.0,-2.4,0,0.0,0.0,0.0000,-5.63,-4.98,4.59,6.48,1,0.0422,-2.393,-0.157,25.00,1,157.0,1.0,0.14096,169.0,0.3,0.0425,-0.00318,OK
0.2505,0.1968,53.7,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,271.8,34.6,-0.0485,274.0,-2.5,0,0.0,0.0,0.0000,-6.05,-5.35,4.56,6.60,1,-0.0300,-2.138,0.235,24.00,1,158.4,1.2,0.14100,179.1,2.3,-0.0292,-0.00311,OK
0.2588,0.1968,61.9,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,276.8,35.2,-0.0485,279.0,-2.6,0,0.0,0.0,0.0000,-6.59,-5.15,4.82,6.79,1,-0.0800,-0.941,0.883,24.00,1,159.9,1.4,0.14058,187.6,-7.3,-0.0746,-0.00317,OK
0.2669,0.1968,70.1,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,281.6,35.8,-0.0485,283.9,-2.6,0,0.0,0.0,0.0000,-6.81,-6.30,4.90,7.16,1,-0.1011,-1.294,0.206,25.00,1,161.5,1.6,0.13985,207.0,8.1,-0.1013,-0.00307,OK
0.2752,0.1968,78.4,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,286.6,36.5,-0.0485,288.9,-2.7,0,0.0,0.0,0.0000,-7.62,-6.53,5.17,7.66,1,-0.1122,-1.412,0.098,26.00,1,163.3,1.9,0.13893,224.1,6.2,-0.1143,-0.00291,OK
0.2820,0.1968,85.2,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,290.6,37.0,-0.0485,292.9,-2.7,0,0.0,0.0,0.0000,-8.87,-7.05,6.38,8.77,1,-0.1122,-1.412,0.098,25.00,1,165.0,2.1,0.13816,262.1,-4.7,-0.1109,-0.00286,OK
0.2907,0.1968,93.9,0,152.1,0.6,0.1358,165.9,2.6,0.1237,191.9,23.9,0.0000,295.8,37.6,-0.0485,298.1,-2.8,0,0.0,0.0,0.0000,-9.03,-7.28,6.30,9.47,1,-0.1056,-2.638,1.648,25.00,1,167.3,2.5,0.13724,271.7,4.1,-0.1032,-0.00285,OK
0.2993,0.2991,0.2,0,168.9,3.4,0.1287,186.2,5.1,0.1237,198.5,24.7,0.0000,278.7,34.7,-0.0202,280.9,-1.4,0,0.0,0.0,0.0000,-9.43,-7.84,6.45,10.40,1,-0.1378,-2.491,-0.265,24.00,1,168.9,3.4,0.13163,251.3,20.0,-0.2541,-0.00228,OK
0.3065,0.3011,5.4,0,172.2,3.1,0.1317,186.6,5.1,0.1237,198.5,24.7,0.0000,264.3,33.1,-0.0322,266.4,-1.9,0,0.0,0.0,0.0000,-9.60,-7.73,7.19,9.38,1,-0.1044,-1.255,0.696,25.00,1,170.6,3.3,0.13162,455.2,-74.6,-0.1541,-0.00228,OK
0.3150,0.3077,7.3,0,174.0,4.0,0.1236,187.9,5.3,0.1237,198.5,24.7,0.0000,247.7,29.8,0.0003,249.5,-0.9,0,0.0,0.0,0.0000,-9.55,-8.42,7.60,9.03,1,-0.1056,-1.226,1.069,25.00,1,173.8,3.9,0.12864,423.1,13.1,-0.1117,-0.00176,OK
