t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.2180,-0.3046,86.6,0,144.5,-4.0,0.1366,144.5,-4.0,0.1366,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,-0.36,-0.14,-0.46,0.07,1,-0.0011,-0.088,0.118,25.00,1,144.1,-4.0,0.13620,-3.4,4.0,-0.0327,0.00109,OK
-0.2093,-0.3046,95.3,0,144.5,-4.0,0.1366,144.5,-4.0,0.1366,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,-0.11,-0.21,-0.25,0.21,1,0.0011,-0.137,0.147,25.00,1,144.1,-4.1,0.13604,-0.0,0.0,-0.0012,0.00129,OK
-0.2004,-0.2008,0.4,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.42,0.30,0.12,-0.22,1,0.0011,-0.137,0.147,24.00,1,144.1,-3.2,0.14194,1.1,9.0,0.0891,-0.00035,OK
-0.1939,-0.2008,6.8,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.04,0.28,0.00,0.00,1,0.0022,-0.098,0.177,25.00,1,144.1,-3.2,0.14170,4.3,1.1,0.0312,-0.00034,OK
-0.1856,-0.2008,15.2,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.16,-0.02,-0.11,-0.31,1,-0.0044,-0.196,0.108,24.00,1,144.1,-3.2,0.14180,0.0,0.0,-0.0013,-0.00072,OK
-0.1775,-0.2008,23.3,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,-0.20,-0.11,-0.18,-0.24,1,-0.0078,-0.069,0.147,25.00,1,144.1,-3.2,0.14178,0.0,-0.0,-0.0035,-0.00114,OK
-0.1692,-0.2008,31.5,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,-0.09,0.11,0.24,0.13,1,-0.0056,-0.137,0.059,25.00,1,144.1,-3.2,0.14179,0.0,-0.0,0.0012,-0.00174,OK
-0.1615,-0.2008,39.3,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.14,-0.11,-0.31,0.25,1,-0.0056,-0.137,0.059,26.00,1,144.1,-3.2,0.14180,-0.0,0.0,0.0001,-0.00213,OK
-0.1531,-0.2008,47.7,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.38,0.09,0.32,0.21,1,-0.0078,-0.059,0.167,24.00,1,144.1,-3.2,0.14184,0.0,-0.0,0.0037,-0.00296,OK
-0.1459,-0.2008,54.9,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,-0.52,-0.12,-0.27,-0.07,1,-0.0122,-0.127,0.147,25.00,1,144.1,-3.2,0.14184,0.0,-0.0,-0.0050,-0.00332,OK
-0.1374,-0.2008,63.4,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,-0.24,0.00,-0.15,0.00,1,-0.0211,-0.088,0.157,24.00,1,144.1,-3.2,0.14184,-0.0,0.0,-0.0027,-0.00446,OK
-0.1291,-0.2008,71.7,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.01,-0.15,0.36,-0.34,1,-0.0211,-0.088,0.157,25.00,1,144.1,-3.2,0.14184,-0.0,-0.0,-0.0019,-0.00552,OK
-0.1217,-0.2008,79.1,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,-0.18,-0.34,0.20,0.02,1,-0.0200,-0.069,0.108,25.00,1,144.1,-3.2,0.14185,0.0,0.0,-0.0022,-0.00634,OK
-0.1132,-0.2008,87.6,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.05,0.23,0.06,0.18,1,-0.0178,-0.147,0.137,24.00,1,144.1,-3.2,0.14186,-0.0,-0.0,0.0014,-0.00714,OK
-0.1055,-0.2008,95.3,0,144.1,-3.2,0.1456,144.5,-4.0,0.1366,0.0,0.0,0.0000,1.3,-2.1,-0.0362,1.0,-2.3,0,0.0,0.0,0.0000,0.31,-0.20,-0.17,0.05,1,-0.0111,-0.078,0.177,24.00,1,144.1,-3.2,0.14188,-0.0,0.0,0.0002,-0.00739,OK
-0.0976,-0.1004,2.8,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.24,-0.15,0.30,-0.02,1,-0.0133,-0.167,0.147,24.00,1,144.8,-3.8,0.14284,13.8,-15.3,0.0105,-0.00784,OK
-0.0890,-0.1004,11.4,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-1.13,-0.12,0.10,-0.66,1,-0.0133,-0.167,0.147,25.00,1,144.8,-3.9,0.14242,5.6,-18.1,-0.1051,-0.00447,OK
-0.0817,-0.1004,18.7,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-0.13,-0.30,-0.21,0.03,1,-0.0111,-0.049,0.078,25.00,1,144.8,-3.9,0.14192,2.0,3.6,-0.0260,-0.00347,OK
-0.0733,-0.1004,27.1,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.06,-0.33,0.04,0.25,1,-0.0022,-0.127,0.137,25.00,1,144.9,-3.9,0.14183,4.6,5.2,0.0043,-0.00363,OK
-0.0659,-0.1004,34.5,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.32,0.08,0.01,0.29,1,0.0000,-0.088,0.167,25.00,1,144.9,-3.8,0.14201,-1.0,4.0,0.0330,-0.00512,OK
-0.0574,-0.1004,43.0,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-0.12,0.36,-0.30,-0.09,1,0.0000,-0.088,0.167,25.00,1,144.8,-3.8,0.14212,-5.3,-3.4,-0.0036,-0.00468,OK
-0.0491,-0.1004,51.3,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-0.04,-0.09,-0.31,-0.27,1,-0.0067,-0.098,0.177,26.00,1,144.9,-3.9,0.14209,-0.0,0.0,-0.0031,-0.00463,OK
-0.0417,-0.1004,58.7,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.20,-0.04,0.20,0.00,1,-0.0089,-0.147,0.088,25.00,1,144.9,-3.9,0.14210,0.0,-0.0,0.0012,-0.00488,OK
-0.0332,-0.1004,67.2,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.15,0.00,-0.37,-0.09,1,-0.0100,-0.029,0.147,24.00,1,144.9,-3.9,0.14210,-0.0,0.0,-0.0013,-0.00505,OK
-0.0259,-0.1004,74.5,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-0.04,-0.44,-0.13,0.24,1,-0.0133,-0.186,0.157,25.00,1,144.9,-3.9,0.14210,0.0,0.0,-0.0016,-0.00533,OK
-0.0174,-0.1004,83.0,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.02,0.43,0.12,0.04,1,-0.0133,-0.186,0.157,25.00,1,144.9,-3.9,0.14212,-0.0,-0.0,0.0016,-0.00573,OK
-0.0090,-0.1004,91.4,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,-0.13,0.20,0.00,-0.23,1,-0.0122,-0.039,0.127,25.00,1,144.9,-3.9,0.14213,-0.0,-0.0,-0.0014,-0.00593,OK
-0.0015,-0.1004,98.9,0,144.8,-3.8,0.1438,144.5,-4.0,0.1366,0.0,0.0,0.0000,-0.8,-0.4,-0.0289,-0.8,-0.3,0,0.0,0.0,0.0000,0.02,0.11,-0.08,0.03,1,-0.0167,-0.147,0.118,25.00,1,144.9,-3.9,0.14214,0.0,0.0,-0.0003,-0.00633,OK
0.0070,0.0034,3.6,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,16.0,2.2,-0.0248,16.2,-0.1,0,0.0,0.0,0.0000,0.12,-0.22,-0.46,0.04,1,-0.0167,-0.118,0.147,24.00,1,144.1,-4.0,0.14279,-6.9,0.1,0.0027,-0.00667,OK
0.0144,0.0034,11.0,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,30.6,4.5,-0.0248,30.9,0.1,0,0.0,0.0,0.0000,-0.01,0.15,-0.52,0.08,1,-0.0167,-0.118,0.147,25.00,1,144.1,-4.0,0.14279,-0.0,-0.0,-0.0015,-0.00697,OK
0.0222,0.0034,18.8,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,46.0,7.0,-0.0248,46.5,0.4,0,0.0,0.0,0.0000,-0.11,-0.32,0.44,-0.07,1,-0.0122,-0.098,0.196,25.00,1,144.1,-4.0,0.14278,0.0,-0.0,-0.0008,-0.00712,OK
0.0306,0.0034,27.3,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,62.7,9.8,-0.0248,63.4,0.8,0,0.0,0.0,0.0000,-0.13,-0.34,0.35,-0.43,1,-0.0089,-0.137,0.098,25.00,1,144.1,-4.0,0.14277,-0.0,-0.0,-0.0025,-0.00710,OK
0.0393,0.0034,35.9,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,79.7,12.8,-0.0247,80.7,1.3,0,0.0,0.0,0.0000,-0.67,0.15,0.57,0.01,1,-0.0078,0.000,0.147,24.00,1,144.1,-4.0,0.14275,0.0,-0.0,-0.0007,-0.00710,OK
0.0469,0.0034,43.5,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,94.6,15.4,-0.0247,95.9,1.8,0,0.0,0.0,0.0000,0.17,0.22,-0.26,0.00,1,-0.0044,-0.157,0.118,24.00,1,144.1,-4.0,0.14275,-0.0,0.0,0.0008,-0.00704,OK
0.0544,0.0034,51.1,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,109.6,18.2,-0.0247,111.0,2.5,0,0.0,0.0,0.0000,0.01,-0.05,0.03,0.19,1,-0.0044,-0.157,0.118,24.00,1,144.1,-4.0,0.14276,0.0,0.0,0.0010,-0.00699,OK
0.0622,0.0034,58.8,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,124.7,21.2,-0.0248,126.5,3.3,0,0.0,0.0,0.0000,0.19,-0.13,-0.14,0.06,1,-0.0178,-0.686,0.216,25.00,1,144.1,-4.0,0.14277,-0.0,0.0,-0.0005,-0.00730,OK
0.0712,0.0034,67.8,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,142.4,25.0,-0.0248,144.5,4.4,0,0.0,0.0,0.0000,0.00,-0.42,0.24,0.23,1,-0.0256,-0.804,0.029,25.00,1,144.1,-4.0,0.14278,0.0,-0.0,-0.0008,-0.00780,OK
0.0789,0.0034,75.6,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,157.4,28.5,-0.0244,159.9,5.8,0,0.0,0.0,0.0000,-0.95,-0.06,0.52,0.37,1,-0.0267,-0.363,0.226,25.00,1,144.1,-4.0,0.14269,10.1,-14.9,-0.0220,-0.00771,OK
0.0866,0.0034,83.2,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,172.2,32.2,-0.0242,175.0,7.4,0,0.0,0.0,0.0000,-0.56,-0.07,0.29,0.70,1,-0.0267,-0.363,0.226,24.00,1,144.2,-4.1,0.14262,8.4,-5.2,0.0004,-0.00825,OK
0.0942,0.0034,90.9,0,144.1,-4.0,0.1435,144.5,-4.0,0.1366,9.7,1.3,0.0000,187.0,36.4,-0.0228,190.3,9.5,0,0.0,0.0,0.0000,-1.19,-0.70,0.05,0.31,1,-0.0333,-0.559,-0.000,25.00,1,144.3,-4.1,0.14228,13.9,-4.6,-0.0749,-0.00693,OK
0.1031,0.1014,1.7,0,144.6,-3.3,0.1419,149.6,-3.2,0.1366,100.2,15.5,0.0000,204.6,38.8,-0.0201,208.0,9.6,0,0.0,0.0,0.0000,-1.13,-0.94,0.79,0.47,1,-0.0378,-0.637,0.078,25.00,1,144.6,-3.3,0.14160,27.9,23.4,-0.0499,-0.00633,OK
0.1106,0.1053,5.3,0,145.2,-3.2,0.1436,150.0,-3.1,0.1366,104.0,16.3,0.0000,212.8,41.5,-0.0222,216.5,10.9,0,0.0,0.0,0.0000,-1.26,-0.72,0.71,0.73,1,-0.0533,-0.657,-0.000,25.00,1,145.1,-3.2,0.14212,105.3,1.1,-0.0487,-0.00621,OK
0.1185,0.1133,5.2,0,145.2,-3.0,0.1421,150.9,-3.0,0.1366,111.8,18.0,0.0000,222.7,43.4,-0.0202,226.6,11.5,0,0.0,0.0,0.0000,-1.47,-1.26,0.52,1.02,1,-0.0811,-0.951,-0.000,24.00,1,145.2,-3.0,0.14164,22.1,23.5,-0.0860,-0.00589,OK
0.1261,0.1216,4.5,0,145.6,-3.2,0.1433,151.9,-2.8,0.1366,120.1,19.6,0.0000,231.6,47.5,-0.0194,236.0,14.4,0,0.0,0.0,0.0000,-1.38,-1.45,0.58,0.98,1,-0.0811,-0.951,-0.000,25.00,1,145.6,-3.1,0.14143,41.0,-22.1,-0.0824,-0.00553,OK
0.1347,0.1321,2.6,0,145.8,-3.4,0.1392,153.2,-2.6,0.1366,130.5,21.8,0.0000,242.5,51.4,-0.0137,247.3,17.0,0,0.0,0.0,0.0000,-2.04,-1.21,0.82,1.11,1,-0.1100,-1.098,0.020,25.00,1,145.8,-3.3,0.14000,9.4,-24.8,-0.1252,-0.00522,OK
0.1428,0.1405,2.3,0,145.7,-2.9,0.1420,154.3,-2.4,0.1366,138.7,23.8,0.0000,253.4,54.9,-0.0120,258.6,19.1,0,0.0,0.0,0.0000,-2.26,-1.65,-0.06,2.13,1,-0.1300,-1.245,0.020,25.00,1,145.7,-2.9,0.13957,-24.1,71.1,-0.1012,-0.00512,OK
0.1502,0.1470,3.2,0,146.0,-3.3,0.1384,155.2,-2.3,0.1366,144.8,25.3,0.0000,262.7,58.8,-0.0094,268.3,21.9,0,0.0,0.0,0.0000,-2.13,-1.73,1.56,2.16,1,-0.1133,-1.324,0.098,25.00,1,146.0,-3.2,0.13894,36.1,-69.1,-0.0892,-0.00566,OK
0.1581,0.1557,2.4,0,146.5,-3.2,0.1362,156.5,-2.1,0.1366,153.2,27.5,0.0000,272.0,62.4,-0.0045,278.0,24.5,0,0.0,0.0,0.0000,-2.55,-1.47,1.83,1.83,1,-0.1133,-1.324,0.098,24.00,1,146.5,-3.2,0.13772,76.5,9.2,-0.1145,-0.00591,OK
0.1666,0.1652,1.4,0,146.8,-2.8,0.1352,158.0,-1.8,0.1366,162.3,30.1,0.0000,283.1,65.7,0.0002,289.4,26.6,0,0.0,0.0,0.0000,-2.73,-2.49,1.67,2.21,1,-0.0722,-1.226,0.078,24.00,1,146.8,-2.8,0.13654,24.4,48.0,-0.1104,-0.00543,OK
0.1741,0.1741,0.1,0,146.9,-2.9,0.1371,159.5,-1.5,0.1366,170.9,32.6,0.0000,293.4,70.5,0.0009,300.3,30.0,0,0.0,0.0,0.0000,-2.87,-2.91,1.97,2.86,1,-0.0567,-1.187,-0.039,25.00,1,146.9,-2.9,0.13636,-16.7,-12.1,-0.0418,-0.00523,OK
0.1820,0.1809,1.1,0,147.2,-2.4,0.1356,160.7,-1.3,0.1366,177.4,34.7,0.0000,303.8,73.7,0.0059,311.0,32.1,0,0.0,0.0,0.0000,-3.48,-3.25,2.17,3.01,1,-0.0744,-1.491,-0.029,25.00,1,147.2,-2.4,0.13509,56.5,63.2,-0.1432,-0.00524,OK
0.1906,0.1893,1.3,0,148.4,-2.4,0.1364,162.2,-1.0,0.1366,185.6,37.3,0.0000,312.8,79.0,0.0062,320.5,36.2,0,0.0,0.0,0.0000,-4.00,-3.12,2.36,3.86,1,-0.0744,-1.491,-0.029,25.00,1,148.3,-2.4,0.13503,153.6,-19.4,-0.0463,-0.00518,OK
0.1980,0.1893,8.7,0,148.4,-2.4,0.1364,162.2,-1.0,0.1366,185.6,37.3,0.0000,323.4,83.7,0.0066,331.7,39.4,0,0.0,0.0,0.0000,-3.54,-3.36,2.68,3.89,1,-0.0811,-1.912,-0.196,25.00,1,148.4,-2.3,0.13493,102.1,8.5,-0.0693,-0.00533,OK
0.2065,0.2062,0.2,0,151.0,-2.4,0.1395,165.5,-0.3,0.1366,201.9,42.3,0.0000,327.7,90.5,0.0041,337.0,45.4,0,0.0,0.0,0.0000,-4.14,-4.09,3.06,4.44,1,-0.0489,-1.706,0.294,25.00,1,151.0,-2.4,0.13556,188.2,-44.4,0.0579,-0.00536,OK
0.2150,0.2149,0.1,0,152.1,-2.6,0.1411,167.3,0.1,0.1366,210.2,45.5,0.0000,337.1,97.4,0.0009,347.2,50.6,0,0.0,0.0,0.0000,-4.44,-4.56,2.96,5.38,1,-0.0767,-1.697,0.147,25.00,1,152.1,-2.5,0.13636,115.5,-47.8,0.0617,-0.00558,OK
0.2226,0.2149,7.6,0,152.1,-2.6,0.1411,167.3,0.1,0.1366,210.2,45.5,0.0000,348.3,103.0,0.0023,359.0,54.8,0,0.0,0.0,0.0000,-4.80,-5.05,3.27,6.23,1,-0.1189,-2.197,-0.049,25.00,1,152.1,-2.5,0.13600,158.2,-14.6,-0.0411,-0.00558,OK
0.2302,0.2230,7.2,0,152.8,-1.4,0.1344,169.0,0.4,0.1366,217.8,48.6,0.0000,358.4,103.9,0.0059,369.1,54.6,0,0.0,0.0,0.0000,-6.07,-5.47,3.78,6.30,1,-0.1189,-2.197,-0.049,25.00,1,152.9,-1.6,0.13512,144.1,43.6,-0.1180,-0.00545,OK
0.2382,0.2316,6.5,0,153.7,-1.3,0.1285,170.9,0.9,0.1366,225.7,52.2,0.0000,368.2,108.0,0.0144,379.3,58.3,0,0.0,0.0,0.0000,-6.25,-6.35,4.48,7.92,1,-0.1400,-1.853,-0.196,27.00,1,153.8,-1.3,0.13297,143.3,32.1,-0.1320,-0.00543,OK
0.2471,0.2403,6.8,0,154.3,-0.3,0.1367,172.9,1.4,0.1366,233.7,55.9,0.0000,379.2,116.0,0.0154,391.3,64.8,0,0.0,0.0,0.0000,-6.54,-5.94,4.67,7.47,1,-0.1556,-1.971,-0.108,24.00,1,154.4,-0.4,0.13274,116.5,56.8,-0.1403,-0.00571,OK
0.2548,0.2505,4.3,0,156.7,0.0,0.1255,175.3,2.0,0.1366,243.0,60.2,0.0000,385.6,118.1,0.0254,397.7,67.1,0,0.0,0.0,0.0000,-7.20,-6.51,5.02,8.01,1,-0.1367,-2.618,1.677,24.00,1,156.6,0.1,0.13022,227.8,16.3,-0.1591,-0.00552,OK
0.2626,0.2570,5.6,0,158.7,-0.6,0.1253,176.9,2.3,0.1366,249.1,63.0,0.0000,391.9,127.2,0.0318,404.9,75.9,0,0.0,0.0,0.0000,-8.47,-7.04,6.01,9.13,1,-0.1322,-2.520,0.020,24.00,1,158.6,-0.4,0.12864,280.0,-74.8,-0.1339,-0.00542,OK
0.2710,0.2654,5.6,0,160.4,0.2,0.1303,179.1,2.9,0.1366,256.9,66.9,0.0000,398.4,135.8,0.0341,412.4,83.8,0,0.0,0.0,0.0000,-9.07,-8.08,5.86,10.35,1,-0.1322,-2.520,0.020,25.00,1,160.5,0.1,0.12806,251.2,27.7,-0.1211,-0.00551,OK
0.2783,0.2739,4.4,0,162.3,0.3,0.1235,181.3,3.5,0.1366,264.6,70.9,0.0000,405.1,139.9,0.0399,419.5,87.6,0,0.0,0.0,0.0000,-8.62,-8.06,6.37,10.10,1,-0.0889,-1.579,-0.177,25.00,1,162.4,0.3,0.12661,221.5,-2.5,-0.1011,-0.00539,OK
0.2866,0.2824,4.2,0,165.1,0.7,0.1293,183.6,4.1,0.1366,272.1,75.3,0.0000,409.3,149.6,0.0391,424.9,96.6,0,0.0,0.0,0.0000,-9.20,-8.67,7.61,10.90,1,-0.0489,-1.589,0.559,25.00,1,165.1,0.7,0.12681,329.5,-3.9,-0.0244,-0.00556,OK
0.2944,0.2910,3.4,0,166.5,0.6,0.1349,185.9,4.8,0.1366,279.6,79.9,0.0000,416.2,159.3,0.0332,433.2,104.8,0,0.0,0.0,0.0000,-10.05,-8.92,7.88,11.86,1,-0.0244,-2.913,-0.147,24.00,1,166.7,0.6,0.12828,156.9,-30.2,0.0483,-0.00593,OK
0.3030,0.2910,11.9,0,166.5,0.6,0.1349,185.9,4.8,0.1366,279.6,79.9,0.0000,424.6,167.9,0.0335,442.6,112.3,0,0.0,0.0,0.0000,-10.78,-9.81,8.47,12.55,1,-0.0244,-2.913,-0.147,24.00,1,167.7,0.7,0.12820,277.1,-8.9,-0.0180,-0.00594,OK
