t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.1954,-0.2601,64.7,0,146.4,0.1,0.1309,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.0,-0.0016,-0.4,0.1,0,0.0,0.0,0.0000,-0.37,0.21,0.15,-0.10,1,-0.0067,-0.098,0.118,24.00,1,146.4,0.1,0.13099,0.0,-0.0,-0.0006,-0.01175,OK
-0.1870,-0.2601,73.0,0,146.4,0.1,0.1309,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.0,-0.0016,-0.4,0.1,0,0.0,0.0,0.0000,-0.30,0.23,0.08,0.00,1,-0.0067,-0.098,0.118,25.00,1,146.4,0.1,0.13098,-0.0,0.0,0.0000,-0.01130,OK
-0.1800,-0.2601,80.1,0,146.4,0.1,0.1309,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.0,-0.0016,-0.4,0.1,0,0.0,0.0,0.0000,-0.17,0.00,-0.23,-0.20,1,-0.0056,-0.118,0.157,25.00,1,146.4,0.1,0.13097,-0.0,0.0,-0.0022,-0.01064,OK
-0.1712,-0.2601,88.9,0,146.4,0.1,0.1309,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.0,-0.0016,-0.4,0.1,0,0.0,0.0,0.0000,-0.10,0.15,-0.46,0.09,1,-0.0044,-0.137,0.157,24.00,1,146.4,0.1,0.13095,-0.0,0.0,-0.0007,-0.01011,OK
-0.1631,-0.2601,96.9,0,146.4,0.1,0.1309,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.0,-0.0016,-0.4,0.1,0,0.0,0.0,0.0000,-0.60,-0.23,0.37,-0.03,1,-0.0011,-0.108,0.137,25.00,1,146.4,0.1,0.13092,0.0,-0.0,-0.0020,-0.00931,OK
-0.1558,-0.1585,2.6,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.49,0.62,0.57,-0.23,1,-0.0011,-0.108,0.137,26.00,1,146.4,0.0,0.13118,0.2,-2.2,0.0093,-0.00924,OK
-0.1470,-0.1585,11.4,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.21,-0.10,0.10,-0.08,1,0.0000,-0.098,0.147,25.00,1,146.4,-0.0,0.13118,0.0,0.0,0.0011,-0.00873,OK
-0.1396,-0.1585,18.9,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.15,0.21,-0.16,0.35,1,-0.0089,-0.127,0.137,25.00,1,146.4,-0.0,0.13119,0.0,0.0,0.0027,-0.00890,OK
-0.1309,-0.1585,27.5,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.15,-0.38,-0.27,0.09,1,-0.0122,-0.098,0.167,24.00,1,146.4,-0.0,0.13120,0.0,0.0,-0.0014,-0.00900,OK
-0.1231,-0.1585,35.4,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.13,-0.36,-0.03,-0.03,1,-0.0178,-0.118,0.157,24.00,1,146.4,-0.0,0.13119,0.0,-0.0,-0.0014,-0.00940,OK
-0.1148,-0.1585,43.6,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.13,-0.01,0.02,0.03,1,-0.0178,-0.118,0.157,25.00,1,146.4,-0.0,0.13119,-0.0,-0.0,0.0003,-0.00984,OK
-0.1078,-0.1585,50.7,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.03,-0.14,0.14,0.12,1,-0.0133,-0.108,0.108,25.00,1,146.4,-0.0,0.13120,0.0,0.0,0.0005,-0.01004,OK
-0.0989,-0.1585,59.6,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,-0.20,0.39,-0.20,-0.26,1,-0.0122,-0.127,0.157,25.00,1,146.4,-0.0,0.13119,-0.0,-0.0,-0.0016,-0.01007,OK
-0.0913,-0.1585,67.2,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.09,-0.02,-0.13,0.03,1,-0.0078,-0.157,0.098,24.00,1,146.4,-0.0,0.13119,0.0,0.0,0.0002,-0.00997,OK
-0.0833,-0.1585,75.2,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,0.13,-0.23,0.24,0.18,1,-0.0044,-0.108,0.216,24.00,1,146.4,-0.0,0.13119,0.0,-0.0,0.0018,-0.00981,OK
-0.0753,-0.1585,83.2,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,-0.07,0.19,0.20,0.02,1,-0.0044,-0.108,0.216,25.00,1,146.4,-0.0,0.13120,-0.0,-0.0,0.0015,-0.00965,OK
-0.0673,-0.1585,91.2,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,-0.25,0.06,-0.31,-0.12,1,-0.0044,-0.098,0.127,25.00,1,146.4,-0.0,0.13120,-0.0,0.0,-0.0023,-0.00935,OK
-0.0589,-0.1585,99.5,0,146.4,-0.0,0.1314,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.4,0.3,-0.0033,-0.4,0.3,0,0.0,0.0,0.0000,-0.13,0.42,-0.19,0.02,1,-0.0056,-0.147,0.157,25.00,1,146.4,-0.0,0.13119,-0.0,-0.0,0.0006,-0.00923,OK
-0.0513,-0.0553,3.9,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,-0.02,0.23,0.33,-0.18,1,-0.0011,-0.127,0.118,25.00,1,146.4,-0.1,0.12973,0.2,-1.7,-0.0088,-0.00895,OK
-0.0436,-0.0553,11.7,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,-0.22,-0.16,-0.02,0.05,1,-0.0011,-0.127,0.118,24.00,1,146.4,-0.1,0.12972,0.0,0.0,-0.0009,-0.00863,OK
-0.0349,-0.0553,20.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,0.34,-0.20,0.06,0.16,1,-0.0022,-0.118,0.147,24.00,1,146.4,-0.1,0.12973,-0.0,0.0,0.0023,-0.00849,OK
-0.0269,-0.0553,28.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,0.00,-0.28,0.03,-0.15,1,-0.0022,-0.088,0.157,26.00,1,146.4,-0.1,0.12973,0.0,-0.0,-0.0012,-0.00824,OK
-0.0189,-0.0553,36.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,-0.12,0.33,0.00,0.32,1,-0.0078,-0.108,0.167,26.00,1,146.4,-0.1,0.12973,0.0,-0.0,0.0022,-0.00829,OK
-0.0109,-0.0553,44.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,-0.39,0.00,0.14,-0.04,1,-0.0078,-0.108,0.167,25.00,1,146.4,-0.1,0.12973,0.0,-0.0,-0.0016,-0.00823,OK
-0.0039,-0.0553,51.3,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,-0.5,0.6,0.0094,-0.4,0.7,0,0.0,0.0,0.0000,0.03,0.06,-0.10,-0.02,1,-0.0078,-0.098,0.118,25.00,1,146.4,-0.1,0.12973,-0.0,0.0,-0.0000,-0.00821,OK
0.0041,-0.0553,59.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,15.4,2.7,0.0033,15.7,0.7,0,0.0,0.0,0.0000,-0.12,-0.15,-0.10,0.25,1,-0.0100,-0.127,0.196,25.00,1,146.4,-0.1,0.12973,0.0,0.0,-0.0004,-0.00825,OK
0.0122,-0.0553,67.5,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,31.5,4.8,0.0033,31.9,0.7,0,0.0,0.0,0.0000,-0.09,-0.15,0.10,0.08,1,-0.0089,-0.157,0.069,25.00,1,146.4,-0.1,0.12972,0.0,-0.0,-0.0003,-0.00826,OK
0.0201,-0.0553,75.4,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,47.1,6.8,0.0033,47.6,0.7,0,0.0,0.0,0.0000,0.02,-0.08,-0.44,0.20,1,-0.0089,-0.157,0.069,25.00,1,146.4,-0.1,0.12972,-0.0,0.0,-0.0008,-0.00826,OK
0.0285,-0.0553,83.7,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,63.7,9.0,0.0033,64.4,0.6,0,0.0,0.0,0.0000,0.30,0.06,-0.02,-0.10,1,-0.0078,-0.069,0.186,25.00,1,146.4,-0.1,0.12972,-0.0,-0.0,0.0011,-0.00828,OK
0.0368,-0.0553,92.0,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,80.2,11.1,0.0033,80.9,0.6,0,0.0,0.0,0.0000,-0.21,0.27,0.02,-0.08,1,-0.0044,-0.177,0.127,24.00,1,146.4,-0.1,0.12972,0.0,-0.0,-0.0001,-0.00817,OK
0.0447,-0.0553,100.0,0,146.4,-0.1,0.1282,146.2,0.1,0.1305,0.0,0.0,0.0000,95.9,13.1,0.0033,96.8,0.6,0,0.0,0.0,0.0000,-0.47,0.10,0.30,0.29,1,-0.0056,-0.147,0.137,25.00,1,146.4,-0.1,0.12973,0.0,-0.0,0.0007,-0.00812,OK
0.0528,0.0460,6.8,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,111.9,15.2,-0.0028,112.9,0.4,0,0.0,0.0,0.0000,-0.14,-0.29,0.08,-0.08,1,-0.0022,-0.324,0.186,25.00,1,146.4,0.0,0.13125,-0.0,0.2,-0.0004,-0.00796,OK
0.0601,0.0460,14.2,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,126.5,17.1,-0.0031,127.7,0.4,0,0.0,0.0,0.0000,0.14,-0.24,0.69,-0.09,1,-0.0022,-0.324,0.186,25.00,1,146.4,0.0,0.13131,1.9,-4.8,0.0171,-0.00825,OK
0.0688,0.0460,22.9,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,143.8,19.4,-0.0032,145.1,0.4,0,0.0,0.0,0.0000,-0.34,-0.32,0.07,0.24,1,0.0011,-0.892,0.069,25.00,1,146.4,0.0,0.13134,5.6,1.4,-0.0079,-0.00782,OK
0.0764,0.0460,30.4,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,158.7,21.4,-0.0034,160.1,0.5,0,0.0,0.0,0.0000,-0.40,0.27,0.09,0.29,1,0.0111,-0.343,0.216,25.00,1,146.4,-0.0,0.13138,2.3,-5.3,0.0181,-0.00780,OK
0.0851,0.0460,39.2,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,176.1,23.8,-0.0046,177.7,0.4,0,0.0,0.0,0.0000,-0.23,0.00,0.24,0.75,1,0.0233,-0.490,0.118,24.00,1,146.5,-0.0,0.13169,8.6,1.9,0.0483,-0.00822,OK
0.0922,0.0460,46.2,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,190.1,25.6,-0.0055,191.8,0.3,0,0.0,0.0,0.0000,-0.14,-0.58,0.62,0.14,1,0.0233,-0.490,0.118,24.00,1,146.6,0.0,0.13192,9.9,-0.7,0.0194,-0.00793,OK
0.1010,0.0460,55.1,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,202.3,27.1,-0.0068,204.1,0.2,0,0.0,0.0,0.0000,-0.58,-0.31,0.67,0.97,1,0.0389,-0.520,0.029,25.00,1,146.7,0.0,0.13225,20.6,-0.7,0.0548,-0.00812,OK
0.1083,0.0460,62.3,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,208.2,27.8,-0.0084,210.1,0.0,0,0.0,0.0,0.0000,-0.43,-0.10,0.22,0.80,1,0.0589,-0.382,-0.000,26.00,1,146.8,0.0,0.13266,12.3,2.3,0.0590,-0.00794,OK
0.1170,0.0460,71.0,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,215.0,28.5,-0.0108,216.9,-0.3,0,0.0,0.0,0.0000,-0.74,-0.69,0.92,1.16,1,0.0800,-0.500,0.088,25.00,1,147.0,0.1,0.13324,29.5,1.5,0.0762,-0.00767,OK
0.1241,0.0460,78.2,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,217.8,28.8,-0.0137,219.7,-0.6,0,0.0,0.0,0.0000,-0.74,-0.26,1.25,1.32,1,0.1122,-0.843,0.039,25.00,1,147.2,0.1,0.13397,30.3,-5.5,0.1266,-0.00783,OK
0.1329,0.0460,87.0,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,220.8,28.9,-0.0175,222.7,-1.1,0,0.0,0.0,0.0000,-0.99,-1.04,0.98,1.55,1,0.1122,-0.843,0.039,24.00,1,147.5,0.1,0.13493,39.5,6.3,0.0936,-0.00729,OK
0.1409,0.0460,95.0,0,146.4,0.0,0.1329,147.3,0.2,0.1305,45.7,6.0,0.0000,223.1,28.9,-0.0215,225.0,-1.6,0,0.0,0.0,0.0000,-0.97,-0.82,1.45,2.00,1,0.1489,-0.961,-0.049,24.00,1,147.9,0.2,0.13593,45.7,2.9,0.1561,-0.00729,OK
0.1544,0.1538,0.6,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,231.3,29.7,-0.0201,233.2,-1.8,0,0.0,0.0,0.0000,-0.77,-0.88,1.93,2.35,1,0.2011,-1.138,0.186,24.00,1,147.1,0.1,0.13557,28.5,3.4,0.1349,-0.00724,OK
0.1571,0.1538,3.3,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,232.6,29.8,-0.0208,234.5,-1.9,0,0.0,0.0,0.0000,-1.30,-1.13,2.02,2.58,1,0.2400,-1.255,0.020,25.00,1,147.1,0.1,0.13575,40.4,1.9,0.1634,-0.00725,OK
0.1642,0.1538,10.4,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,235.6,30.1,-0.0230,237.5,-2.2,0,0.0,0.0,0.0000,-2.23,-1.56,1.92,3.04,1,0.2344,-1.285,0.186,25.00,1,147.2,0.2,0.13629,58.6,4.3,0.2039,-0.00662,OK
0.1722,0.1538,18.4,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,238.2,29.9,-0.0297,240.1,-3.2,0,0.0,0.0,0.0000,-2.33,-1.72,1.87,3.07,1,0.2344,-1.285,0.186,25.00,1,147.7,0.3,0.13796,62.3,6.4,0.1986,-0.00609,OK
0.1806,0.1538,26.8,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,241.0,29.6,-0.0360,242.8,-4.2,0,0.0,0.0,0.0000,-2.16,-2.01,2.40,3.37,1,0.1722,-1.344,0.049,25.00,1,148.3,0.4,0.13953,72.4,6.3,0.1738,-0.00603,OK
0.1887,0.1538,34.9,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,243.6,29.5,-0.0412,245.3,-5.0,0,0.0,0.0,0.0000,-2.52,-2.10,2.84,3.90,1,0.1367,-1.853,0.196,24.00,1,148.9,0.5,0.14084,85.8,2.1,0.1554,-0.00620,OK
0.1969,0.1538,43.1,0,147.1,0.1,0.1318,158.0,1.6,0.1305,152.5,20.0,0.0000,246.0,29.5,-0.0461,247.6,-5.7,0,0.0,0.0,0.0000,-3.36,-2.70,3.22,4.11,1,0.1400,-2.030,0.078,25.00,1,149.7,0.6,0.14206,106.2,-0.3,0.1390,-0.00610,OK
0.2048,0.2022,2.6,0,152.5,0.7,0.1462,166.5,2.8,0.1305,194.4,25.5,0.0000,241.8,32.8,-0.0572,244.0,-2.5,0,0.0,0.0,0.0000,-4.83,-2.91,3.51,4.59,1,0.1400,-2.030,0.078,25.00,1,152.5,0.7,0.14484,156.3,-15.2,0.1417,-0.00591,OK
0.2120,0.2099,2.1,0,153.2,0.9,0.1515,168.0,3.0,0.1305,197.5,25.9,0.0000,243.6,33.4,-0.0676,245.9,-2.8,0,0.0,0.0,0.0000,-4.60,-3.42,3.47,5.11,1,0.1011,-2.001,-0.177,25.00,1,153.3,0.9,0.14744,88.8,15.9,0.1492,-0.00595,OK
0.2202,0.2180,2.2,0,154.1,1.1,0.1507,169.6,3.2,0.1305,198.0,26.0,0.0000,245.9,33.0,-0.0713,248.0,-3.8,0,0.0,0.0,0.0000,-5.03,-3.89,3.64,5.37,1,0.0233,-2.707,-0.500,24.00,1,154.2,1.1,0.14836,103.7,12.1,0.0543,-0.00597,OK
0.2282,0.2180,10.1,0,154.1,1.1,0.1507,169.6,3.2,0.1305,198.0,26.0,0.0000,249.8,33.4,-0.0708,252.0,-3.8,0,0.0,0.0,0.0000,-5.42,-4.48,3.81,5.19,1,-0.0056,-2.138,0.127,25.00,1,154.5,1.2,0.14824,134.8,8.7,-0.0133,-0.00571,OK
0.2365,0.2351,1.4,0,157.9,1.2,0.1500,173.0,3.6,0.1305,198.3,26.0,0.0000,244.7,33.7,-0.0721,247.0,-2.9,0,0.0,0.0,0.0000,-5.84,-4.83,4.11,5.48,1,-0.0056,-2.138,0.127,25.00,1,157.8,1.2,0.14856,249.8,-45.4,0.0101,-0.00544,OK
0.2441,0.2351,9.0,0,157.9,1.2,0.1500,173.0,3.6,0.1305,198.3,26.0,0.0000,248.5,34.3,-0.0715,250.9,-2.8,0,0.0,0.0,0.0000,-5.70,-5.65,4.52,6.30,1,-0.0422,-0.883,0.255,25.00,1,158.0,1.2,0.14841,219.2,-10.2,-0.0406,-0.00535,OK
0.2525,0.2502,2.2,0,161.0,2.0,0.1531,176.0,4.0,0.1305,198.3,26.0,0.0000,244.6,33.1,-0.0738,246.8,-3.5,0,0.0,0.0,0.0000,-6.69,-5.25,4.89,6.71,1,-0.0733,-1.118,-0.078,25.00,1,161.0,2.0,0.14899,215.4,36.4,-0.0141,-0.00553,OK
0.2607,0.2502,10.5,0,161.0,2.0,0.1531,176.0,4.0,0.1305,198.3,26.0,0.0000,247.7,33.5,-0.0728,250.0,-3.6,0,0.0,0.0,0.0000,-7.19,-5.92,5.25,7.80,1,-0.0822,-1.216,1.334,25.00,1,161.6,2.2,0.14874,241.7,15.4,-0.0742,-0.00558,OK
0.2686,0.2612,7.5,0,163.0,2.0,0.1474,178.2,4.3,0.1305,198.3,26.0,0.0000,248.1,33.4,-0.0696,250.3,-3.6,0,0.0,0.0,0.0000,-7.43,-6.73,5.18,8.64,1,-0.0822,-1.598,1.118,24.00,1,163.1,2.0,0.14794,219.3,-6.6,-0.0772,-0.00554,OK
0.2765,0.2687,7.8,0,165.3,2.7,0.1478,179.7,4.5,0.1305,198.3,26.0,0.0000,246.4,32.3,-0.0676,248.4,-4.3,0,0.0,0.0,0.0000,-7.92,-6.85,5.56,8.75,1,-0.0822,-1.598,1.118,25.00,1,165.2,2.6,0.14745,261.4,15.2,-0.0777,-0.00553,OK
0.2846,0.2772,7.4,0,166.7,2.7,0.1468,181.4,4.7,0.1305,198.3,26.0,0.0000,246.4,32.7,-0.0648,248.5,-3.7,0,0.0,0.0,0.0000,-7.92,-6.81,5.90,8.41,1,-0.1000,-3.766,0.490,25.00,1,166.8,2.7,0.14674,225.4,-10.8,-0.0942,-0.00554,OK
0.2930,0.2864,6.5,0,167.6,3.7,0.1495,183.2,4.9,0.1305,198.3,26.0,0.0000,248.3,31.1,-0.0646,250.2,-5.5,0,0.0,0.0,0.0000,-8.89,-6.94,6.23,8.66,1,-0.0756,-2.020,0.206,25.00,1,167.8,3.7,0.14669,174.2,48.9,-0.0710,-0.00554,OK
0.3008,0.2951,5.7,0,171.7,2.6,0.1463,184.9,5.2,0.1305,198.3,26.0,0.0000,242.5,33.8,-0.0625,244.9,-1.9,0,0.0,0.0,0.0000,-8.70,-7.78,6.54,8.47,1,-0.0589,1.285,0.785,25.00,1,171.3,2.8,0.14617,329.4,-114.0,-0.0579,-0.00543,OK
0.3085,0.3027,5.8,0,173.4,4.1,0.1450,186.4,5.4,0.1305,198.3,26.0,0.0000,240.7,30.9,-0.0602,242.7,-4.4,0,0.0,0.0,0.0000,-9.04,-7.49,7.04,8.81,1,-0.0578,-1.010,0.873,24.00,1,173.5,3.9,0.14560,302.9,61.0,-0.0565,-0.00533,OK
