t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
-0.2958,-0.3525,56.7,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,-0.06,0.19,0.03,0.00,1,-0.0078,-0.118,0.147,24.00,1,144.8,0.6,0.14381,0.0,0.0,-0.0078,-0.00000,OK
-0.2868,-0.3525,65.7,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,-0.02,0.29,-0.26,0.16,1,-0.0078,-0.108,0.157,25.00,1,144.7,0.6,0.14394,-2.7,1.2,0.0151,-0.02016,OK
-0.2797,-0.3525,72.8,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,0.17,-0.28,0.04,0.18,1,-0.0078,-0.088,0.147,24.00,1,144.7,0.7,0.14407,3.2,6.7,0.0159,-0.02246,OK
-0.2710,-0.3525,81.5,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,0.03,-0.15,-0.08,-0.10,1,-0.0078,-0.108,0.147,25.00,1,144.7,0.7,0.14392,-0.5,2.1,-0.0094,-0.01008,OK
-0.2636,-0.3525,88.9,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,0.03,-0.18,0.13,0.09,1,-0.0078,-0.108,0.147,25.00,1,144.8,0.7,0.14394,3.6,1.8,0.0054,-0.01142,OK
-0.2550,-0.3525,97.6,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000,0.48,-0.03,-0.09,0.01,1,-0.0078,-0.108,0.118,26.00,1,145.0,0.5,0.14396,-0.0,0.0,0.0022,-0.01088,OK
-0.2480,-0.2513,3.2,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,-0.18,0.04,0.29,-0.09,1,-0.0078,-0.098,0.147,24.00,1,144.8,0.6,0.14313,-0.6,0.8,-0.0059,-0.00985,OK
-0.2394,-0.2513,11.9,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,-0.28,-0.01,-0.25,-0.25,1,-0.0067,-0.108,0.167,24.00,1,144.8,0.6,0.14310,-0.0,0.0,-0.0032,-0.00848,OK
-0.2310,-0.2513,20.2,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,-0.18,-0.01,0.26,0.20,1,-0.0067,-0.108,0.167,24.00,1,144.8,0.6,0.14309,0.0,-0.0,0.0011,-0.00834,OK
-0.2233,-0.2513,28.0,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,0.06,0.41,0.27,0.08,1,-0.0044,-0.098,0.127,24.00,1,144.8,0.6,0.14311,-0.0,-0.0,0.0033,-0.00825,OK
-0.2146,-0.2513,36.7,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,0.20,0.01,-0.25,-0.12,1,-0.0044,-0.108,0.147,24.00,1,144.8,0.6,0.14311,-0.0,0.0,-0.0002,-0.00771,OK
-0.2073,-0.2513,44.0,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,0.05,0.11,-0.21,-0.15,1,-0.0111,-0.137,0.147,25.00,1,144.8,0.6,0.14311,0.0,-0.0,-0.0010,-0.00800,OK
-0.1997,-0.2513,51.5,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,-0.06,-0.19,0.06,-0.16,1,-0.0100,-0.127,0.157,26.00,1,144.8,0.6,0.14310,0.0,-0.0,-0.0016,-0.00804,OK
-0.1919,-0.2513,59.4,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,0.06,0.05,0.03,-0.03,1,-0.0100,-0.127,0.157,25.00,1,144.8,0.6,0.14310,-0.0,-0.0,0.0003,-0.00826,OK
-0.1834,-0.2513,67.9,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,0.29,-0.35,-0.08,0.33,1,-0.0067,-0.098,0.157,25.00,1,144.8,0.6,0.14311,0.0,0.0,0.0015,-0.00825,OK
-0.1754,-0.2513,75.9,0,144.8,0.6,0.1425,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0053,-0.3,-0.0,0,0.0,0.0,0.0000,-0.12,-0.15,0.05,0.08,1,-0.0067,-0.108,0.157,24.00,1,144.8,0.6,0.14311,0.0,-0.0,-0.0004,-0.00808,OK
-0.1653,-0.1659,0.6,0,144.8,0.4,0.1397,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.0,0.5,0.0163,0.0,0.5,0,0.0,0.0,0.0000,-0.22,0.11,0.23,0.21,1,-0.0056,-0.069,0.137,24.00,1,144.8,0.5,0.14140,-4.6,-7.9,-0.0357,-0.00790,OK
-0.1592,-0.1659,6.7,0,144.8,0.4,0.1397,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.0,0.5,0.0163,0.0,0.5,0,0.0,0.0,0.0000,0.28,-0.22,-0.03,0.11,1,-0.0078,-0.059,0.157,25.00,1,144.8,0.5,0.14152,-5.3,9.5,0.0197,-0.00789,OK
-0.1511,-0.1584,7.3,0,144.6,0.6,0.1428,144.8,0.6,0.1438,0.0,0.0,0.0000,0.4,0.1,0.0041,0.4,0.1,0,0.0,0.0,0.0000,-0.24,0.30,-0.17,0.03,1,-0.0078,-0.059,0.157,24.00,1,144.6,0.6,0.14199,-0.6,0.5,-0.0003,-0.00787,OK
-0.1429,-0.1505,7.5,0,144.8,0.5,0.1416,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.1,0.4,0.0088,-0.0,0.4,0,0.0,0.0,0.0000,-0.31,0.18,-0.20,-0.29,1,-0.0089,-0.196,0.216,25.00,1,144.8,0.5,0.14188,0.2,-0.2,-0.0030,-0.00774,OK
-0.1348,-0.1414,6.6,0,144.7,0.5,0.1418,144.8,0.6,0.1438,0.0,0.0,0.0000,0.2,0.2,0.0082,0.2,0.2,0,0.0,0.0,0.0000,-0.02,0.39,0.11,-0.28,1,-0.0078,-0.098,0.078,25.00,1,144.7,0.5,0.14184,-0.8,0.8,0.0003,-0.00777,OK
-0.1272,-0.1328,5.6,0,144.8,0.6,0.1426,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.2,0.1,0.0051,-0.2,0.1,0,0.0,0.0,0.0000,-0.14,-0.10,-0.11,-0.05,1,-0.0011,-0.147,0.147,25.00,1,144.8,0.6,0.14199,6.8,2.4,0.0002,-0.00731,OK
-0.1196,-0.1238,4.2,0,144.5,0.6,0.1404,144.8,0.6,0.1438,0.0,0.0,0.0000,0.7,0.2,0.0139,0.7,0.1,0,0.0,0.0,0.0000,0.05,-0.35,-0.05,0.22,1,-0.0011,-0.147,0.147,25.00,1,144.6,0.6,0.14165,-35.8,1.9,-0.0078,-0.00696,OK
-0.1115,-0.1147,3.2,0,144.6,0.5,0.1399,144.8,0.6,0.1438,0.0,0.0,0.0000,0.4,0.5,0.0157,0.4,0.4,0,0.0,0.0,0.0000,-0.05,-0.04,0.14,-0.25,1,0.0000,-0.088,0.147,24.00,1,144.6,0.5,0.14127,14.8,-19.2,-0.0148,-0.00654,OK
-0.1034,-0.1082,4.9,0,144.5,0.4,0.1382,144.8,0.6,0.1438,0.0,0.0,0.0000,0.7,0.6,0.0226,0.8,0.5,0,0.0,0.0,0.0000,0.12,0.05,0.28,0.27,1,0.0022,-0.059,0.137,25.00,1,144.5,0.4,0.14070,-16.0,-4.6,-0.0077,-0.00625,OK
-0.0957,-0.0971,1.4,0,144.8,0.6,0.1438,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.1,0.1,0.0001,-0.1,0.2,0,0.0,0.0,0.0000,0.15,-0.08,-0.14,-0.03,1,0.0000,-0.108,0.167,25.00,1,144.8,0.6,0.14141,47.6,19.4,0.0474,-0.00597,OK
-0.0877,-0.0910,3.4,0,144.8,0.6,0.1427,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.3,-0.1,0.0045,-0.3,-0.0,0,0.0,0.0,0.0000,0.49,0.42,0.10,0.14,1,0.0000,-0.108,0.167,25.00,1,144.8,0.6,0.14162,19.6,15.4,0.0166,-0.00598,OK
-0.0796,-0.0807,1.1,0,144.9,0.8,0.1433,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.5,-0.5,0.0021,-0.5,-0.4,0,0.0,0.0,0.0000,-0.07,-0.16,-0.07,-0.06,1,-0.0056,-0.108,0.147,24.00,1,144.9,0.8,0.14200,13.9,21.3,0.0272,-0.00591,OK
-0.0703,-0.0708,0.4,0,144.8,0.7,0.1456,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.2,-0.1,-0.0071,-0.2,-0.1,0,0.0,0.0,0.0000,0.04,0.00,-0.08,0.01,1,-0.0133,-0.147,0.118,24.00,1,144.8,0.7,0.14291,-15.0,-16.9,0.0732,-0.00623,OK
-0.0630,-0.0708,7.7,0,144.8,0.7,0.1456,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.2,-0.1,-0.0071,-0.2,-0.1,0,0.0,0.0,0.0000,0.08,0.08,-0.12,-0.02,1,-0.0133,-0.039,0.157,25.00,1,144.8,0.7,0.14270,-3.9,-2.9,0.0048,-0.00623,OK
-0.0548,-0.0708,16.0,0,144.8,0.7,0.1456,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.2,-0.1,-0.0071,-0.2,-0.1,0,0.0,0.0,0.0000,-0.05,-0.04,0.09,-0.25,1,-0.0122,-0.147,0.157,25.00,1,144.8,0.7,0.14271,-0.0,-0.0,-0.0016,-0.00641,OK
-0.0469,-0.0519,5.0,0,144.7,0.4,0.1416,144.8,0.6,0.1438,0.0,0.0,0.0000,0.1,0.6,0.0087,0.2,0.5,0,0.0,0.0,0.0000,0.00,0.00,-0.10,0.04,1,-0.0122,-0.147,0.157,25.00,1,144.7,0.4,0.14245,-5.4,-8.9,-0.0042,-0.00661,OK
-0.0400,-0.0463,6.3,0,144.7,0.6,0.1423,144.8,0.6,0.1438,0.0,0.0,0.0000,0.1,0.1,0.0060,0.1,0.1,0,0.0,0.0,0.0000,0.07,0.15,0.04,0.32,1,-0.0078,-0.127,0.118,25.00,1,144.7,0.5,0.14244,1.1,6.1,0.0024,-0.00675,OK
-0.0311,-0.0363,5.2,0,144.8,0.5,0.1416,144.8,0.6,0.1438,0.0,0.0,0.0000,-0.1,0.2,0.0089,-0.1,0.2,0,0.0,0.0,0.0000,0.15,-0.09,0.41,0.07,1,-0.0067,-0.098,0.167,24.00,1,144.8,0.5,0.14228,3.3,-1.0,-0.0005,-0.00682,OK
-0.0230,-0.0264,3.5,0,144.7,0.4,0.1396,144.8,0.6,0.1438,0.0,0.0,0.0000,0.1,0.6,0.0167,0.2,0.5,0,0.0,0.0,0.0000,-0.21,-0.40,-0.15,0.01,1,-0.0111,-0.088,0.167,25.00,1,144.7,0.4,0.14167,-14.3,-13.3,-0.0246,-0.00685,OK
-0.0156,-0.0181,2.6,0,144.7,0.6,0.1426,144.8,0.6,0.1438,0.0,0.0,0.0000,0.2,-0.0,0.0049,0.2,-0.1,0,0.0,0.0,0.0000,-0.09,-0.05,0.08,-0.02,1,-0.0111,-0.088,0.167,25.00,1,144.7,0.6,0.14188,-2.1,36.8,0.0100,-0.00698,OK
-0.0073,-0.0085,1.2,0,144.6,0.5,0.1423,144.8,0.6,0.1438,0.0,0.0,0.0000,0.5,0.2,0.0062,0.5,0.2,0,0.0,0.0,0.0000,0.38,0.20,0.14,-0.08,1,-0.0111,-0.088,0.147,27.00,1,144.6,0.5,0.14199,-15.7,-13.0,0.0090,-0.00720,OK
0.0006,-0.0020,2.6,0,144.7,0.6,0.1420,144.8,0.6,0.1438,0.0,0.0,0.0000,16.1,2.6,0.0071,16.3,0.3,0,0.0,0.0,0.0000,-0.40,0.22,-0.20,-0.09,1,-0.0056,-0.137,0.147,25.00,1,144.7,0.6,0.14197,24.8,16.8,-0.0010,-0.00708,OK
0.0081,-0.0020,10.1,0,144.7,0.6,0.1420,144.8,0.6,0.1438,0.0,0.0,0.0000,31.1,5.0,0.0071,31.5,0.6,0,0.0,0.0,0.0000,-0.38,0.17,-0.05,0.11,1,-0.0056,-0.157,0.108,25.00,1,144.7,0.6,0.14196,0.0,0.0,-0.0007,-0.00701,OK
0.0169,0.0156,1.3,0,144.8,0.5,0.1414,144.9,0.6,0.1438,15.6,2.3,0.0000,48.3,8.0,0.0095,48.9,1.1,0,0.0,0.0,0.0000,0.23,-0.03,0.03,0.10,1,0.0000,-0.078,0.196,25.00,1,144.8,0.5,0.14183,15.7,-18.6,-0.0077,-0.00685,OK
0.0248,0.0227,2.2,0,144.9,0.6,0.1454,145.0,0.7,0.1438,22.3,3.4,0.0000,64.0,10.7,-0.0062,64.9,1.3,0,0.0,0.0,0.0000,-0.03,0.16,-0.15,-0.02,1,0.0000,-0.078,0.196,24.00,1,144.9,0.6,0.14270,21.4,15.1,0.0498,-0.00667,OK
0.0325,0.0227,9.9,0,144.9,0.6,0.1454,145.0,0.7,0.1438,22.3,3.4,0.0000,79.1,13.4,-0.0062,80.2,1.8,0,0.0,0.0,0.0000,-0.01,-0.13,0.13,0.07,1,-0.0022,-0.137,0.147,24.00,1,144.9,0.6,0.14262,0.0,0.0,0.0006,-0.00656,OK
0.0411,0.0227,18.4,0,144.9,0.6,0.1454,145.0,0.7,0.1438,22.3,3.4,0.0000,95.9,16.4,-0.0062,97.3,2.4,0,0.0,0.0,0.0000,0.04,-0.18,0.09,0.12,1,-0.0022,-0.118,0.157,24.00,1,144.9,0.6,0.14263,0.0,0.0,0.0007,-0.00645,OK
0.0485,0.0227,25.9,0,144.9,0.6,0.1454,145.0,0.7,0.1438,22.3,3.4,0.0000,110.6,19.3,-0.0062,112.2,3.0,0,0.0,0.0,0.0000,0.49,0.00,0.13,0.14,1,-0.0022,-0.333,0.245,25.00,1,144.9,0.6,0.14264,-0.0,0.0,0.0037,-0.00644,OK
0.0571,0.0501,7.0,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,127.4,22.7,0.0010,129.3,4.3,0,0.0,0.0,0.0000,-0.19,-0.05,-0.02,0.03,1,-0.0044,-1.000,-0.010,25.00,1,144.8,0.6,0.14291,-0.4,-0.0,-0.0005,-0.00637,OK
0.0646,0.0501,14.4,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,142.0,25.9,0.0010,144.2,5.3,0,0.0,0.0,0.0000,-0.26,-0.38,0.28,0.19,1,-0.0044,-1.000,-0.010,25.00,1,144.8,0.6,0.14290,0.0,0.0,-0.0007,-0.00630,OK
0.0727,0.0501,22.6,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,157.9,29.6,0.0010,160.5,6.7,0,0.0,0.0,0.0000,-0.51,-0.18,0.25,0.37,1,0.0022,-0.726,-0.049,25.00,1,144.8,0.6,0.14290,0.0,-0.0,0.0001,-0.00608,OK
0.0801,0.0501,30.0,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,172.2,33.3,0.0010,175.2,8.3,0,0.0,0.0,0.0000,-0.55,-0.36,0.28,0.65,1,0.0067,-0.500,0.069,24.00,1,144.8,0.6,0.14290,0.0,0.0,0.0009,-0.00578,OK
0.0886,0.0501,38.4,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,186.5,37.2,0.0010,189.9,10.1,0,0.0,0.0,0.0000,-0.63,-0.29,0.66,0.66,1,0.0133,-0.726,-0.020,24.00,1,144.8,0.6,0.14291,0.0,-0.0,0.0024,-0.00538,OK
0.0971,0.0501,47.0,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,197.0,40.3,0.0010,200.7,11.7,0,0.0,0.0,0.0000,-1.04,-0.61,0.58,0.85,1,0.0133,-0.726,-0.020,24.00,1,144.8,0.6,0.14293,9.0,2.3,0.0020,-0.00498,OK
0.1049,0.0501,54.8,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,206.9,43.1,0.0010,210.9,13.0,0,0.0,0.0,0.0000,-1.04,-1.13,0.84,1.27,1,0.0256,-0.883,-0.098,25.00,1,145.0,0.6,0.14300,20.8,8.8,0.0174,-0.00467,OK
0.1122,0.0501,62.1,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,216.2,45.6,0.0010,220.5,14.2,0,0.0,0.0,0.0000,-1.09,-0.99,1.29,1.35,1,0.0456,-0.873,0.010,25.00,1,145.1,0.7,0.14324,25.8,2.3,0.0477,-0.00461,OK
0.1203,0.0501,70.2,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,226.8,48.7,0.0010,231.5,15.8,0,0.0,0.0,0.0000,-1.39,-0.92,0.95,1.52,1,0.0678,-0.765,0.029,25.00,1,145.3,0.8,0.14363,28.0,4.2,0.0500,-0.00409,OK
0.1287,0.0501,78.6,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,237.8,52.6,0.0010,242.9,18.0,0,0.0,0.0,0.0000,-1.21,-1.33,1.57,1.89,1,0.0678,-0.765,0.029,25.00,1,145.6,0.9,0.14415,39.7,6.5,0.0754,-0.00418,OK
0.1371,0.0501,87.0,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,249.1,56.6,0.0010,254.6,20.4,0,0.0,0.0,0.0000,-1.41,-1.48,1.50,1.53,1,0.0822,-1.040,-0.010,25.00,1,145.9,0.9,0.14470,40.0,3.5,0.0586,-0.00355,OK
0.1446,0.0501,94.4,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,258.8,60.3,0.0010,264.8,22.6,0,0.0,0.0,0.0000,-0.07,-1.67,1.61,2.35,1,0.0822,-1.265,0.049,24.00,1,146.2,1.1,0.14546,37.5,26.1,0.1353,-0.00453,OK
0.1530,0.0501,102.9,0,144.8,0.6,0.1436,146.0,0.8,0.1438,49.7,7.8,0.0000,270.3,64.6,0.0010,276.8,25.3,0,0.0,0.0,0.0000,-3.01,-2.07,1.61,1.32,1,0.0578,-1.549,-0.088,24.00,1,146.6,1.2,0.14568,58.9,-9.3,-0.0767,-0.00314,OK
0.1606,0.1604,0.2,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,275.5,66.4,0.0035,282.1,26.5,0,0.0,0.0,0.0000,-3.08,-2.41,2.05,0.57,1,0.0456,-2.020,-0.265,25.00,1,146.6,1.3,0.14334,39.9,-15.3,-0.1428,-0.00144,OK
0.1688,0.1604,8.4,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,287.1,70.8,0.0035,294.3,29.2,0,0.0,0.0,0.0000,-3.62,-2.83,2.46,1.45,1,0.0456,-2.020,-0.265,25.00,1,146.6,1.3,0.14331,64.8,-13.5,-0.0977,0.00015,OK
0.1767,0.1604,16.4,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,298.3,75.3,0.0035,306.0,32.0,0,0.0,0.0,0.0000,-4.36,-3.35,2.77,2.66,1,0.0556,-2.108,-0.216,24.00,1,147.2,1.3,0.14268,92.2,-4.4,-0.0508,0.00147,OK
0.1848,0.1604,24.4,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,310.0,80.1,0.0035,318.2,35.2,0,0.0,0.0,0.0000,-4.52,-3.36,3.17,3.88,1,0.0522,-1.530,0.539,24.00,1,148.0,1.4,0.14253,112.4,1.9,0.0182,0.00220,OK
0.1930,0.1604,32.6,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,321.6,85.3,0.0035,330.5,38.7,0,0.0,0.0,0.0000,-3.72,-3.34,3.59,4.85,1,0.0600,-1.304,0.637,25.00,1,149.0,1.6,0.14289,120.2,9.7,0.0672,0.00199,OK
0.2001,0.1604,39.7,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,332.0,90.1,0.0035,341.4,41.8,0,0.0,0.0,0.0000,-4.26,-4.48,3.18,5.44,1,0.0600,-1.304,0.637,25.00,1,149.9,1.9,0.14327,138.6,29.6,0.0436,0.00230,OK
0.2087,0.1604,48.3,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,344.6,96.1,0.0035,354.8,46.1,0,0.0,0.0,0.0000,-5.07,-4.87,4.11,6.15,1,0.0611,-1.549,-0.422,25.00,1,151.2,2.3,0.14367,165.8,20.9,0.0510,0.00247,OK
0.2169,0.1604,56.5,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,357.0,102.1,0.0035,367.9,50.2,0,0.0,0.0,0.0000,-5.67,-5.65,3.90,6.58,1,0.0633,-2.344,-0.137,25.00,1,152.5,2.7,0.14401,180.8,33.1,0.0387,0.00295,OK
0.2243,0.1604,63.9,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,368.0,107.6,0.0035,379.6,54.0,0,0.0,0.0,0.0000,-6.17,-5.70,4.82,7.94,1,0.0333,-2.373,0.147,25.00,1,153.9,3.1,0.14427,206.7,25.2,0.0326,0.00290,OK
0.2327,0.1604,72.4,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,381.0,114.2,0.0035,393.4,58.7,0,0.0,0.0,0.0000,-6.98,-6.17,5.19,8.39,1,0.0011,-1.804,-0.000,25.00,1,155.8,3.6,0.14440,226.7,22.6,-0.0013,0.00290,OK
0.2412,0.1604,80.8,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,393.8,121.1,0.0035,407.0,63.7,0,0.0,0.0,0.0000,-8.34,-6.69,5.77,7.95,1,0.0011,-1.804,-0.000,24.00,1,157.7,4.0,0.14430,246.0,9.6,-0.0173,0.00323,OK
0.2485,0.1604,88.1,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,405.1,127.4,0.0035,419.2,68.4,0,0.0,0.0,0.0000,-8.89,-7.02,6.26,8.41,1,-0.0011,-1.648,-0.039,25.00,1,159.6,4.3,0.14414,263.7,6.1,-0.0182,0.00354,OK
0.2562,0.1604,95.8,0,146.6,1.3,0.1429,157.4,2.7,0.1438,157.4,29.8,0.0000,417.1,134.4,0.0035,432.0,73.7,0,0.0,0.0,0.0000,-8.52,-7.23,5.90,9.71,1,-0.0133,-2.324,-0.490,25.00,1,161.6,4.7,0.14398,270.6,24.8,-0.0207,0.00362,OK
0.2643,0.2627,1.6,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,401.0,132.4,-0.0010,415.9,73.5,0,0.0,0.0,0.0000,-8.43,-7.51,6.74,9.95,1,-0.0022,-2.334,0.157,25.00,1,160.0,5.0,0.14398,221.5,20.1,-0.0011,0.00355,OK
0.2724,0.2627,9.7,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,402.0,138.6,-0.0010,417.7,79.5,0,0.0,0.0,0.0000,-9.17,-8.68,7.06,10.56,1,-0.0022,-2.334,0.157,25.00,1,160.4,5.1,0.14396,258.1,30.0,-0.0080,0.00360,OK
0.2808,0.2627,18.1,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,415.3,146.9,-0.0010,432.1,85.7,0,0.0,0.0,0.0000,-9.80,-8.93,7.78,10.64,1,-0.0144,-2.167,0.520,25.00,1,162.6,5.6,0.14384,278.8,18.7,-0.0203,0.00365,OK
0.2889,0.2627,26.2,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,428.1,155.1,-0.0010,445.9,92.1,0,0.0,0.0,0.0000,-6.79,-8.89,7.62,10.89,1,-0.0011,-2.334,0.186,24.00,1,164.7,6.2,0.14383,253.1,48.8,0.0123,0.00327,OK
0.2964,0.2627,33.7,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,439.3,162.8,-0.0010,458.2,98.0,0,0.0,0.0,0.0000,-7.84,-10.80,7.55,12.14,1,0.0500,-1.304,-1.618,25.00,1,166.7,6.9,0.14408,297.8,72.5,0.0526,0.00314,OK
0.3049,0.2627,42.2,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,450.7,171.7,-0.0010,470.7,105.2,0,0.0,0.0,0.0000,-10.16,-11.36,8.07,12.75,1,0.1211,-1.883,0.108,24.00,1,169.3,7.9,0.14477,338.9,62.4,0.1103,0.00330,OK
0.3133,0.2627,50.6,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,460.7,180.0,-0.0010,481.8,112.0,0,0.0,0.0,0.0000,-10.43,-10.95,8.89,13.26,1,0.1211,-1.883,0.108,25.00,1,172.1,8.8,0.14571,353.9,47.9,0.1152,0.00335,OK
0.3207,0.2627,58.0,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,464.3,185.4,-0.0010,486.2,116.8,0,0.0,0.0,0.0000,-11.33,-11.51,9.33,14.41,1,0.1656,-2.873,0.500,26.00,1,174.8,9.5,0.14671,383.7,52.7,0.1578,0.00343,OK
0.3290,0.2627,66.3,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,462.9,189.1,-0.0010,485.2,120.7,0,0.0,0.0,0.0000,-11.09,-11.77,9.70,14.81,1,0.1856,-0.873,-2.922,25.00,1,177.9,10.5,0.14811,395.0,55.8,0.1801,0.00347,OK
0.3372,0.2627,74.5,0,160.0,5.0,0.1441,178.6,7.5,0.1438,253.9,67.4,0.0000,461.5,192.4,-0.0010,484.3,124.1,0,0.0,0.0,0.0000,-11.57,-12.10,9.54,14.76,1,0.1822,-0.392,-0.382,24.00,1,181.1,11.4,0.14955,403.7,58.7,0.1736,0.00357,OK
