t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad,wheel_fl_rad_s,wheel_bl_rad_s,wheel_br_rad_s,wheel_fr_rad_s,imu_valid,imu_yaw_rate_rad_s,imu_accel_x_m_s2,imu_accel_y_m_s2,battery_v,est_valid,est_x_mm,est_y_mm,est_theta_rad,est_vx_mm_s,est_vy_mm_s,est_omega_rad_s,est_gyro_bias_rad_s,est_health
0.3233,0.2816,41.7,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,0.3,0.8,0.8916,0.6,0.6,0,0.0,0.0,0.0000,3.11,3.25,3.44,3.13,1,1.2567,-0.127,0.441,24.00,1,144.4,0.4,0.32461,-0.9,0.1,1.2583,-0.00234,OK
0.3313,0.2816,49.8,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,0.5,0.8,0.8834,0.8,0.6,0,0.0,0.0,0.0000,3.68,3.64,3.24,2.78,1,1.2256,-0.216,0.029,25.00,1,144.3,0.4,0.33458,-13.9,-0.8,1.2432,-0.00211,OK
0.3388,0.2816,57.3,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,0.7,0.8,0.8764,1.0,0.5,0,0.0,0.0,0.0000,3.14,3.05,2.94,3.01,1,1.2000,-0.235,-0.000,25.00,1,144.2,0.4,0.34377,-4.5,6.2,1.1979,-0.00216,OK
0.3463,0.2816,64.7,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,0.9,0.7,0.8707,1.1,0.4,0,0.0,0.0,0.0000,3.29,3.33,3.19,2.99,1,1.1911,-0.088,0.275,25.00,1,144.2,0.4,0.35267,-6.2,1.0,1.2050,-0.00204,OK
0.3548,0.2816,73.3,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,1.1,0.8,0.8641,1.3,0.4,0,0.0,0.0,0.0000,3.30,3.56,3.24,3.03,1,1.1911,-0.088,0.275,25.00,1,144.1,0.4,0.36285,-7.1,-1.7,1.2109,-0.00185,OK
0.3624,0.2816,80.9,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,1.1,0.9,0.8586,1.3,0.4,0,0.0,0.0,0.0000,2.93,3.41,3.47,3.19,1,1.1711,-0.167,0.294,25.00,1,144.1,0.3,0.37183,0.9,-5.1,1.1907,-0.00168,OK
0.3713,0.2816,89.7,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,1.1,0.8,0.8531,1.3,0.4,0,0.0,0.0,0.0000,3.10,2.84,3.32,3.22,1,1.1267,-0.235,0.059,24.00,1,144.1,0.4,0.38203,3.1,4.4,1.1468,-0.00152,OK
0.3790,0.2816,97.5,0,144.9,0.8,0.2694,144.5,0.7,0.2597,0.0,0.0,0.8446,1.1,0.7,0.8497,1.3,0.2,0,0.0,0.0,0.0000,3.23,2.65,3.25,2.74,1,1.0844,-0.020,0.078,24.00,1,144.1,0.4,0.39066,-1.5,3.6,1.0979,-0.00145,OK
0.3872,0.3869,0.2,0,144.8,0.7,0.2800,144.5,0.7,0.3610,0.0,0.0,1.0000,-1.0,-0.0,0.8681,-0.9,0.3,0,0.0,0.0,0.0000,3.27,3.17,3.07,2.90,1,1.0844,-0.020,0.078,25.00,1,144.8,0.7,0.39417,3.7,1.7,0.7364,0.00220,OK
0.3949,0.3882,6.7,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-1.6,3.6,0.8523,-0.1,3.9,0,0.0,0.0,0.0000,2.56,3.23,3.21,2.92,1,1.0578,0.167,0.137,25.00,1,145.0,-0.5,0.40585,-10.8,-89.3,1.1198,-0.00028,OK
0.4027,0.3882,14.5,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-2.0,4.9,0.8559,0.1,5.3,0,0.0,0.0,0.0000,2.14,2.81,2.80,2.92,1,1.0167,0.049,0.226,25.00,1,145.2,-0.9,0.41276,-0.8,-59.9,1.0154,-0.00029,OK
0.4111,0.3882,22.9,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-2.4,6.2,0.8565,0.4,6.7,0,0.0,0.0,0.0000,2.62,2.40,2.70,2.57,1,0.9544,0.000,0.059,25.00,1,145.4,-1.4,0.42100,-5.8,-48.9,0.9603,-0.00029,OK
0.4185,0.3882,30.3,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-2.7,7.3,0.8578,0.5,7.8,0,0.0,0.0,0.0000,2.00,2.51,2.72,2.92,1,0.9544,0.000,0.059,26.00,1,145.5,-1.7,0.42807,3.3,-50.1,0.9557,-0.00029,OK
0.4274,0.3882,39.2,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.1,8.4,0.8604,0.8,8.9,0,0.0,0.0,0.0000,2.32,2.20,2.24,2.50,1,0.8944,-0.088,-0.020,25.00,1,145.7,-2.1,0.43632,-4.7,-38.2,0.8934,-0.00028,OK
0.4343,0.3882,46.1,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.2,9.2,0.8640,1.1,9.6,0,0.0,0.0,0.0000,2.66,2.31,2.28,2.44,1,0.8578,-0.059,-0.049,25.00,1,145.7,-2.3,0.44236,-8.4,-35.2,0.8745,-0.00033,OK
0.4429,0.3882,54.8,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.3,10.2,0.8688,1.4,10.7,0,0.0,0.0,0.0000,2.15,2.65,2.60,2.44,1,0.8489,-0.029,0.069,25.00,1,145.8,-2.6,0.44977,-3.4,-44.1,0.8675,-0.00039,OK
0.4508,0.3882,62.6,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.5,11.0,0.8735,1.7,11.4,0,0.0,0.0,0.0000,2.52,1.94,2.29,2.28,1,0.8322,-0.049,0.108,24.00,1,145.9,-2.9,0.45645,-4.6,-28.0,0.8401,-0.00041,OK
0.4588,0.3882,70.6,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.4,11.7,0.8788,2.2,12.0,0,0.0,0.0,0.0000,2.72,2.31,2.05,2.13,1,0.8322,-0.049,0.108,24.00,1,145.9,-3.1,0.46312,-12.6,-26.6,0.8447,-0.00046,OK
0.4668,0.3882,78.6,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.4,12.5,0.8845,2.6,12.7,0,0.0,0.0,0.0000,2.31,2.18,2.39,2.16,1,0.7967,-0.196,0.206,25.00,1,146.0,-3.4,0.46970,-4.5,-30.4,0.8122,-0.00052,OK
0.4744,0.3882,86.3,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.5,13.1,0.8914,2.9,13.3,0,0.0,0.0,0.0000,1.67,2.25,1.67,2.21,1,0.7400,-0.275,0.127,25.00,1,146.1,-3.6,0.47563,-4.0,-27.0,0.7387,-0.00051,OK
0.4831,0.3882,94.9,0,145.1,-0.9,0.3763,144.5,0.7,0.3622,0.0,0.0,1.0000,-3.5,13.6,0.9014,3.3,13.7,0,0.0,0.0,0.0000,2.10,1.92,1.34,2.26,1,0.6778,-0.275,0.039,25.00,1,146.1,-3.7,0.48181,-7.6,-13.4,0.6948,-0.00063,OK
0.4915,0.4912,0.3,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.3,3.5,0.8917,-0.4,4.1,0,0.0,0.0,0.0000,2.14,1.75,1.97,2.26,1,0.6778,-0.275,0.039,25.00,1,145.2,-0.5,0.49264,7.5,23.8,0.6992,-0.00076,OK
0.4991,0.4912,7.9,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.3,3.5,0.9234,-0.4,4.2,0,0.0,0.0,0.0000,1.38,1.43,1.84,1.91,1,0.6444,-0.167,0.206,25.00,1,145.2,-0.5,0.49234,11.3,12.3,0.6200,-0.00076,OK
0.5066,0.4912,15.3,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.2,3.1,0.9350,-0.5,3.8,0,0.0,0.0,0.0000,1.90,1.10,1.33,1.68,1,0.6144,0.000,0.127,25.00,1,145.2,-0.4,0.49685,2.7,24.1,0.6040,-0.00064,OK
0.5147,0.4912,23.5,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.1,2.7,0.9478,-0.6,3.4,0,0.0,0.0,0.0000,1.52,1.62,1.97,1.70,1,0.6022,0.000,0.245,25.00,1,145.2,-0.2,0.50181,6.9,6.4,0.6146,-0.00077,OK
0.5233,0.4912,32.1,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.1,2.5,0.9614,-0.6,3.2,0,0.0,0.0,0.0000,1.55,1.98,1.32,1.67,1,0.5856,-0.020,0.265,25.00,1,145.2,-0.2,0.50697,-1.9,9.1,0.5958,-0.00087,OK
0.5313,0.4912,40.1,0,145.2,-0.5,0.4858,144.5,0.7,0.4653,0.0,0.0,1.0000,-2.0,2.4,0.9743,-0.6,3.0,0,0.0,0.0,0.0000,1.43,2.04,1.57,1.82,1,0.5856,-0.020,0.265,25.00,1,145.2,-0.1,0.51178,2.1,5.0,0.6047,-0.00108,OK
0.5392,0.5357,3.6,0,145.0,-0.9,0.5477,144.5,0.7,0.5097,0.0,0.0,1.0000,-1.8,4.6,0.9701,0.7,4.9,0,0.0,0.0,0.0000,1.36,1.67,1.48,1.60,1,0.5656,-0.098,0.147,24.00,1,145.0,-0.9,0.52073,-10.0,-11.1,0.5795,-0.00157,OK
0.5471,0.5438,3.3,0,145.2,-0.8,0.5509,144.5,0.7,0.5178,0.0,0.0,1.0000,-2.3,4.5,0.9779,0.3,5.1,0,0.0,0.0,0.0000,1.08,1.28,1.40,1.63,1,0.5444,-0.010,0.088,25.00,1,145.2,-0.9,0.52663,21.4,-7.5,0.5431,-0.00182,OK
0.5548,0.5523,2.5,0,145.0,-0.6,0.5582,144.5,0.7,0.5264,0.0,0.0,1.0000,-1.8,4.0,0.9845,0.4,4.3,0,0.0,0.0,0.0000,1.26,1.00,1.41,1.71,1,0.5300,0.069,-0.000,25.00,1,145.0,-0.7,0.53269,-10.3,32.9,0.5403,-0.00216,OK
0.5625,0.5611,1.4,0,145.1,-1.0,0.5564,144.5,0.7,0.5351,0.0,0.0,1.0000,-2.0,4.8,0.9920,0.7,5.2,0,0.0,0.0,0.0000,1.32,1.37,1.58,1.58,1,0.5300,0.069,-0.000,25.00,1,145.1,-0.9,0.53853,-7.4,-37.7,0.5536,-0.00252,OK
0.5704,0.5704,0.1,0,145.3,-0.6,0.5617,144.5,0.7,0.5444,0.0,0.0,1.0000,-2.4,3.8,0.9993,-0.1,4.5,0,0.0,0.0,0.0000,1.25,1.44,1.63,1.62,1,0.5367,0.000,0.078,25.00,1,145.2,-0.6,0.54465,37.5,27.0,0.5656,-0.00287,OK
0.5788,0.5774,1.3,0,145.3,-0.7,0.5628,144.5,0.7,0.5515,0.0,0.0,1.0000,-2.5,4.0,1.0130,-0.1,4.7,0,0.0,0.0,0.0000,1.85,1.44,1.52,1.45,1,0.5578,-0.020,0.098,25.00,1,145.3,-0.7,0.54955,8.2,-7.0,0.5845,-0.00321,OK
0.5865,0.5863,0.2,0,145.6,-0.6,0.5668,144.5,0.7,0.5604,0.0,0.0,1.0000,-3.5,3.8,1.0192,-0.9,5.1,0,0.0,0.0,0.0000,1.94,1.85,1.42,1.65,1,0.5944,0.000,0.226,25.00,1,145.6,-0.6,0.55579,42.5,-20.9,0.6293,-0.00358,OK
0.5944,0.5863,8.1,0,145.6,-0.6,0.5668,144.5,0.7,0.5604,0.0,0.0,1.0000,-3.4,3.8,1.0501,-0.9,5.1,0,0.0,0.0,0.0000,1.80,1.51,1.91,1.61,1,0.6522,0.078,0.304,25.00,1,145.6,-0.6,0.55592,23.5,-8.7,0.6518,-0.00354,OK
0.6022,0.5946,7.6,0,145.4,-0.7,0.5727,144.5,0.7,0.5686,0.0,0.0,1.0000,-3.0,3.9,1.0573,-0.4,4.9,0,0.0,0.0,0.0000,1.97,1.69,1.72,1.72,1,0.6522,0.078,0.304,25.00,1,145.4,-0.7,0.56189,-1.2,1.8,0.6620,-0.00375,OK
0.6113,0.6029,8.4,0,145.6,-0.8,0.5735,144.5,0.7,0.5769,0.0,0.0,1.0000,-3.4,4.3,1.0670,-0.5,5.5,0,0.0,0.0,0.0000,1.75,2.34,1.75,1.99,1,0.7222,0.127,0.294,25.00,1,145.6,-0.8,0.56858,2.5,-13.5,0.7287,-0.00392,OK
0.6188,0.6141,4.6,0,145.5,-0.8,0.5789,144.5,0.7,0.5882,0.0,0.0,1.0000,-3.1,4.5,1.0633,-0.1,5.4,0,0.0,0.0,0.0000,1.98,2.17,2.18,1.65,1,0.7911,0.000,0.226,24.00,1,145.5,-0.8,0.57698,-12.6,1.9,0.7797,-0.00386,OK
0.6270,0.6205,6.5,0,146.0,-0.8,0.5894,144.5,0.7,0.5945,0.0,0.0,1.0000,-4.2,4.4,1.0730,-1.1,6.0,0,0.0,0.0,0.0000,2.11,2.27,2.58,2.65,1,0.8500,-0.049,0.059,25.00,1,145.9,-0.8,0.58276,29.0,-16.4,0.8705,-0.00402,OK
0.6344,0.6282,6.2,0,146.2,-1.1,0.5938,144.5,0.7,0.6022,0.0,0.0,1.0000,-5.1,5.1,1.0742,-1.4,7.1,0,0.0,0.0,0.0000,1.98,2.68,2.32,2.23,1,0.9056,-0.010,0.039,24.00,1,146.2,-1.0,0.58985,16.0,-34.3,0.8962,-0.00406,OK
0.6422,0.6368,5.5,0,146.0,-1.5,0.6087,144.5,0.7,0.6108,0.0,0.0,1.0000,-4.9,6.3,1.0721,-0.6,8.0,0,0.0,0.0,0.0000,2.62,2.21,2.58,2.38,1,0.9056,-0.010,0.039,24.00,1,146.1,-1.4,0.59826,-18.9,-24.4,0.9157,-0.00420,OK
0.6506,0.6455,5.1,0,145.8,-1.5,0.6169,144.5,0.7,0.6196,0.0,0.0,1.0000,-4.1,6.5,1.0699,0.3,7.7,0,0.0,0.0,0.0000,2.38,2.63,2.71,2.20,1,0.9633,0.088,0.127,25.00,1,145.8,-1.5,0.60715,-27.9,-1.8,0.9598,-0.00434,OK
0.6582,0.6540,4.2,0,145.7,-1.7,0.6265,144.5,0.7,0.6280,0.0,0.0,1.0000,-3.7,7.1,1.0637,1.1,8.0,0,0.0,0.0,0.0000,2.42,2.45,3.01,2.49,1,1.0211,0.000,0.137,24.00,1,145.7,-1.7,0.61628,-23.7,-10.2,1.0149,-0.00451,OK
0.6671,0.6628,4.3,0,145.4,-1.7,0.6309,144.5,0.7,0.6368,0.0,0.0,1.0000,-2.8,7.2,1.0607,1.9,7.4,0,0.0,0.0,0.0000,2.94,2.90,2.48,2.73,1,1.0578,-0.216,0.137,24.00,1,145.4,-1.7,0.62590,-31.2,19.2,1.0621,-0.00458,OK
0.6751,0.6705,4.6,0,145.6,-1.6,0.6434,144.5,0.7,0.6446,0.0,0.0,1.0000,-3.2,7.0,1.0582,1.6,7.5,0,0.0,0.0,0.0000,2.87,2.76,2.33,2.73,1,1.0578,-0.216,0.137,24.00,1,145.5,-1.7,0.63462,15.0,-5.8,1.0555,-0.00475,OK
0.6833,0.6794,3.9,0,145.6,-1.6,0.6507,144.5,0.7,0.6535,0.0,0.0,1.0000,-3.3,6.9,1.0514,1.5,7.5,0,0.0,0.0,0.0000,3.05,2.96,2.79,2.56,1,1.0644,-0.137,0.039,25.00,1,145.6,-1.6,0.64448,3.5,0.6,1.0744,-0.00483,OK
0.6902,0.6880,2.1,0,145.8,-1.8,0.6523,144.5,0.7,0.6621,0.0,0.0,1.0000,-3.8,7.2,1.0417,1.3,8.0,0,0.0,0.0,0.0000,3.22,3.24,2.71,2.75,1,1.0789,-0.059,0.020,25.00,1,145.7,-1.7,0.65377,15.1,-28.5,1.0959,-0.00474,OK
0.6984,0.6941,4.3,0,146.1,-1.6,0.6608,144.5,0.7,0.6681,0.0,0.0,1.0000,-4.7,6.8,1.0475,0.5,8.3,0,0.0,0.0,0.0000,3.18,2.71,2.91,2.60,1,1.1089,-0.147,0.147,25.00,1,146.0,-1.6,0.66054,43.4,-16.6,1.1054,-0.00479,OK
0.7065,0.7030,3.5,0,145.8,-1.2,0.6725,144.5,0.7,0.6770,0.0,0.0,1.0000,-4.2,5.8,1.0401,0.3,7.2,0,0.0,0.0,0.0000,2.86,3.09,2.88,2.55,1,1.1089,-0.147,0.147,24.00,1,145.9,-1.3,0.67051,1.7,42.5,1.1061,-0.00486,OK
0.7144,0.7030,11.4,0,145.8,-1.2,0.6725,144.5,0.7,0.6770,0.0,0.0,1.0000,-4.2,5.6,1.0560,0.3,7.0,0,0.0,0.0,0.0000,3.13,3.16,2.83,3.12,1,1.1378,-0.157,0.255,25.00,1,145.9,-1.2,0.67440,13.5,19.2,1.1483,-0.00483,OK
0.7228,0.7174,5.4,0,145.7,-1.3,0.6785,144.5,0.7,0.6915,0.0,0.0,1.0000,-3.6,5.9,1.0407,1.0,6.9,0,0.0,0.0,0.0000,2.82,2.88,3.12,3.37,1,1.1500,-0.177,0.137,25.00,1,145.7,-1.3,0.68664,-2.1,8.7,1.1545,-0.00470,OK
0.7309,0.7287,2.2,0,145.9,-1.3,0.6861,144.5,0.7,0.7028,0.0,0.0,1.0000,-4.1,5.9,1.0235,0.7,7.1,0,0.0,0.0,0.0000,3.62,3.46,2.69,3.44,1,1.1600,-0.167,0.167,25.00,1,145.8,-1.3,0.69910,17.6,-14.9,1.1777,-0.00435,OK
0.7390,0.7364,2.6,0,145.9,-1.7,0.6993,144.5,0.7,0.7104,0.0,0.0,1.0000,-4.3,6.9,1.0220,1.3,8.0,0,0.0,0.0,0.0000,3.57,3.03,3.09,3.19,1,1.1600,-0.167,0.167,25.00,1,145.9,-1.6,0.70752,-22.8,-41.3,1.1735,-0.00412,OK
0.7468,0.7432,3.5,0,145.8,-1.9,0.7072,144.5,0.7,0.7173,0.0,0.0,1.0000,-4.0,7.6,1.0221,1.9,8.3,0,0.0,0.0,0.0000,3.27,3.18,3.01,3.32,1,1.1889,-0.147,0.216,25.00,1,145.8,-1.8,0.71529,-30.0,-12.8,1.1938,-0.00397,OK
0.7549,0.7505,4.4,0,145.9,-1.4,0.7201,144.5,0.7,0.7246,0.0,0.0,1.0000,-4.1,6.8,1.0198,1.4,7.8,0,0.0,0.0,0.0000,3.32,3.31,3.27,3.53,1,1.2122,-0.177,0.431,24.00,1,145.9,-1.6,0.72398,18.8,14.7,1.2269,-0.00383,OK
0.7629,0.7597,3.2,0,145.6,-1.6,0.7348,144.5,0.7,0.7337,0.0,0.0,1.0000,-3.4,6.9,1.0071,2.1,7.4,0,0.0,0.0,0.0000,2.92,3.20,3.12,3.54,1,1.2244,-0.157,0.147,24.00,1,145.6,-1.6,0.73514,-29.1,19.6,1.2230,-0.00386,OK
0.7713,0.7675,3.8,0,145.7,-1.6,0.7468,144.5,0.7,0.7415,0.0,0.0,1.0000,-3.6,6.8,1.0017,2.0,7.4,0,0.0,0.0,0.0000,3.12,3.47,3.66,3.47,1,1.2211,-0.108,-0.010,25.00,1,145.7,-1.6,0.74491,9.0,-7.8,1.2408,-0.00379,OK
0.7782,0.7768,1.4,0,145.9,-1.5,0.7560,144.5,0.7,0.7508,0.0,0.0,1.0000,-4.3,6.5,0.9838,1.4,7.7,0,0.0,0.0,0.0000,3.17,3.04,3.64,3.23,1,1.2211,-0.108,-0.010,25.00,1,145.9,-1.5,0.75627,33.9,-13.7,1.2255,-0.00378,OK
0.7867,0.7768,9.9,0,145.9,-1.5,0.7560,144.5,0.7,0.7508,0.0,0.0,1.0000,-4.3,6.5,1.0087,1.3,7.7,0,0.0,0.0,0.0000,3.05,3.19,3.24,3.72,1,1.2078,0.000,0.363,25.00,1,145.9,-1.5,0.75856,14.5,0.1,1.2208,-0.00372,OK
0.7948,0.7925,2.3,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-4.7,7.4,0.9766,1.8,8.6,0,0.0,0.0,0.0000,3.19,3.05,3.18,3.36,1,1.1700,-0.059,0.255,25.00,1,146.0,-1.8,0.77465,-10.9,-25.0,1.1784,-0.00359,OK
0.8027,0.7925,10.2,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-4.7,7.4,0.9990,1.9,8.6,0,0.0,0.0,0.0000,2.88,2.80,2.80,3.32,1,1.1067,-0.245,0.049,25.00,1,146.1,-1.8,0.77698,-0.4,-10.1,1.1131,-0.00358,OK
0.8112,0.7925,18.7,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-4.9,7.7,0.9963,2.0,8.9,0,0.0,0.0,0.0000,2.48,2.82,2.91,3.20,1,1.0367,-0.029,0.010,25.00,1,146.2,-1.9,0.78615,3.3,-16.1,1.0488,-0.00355,OK
0.8192,0.7925,26.7,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.1,8.0,0.9949,2.1,9.2,0,0.0,0.0,0.0000,2.70,2.63,2.96,2.96,1,1.0367,-0.029,0.010,25.00,1,146.2,-1.9,0.79448,1.2,-13.2,1.0456,-0.00354,OK
0.8268,0.7925,34.3,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.3,8.2,0.9945,2.2,9.5,0,0.0,0.0,0.0000,2.47,2.33,3.02,2.76,1,0.9756,0.118,0.010,25.00,1,146.3,-2.0,0.80219,4.6,-13.8,0.9830,-0.00354,OK
0.8345,0.7925,42.0,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.5,8.3,0.9957,2.2,9.7,0,0.0,0.0,0.0000,2.47,2.34,2.70,3.03,1,0.9300,0.010,0.118,25.00,1,146.4,-2.0,0.80958,4.6,-7.9,0.9512,-0.00355,OK
0.8432,0.7925,50.7,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.6,8.5,0.9983,2.4,9.9,0,0.0,0.0,0.0000,2.28,2.49,2.19,2.54,1,0.8967,-0.088,0.157,25.00,1,146.5,-2.1,0.81768,-3.1,-9.2,0.8992,-0.00355,OK
0.8513,0.7925,58.8,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.6,8.7,1.0015,2.6,10.0,0,0.0,0.0,0.0000,2.64,2.30,2.27,2.75,1,0.8967,-0.088,0.157,25.00,1,146.5,-2.1,0.82499,-2.2,-1.9,0.9140,-0.00359,OK
0.8582,0.7925,65.7,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.7,8.8,1.0045,2.7,10.2,0,0.0,0.0,0.0000,1.68,2.16,2.41,2.47,1,0.8678,-0.078,0.049,24.00,1,146.6,-2.1,0.83109,7.2,-13.7,0.8537,-0.00355,OK
0.8670,0.7925,74.6,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.8,8.9,1.0097,2.8,10.3,0,0.0,0.0,0.0000,2.28,2.13,1.97,2.61,1,0.8467,-0.059,0.069,24.00,1,146.6,-2.2,0.83864,-0.9,-0.1,0.8521,-0.00356,OK
0.8748,0.7925,82.3,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.7,9.0,1.0143,2.9,10.2,0,0.0,0.0,0.0000,2.77,1.95,2.28,2.35,1,0.8456,0.049,0.049,25.00,1,146.6,-2.2,0.84526,-3.3,1.2,0.8606,-0.00360,OK
0.8825,0.7925,90.0,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.5,9.2,1.0184,3.2,10.2,0,0.0,0.0,0.0000,3.14,2.30,2.40,2.21,1,0.8511,-0.078,0.196,26.00,1,146.6,-2.2,0.85191,-9.5,-2.0,0.8813,-0.00371,OK
0.8915,0.7925,99.0,0,146.0,-1.8,0.7699,144.5,0.7,0.7665,0.0,0.0,1.0000,-5.5,9.1,1.0228,3.4,10.1,0,0.0,0.0,0.0000,2.62,1.89,2.73,3.00,1,0.8511,-0.078,0.196,25.00,1,146.6,-2.2,0.85982,8.2,2.8,0.8884,-0.00382,OK
0.8988,0.8987,0.2,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-4.4,5.9,1.0058,1.7,7.2,0,0.0,0.0,0.0000,2.02,2.31,2.30,2.60,1,0.8567,-0.294,0.216,24.00,1,146.0,-1.3,0.87141,5.9,7.6,0.8363,-0.00347,OK
0.9072,0.8987,8.5,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-4.3,5.9,1.0374,1.7,7.1,0,0.0,0.0,0.0000,2.14,1.91,1.81,2.51,1,0.8489,-0.167,0.216,24.00,1,145.9,-1.3,0.87188,2.7,15.7,0.8347,-0.00339,OK
0.9146,0.8987,15.9,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-4.0,5.7,1.0420,1.8,6.7,0,0.0,0.0,0.0000,3.00,1.79,2.10,2.54,1,0.8378,-0.029,0.255,25.00,1,145.8,-1.2,0.87811,-0.8,21.1,0.8598,-0.00348,OK
0.9229,0.8987,24.3,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.7,5.5,1.0470,1.9,6.4,0,0.0,0.0,0.0000,2.06,2.33,2.08,2.32,1,0.8378,-0.029,0.255,26.00,1,145.8,-1.1,0.88518,0.5,4.5,0.8359,-0.00346,OK
0.9302,0.8987,31.6,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.6,5.3,1.0518,1.9,6.1,0,0.0,0.0,0.0000,2.24,2.04,2.03,2.56,1,0.8311,0.157,0.255,25.00,1,145.7,-1.1,0.89129,2.8,11.9,0.8370,-0.00347,OK
0.9392,0.8987,40.6,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.4,5.1,1.0575,1.9,5.9,0,0.0,0.0,0.0000,2.04,2.06,2.22,2.59,1,0.8433,0.127,0.098,24.00,1,145.7,-1.0,0.89886,6.4,7.7,0.8446,-0.00346,OK
0.9472,0.8987,48.6,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.3,4.9,1.0616,1.8,5.7,0,0.0,0.0,0.0000,2.76,2.23,2.67,2.64,1,0.8844,-0.049,0.226,24.00,1,145.7,-0.9,0.90586,2.4,8.3,0.9123,-0.00356,OK
0.9547,0.8987,56.0,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.2,4.8,1.0639,1.8,5.5,0,0.0,0.0,0.0000,2.38,2.40,2.39,2.70,1,0.9256,-0.216,0.245,24.00,1,145.6,-0.9,0.91270,2.7,6.8,0.9292,-0.00356,OK
0.9623,0.8987,63.7,0,146.0,-1.3,0.8570,144.5,0.7,0.8727,0.0,0.0,1.0000,-3.1,4.7,1.0661,1.9,5.3,0,0.0,0.0,0.0000,2.71,2.28,2.57,2.70,1,0.9256,-0.216,0.245,25.00,1,145.6,-0.8,0.91986,2.1,9.1,0.9410,-0.00358,OK
