# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23527891215252,1790087507.068811,1790087507.073307,0,-614.29,482.76,-1.26591,0.851
23527891226409,1790087507.077259,1790087507.081708,0,-614.24,482.77,-1.26900,0.858
23527891916293,1790087507.085686,1790087507.089762,0,-614.16,482.67,-1.26756,0.867
23527891945202,1790087507.094192,1790087507.098184,0,-614.25,482.77,-1.26603,0.853
23527988413606,1790087507.102615,1790087507.106784,0,-614.21,482.83,-1.26879,0.849
23527988467994,1790087507.110987,1790087507.115180,0,-614.20,482.75,-1.26548,0.853
23527988480286,1790087507.119482,1790087507.123535,0,-614.20,482.80,-1.26395,0.859
23527990917867,1790087507.127903,1790087507.131809,0,-614.26,482.70,-1.26670,0.858
23527990952914,1790087507.136395,1790087507.140430,0,-614.29,482.99,-1.26968,0.851
23527990964060,1790087507.144850,1790087507.149101,0,-614.26,482.76,-1.26651,0.854
23527990972519,1790087507.153276,1790087507.157466,0,-614.41,482.80,-1.26625,0.844
23527992619229,1790087507.161739,1790087507.165730,0,-614.25,482.73,-1.26707,0.849
23527992643926,1790087507.170228,1790087507.174261,0,-614.32,482.86,-1.27104,0.847
23527992653983,1790087507.178655,1790087507.182887,0,-614.30,482.77,-1.26514,0.856
23527994367111,1790087507.187085,1790087507.190904,0,-614.16,482.98,-1.26972,0.855
23528091474227,1790087507.195506,1790087507.199499,0,-614.23,482.83,-1.26808,0.847
23528091545841,1790087507.203976,1790087507.207930,0,-614.27,482.77,-1.26864,0.846
23528091555486,1790087507.212427,1790087507.216714,0,-614.28,482.90,-1.26485,0.847
23528091569184,1790087507.220860,1790087507.224725,0,-614.33,482.77,-1.26781,0.837
23528093992511,1790087507.229346,1790087507.233334,0,-614.34,482.91,-1.26759,0.845
23528094034264,1790087507.237832,1790087507.242051,0,-614.23,482.84,-1.26948,0.848
23528094051359,1790087507.246255,1790087507.250575,0,-614.19,482.71,-1.26809,0.867
23528094057330,1790087507.254657,1790087507.258583,0,-614.14,482.78,-1.26744,0.862
23528095737617,1790087507.263148,1790087507.267417,0,-614.35,482.91,-1.26624,0.855
23528095746380,1790087507.271573,1790087507.275620,0,-614.35,482.74,-1.26389,0.847
23528095753340,1790087507.280030,1790087507.285727,0,-614.20,482.80,-1.27031,0.853
23528097017263,1790087507.288507,1790087507.292448,0,-614.19,482.64,-1.26797,0.860
23528097026620,1790087507.296948,1790087507.301054,0,-614.18,482.78,-1.26555,0.852
23528192045383,1790087507.305407,1790087507.309475,0,-614.35,482.77,-1.26969,0.850
23528194426154,1790087507.313841,1790087507.319814,0,-614.34,482.84,-1.26763,0.846
23528194471799,1790087507.322242,1790087507.326235,0,-614.38,482.66,-1.26942,0.846
23528194480561,1790087507.330746,1790087507.334656,0,-614.25,482.67,-1.26826,0.860
23528194486943,1790087507.339170,1790087507.343419,0,-614.43,482.80,-1.26908,0.842
23528196429962,1790087507.347578,1790087507.353923,0,-614.26,482.60,-1.26626,0.858
23528196460094,1790087507.356141,1790087507.360132,0,-614.22,482.86,-1.26565,0.855
23528196468727,1790087507.364446,1790087507.368450,0,-614.30,482.84,-1.26772,0.852
23528197673176,1790087507.372965,1790087507.376909,0,-614.19,482.72,-1.26631,0.858
23528197717023,1790087507.381580,1790087507.387751,0,-614.27,482.86,-1.26930,0.849
23528199384841,1790087507.390005,1790087507.394309,0,-614.12,482.75,-1.26773,0.858
23528199413299,1790087507.398345,1790087507.402424,0,-614.13,482.79,-1.26740,0.858
23528199422197,1790087507.406714,1790087507.410912,0,-614.47,482.76,-1.26241,0.835
23528295337478,1790087507.415458,1790087507.421091,0,-614.39,482.67,-1.26657,0.856
23528295379916,1790087507.423627,1790087507.427619,0,-614.43,482.69,-1.26658,0.845
23528296593039,1790087507.432094,1790087507.436271,0,-614.25,482.71,-1.26464,0.852
23528296622877,1790087507.440552,1790087507.444745,0,-614.17,482.81,-1.26643,0.859
23528298248529,1790087507.449267,1790087507.454626,0,-614.21,482.67,-1.26789,0.852
23528298277287,1790087507.457433,1790087507.461502,0,-614.23,482.90,-1.26567,0.852
23528298285679,1790087507.465886,1790087507.469813,0,-614.31,482.94,-1.26702,0.850
23528299881577,1790087507.474337,1790087507.478539,0,-614.27,482.83,-1.26086,0.852
23528299909875,1790087507.483011,1790087507.487776,0,-614.25,482.82,-1.26737,0.857
23528299917675,1790087507.491287,1790087507.495231,0,-614.14,482.68,-1.26867,0.859
23528302437321,1790087507.499704,1790087507.503907,0,-614.30,482.61,-1.26768,0.857
23528396699623,1790087507.508139,1790087507.512373,0,-614.33,482.87,-1.26460,0.845
23528398209349,1790087507.516680,1790087507.521034,0,-614.14,482.75,-1.26505,0.847
23528398255841,1790087507.525039,1790087507.529281,0,-614.30,482.74,-1.26573,0.849
23528399425276,1790087507.533451,1790087507.537429,0,-614.38,482.76,-1.26787,0.843
23528399454129,1790087507.541939,1790087507.546137,0,-614.18,482.93,-1.26640,0.853
23528401367861,1790087507.558821,1790087507.563164,0,-614.25,482.90,-1.26652,0.854
23528401378792,1790087507.567278,1790087507.571324,0,-614.33,482.84,-1.26799,0.844
23528403718010,1790087507.575786,1790087507.580356,0,-614.40,482.92,-1.26886,0.848
23528403729471,1790087507.584202,1790087507.588478,0,-614.35,482.70,-1.26870,0.845
23528403759851,1790087507.592631,1790087507.596688,0,-614.42,482.89,-1.26736,0.827
23528405397479,1790087507.601084,1790087507.605061,0,-614.23,482.64,-1.26757,0.850
23528501332178,1790087507.609540,1790087507.613745,0,-614.16,482.66,-1.26637,0.850
23528501383068,1790087507.618158,1790087507.622111,0,-614.37,482.80,-1.26616,0.842
23528501392305,1790087507.626415,1790087507.630432,0,-614.23,482.86,-1.26865,0.851
23528501398432,1790087507.634854,1790087507.638798,0,-614.22,482.80,-1.26835,0.863
23528503715859,1790087507.643373,1790087507.648264,0,-614.37,482.68,-1.26836,0.841
23528503749665,1790087507.651834,1790087507.656361,0,-614.28,482.74,-1.26701,0.852
23528503757896,1790087507.660266,1790087507.664352,0,-614.01,482.78,-1.26699,0.869
23528503763532,1790087507.668650,1790087507.673165,0,-614.37,482.82,-1.26581,0.843
23528505316220,1790087507.677146,1790087507.681199,0,-614.13,482.86,-1.26600,0.850
23528505349324,1790087507.685709,1790087507.689634,0,-614.27,482.68,-1.26547,0.843
23528505360820,1790087507.694021,1790087507.698214,0,-614.11,482.80,-1.26739,0.861
23528506738897,1790087507.702510,1790087507.706489,0,-614.31,482.82,-1.26737,0.849
23528506774899,1790087507.710942,1790087507.714990,0,-614.14,482.77,-1.26630,0.849
23528602924915,1790087507.719366,1790087507.723319,0,-614.22,482.66,-1.26753,0.851
23528602971701,1790087507.727827,1790087507.731978,0,-614.20,482.77,-1.26782,0.856
23528602980531,1790087507.736271,1790087507.740209,0,-614.23,482.73,-1.26494,0.858
23528607482291,1790087507.778537,1790087507.782494,0,-614.30,482.86,-1.26359,0.855
23528607511296,1790087507.786895,1790087507.790850,0,-614.42,482.75,-1.26774,0.848
23528607519122,1790087507.795402,1790087507.799611,0,-614.26,482.57,-1.26605,0.854
23528608600066,1790087507.803819,1790087507.807830,0,-614.42,482.59,-1.26714,0.852
23528608644643,1790087507.812293,1790087507.816263,0,-614.37,482.84,-1.27082,0.855
23528703905277,1790087507.820729,1790087507.824677,0,-614.26,482.80,-1.26766,0.857
23528705744625,1790087507.829205,1790087507.833402,0,-614.33,482.78,-1.26650,0.852
23528705795697,1790087507.837635,1790087507.841749,0,-614.25,482.78,-1.26460,0.849
23528705803894,1790087507.846103,1790087507.850176,0,-614.41,482.77,-1.26610,0.855
23528708070868,1790087507.854515,1790087507.858692,0,-614.33,482.64,-1.26359,0.850
23528708099593,1790087507.862979,1790087507.867289,0,-614.50,482.83,-1.26469,0.834
23528708108350,1790087507.871455,1790087507.875527,0,-614.30,482.83,-1.26652,0.850
23528709932292,1790087507.879908,1790087507.884233,0,-614.33,482.87,-1.27102,0.839
23528709967629,1790087507.888329,1790087507.892332,0,-614.20,483.11,-1.26919,0.850
23528709979171,1790087507.896802,1790087507.900951,0,-614.44,482.93,-1.27332,0.840
23528711317275,1790087507.905238,1790087507.909367,0,-614.22,482.73,-1.26795,0.856
23528711352526,1790087507.913675,1790087507.917972,0,-614.04,482.61,-1.26780,0.867
23528808239182,1790087507.922126,1790087507.926090,0,-614.25,482.66,-1.26451,0.856
23528808282967,1790087507.930591,1790087507.934801,0,-614.35,482.75,-1.26620,0.855
23528808292319,1790087507.939031,1790087507.943102,0,-614.26,482.69,-1.26663,0.848
23528808298769,1790087507.947462,1790087507.951519,0,-614.14,482.70,-1.26639,0.849
23528810465072,1790087507.955898,1790087507.959982,0,-614.39,482.72,-1.26400,0.848
23528810503110,1790087507.964379,1790087507.968569,0,-614.28,482.69,-1.26713,0.840
23528810516019,1790087507.972845,1790087507.976821,0,-614.44,482.74,-1.26663,0.841
23528812638731,1790087507.998203,1790087508.002142,0,-614.31,482.71,-1.26361,0.851
23528813815760,1790087508.006621,1790087508.010697,0,-614.37,482.78,-1.26651,0.845
23528813886740,1790087508.015075,1790087508.019164,0,-614.33,482.79,-1.26782,0.845
23528910195149,1790087508.023476,1790087508.027462,0,-614.30,482.64,-1.26576,0.847
23528910235781,1790087508.031974,1790087508.035980,0,-614.44,482.79,-1.26221,0.836
23528910261048,1790087508.040419,1790087508.044623,0,-614.21,482.54,-1.27002,0.859
23528912684846,1790087508.048889,1790087508.052945,0,-614.25,482.65,-1.26679,0.849
23528912725347,1790087508.057310,1790087508.061470,0,-614.30,482.73,-1.26562,0.854
23528912737998,1790087508.065758,1790087508.069747,0,-614.30,482.77,-1.26688,0.843
23528912747134,1790087508.074234,1790087508.078295,0,-614.23,482.75,-1.26712,0.860
23528914714070,1790087508.099577,1790087508.103878,0,-614.23,482.73,-1.26706,0.855
23528915878841,1790087508.108026,1790087508.112138,0,-614.32,482.88,-1.26726,0.850
23528915917654,1790087508.116444,1790087508.122692,0,-614.52,482.85,-1.27056,0.843
23529012661505,1790087508.124876,1790087508.128878,0,-614.31,482.58,-1.26855,0.858
23529012718816,1790087508.133369,1790087508.137401,0,-614.47,482.61,-1.26556,0.848
23529012727320,1790087508.141809,1790087508.145757,0,-614.26,482.76,-1.26559,0.854
23529014995253,1790087508.150301,1790087508.156301,0,-614.29,482.72,-1.26277,0.850
23529015051301,1790087508.158656,1790087508.162923,0,-614.44,482.72,-1.26690,0.840
23529015062619,1790087508.167141,1790087508.171153,0,-614.39,482.76,-1.26487,0.846
23529015071821,1790087508.175609,1790087508.179602,0,-614.15,482.64,-1.26597,0.859
23529016694485,1790087508.184327,1790087508.190320,0,-614.30,482.71,-1.26477,0.846
23529016720867,1790087508.192544,1790087508.196580,0,-613.95,482.59,-1.26791,0.866
23529016739189,1790087508.200967,1790087508.204871,0,-614.36,482.70,-1.26743,0.838
23529018465170,1790087508.209417,1790087508.213411,0,-614.38,482.62,-1.26435,0.846
23529018487113,1790087508.218188,1790087508.223439,0,-614.29,482.90,-1.26811,0.851
23529018496614,1790087508.226420,1790087508.230760,0,-614.35,482.62,-1.26471,0.841
23529115379675,1790087508.234758,1790087508.238782,0,-614.29,482.73,-1.26491,0.846
23529115432600,1790087508.243206,1790087508.247352,0,-614.26,482.63,-1.26576,0.857
23529115461995,1790087508.251894,1790087508.257097,0,-614.37,482.69,-1.26654,0.850
23529117141398,1790087508.260105,1790087508.264446,0,-614.42,482.61,-1.26781,0.849
23529117177817,1790087508.268523,1790087508.272582,0,-614.34,482.72,-1.26786,0.851
23529117189353,1790087508.277003,1790087508.281188,0,-614.38,482.64,-1.26775,0.841
23529118839329,1790087508.285414,1790087508.289554,0,-614.29,482.68,-1.26612,0.844
23529118877526,1790087508.293892,1790087508.297822,0,-614.21,482.58,-1.26644,0.850
23529118886339,1790087508.302349,1790087508.306223,0,-614.29,482.63,-1.26577,0.843
23529121247372,1790087508.310810,1790087508.315046,0,-614.20,482.76,-1.26655,0.853
23529121274463,1790087508.319636,1790087508.324707,0,-614.25,482.62,-1.26987,0.857
23529121282372,1790087508.327728,1790087508.331762,0,-614.29,482.85,-1.26789,0.852
23529217790424,1790087508.344591,1790087508.348590,0,-614.23,482.66,-1.26489,0.849
23529217833980,1790087508.353242,1790087508.357211,0,-614.31,482.76,-1.26466,0.852
23529219605819,1790087508.361441,1790087508.365430,0,-614.21,482.51,-1.26599,0.857
23529219639493,1790087508.369938,1790087508.374078,0,-614.33,482.73,-1.26616,0.850
23529219650407,1790087508.378431,1790087508.382409,0,-614.34,482.64,-1.26663,0.848
23529221422459,1790087508.386951,1790087508.390895,0,-614.47,482.81,-1.26413,0.844
23529221460659,1790087508.395295,1790087508.399287,0,-614.19,482.68,-1.26367,0.848
23529221469504,1790087508.403742,1790087508.407655,0,-614.25,482.78,-1.26263,0.853
23529222221143,1790087508.412193,1790087508.416120,0,-614.27,482.68,-1.26478,0.854
23529222251499,1790087508.420745,1790087508.424708,0,-614.28,482.82,-1.26495,0.848
23529320645924,1790087508.429095,1790087508.433144,0,-614.33,482.70,-1.26555,0.854
23529320699147,1790087508.454553,1790087508.458882,0,-614.35,482.89,-1.26296,0.849
23529322693358,1790087508.462899,1790087508.467119,0,-614.31,482.81,-1.26611,0.846
23529322737060,1790087508.471331,1790087508.475660,0,-614.24,482.67,-1.26664,0.847
23529322748592,1790087508.479792,1790087508.483743,0,-614.27,482.77,-1.26683,0.847
23529324255781,1790087508.488414,1790087508.492474,0,-614.23,482.84,-1.26938,0.856
23529324285871,1790087508.496669,1790087508.501088,0,-614.17,482.85,-1.26627,0.858
23529324296421,1790087508.505146,1790087508.509110,0,-614.20,482.63,-1.26675,0.856
23529325951455,1790087508.513588,1790087508.517907,0,-614.49,482.65,-1.26507,0.829
23529325979681,1790087508.522061,1790087508.525909,0,-614.46,482.80,-1.26915,0.844
23529325990424,1790087508.530511,1790087508.534518,0,-614.24,482.76,-1.26578,0.854
23529422085355,1790087508.538945,1790087508.542871,0,-614.37,482.83,-1.26750,0.840
23529422170953,1790087508.547397,1790087508.551308,0,-614.35,482.84,-1.26596,0.848
23529422184415,1790087508.555791,1790087508.559739,0,-614.37,482.83,-1.26576,0.843
23529424979758,1790087508.564305,1790087508.568474,0,-614.45,482.70,-1.26306,0.838
23529425026187,1790087508.572724,1790087508.576649,0,-614.35,482.68,-1.26543,0.856
23529425034948,1790087508.581169,1790087508.585202,0,-614.12,482.80,-1.26610,0.858
23529427492863,1790087508.589627,1790087508.593929,0,-614.27,482.98,-1.26461,0.852
23529427539024,1790087508.598141,1790087508.602264,0,-614.38,482.77,-1.26237,0.841
23529427549594,1790087508.606517,1790087508.610592,0,-614.27,482.71,-1.26570,0.856
23529428916891,1790087508.614982,1790087508.619353,0,-614.18,482.64,-1.26493,0.859
23529428953121,1790087508.623448,1790087508.627282,0,-614.30,482.94,-1.26359,0.852
23529428965305,1790087508.631916,1790087508.635960,0,-614.40,482.91,-1.26647,0.850
23529524670218,1790087508.640333,1790087508.644315,0,-614.45,482.96,-1.26365,0.834
23529524724634,1790087508.648782,1790087508.653144,0,-614.40,483.04,-1.26632,0.845
23529524734449,1790087508.657244,1790087508.661211,0,-614.40,482.93,-1.26664,0.840
23529526677446,1790087508.665693,1790087508.669872,0,-614.57,483.06,-1.26907,0.838
23529526712427,1790087508.674134,1790087508.678109,0,-614.44,482.95,-1.26773,0.854
23529526724891,1790087508.682577,1790087508.686686,0,-614.34,482.95,-1.26409,0.850
23529528549913,1790087508.691002,1790087508.694969,0,-614.39,483.07,-1.26536,0.838
23529528600212,1790087508.699420,1790087508.703428,0,-614.28,482.81,-1.26769,0.853
23529528607391,1790087508.707916,1790087508.712268,0,-614.31,482.88,-1.26748,0.852
23529529964097,1790087508.716349,1790087508.720559,0,-614.37,482.82,-1.26409,0.842
23529529993438,1790087508.724794,1790087508.728664,0,-614.48,482.77,-1.26294,0.840
23529530011665,1790087508.733269,1790087508.737450,0,-614.45,482.82,-1.26716,0.835
23529627458485,1790087508.741703,1790087508.745861,0,-614.38,482.77,-1.26525,0.847
23529627502460,1790087508.750172,1790087508.754720,0,-614.31,482.75,-1.26519,0.849
23529627509357,1790087508.758581,1790087508.762577,0,-614.39,482.66,-1.26757,0.848
23529628940940,1790087508.767066,1790087508.771477,0,-614.28,482.76,-1.26316,0.851
23529628981629,1790087508.775447,1790087508.779436,0,-614.20,482.88,-1.26661,0.860
23529628988719,1790087508.783959,1790087508.788239,0,-614.22,482.67,-1.26507,0.862
23529630943783,1790087508.792437,1790087508.796790,0,-614.12,482.61,-1.26589,0.869
23529630971595,1790087508.800895,1790087508.804917,0,-614.19,482.73,-1.26955,0.849
23529630983048,1790087508.809422,1790087508.814135,0,-614.28,482.84,-1.26690,0.847
23529632256957,1790087508.817771,1790087508.822283,0,-614.26,482.83,-1.26727,0.848
23529632306321,1790087508.826248,1790087508.830529,0,-614.49,482.81,-1.26738,0.846
23529730053279,1790087508.834650,1790087508.838687,0,-614.34,482.83,-1.26832,0.848
23529730180135,1790087508.843134,1790087508.847704,0,-614.32,482.69,-1.26772,0.850
23529730203181,1790087508.851571,1790087508.858424,0,-614.31,482.78,-1.26688,0.855
23529730213922,1790087508.860174,1790087508.864517,0,-614.25,482.97,-1.26727,0.859
23529730223623,1790087508.868522,1790087508.872906,0,-614.39,482.69,-1.26652,0.848
23529731915328,1790087508.876961,1790087508.881440,0,-614.22,482.69,-1.26670,0.859
23529731965530,1790087508.885377,1790087508.891656,0,-614.39,482.74,-1.26526,0.849
23529733476787,1790087508.893896,1790087508.898188,0,-614.63,482.68,-1.26505,0.840
23529733508332,1790087508.902327,1790087508.906536,0,-614.35,482.80,-1.26824,0.855
23529733538529,1790087508.910730,1790087508.914806,0,-614.23,482.58,-1.26614,0.851
23529735521941,1790087508.919251,1790087508.925928,0,-614.51,482.75,-1.26308,0.835
23529735553699,1790087508.927810,1790087508.932217,0,-614.26,482.66,-1.26484,0.849
23529735563578,1790087508.936036,1790087508.940165,0,-614.10,482.64,-1.27014,0.855
23529832040885,1790087508.944516,1790087508.948511,0,-614.39,482.65,-1.26584,0.846
23529832090425,1790087508.953266,1790087508.959305,0,-614.39,482.67,-1.26493,0.850
23529832099078,1790087508.961578,1790087508.965833,0,-614.35,482.84,-1.26480,0.848
23529832105497,1790087508.969894,1790087508.973853,0,-614.23,482.70,-1.26807,0.856
23529833942377,1790087508.978310,1790087508.982483,0,-614.40,482.80,-1.26720,0.847
23529833971747,1790087508.986983,1790087508.992721,0,-614.33,482.75,-1.26664,0.858
23529835745907,1790087508.995285,1790087508.999663,0,-614.33,482.73,-1.26628,0.854
23529835772347,1790087509.003659,1790087509.007918,0,-614.42,482.74,-1.26556,0.852
23529835780115,1790087509.012137,1790087509.016490,0,-614.38,482.78,-1.26471,0.839
23529837225125,1790087509.020859,1790087509.026228,0,-614.34,482.88,-1.26568,0.846
23529837246868,1790087509.029048,1790087509.033116,0,-614.27,482.76,-1.26627,0.844
23529837269063,1790087509.037484,1790087509.041521,0,-614.21,482.75,-1.26713,0.861
23529934502135,1790087509.045915,1790087509.050248,0,-614.34,482.69,-1.26565,0.847
23529934558553,1790087509.054624,1790087509.059291,0,-614.32,482.79,-1.26533,0.854
23529934567400,1790087509.062814,1790087509.067170,0,-614.36,482.88,-1.26497,0.848
23529936415326,1790087509.071272,1790087509.075526,0,-614.36,482.86,-1.26604,0.841
23529936438692,1790087509.079735,1790087509.083917,0,-614.42,482.72,-1.26355,0.847
23529936446622,1790087509.088257,1790087509.092863,0,-614.39,482.65,-1.26668,0.852
23529938211361,1790087509.096587,1790087509.100515,0,-614.33,482.80,-1.26486,0.851
23529938224977,1790087509.105139,1790087509.109362,0,-614.24,482.84,-1.26642,0.858
23529938232088,1790087509.113405,1790087509.117565,0,-614.44,482.96,-1.26854,0.833
23529939923307,1790087509.122114,1790087509.126085,0,-614.24,482.55,-1.26646,0.859
23529939936988,1790087509.130373,1790087509.134565,0,-614.27,482.91,-1.26568,0.851
23529939943999,1790087509.138821,1790087509.142769,0,-614.25,482.87,-1.26623,0.853
23530036939919,1790087509.147249,1790087509.151460,0,-614.36,482.87,-1.26548,0.847
23530036987497,1790087509.155889,1790087509.159903,0,-614.42,482.88,-1.26389,0.840
23530037019730,1790087509.164135,1790087509.168445,0,-614.23,482.70,-1.26396,0.866
23530037027340,1790087509.172607,1790087509.176745,0,-614.38,482.80,-1.26610,0.840
23530038555112,1790087509.181030,1790087509.185964,0,-614.42,482.70,-1.26160,0.845
23530038589875,1790087509.189575,1790087509.193617,0,-614.44,482.78,-1.26334,0.841
23530040796389,1790087509.197999,1790087509.202424,0,-614.37,482.72,-1.26523,0.847
23530040827955,1790087509.206414,1790087509.210619,0,-614.27,482.76,-1.26359,0.848
23530040835017,1790087509.214857,1790087509.218873,0,-614.48,482.68,-1.26543,0.849
23530040840845,1790087509.223405,1790087509.227237,0,-614.29,482.77,-1.26662,0.855
23530042362692,1790087509.231815,1790087509.236123,0,-614.37,482.74,-1.26360,0.839
23530042389041,1790087509.240207,1790087509.244297,0,-614.38,482.83,-1.26563,0.849
23530139552961,1790087509.248666,1790087509.252682,0,-614.31,482.75,-1.26770,0.850
23530139647501,1790087509.257217,1790087509.261126,0,-614.37,482.69,-1.26598,0.852
23530139656629,1790087509.265567,1790087509.269600,0,-614.32,482.90,-1.26687,0.852
23530139663127,1790087509.274006,1790087509.278097,0,-614.35,482.79,-1.26293,0.848
23530141758705,1790087509.282460,1790087509.286855,0,-614.60,482.72,-1.26488,0.825
23530141786141,1790087509.290923,1790087509.295068,0,-614.20,482.74,-1.26511,0.852
23530141794669,1790087509.299337,1790087509.303591,0,-614.62,482.80,-1.26545,0.833
23530143401628,1790087509.307792,1790087509.312099,0,-614.45,482.89,-1.26278,0.835
23530143433112,1790087509.316239,1790087509.320283,0,-614.47,482.81,-1.26837,0.845
23530143443466,1790087509.324641,1790087509.328766,0,-614.29,482.72,-1.26463,0.853
23530144338987,1790087509.333141,1790087509.337186,0,-614.34,482.86,-1.26241,0.849
23530144371268,1790087509.341601,1790087509.345783,0,-614.36,482.65,-1.26669,0.839
23530240838974,1790087509.350003,1790087509.354397,0,-614.47,482.70,-1.26607,0.845
23530240884810,1790087509.358407,1790087509.362487,0,-614.29,482.62,-1.26708,0.845
23530242008670,1790087509.366936,1790087509.371166,0,-614.40,482.72,-1.26195,0.843
23530242054164,1790087509.375391,1790087509.379873,0,-614.31,482.74,-1.26510,0.847
23530243904363,1790087509.383870,1790087509.388208,0,-614.29,482.95,-1.26638,0.849
23530243934874,1790087509.392363,1790087509.396574,0,-614.41,482.78,-1.26724,0.846
23530243943646,1790087509.400757,1790087509.405027,0,-614.45,482.74,-1.26878,0.847
23530245680482,1790087509.409220,1790087509.413713,0,-614.49,482.80,-1.26737,0.837
23530245710359,1790087509.417683,1790087509.421913,0,-614.43,482.78,-1.26579,0.840
23530245719515,1790087509.426096,1790087509.430470,0,-614.32,482.65,-1.26571,0.854
23530247029906,1790087509.434554,1790087509.438613,0,-614.41,482.86,-1.26697,0.855
23530247058931,1790087509.443030,1790087509.447566,0,-614.45,482.68,-1.26369,0.849
23530247067473,1790087509.451494,1790087509.455902,0,-614.29,482.74,-1.26372,0.850
23530343149600,1790087509.459916,1790087509.464160,0,-614.51,482.85,-1.26491,0.839
23530343218552,1790087509.468438,1790087509.473275,0,-614.33,482.86,-1.26596,0.851
23530344151089,1790087509.476825,1790087509.481174,0,-614.29,482.90,-1.26567,0.844
23530345754344,1790087509.485309,1790087509.489774,0,-614.50,482.82,-1.26700,0.848
23530345772798,1790087509.493710,1790087509.498164,0,-614.38,482.75,-1.26563,0.854
23530345780025,1790087509.502137,1790087509.506329,0,-614.40,482.63,-1.26376,0.845
23530347464906,1790087509.510614,1790087509.514841,0,-614.20,482.65,-1.26627,0.850
23530347473948,1790087509.519134,1790087509.523699,0,-614.32,482.88,-1.26555,0.849
23530347479558,1790087509.527438,1790087509.531593,0,-614.49,482.76,-1.26472,0.838
23530348277050,1790087509.535978,1790087509.540194,0,-614.37,482.78,-1.26368,0.848
23530348285894,1790087509.544394,1790087509.548664,0,-614.39,482.70,-1.26442,0.846
23530444621462,1790087509.552946,1790087509.558043,0,-614.27,482.76,-1.26604,0.858
23530445946568,1790087509.561288,1790087509.565429,0,-614.30,482.69,-1.26597,0.854
23530445980067,1790087509.569759,1790087509.573810,0,-614.21,482.68,-1.26812,0.850
23530449865214,1790087509.586670,1790087509.591224,0,-614.29,482.89,-1.26312,0.851
23530449885558,1790087509.595098,1790087509.599150,0,-614.26,482.55,-1.26760,0.857
23530449893781,1790087509.603587,1790087509.607649,0,-614.47,482.78,-1.26266,0.843
23530451345477,1790087509.612000,1790087509.615991,0,-614.30,482.54,-1.26520,0.852
23530451385306,1790087509.620609,1790087509.627206,0,-614.44,482.80,-1.26599,0.852
23530451397329,1790087509.628987,1790087509.633069,0,-614.34,482.86,-1.26586,0.845
23530452684572,1790087509.637358,1790087509.641737,0,-614.29,482.71,-1.26593,0.853
23530452708515,1790087509.645821,1790087509.649911,0,-614.23,482.61,-1.26714,0.857
23530548911961,1790087509.654258,1790087509.660939,0,-614.33,482.79,-1.26624,0.850
23530548967169,1790087509.662754,1790087509.666833,0,-614.48,482.82,-1.26247,0.841
23530548975570,1790087509.671191,1790087509.675230,0,-614.19,482.88,-1.26691,0.850
23530548982379,1790087509.679616,1790087509.683806,0,-614.24,482.83,-1.26750,0.854
23530550958620,1790087509.688046,1790087509.694437,0,-614.36,482.62,-1.26962,0.851
23530550986211,1790087509.696601,1790087509.700572,0,-614.31,482.64,-1.26304,0.843
23530550993956,1790087509.704957,1790087509.708928,0,-614.48,482.73,-1.26394,0.847
23530552677782,1790087509.713389,1790087509.717719,0,-614.39,482.67,-1.26600,0.851
23530552707912,1790087509.721984,1790087509.728403,0,-614.25,482.72,-1.26763,0.854
23530552716567,1790087509.730362,1790087509.734433,0,-614.42,482.94,-1.26594,0.856
23530554289468,1790087509.738738,1790087509.742940,0,-614.32,482.67,-1.26535,0.845
23530554333660,1790087509.747143,1790087509.751695,0,-614.16,482.86,-1.26540,0.855
23530554342234,1790087509.755836,1790087509.761472,0,-614.40,482.76,-1.26630,0.844
23530650841209,1790087509.764097,1790087509.768417,0,-614.37,482.74,-1.26701,0.844
23530650881042,1790087509.772477,1790087509.776441,0,-614.28,482.73,-1.26678,0.847
23530650900557,1790087509.780990,1790087509.784966,0,-614.22,482.69,-1.26548,0.853
23530653166205,1790087509.789738,1790087509.795318,0,-614.26,482.78,-1.26695,0.856
23530653228897,1790087509.797869,1790087509.801889,0,-614.31,482.62,-1.26524,0.856
23530653240769,1790087509.806357,1790087509.810484,0,-614.40,482.82,-1.26737,0.843
23530654854159,1790087509.814781,1790087509.818966,0,-614.40,482.57,-1.26670,0.833
23530654879782,1790087509.823550,1790087509.828574,0,-614.43,482.64,-1.26373,0.852
23530654909973,1790087509.831686,1790087509.835858,0,-614.43,482.66,-1.26165,0.845
23530656304798,1790087509.840132,1790087509.844302,0,-614.20,482.66,-1.26660,0.850
23530656339289,1790087509.848560,1790087509.852735,0,-614.39,482.75,-1.26353,0.838
23530656357979,1790087509.857096,1790087509.861611,0,-614.33,482.78,-1.26521,0.845
23530753724870,1790087509.865429,1790087509.869699,0,-614.39,482.83,-1.26369,0.844
23530753785468,1790087509.873947,1790087509.877982,0,-614.48,482.52,-1.26458,0.856
23530753793137,1790087509.882423,1790087509.886699,0,-614.28,482.75,-1.26633,0.852
23530753799298,1790087509.890938,1790087509.895244,0,-614.40,482.86,-1.26397,0.834
23530754949735,1790087509.899280,1790087509.903235,0,-614.16,482.67,-1.26634,0.856
